MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err
49439.85000000011	3.961083601107612e-15	2.213914711611802e-16	5.45847564343426e-16	3.097818145135897e-17	1.3308749422977124e-15	4.691611658414921e-17	nan	nan	2.3660321051101194e-15	9.699452180107144e-17
49439.90000000011	4.2488323714926365e-15	2.2930123050697914e-16	5.861810380914962e-16	3.0734395137118563e-17	1.4322672354875348e-15	4.4393270498407295e-17	nan	nan	2.5454640970335854e-15	9.338355083757903e-17
49439.95000000011	4.543673809945817e-15	2.370861649097771e-16	6.276576314680194e-16	3.057310052943877e-17	1.53701975663759e-15	4.2170086547002507e-17	nan	nan	2.7306788368769756e-15	9.028044033693539e-17
49440.00000000012	4.845946958021814e-15	2.448634210591461e-16	6.703372157232891e-16	3.0591019644122846e-17	1.6453134901062273e-15	4.0631431016873614e-17	nan	nan	2.9219826940565035e-15	8.827702216997432e-17
49440.05000000012	5.1559909962028135e-15	2.527498188067174e-16	7.142796727154136e-16	3.088470934943035e-17	1.7573294482072458e-15	4.0187589987652726e-17	nan	nan	3.1196821005004493e-15	8.798386858041397e-17
49440.10000000012	5.474081832655581e-15	2.6083878489144883e-16	7.595295387378701e-16	3.152229776910466e-17	1.8732023409885556e-15	4.110487984896441e-17	nan	nan	3.324004616969349e-15	8.980603246727737e-17
49440.150000000125	5.800241855215471e-15	2.6913653074928075e-16	8.0606993489152e-16	3.248118272497089e-17	1.992881582121079e-15	4.321420427585699e-17	nan	nan	3.5348621249188953e-15	9.352460180856844e-17
49440.20000000013	6.134430184939715e-15	2.776252428775365e-16	8.538686369386909e-16	3.3707822335683664e-17	2.116270283691788e-15	4.618556172901277e-17	nan	nan	3.752087636050762e-15	9.869246087381758e-17
49440.25000000013	6.4766060928987554e-15	2.8628539792266226e-16	9.028934317477919e-16	3.514430198883338e-17	2.2432715870396152e-15	4.969377098665757e-17	nan	nan	3.975514227452325e-15	1.0484978602165677e-16
49440.300000000134	6.826728999386544e-15	2.95097008969373e-16	9.531121169736574e-16	3.673463937359792e-17	2.3737886620151753e-15	5.3468533569189964e-17	nan	nan	4.204975039786454e-15	1.1159003421322373e-16
49440.35000000014	7.184758473135966e-15	3.040405873482574e-16	1.0044925007931764e-15	3.842868486590552e-17	2.5077247062700684e-15	5.730512822382872e-17	nan	nan	4.440303275649535e-15	1.185850020572627e-16
49440.40000000014	7.550654230529138e-15	3.1309786447737007e-16	1.0570024016083166e-15	4.018398179456251e-17	2.644982944376932e-15	6.105674288077902e-17	nan	nan	4.681332197806783e-15	1.2558500077359965e-16
49440.45000000014	7.92437613481198e-15	3.222523146579669e-16	1.1106096477544662e-15	4.1966248957867386e-17	2.7854666271770775e-15	6.462258494187606e-17	nan	nan	4.927895127476375e-15	1.3240894146761742e-16
49440.500000000146	8.30588419530109e-15	3.3148951504372185e-16	1.1652820772424413e-15	4.374908826973475e-17	2.929079030924778e-15	6.793744849103418e-17	nan	nan	5.1798254426353536e-15	1.389325969683913e-16
49440.55000000015	8.695138566614543e-15	3.4079737388864814e-16	1.2209875374501704e-15	4.551333752891584e-17	3.075723456573697e-15	7.096400848999566e-17	nan	nan	5.436956576263515e-15	1.4507836095674422e-16
49440.60000000015	9.092099547883046e-15	3.501662530800234e-16	1.2776938848388315e-15	4.724631403820788e-17	3.2253032290053907e-15	7.368755021251878e-17	nan	nan	5.699122014679662e-15	1.5080729890105387e-16
49440.650000000154	9.496727581960226e-15	3.595890062010241e-16	1.3353689846828113e-15	4.8941070299564615e-17	3.3777216962278226e-15	7.611249972634768e-17	nan	nan	5.966155295737333e-15	1.5611327749306077e-16
49440.70000000016	9.908983254672208e-15	3.6906094914514644e-16	1.3939807107702488e-15	5.0595707292007536e-17	3.5328822286564515e-15	7.826016121523745e-17	nan	nan	6.237890007215808e-15	1.6101865984928346e-16
49440.75000000016	1.0328827294029625e-14	3.785797767192986e-16	1.4534969451294503e-15	5.221274961986994e-17	3.690688218302474e-15	8.016717460981271e-17	nan	nan	6.514159785003966e-15	1.655710210698878e-16
49440.80000000016	1.0756220569432789e-14	3.8814543569178007e-16	1.513885577741483e-15	5.3798566734552245e-17	3.851043078053504e-15	8.18842896972807e-17	nan	nan	6.794798311449728e-15	1.6984038289115115e-16
49440.850000000166	1.1191124090949439e-14	3.977599623694536e-16	1.5751145062435539e-15	5.536281667030668e-17	4.0138502408577035e-15	8.347509772661152e-17	nan	nan	7.079639313616481e-15	1.739165197567916e-16
49440.90000000017	1.1633499008509673e-14	4.074272909506202e-16	1.6371516356720812e-15	5.691788771916881e-17	4.179013159020487e-15	8.501438409326427e-17	nan	nan	7.368516561572492e-15	1.7790594007723585e-16
49440.95000000017	1.2083306611136736e-14	4.171530374872963e-16	1.699964878144456e-15	5.847831654904965e-17	4.346435303365646e-15	8.658579292043619e-17	nan	nan	7.661263866659203e-15	1.819282087169914e-16
49441.000000000175	1.2540508326214518e-14	4.2694426330173957e-16	1.7635221526031756e-15	6.006016703914808e-17	4.516020162524245e-15	8.827855890592942e-17	nan	nan	7.957715079816266e-15	1.8611136839180048e-16
49441.05000000018	1.3005065718685906e-14	4.368092209929556e-16	1.827791384517452e-15	6.168036183801566e-17	4.6876712421454615e-15	9.018319511998478e-17	nan	nan	8.257704089820819e-15	1.9058635699252462e-16
49441.10000000018	1.3476928958788569e-14	4.467522650410937e-16	1.892744601097464e-15	6.335101340272021e-17	4.861300858798241e-15	9.236447848730455e-17	nan	nan	8.5610792073182e-15	1.9544797238576571e-16
49441.15000000018	1.3956002226409757e-14	4.567592137422836e-16	1.958370217543471e-15	6.506409718279597e-17	5.036856523183522e-15	9.479267021818663e-17	nan	nan	8.8677463204382e-15	2.0065299324591507e-16
49441.200000000186	1.4442178303904803e-14	4.668119269481638e-16	2.0246607504536525e-15	6.680664778992393e-17	5.214294555798045e-15	9.741184897553833e-17	nan	nan	9.177625736642283e-15	2.0612140683495225e-16
49441.25000000019	1.493535010557817e-14	4.768933021405842e-16	2.0916087222370465e-15	6.856620211582262e-17	5.393571291965005e-15	1.0016608193923114e-16	nan	nan	9.49063779613589e-15	2.1177416524338787e-16
49441.30000000019	1.5435410675642188e-14	4.869874046487125e-16	2.1592066610745627e-15	7.033115485479648e-17	5.5746430814170755e-15	1.0300266709398162e-16	nan	nan	9.806702871100556e-15	2.1753703428552123e-16
49441.350000000195	1.5942253186148465e-14	4.970795600658351e-16	2.2274471008392483e-15	7.209100422066279e-17	5.757466288004333e-15	1.0587432220950507e-16	nan	nan	1.0125741364831017e-14	2.2334324831919665e-16
49441.4000000002	1.645577093497307e-14	5.071564153817995e-16	2.2963225810268272e-15	7.383651045880793e-17	5.941997289348355e-15	1.0874052538610455e-16	nan	nan	1.044767371090599e-14	2.2913520410211535e-16
49441.4500000002	1.6975857343731746e-14	5.172059743710258e-16	2.365825646686951e-15	7.555978694216702e-17	6.128192476449893e-15	1.1156822665026645e-16	nan	nan	1.077242037239653e-14	2.3486542428179425e-16
49441.500000000204	1.7502405955767654e-14	5.272176118944467e-16	2.4359488483664957e-15	7.725434016204993e-17	6.316008253387758e-15	1.14332123394387e-16	nan	nan	1.1099901840977414e-14	2.4049699038098206e-16
49441.55000000021	1.803531043409473e-14	5.371820709694519e-16	2.5066847420358495e-15	7.891507146202393e-17	6.5054010369610035e-15	1.1701464845642734e-16	nan	nan	1.1430038636190936e-14	2.4600360206516054e-16
49441.60000000021	1.8574464559362415e-14	5.470914457562698e-16	2.5780258890144924e-15	8.05382501289067e-17	6.6963272562904425e-15	1.1960577489802965e-16	nan	nan	1.176275130453981e-14	2.5136937630120816e-16
49441.65000000021	1.9119762227813506e-14	5.569391530126806e-16	2.6499648559291804e-15	8.212146478842623e-17	6.888743352576683e-15	1.2210270254974824e-16	nan	nan	1.209796041869159e-14	2.565884623646876e-16
49441.700000000215	1.96710974492523e-14	5.667198940396835e-16	2.7224942146072717e-15	8.366355776989823e-17	7.082605778644541e-15	1.2450946076807087e-16	nan	nan	1.2435586576673178e-14	2.6166451758016673e-16
49441.75000000022	2.0228364345010144e-14	5.764296087144656e-16	2.7956065420494428e-15	8.516454539721244e-17	7.277870998664102e-15	1.26836439377988e-16	nan	nan	1.2775550401019811e-14	2.666100656272154e-16
49441.80000000022	2.079145714589989e-14	5.860654228442732e-16	2.8692944203368374e-15	8.662552581835938e-17	7.474495487765388e-15	1.2909984392107932e-16	nan	nan	1.3117772537950453e-14	2.714457422355935e-16
49441.850000000224	2.1360270190200254e-14	5.956255897763066e-16	2.9435504365786178e-15	8.804857502960694e-17	7.672435731705597e-15	1.3132106152441521e-16	nan	nan	1.3462173656572852e-14	2.7619942225598795e-16
49441.90000000023	2.1934697921607712e-14	6.051094269634378e-16	3.0183671828357726e-15	8.943663106716702e-17	7.871648226569626e-15	1.3352591860617598e-16	nan	nan	1.380867444803056e-14	2.8090521585261702e-16
49441.95000000023	2.2514634887234494e-14	6.145172479899054e-16	3.0937372560583904e-15	9.079336597989668e-17	8.072089478305453e-15	1.3574381141018394e-16	nan	nan	1.4157195624671057e-14	2.8560232007334086e-16
49442.00000000023	2.3099975735540855e-14	6.238502904171045e-16	3.169653258017616e-15	9.212304494490392e-17	8.273716002491203e-15	1.380066946075795e-16	nan	nan	1.450765791925675e-14	2.9033371450627503e-16
49442.050000000236	2.3690615214348456e-14	6.33110639688699e-16	3.246107795239738e-15	9.343037197626589e-17	8.47648432396378e-15	1.4034792187084306e-16	nan	nan	1.485998208412585e-14	2.9514469599280733e-16
49442.10000000024	2.4286441514101532e-14	6.422990268815141e-16	3.3230974689974173e-15	9.471804048691098e-17	8.680358068070958e-15	1.4279063974576663e-16	nan	nan	1.5214103360302662e-14	3.000659316110272e-16
49442.15000000024	2.4887316301662176e-14	6.514084053816972e-16	3.4006348454226505e-15	9.597977936712293e-17	8.885329235472333e-15	1.4531602989474287e-16	nan	nan	1.5570014886738984e-14	3.050664339301656e-16
49442.200000000244	2.549309468171455e-14	6.604303383253766e-16	3.478736485478151e-15	9.720728328356123e-17	9.091396926984663e-15	1.47894969756228e-16	nan	nan	1.592772429034573e-14	3.1010044161087327e-16
49442.25000000025	2.610363184872193e-14	6.693571595048334e-16	3.557418955028491e-15	9.839262356419489e-17	9.298560252002781e-15	1.504994194862942e-16	nan	nan	1.6287239216072515e-14	3.151240660743742e-16
49442.30000000025	2.6718783084117958e-14	6.781820028376497e-16	3.636698824998508e-15	9.952834974427083e-17	9.506818328386616e-15	1.5310325424101818e-16	nan	nan	1.6648567327015204e-14	3.200963134896464e-16
49442.35000000025	2.733840375355591e-14	6.868988239771551e-16	3.7165926715147094e-15	1.0060756731318936e-16	9.716170282540893e-15	1.5568287939612618e-16	nan	nan	1.7011716304481205e-14	3.2497984883145796e-16
49442.400000000256	2.7962349304145163e-14	6.955024151282863e-16	3.797117076035328e-15	1.016239956646154e-16	9.926615249355567e-15	1.5821766493878662e-16	nan	nan	1.7376693848033674e-14	3.2974154474358e-16
49442.45000000026	2.859047526169196e-14	7.039884139631444e-16	3.878288625530707e-15	1.0257200973663266e-16	1.0138152372202125e-14	1.6069023374097769e-16	nan	nan	1.774350767557398e-14	3.3435285487057285e-16
49442.50000000026	2.922263722791111e-14	7.123533073935623e-16	3.960123912583235e-15	1.0344666840834378e-16	1.0350780802934816e-14	1.6308663459429716e-16	nan	nan	1.811216552343801e-14	3.3879004648549817e-16
49442.550000000265	2.9858690877703444e-14	7.205944308297964e-16	4.042639535567018e-15	1.0424373214383164e-16	1.0564499701868058e-14	1.6539642555220768e-16	nan	nan	1.8482675146408058e-14	3.4303432160519743e-16
49442.60000000027	3.0498491956335106e-14	7.287099634356631e-16	4.125852098781133e-15	1.0495967198528599e-16	1.0779308237769047e-14	1.6761268757428078e-16	nan	nan	1.8855044317843438e-14	3.470718495563269e-16
49442.65000000027	3.1141896276750846e-14	7.366989198001486e-16	4.209778212587832e-15	1.0559167150450393e-16	1.099520558787254e-14	1.6973198295903117e-16	nan	nan	1.922928082970819e-14	3.508937285553134e-16
49442.70000000027	3.178875971675414e-14	7.445611383433388e-16	4.294434493566706e-15	1.061376229325229e-16	1.1212190937841013e-14	1.7175426827051013e-16	nan	nan	1.9605392492670688e-14	3.5449588841996623e-16
49442.75000000028	3.2438938216269316e-14	7.522972667098813e-16	4.379837564646864e-15	1.0659611835895947e-16	1.1430263481740003e-14	1.7368276729616474e-16	nan	nan	1.99833871361472e-14	3.578789422268652e-16
49442.80000000028	3.309228777459849e-14	7.599087443268932e-16	4.4660040552805896e-15	1.0696643652512186e-16	1.1649422422085776e-14	1.7552380590560677e-16	nan	nan	2.0363272608378386e-14	3.6104799072144967e-16
49442.85000000028	3.3748664447629846e-14	7.673977822506978e-16	4.552950601546105e-15	1.0724852547155371e-16	1.1869666969792317e-14	1.7728660822049084e-16	nan	nan	2.0745056776542132e-14	3.6401238005413853e-16
49442.900000000285	3.4407924345116015e-14	7.747673403732484e-16	4.640693846330084e-15	1.0744298103182588e-16	1.2090996344157789e-14	1.7898305110565395e-16	nan	nan	2.1128747526740992e-14	3.667854108690152e-16
49442.95000000029	3.506992362790449e-14	7.820211020219078e-16	4.72925043945594e-15	1.0755102090923082e-16	1.2313409772871501e-14	1.806273728445388e-16	nan	nan	2.151435276416779e-14	3.6938399459073657e-16
49443.00000000029	3.57345185051716e-14	7.891634459442743e-16	4.818637037827702e-15	1.07574453857958e-16	1.2536906492030352e-14	1.8223583105916749e-16	nan	nan	2.1901880413091095e-14	3.7182825149799143e-16
49443.050000000294	3.640156523168543e-14	7.961994156517156e-16	4.90887030557709e-15	1.0751564327476118e-16	1.2761485746064474e-14	1.8382630507729052e-16	nan	nan	2.229133841698255e-14	3.7414104408108686e-16
49443.1000000003	3.707091553900691e-14	8.031335459244833e-16	4.999970129042422e-15	1.0737634274845105e-16	1.2987157985046328e-14	1.8541206954368633e-16	nan	nan	2.268275411890566e-14	3.763391369884738e-16
49443.1500000003	3.774240293445027e-14	8.099664173642068e-16	5.091969261411213e-15	1.0715430949632777e-16	1.3213978456633245e-14	1.8698419021294715e-16	nan	nan	2.3076232402746174e-14	3.784079501796716e-16
49443.2000000003	3.8415856396133663e-14	8.166980818836756e-16	5.184903678543237e-15	1.0684672465593385e-16	1.344201361457267e-14	1.885291332411063e-16	nan	nan	2.3471897553323506e-14	3.8032686367406936e-16
49443.250000000306	3.909110493569271e-14	8.233292151397331e-16	5.278809364435667e-15	1.0645139269271531e-16	1.3671329922068012e-14	1.900349786652068e-16	nan	nan	2.3869873877301585e-14	3.8207810044710874e-16
49443.30000000031	3.976797759504995e-14	8.298611249627771e-16	5.373722311564341e-15	1.059668148224447e-16	1.3901993852189872e-14	1.9149178920369699e-16	nan	nan	2.4270285704496e-14	3.8364722325225454e-16
49443.35000000031	4.0446303443151055e-14	8.362957561539417e-16	5.4696785211768444e-15	1.0539225959291996e-16	1.4134071888451161e-14	1.928919127140192e-16	nan	nan	2.4673257389100064e-14	3.850235595416064e-16
49443.400000000314	4.112591157268819e-14	8.426356918230999e-16	5.566714003629174e-15	1.0472783218648381e-16	1.4367630525369915e-14	1.9423022715341826e-16	nan	nan	2.5078913310986395e-14	3.862005653353896e-16
49443.45000000032	4.1806631096848196e-14	8.488841514113792e-16	5.66486477867704e-15	1.039745438340889e-16	1.460273626889242e-14	1.9550433555497647e-16	nan	nan	2.5487377876946473e-14	3.8717613719349487e-16
49443.50000000032	4.2488291146030796e-14	8.550449855071555e-16	5.764166875820335e-15	1.0313438256286795e-16	1.4839455636979032e-14	1.9671471709932133e-16	nan	nan	2.58987755219632e-14	3.87952879337275e-16
49443.55000000032	4.31707208646019e-14	8.611226675176053e-16	5.864656334589116e-15	1.022103862991341e-16	1.5077855160131644e-14	1.978648385037539e-16	nan	nan	2.6313230710514117e-14	3.885383305500762e-16
49443.600000000326	4.385374940763574e-14	8.671222822531739e-16	5.96636920489126e-15	1.0120671907260772e-16	1.531800138188625e-14	1.9896122793706898e-16	nan	nan	2.6730867937788234e-14	3.8894515283693016e-16
49443.65000000033	4.453720593761952e-14	8.730495114320784e-16	6.069341547294555e-15	1.0012875067511266e-16	1.5559960859359732e-14	2.0001351173388935e-16	nan	nan	2.7151811730967462e-14	3.8919128087893076e-16
49443.70000000033	4.5220919621227963e-14	8.789106161150634e-16	6.17360943337683e-15	9.898313965282649e-17	1.5803800163742826e-14	2.0103441208749744e-16	nan	nan	2.757618665055163e-14	3.8930002830077333e-16
49443.750000000335	4.590471962603136e-14	8.847124160455299e-16	6.2792089460069856e-15	9.77779187872082e-17	1.60495858808584e-14	2.0203970204748878e-16	nan	nan	2.8004117291524492e-14	3.893001433567755e-16
49443.80000000034	4.658843511724969e-14	8.9046226586852e-16	6.3861761796968974e-15	9.652258136153373e-17	1.6297384611652395e-14	2.030481125662755e-16	nan	nan	2.84357282847084e-14	3.892258034778466e-16
49443.85000000034	4.7271895254477696e-14	8.961680281914919e-16	6.494547240891303e-15	9.522816523434166e-17	1.6547262972712642e-14	2.0408118492968731e-16	nan	nan	2.887114429801609e-14	3.891165347041142e-16
49443.90000000034	4.795492918844158e-14	9.018380434408143e-16	6.604358248293481e-15	9.390733021927996e-17	1.6799287596860037e-14	2.0516306134503997e-16	nan	nan	2.9310490037672435e-14	3.8901703920980804e-16
49443.950000000346	4.8637366057712126e-14	9.074810964774338e-16	6.71564533318739e-15	9.257442227610471e-17	1.705352513357988e-14	2.0632020628599585e-16	nan	nan	2.975389024955395e-14	3.88976911721404e-16
49444.00000000035	4.93190349854409e-14	9.131063799286083e-16	6.828444639739604e-15	9.124551563626101e-17	1.7310042249599888e-14	2.0758105231917695e-16	nan	nan	3.020146972042012e-14	3.8905022440925085e-16
49444.05000000035	4.9999765076121183e-14	9.187234542121181e-16	6.9427923253327854e-15	8.993842129403259e-17	1.7568905629354804e-14	2.0897556596011322e-16	nan	nan	3.065335327916319e-14	3.8929496034370675e-16
49444.100000000355	5.067938263889353e-14	9.243415255983104e-16	7.058726288946783e-15	8.867216379386724e-17	1.7830193257155205e-14	2.1053134950247947e-16	nan	nan	3.110968412327929e-14	3.8976782304267656e-16
49444.15000000036	5.1357702863977173e-14	9.29967369494435e-16	7.176291355757928e-15	8.74654465170841e-17	1.8094028262156612e-14	2.1226302703880797e-16	nan	nan	3.1570678795800656e-14	3.90510124570202e-16
49444.20000000036	5.2034538139398516e-14	9.356073395150378e-16	7.295534093266584e-15	8.633800117426154e-17	1.8360545074971576e-14	2.1418224217568173e-16	nan	nan	3.203657221198978e-14	3.9156073486258596e-16
49444.250000000364	5.270970082083529e-14	9.412680214807505e-16	7.41650108363757e-15	8.531090071992534e-17	1.8629878147082486e-14	2.1630095219947798e-16	nan	nan	3.2507599336603094e-14	3.9296013144129345e-16
49444.30000000037	5.338300322801802e-14	9.469562052050334e-16	7.539238924094256e-15	8.4406283413878e-17	1.890216195193432e-14	2.186312785688826e-16	nan	nan	3.298399518633685e-14	3.9474984269407446e-16
49444.35000000037	5.4054257641180304e-14	9.526788527939597e-16	7.663794227343807e-15	8.364695787642378e-17	1.9177530986021643e-14	2.2118530277865435e-16	nan	nan	3.346599483216569e-14	3.969717479186279e-16
49444.40000000037	5.4723276297450855e-14	9.58443063577239e-16	7.790213621975522e-15	8.30558823590305e-17	1.9456119769919327e-14	2.2397481511770193e-16	nan	nan	3.395383340179872e-14	3.9966724882990387e-16
49444.450000000375	5.538987138729182e-14	9.642560357892598e-16	7.91854375286696e-15	8.265552292886078e-17	1.973806284936872e-14	2.2701102505707515e-16	nan	nan	3.4447746082042515e-14	4.028763346613089e-16
49444.50000000038	5.605387240571574e-14	9.70122275124186e-16	8.04882165919117e-15	8.246433065395056e-17	2.002345446017007e-14	2.302979954964136e-16	nan	nan	3.494792645704316e-14	4.066247352345933e-16
49444.55000000038	5.671517821350416e-14	9.760353225707674e-16	8.181044173635126e-15	8.248718248612231e-17	2.031222750560594e-14	2.338137343822696e-16	nan	nan	3.545439539099229e-14	4.108873099496033e-16
49444.600000000384	5.73737049707753e-14	9.819860455998154e-16	8.31517258004296e-15	8.271564604804934e-17	2.060427435402099e-14	2.375288731814215e-16	nan	nan	3.596704047626167e-14	4.1561733596763826e-16
49444.65000000039	5.802936878055334e-14	9.879654467416092e-16	8.451148207613426e-15	8.313309529295596e-17	2.0899487225965315e-14	2.4141364698933345e-16	nan	nan	3.648567879898718e-14	4.207612908489073e-16
49444.70000000039	5.868208568713263e-14	9.939647170833594e-16	8.588911887942942e-15	8.372175208581367e-17	2.119775836223073e-14	2.454388304149798e-16	nan	nan	3.701012569068339e-14	4.2626565404595647e-16
49444.75000000039	5.933177167447014e-14	9.999752849142701e-16	8.728404468241436e-15	8.446350741287257e-17	2.149898002747039e-14	2.495761594470412e-16	nan	nan	3.754019654156326e-14	4.3207811010537664e-16
49444.800000000396	5.997834266453007e-14	1.0059888597696903e-15	8.869566810798993e-15	8.534049855430696e-17	2.18030445092827e-14	2.5379865013554277e-16	nan	nan	3.807570679866986e-14	4.3814840845957615e-16
49444.8500000004	6.062171451564385e-14	1.011997472127213e-15	9.012339792460302e-15	8.633559087541379e-17	2.2109844117427884e-14	2.580808361987053e-16	nan	nan	3.861647196394113e-14	4.444290366461174e-16
49444.9000000004	6.12618030208991e-14	1.0179935090257863e-15	9.156664304107608e-15	8.743275638209888e-17	2.2419271182944767e-14	2.6239893751212556e-16	nan	nan	3.9162307592304745e-14	4.508757238940561e-16
49444.950000000405	6.189852390648605e-14	1.0239697458646854e-15	9.30248125013587e-15	8.861735064849378e-17	2.273121805727904e-14	2.66730971456332e-16	nan	nan	3.9713029289788015e-14	4.57447796023328e-16
49445.00000000041	6.253179283007532e-14	1.0299193746492968e-15	9.449731547924371e-15	8.987629627893496e-17	2.304557711144397e-14	2.7105681824623564e-16	nan	nan	4.0268452711567875e-14	4.641084038208879e-16
49445.05000000041	6.316152537916694e-14	1.0358360289380153e-15	9.59835612731293e-15	9.11981848069762e-17	2.3362240735164287e-14	2.7535825028845914e-16	nan	nan	4.082839356011053e-14	4.708246466833889e-16
49445.10000000041	6.378763706945624e-14	1.0417138057332048e-15	9.748295930076362e-15	9.257331022943003e-17	2.368110133601513e-14	2.7961893409612297e-16	nan	nan	4.139266758320554e-14	4.775676112326901e-16
49445.150000000416	6.44100433432015e-14	1.0475472845546016e-15	9.899491909414505e-15	9.399364712174242e-17	2.4002051338573722e-14	2.838244119620608e-16	nan	nan	4.196109057213754e-14	4.843123425368719e-16
49445.20000000042	6.502865956757459e-14	1.053331543912351e-15	1.0051885029402219e-14	9.545278494029437e-17	2.4324983183571473e-14	2.879620692078998e-16	nan	nan	4.2533478359687265e-14	4.910377624103902e-16
