spec_file	spec_mjd	Bessell_B_fitflux	Bessell_B_fitfluxerr	Bessell_B_inrange	Bessell_I_fitflux	Bessell_I_fitfluxerr	Bessell_I_inrange	Bessell_R_fitflux	Bessell_R_fitfluxerr	Bessell_R_inrange	Bessell_U_fitflux	Bessell_U_fitfluxerr	Bessell_U_inrange	Bessell_V_fitflux	Bessell_V_fitfluxerr	Bessell_V_inrange
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-04-15_00-00-00_Lick-3m_KAST_UCB-SNDB.flm	49457.0	5.050722231767613e-14	6.794489129827146e-16	True	2.082088464512772e-14	2.000690735920517e-16	True	4.1107022615564245e-14	4.89029082405304e-16	True	2.646670539196046e-14	4.2214643647513966e-15	True	5.88807090686351e-14	6.662424002515639e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-04-15_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm	49457.01	5.04116474077889e-14	6.790695704258759e-16	True	2.080615026153311e-14	2.0031105139987556e-16	True	4.1065511568757936e-14	4.891148243607011e-16	True	2.641865406025421e-14	4.22748619265279e-15	True	5.880346456221934e-14	6.667548739878492e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-04-20_00-00-00_Lick-3m_KAST_UCB-SNDB.flm	49462.0	2.1780439336836232e-14	9.071881786599032e-16	True	1.3806116617099474e-14	1.73800838485486e-16	True	2.3858084279414365e-14	4.0929382997297544e-16	True	1.1146378085935021e-14	1.255417520684305e-15	True	2.9494462748268294e-14	4.505877456561741e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-04-30_08-24-00_FLWO-1.5m_FAST_CfA-Stripped.flm	49472.35	1.1981985641442915e-14	1.6641310001415559e-15	True	6.099466100023007e-15	1.3112103660280967e-16	True	9.013731078103608e-15	3.684633381488906e-16	True	1.919860913032771e-15	3.4100893178208864e-16	True	1.1177608227988316e-14	4.902558145765008e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-05-01_09-21-36_FLWO-1.5m_FAST_CfA-Stripped.flm	49473.39	1.1624045755156234e-14	1.3905156316863503e-15	True	5.9074110759909246e-15	1.226876811140341e-16	True	8.646257011419495e-15	3.6057264225828067e-16	True	1.6087423898304907e-15	2.988638398463874e-16	True	1.0805267570320306e-14	4.305103594976688e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-05-02_08-52-48_FLWO-1.5m_FAST_CfA-Stripped.flm	49474.37	1.1244637336778809e-14	1.1090583194245775e-15	True	5.747911857806078e-15	7.918985276630501e-17	True	8.308426256613836e-15	3.026555363722108e-16	True	1.361861826363643e-15	2.5554780112479617e-16	True	1.0446469807598397e-14	2.717657412125737e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-05-03_06-43-12_FLWO-1.5m_FAST_CfA-Stripped.flm	49475.28	1.0847027613408857e-14	9.48102365331628e-16	True	5.587525124035882e-15	6.227008336082841e-17	True	7.936974380725011e-15	3.0866420116381794e-16	True	1.166669089453282e-15	2.1912576606469516e-16	True	1.0089163902562771e-14	3.9947767690601023e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-05-04_00-00-00_Lick-3m_KAST_UCB-SNDB.flm	49476.0	1.049853023718878e-14	9.788858225918417e-16	True	5.425980593354874e-15	7.95994286951055e-17	True	7.642732279160852e-15	3.3638770260581977e-16	True	1.0322622529970596e-15	3.0101055604581063e-16	True	9.874916310103055e-15	4.820982794904156e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-05-07_07-26-24_FLWO-1.5m_FAST_CfA-Stripped.flm	49479.31	8.838566039308154e-15	1.0278929075172014e-15	True	4.721861339635412e-15	7.861301282560539e-17	True	6.58656280179538e-15	2.5279284588258186e-16	True	5.880476851154158e-16	1.1290164795754773e-16	True	8.593039568516436e-15	3.340936288098909e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-05-09_06-14-24_FLWO-1.5m_FAST_CfA-Stripped.flm	49481.26	8.173296802424773e-15	5.70244684436004e-16	True	4.4415620963364794e-15	6.700112868568311e-17	True	6.247659766757555e-15	1.5741138717653148e-16	True	4.2212777077335883e-16	1.0005841349830928e-16	True	8.060968108933526e-15	1.448915940534303e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-05-11_00-00-00_Lick-3m_KAST_UCB-SNDB.flm	49483.0	7.938626062972095e-15	7.450046149564148e-16	True	4.124683813341154e-15	1.5281327025451595e-16	True	5.901079282438157e-15	3.4378580146876614e-16	True	3.140361292980787e-16	2.5145455726455075e-16	True	7.63345387423599e-15	5.53632781420942e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-05-13_00-00-00_Lick-3m_KAST_UCB-SNDB.flm	49485.0	7.614241613187306e-15	5.69171829887049e-16	True	3.859272108512791e-15	8.11372328659637e-17	True	5.4626553127087326e-15	2.1359098580287522e-16	True	2.2352159717565613e-16	2.486007759502563e-16	True	7.16006899074787e-15	2.570606324375056e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-06-03_09-05-46_Lick-3m_KAST_UCB-SNDB.flm	49506.38	4.723381404057749e-15	1.755176128410775e-16	True	2.322626886344084e-15	1.4848233117204466e-16	True	3.0729914933019804e-15	4.1421752288144354e-16	True	5.899738593644628e-18	5.991840777665482e-17	True	4.133088186370392e-15	5.418366757742298e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-06-16_09-01-26_Lick-3m_KAST_UCB-SNDB.flm	49519.38	3.811099181056877e-15	1.4801186223008685e-16	True	1.5209048999912792e-15	5.079638941962765e-17	True	2.440461577405096e-15	7.398519462432245e-17	True	6.472051497949488e-19	5.99075166740249e-17	True	2.7380052898839086e-15	1.479615627984332e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-07-14_07-06-14_Lick-3m_KAST_UCB-SNDB.flm	49547.3	2.3372975529550102e-15	1.4640576381012051e-16	True	1.0552821252337163e-15	3.4786654310390725e-17	True	1.6972439803617265e-15	5.148820169652894e-17	True	5.619615936116296e-21	2.0509118908494782e-17	True	1.884093872199596e-15	1.0180564346281615e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-08-04_06-25-55_Lick-3m_KAST_UCB-SNDB.flm	49568.27	1.695460710114283e-15	1.7726464184402365e-16	True	8.05965174242481e-16	3.0626878194601893e-17	True	1.2932881014291291e-15	4.278347844468386e-17	True	1.5898005548128385e-22	1.3962931808401386e-14	False	1.4508353574385165e-15	8.637813873049217e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1994I/SN1994I_1994-09-02_04-00-29_Lick-3m_KAST_UCB-SNDB.flm	49597.17	1.0534869786585977e-15	1.66855693966078e-16	True	5.537576873900074e-16	2.2319752685277976e-17	True	8.8860052316946e-16	3.0387550670751143e-17	True	1.1613242471489379e-24	1.897431826514301e-14	False	9.969396299533523e-16	6.163012691059982e-17	True
