time,mag,mag_err
53973.65,-9.073690677245594,0.0
53973.85,-12.356754241394158,0.0
53974.15,-13.36626137582184,0.0
53975.89,-15.460458980283319,0.0
53978.13,-16.616290692760384,0.0
53980.37,-17.123597134970478,8.031662987190046e-07
53982.37,-17.292309605127176,0.00024078363226610165
53984.36,-17.41492984137818,0.00024448167409886923
53986.36,-17.491473667724403,0.0002557502770080801
53988.35,-17.529140194255067,0.00029597284509390136
53990.35,-17.533906857362936,0.0002987629401901983
53992.35,-17.501822026446444,0.00029727369590471414
53994.34,-17.438043680678348,0.00030637393224062896
53996.34,-17.34825358815098,0.00020053364758560707
53997.32,-17.290649799276977,0.0001966967158032894
53998.45,-17.22956097510387,0.00018922758512796817
54000.23,-17.114899340942745,0.0001924018644779651
54001.75,-17.00329546070586,0.00034448853255923147
54003.27,-16.892312196284557,0.00019807212948166488
54005.26,-16.753102079806247,0.00032014937171927937
54007.25,-16.606078792525153,0.00030181837040432654
54009.24,-16.46835801225961,0.0003389690084322687
54011.24,-16.33525932238802,0.0004607983385115417
54013.23,-16.220605778631864,0.0005298409134285548
54015.22,-16.119817195189896,0.0007166332224446058
54017.21,-16.02362033873394,0.0010834605539006706
54019.2,-15.94307891708409,0.0012871772754431935
54021.19,-15.87746691809576,0.0012866516161696485
54023.18,-15.82592856376796,0.0011396873370884716
54025.17,-15.788104759650476,0.0009379513415082616
54027.17,-15.760749637686846,0.0006815992087169927
54029.16,-15.733294427891364,0.00031589091098896334
54031.15,-15.693421280509096,0.0005066859945674795
54033.14,-15.611669713453873,4.858005799257185e-06
54035.14,-15.6258228606824,0.0005873660766463292
54037.14,-15.595118327639444,0.00045840473878696437
54039.14,-15.563787661962987,0.0004524802495978214
54041.14,-15.52929760419846,0.000583991525679604
54043.14,-15.497256299748853,0.000607513182779816
54045.14,-15.463104426014054,0.0006045009674424775
54047.14,-15.427331996615237,0.0005121244943942244
54049.14,-15.397322897842919,0.0005204980500295465
54051.13,-15.373266599936668,0.0006359677323841547
54053.13,-15.345408720985546,0.0006487401319141006
54055.13,-15.313954691899019,0.00052672105787408
54057.13,-15.28352046492011,0.0005463385989790459
54059.13,-15.25647232682921,0.0006832968023667047
54061.13,-15.227996746298052,0.0007039562623023418
54063.13,-15.198167627193007,0.0007139094280662245
54065.13,-15.17651160002464,0.0007235913024449062
54067.13,-15.171877439458438,0.0006389089619141512
54069.13,-15.142003861697948,0.0006599302864928397
54071.13,-15.087148778695589,0.000762960780249314
54073.13,-15.048241612531328,0.0007697186550907573
54075.13,-15.018182375492003,0.0007531462417771412
54077.13,-14.99051640992761,0.0007670168390872215
54079.13,-14.963021909349512,0.0008062560617856764
54081.13,-14.934769493911519,0.0008224746653286434
54083.13,-14.905812453268606,0.0008353460406730103
54085.13,-14.876300401546757,0.0008480258841928413
54087.12,-14.847089959714719,0.0008596370492435716
54089.12,-14.816675623677206,0.0008704684287532096
54091.12,-14.785870477818603,0.0008801338871559154
54093.12,-14.754728070088072,0.0008885671477142083
54095.12,-14.723311017887426,0.0008957331538775264
54097.12,-14.69167978345318,0.0009016174400302546
54099.12,-14.659894125194569,0.0009062288259526405
54101.12,-14.628002169355167,0.0009096027752295881
54103.12,-14.59604693024705,0.0009117947279616809
54105.12,-14.56406364718632,0.000912890428296625
54107.12,-14.532081108653681,0.0009130101494899146
54109.12,-14.50012506653152,0.0009123134322632221
54111.12,-14.468213696029792,0.000910979481169734
54113.12,-14.436362949025753,0.0009092190478845046
54115.12,-14.404587961693064,0.0009072542825810055
54117.12,-14.372900878826915,0.0009052973850327336
54119.12,-14.341310647318807,0.0009035529341249011
54121.12,-14.309827447896026,0.0009021948560266475
54123.11,-14.278457037324944,0.0009013681032349824
54125.11,-14.247200269593314,0.0009011800374089451
54127.11,-14.216064742097236,0.0009016964538944901
54129.11,-14.185048614635019,0.0009029620858012343
54131.11,-14.154151999750704,0.0009049915769317021
54133.11,-14.123374723273583,0.0009077625008734218
54135.11,-14.092715125414255,0.000911257666021626
54137.11,-14.062170001064533,0.0009154368138890277
54139.11,-14.031744669478774,0.0009202648073554137
54141.11,-14.001431162601365,0.0009256725297579177
54143.11,-13.971232599406306,0.0009316116431039548
54145.11,-13.94115007078458,0.0009380498101430189
54147.11,-13.911181985673409,0.0009449371973573335
54149.11,-13.881331590560952,0.0009522298214501881
54151.11,-13.851604087722135,0.0009598403152097883
54153.11,-13.822003922991502,0.0009679621273092135
54155.11,-13.792556974533097,0.0009863447430155372
54157.11,-13.769993767698276,0.0009476355918352
54159.1,-13.740593908399381,0.0009633957749445986
54161.1,-13.711290295161273,0.000978995867246861
54163.1,-13.682105252550356,0.0009947249058651956
54165.1,-13.653366002777794,0.001014757885405931
54167.1,-13.62938923560395,0.0011083473905051382
54169.1,-13.697080913165614,0.0
54171.1,-13.669176630190902,0.0
54173.1,-13.641222694705013,0.0
