time,mag,mag_err
55829.55,-6.730223614074803,0.015493836614389073
55829.75,-7.522647919020659,0.006176400372804355
55830.05,-9.005194384343099,0.003981363756206194
55831.58,-11.773586824309312,0.0019349949223080806
55833.6,-13.050000230345859,0.0011971234706856303
55835.63,-13.787949074341874,0.0008239358954911921
55837.65,-14.297649688256403,0.0006628290785305505
55839.68,-14.717077849403125,0.0005878354762777047
55841.7,-13.422184863055474,0.0010818411447018608
55843.73,-14.375125886711853,0.0033678246119158853
55845.75,-14.925202823732306,0.003255077638672177
55847.78,-15.385844974737655,0.0026088986205766483
55849.8,-15.795583254609788,0.0018856469922318196
55851.83,-16.189617622048836,0.0012512656162324029
55853.85,-16.550030763886955,0.000830976005868057
55855.88,-16.89748243283933,0.0006024553956073735
55857.9,-17.219905970544175,0.0006910321690864655
55859.93,-17.50326371747508,0.0007266241006431514
55861.95,-17.735098147946132,0.0006665924330472667
55863.98,-17.92751168934282,0.0005642600379569235
55866.0,-18.06726397051918,2.7213095838628295e-06
55867.0,-18.130619472712265,1.0326234576640255e-05
55869.25,-18.23912556346115,0.0005394152487604995
55871.5,-18.314915047110016,0.0005091652000673836
55873.75,-18.364548177012765,0.0004765865401530834
55876.0,-18.380038719485743,7.532590141060863e-06
55878.0,-18.369133883997012,4.135419689920587e-05
55879.5,-18.392950831038508,0.000432498611545912
55881.0,-18.379925884525772,0.0002503657511839461
55883.22,-18.357047446826094,0.00043927954241350484
55885.43,-18.320961373895493,0.0004767124288645165
55887.65,-18.264870998275576,0.0002876721974462488
55889.68,-18.222053592265407,0.0005036661591812049
55891.7,-18.159776315368298,0.0005158639283521533
55893.72,-18.088044862677542,0.0004907697328030403
55895.75,-18.005565566038204,0.0004734020791075752
55897.78,-17.913222932579256,0.0004933427058857266
55899.8,-17.81193535506876,0.0005494185706130056
55901.82,-17.702163860672492,0.0005545963065878386
55903.85,-17.58487390304935,0.0005228624864602104
55905.88,-17.46352724529293,0.0005372570635293904
55907.9,-17.329914077491686,0.0006072865816152052
55909.93,-17.168896546436176,0.0006782254609466829
55911.95,-16.988076383777873,0.0006350037198713393
55913.97,-16.791210847918382,0.0007484352323773196
55916.0,-16.610202422206445,0.00043894923908504083
55917.96,-16.365032378155927,0.0008475153042292348
55919.91,-16.14934921735567,0.0006913785578297069
55921.87,-15.975176866498668,0.0007222043777690216
55923.83,-15.832364075428263,0.0012492021916551785
55925.79,-15.702296753134542,0.001585013347717251
55927.74,-15.54329422953076,0.001797295265167431
55929.7,-15.399721247019187,0.0005814027845379941
55931.67,-15.177472402981898,0.0019425386222007355
55933.64,-14.983022016008105,0.0018855356180170252
55935.61,-14.796664324561046,0.0017503399726190806
55937.58,-14.615344065385658,0.00158777972085904
55939.56,-14.444583794622554,0.0014109580882792662
55941.53,-14.257103303187302,0.0017115885426889788
55943.5,-14.079648320038844,0.0018507212161009586
55945.47,-13.920371876429273,0.002029390580442486
55947.44,-13.771681572233073,0.002237223328474173
55949.41,-13.628965802265608,0.000748684663619479
55951.5,-13.493969170783606,0.0013617498561880649
55953.58,-13.400756149787117,0.0012266005377057337
55955.67,-13.305730259593428,0.001087963468951591
55957.75,-13.159763108301183,0.001019980952611989
55959.84,-12.951865859185434,0.0012065687617991189
55961.93,-12.726728779173811,0.00193891938208936
55964.01,-12.54900809515144,0.003380847539092266
55966.1,-12.325430549424484,0.004962632636573874
55968.18,-12.028741487685966,0.006221087388409334
55970.27,-11.682992920254131,5.4962242806796065e-05
55972.34,-11.049876516630041,0.005748164669929406
55974.4,-10.500659020235881,0.0040754253382192795
55976.47,-10.635713584941023,0.005265056697571254
55978.54,-10.634765191153903,0.005390341571704554
55980.61,-10.621195831718762,0.005486463443729115
55982.67,-10.609699185457737,0.005527649495535596
55984.74,-10.604330369847785,0.0054776242911435255
55986.81,-10.697486050021833,3.0362378664943438e-05
55988.62,-10.612018205565954,2.788758898875518e-05
55990.61,-10.63310474159424,0.004525516732783718
55992.59,-10.639503332580741,0.004014691600663403
55994.58,-10.639374979674459,0.003676829103192249
55996.57,-10.637044439111644,0.0036748925385480815
55998.55,-10.634922692746613,0.003976478281184055
56000.54,-10.638541650105742,0.004429471135313296
56002.53,-10.6491178858876,0.00490467522669317
56004.51,-10.666619632357035,0.005339373054193521
56006.5,-10.686869232195981,0.00571008597534774
56008.49,-10.706714131990289,0.006034234416570658
56010.47,-10.726612646549539,0.006308780132986348
56012.46,-10.742995080674477,0.0065499875594150275
56014.45,-10.75638782759387,0.0067639618572024746
56016.43,-10.766493634983313,0.006957935762448834
56018.42,-10.773823359976493,0.007126839242882518
56020.41,-10.777333601273803,0.007295698208188912
56022.39,-10.777833604470628,0.0074583384367581775
56024.38,-10.775553893671079,0.007617557036035989
56026.37,-10.769904950807689,0.007749989039480144
56028.35,-10.76230545472535,0.007905415287006482
