MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err
53346.95407956437	1.2503104359508793e-17	1.1485134457181355e-18	1.0107166974487661e-17	8.021300682753023e-19	1.143826252703016e-17	1.774261899686289e-18	4.688034594703751e-18	3.8749672653482456e-19	7.689662641181233e-18	9.411172948236494e-19	nan	nan
53347.00407956437	1.3537997573445619e-17	1.2793527840624323e-18	1.0986015277310384e-17	8.794007702455013e-19	1.2354370903345939e-17	2.048554527593925e-18	5.110246724350858e-18	4.2590341695534843e-19	8.327526878150733e-18	1.0938002515153789e-18	nan	nan
53347.054079564376	1.4577714531886388e-17	1.410870818221506e-18	1.1867841203185824e-17	9.61070608453462e-19	1.3277007549839974e-17	2.309153637288978e-18	5.533877712552747e-18	4.685708381117499e-19	8.96890744335791e-18	1.2437310024076245e-18	nan	nan
53347.10407956438	1.5622507759707616e-17	1.5406479569361933e-18	1.275283773385535e-17	1.0448233634410559e-18	1.4206425846010365e-17	2.553920085164824e-18	5.959013586325397e-18	5.135996094008253e-19	9.613971204171864e-18	1.3882509098500803e-18	nan	nan
53347.15407956438	1.6672629809033075e-17	1.6671683685467614e-18	1.3641197858802574e-17	1.1290781861297811e-18	1.5142879285011802e-17	2.7817541878151033e-18	6.385740377357197e-18	5.596924716084078e-19	1.0262885062222685e-17	1.52591787958307e-18	nan	nan
53347.204079564384	1.7728333260673212e-17	1.7894740863180196e-18	1.453311457589929e-17	1.2127570216075968e-18	1.608662147787875e-17	2.9921094468750614e-18	6.814144122353495e-18	6.059736308639312e-19	1.0915815954962057e-17	1.6559265315576648e-18	nan	nan
53347.25407956439	1.878987072551831e-17	1.906961508609495e-18	1.542878089165938e-17	1.2951224650069474e-18	1.7037906157743463e-17	3.184761603950648e-18	7.24431086326746e-18	6.518508786479428e-19	1.1572930857224783e-17	1.777828871350677e-18	nan	nan
53347.30407956439	1.9857494845762454e-17	2.019259842230156e-18	1.6328389821991665e-17	1.3756695526995906e-18	1.7996987184061753e-17	3.3596910252737384e-18	7.676326647581343e-18	6.969215552951303e-19	1.2234396782774736e-17	1.8913914265793613e-18	nan	nan
53347.35407956439	2.0931458296420952e-17	2.1261568163647015e-18	1.7232134392338003e-17	1.454054379007168e-18	1.896411854682972e-17	3.5170195764817915e-18	8.11027752857133e-18	7.409108876725092e-19	1.2900380785848065e-17	1.996518116223829e-18	nan	nan
53347.404079564396	2.2012013786521253e-17	2.227552153686783e-18	1.8140207638497397e-17	1.5300468404657286e-18	1.9939554370792786e-17	3.6569755990858434e-18	8.546249565550121e-18	7.8363188784027e-19	1.3571049962675339e-17	2.0932066815048365e-18	nan	nan
53347.4540795644	2.3099414060678514e-17	2.323427728679166e-18	1.9052802606835365e-17	1.6034990130873367e-18	2.0923548919701035e-17	3.779874328867659e-18	8.98432882419039e-18	8.249591161512781e-19	1.4246571453103507e-17	2.1815231989821883e-18	nan	nan
53347.5040795644	2.4193911900098836e-17	2.413828011492775e-18	1.9970112354729418e-17	1.67432369231542e-18	2.1916356600536238e-17	3.886107331847741e-18	9.424601376765017e-18	8.648112957703829e-19	1.4927112442067675e-17	2.2615868251734995e-18	nan	nan
53347.554079564405	2.529576012435442e-17	2.4988470047139715e-18	2.0892329951482264e-17	1.742479605884953e-18	2.2918231967682302e-17	3.9761375443629875e-18	9.867153302403738e-18	9.031396150327407e-19	1.5612840161188343e-17	2.333560598630917e-18	nan	nan
53347.60407956441	2.6405211592495185e-17	2.578619371928103e-18	2.181964847817481e-17	1.80796106363804e-18	2.3929429727247486e-17	4.050498037424562e-18	1.0312070687383786e-17	9.399197275203434e-19	1.6303921890302707e-17	2.3976459848440986e-18	nan	nan
53347.65407956441	2.7522519204394347e-17	2.6533143228700974e-18	2.2752261028601635e-17	1.8707906014654903e-18	2.4950204741223268e-17	4.109793442877144e-18	1.0759439625395907e-17	9.75146193691515e-19	1.700052495901244e-17	2.454079830382288e-18	nan	nan
53347.70407956441	2.8647935902212954e-17	2.7231313385858263e-18	2.3690360709573922e-17	1.9310136722815363e-18	2.598081203175897e-17	4.154703427445653e-18	1.1209346217786948e-17	1.0088285593609905e-18	1.770281674825162e-17	2.5031329324459845e-18	nan	nan
53347.754079564416	2.978171467173885e-17	2.788297130797573e-18	2.4634140641364913e-17	1.9886947540277692e-18	2.7021506785388803e-17	4.185987850394794e-18	1.1661876573887995e-17	1.040988548303745e-18	1.8410964691843695e-17	2.5451097319866046e-18	nan	nan
53347.80407956442	3.092410854366616e-17	2.84906342899697e-18	2.5583793958306853e-17	2.0439144497657892e-18	2.8072544357252463e-17	4.204493371104074e-18	1.2117116811232349e-17	1.071658024633216e-18	1.9125136277999782e-17	2.580348814118213e-18	nan	nan
53347.85407956442	3.2075370595018876e-17	2.9057053061654697e-18	2.6539513809142893e-17	2.096767286629422e-18	2.913418027536462e-17	4.211161323775107e-18	1.2575153055821542e-17	1.1008774923840522e-18	1.984549905095622e-17	2.609223998405543e-18	nan	nan
53347.904079564425	3.3235753950479205e-17	2.9585198348991674e-18	2.7501493357566126e-17	2.1473600081018635e-18	3.0206670244857393e-17	4.207036663211306e-18	1.3036071442438251e-17	1.1286949747845033e-18	2.0572220612449098e-17	2.6321458552752847e-18	nan	nan
53347.95407956443	3.4405511783865367e-17	3.007824914124298e-18	2.8469925782705126e-17	2.195810214956589e-18	3.129027015217909e-17	4.1932777102577295e-18	1.3499958114885357e-17	1.155165162086727e-18	2.1305468623297732e-17	2.6495635083993917e-18	nan	nan
53348.00407956443	3.558489731922997e-17	3.053958139400217e-18	2.9445004279498165e-17	2.2422452470368475e-18	3.2385236069425427e-17	4.171166280258202e-18	1.3966899226267206e-17	1.1803487500987583e-18	2.2045410804987274e-17	2.6619665837040257e-18	nan	nan
53348.054079564434	3.677416383250035e-17	3.097275610361148e-18	3.0426922059365855e-17	2.286801228987634e-18	3.34918242584984e-17	4.142117550969213e-18	1.443698093922634e-17	1.2043119126345032e-18	2.2792214941157862e-17	2.669887150062991e-18	nan	nan
53348.10407956444	3.797356465269198e-17	3.1381505844501498e-18	3.1415872350411614e-17	2.329622219022719e-18	3.4610291175431074e-17	4.107688705654355e-18	1.4910289426295066e-17	1.2271258655028414e-18	2.35460488792257e-17	2.6739014652568888e-18	nan	nan
53348.15407956444	3.918335316325535e-17	3.1769718956540777e-18	3.241204839834378e-17	2.3708594160294586e-18	3.574089347460305e-17	4.069584965669043e-18	1.53869108700314e-17	1.2488664903948856e-18	2.4307080531889597e-17	2.674631296211557e-18	nan	nan
53348.20407956444	4.0403782803459886e-17	3.2141420676823193e-18	3.3415643466194986e-17	2.4106703887591176e-18	3.6883888013006105e-17	4.0296611187548025e-18	1.5866931463465564e-17	1.2696139937963577e-18	2.507547787872091e-17	2.6727445279979503e-18	nan	nan
53348.254079564445	4.163510706982941e-17	3.2500750603861194e-18	3.4426850835725356e-17	2.4492182993494773e-18	3.803953185451236e-17	3.989916104981343e-18	1.6350437410185537e-17	1.289452581096521e-18	2.585140896768383e-17	2.6689547141711136e-18	nan	nan
53348.30407956445	4.2877579517396504e-17	3.285193599877913e-18	3.5445863807199793e-17	2.486671097935311e-18	3.9208082274128354e-17	3.952477749376935e-18	1.6837514924734335e-17	1.308470129873801e-18	2.6635041916713408e-17	2.6640191609465687e-18	nan	nan
53348.35407956445	4.4131453761123424e-17	3.319926056975431e-18	3.647287570010073e-17	2.523200671577679e-18	4.03897967622761e-17	3.919574516951058e-18	1.7328250232844385e-17	1.3267578488848455e-18	2.7426544915288048e-17	2.6587350898605137e-18	nan	nan
53348.404079564454	4.53969834772543e-17	3.354702857864817e-18	3.750807985361814e-17	2.5589819341170365e-18	4.1584933029027843e-17	3.893491476600949e-18	1.782272957167075e-17	1.3444099117407852e-18	2.822608622593518e-17	2.6539334041401415e-18	nan	nan
53348.45407956446	4.667442240015344e-17	3.389952422623778e-18	3.855166962721525e-17	2.5941918466836625e-18	4.279374900841286e-17	3.8765087885674575e-18	1.832103919012276e-17	1.3615230561482837e-18	2.9033834185855055e-17	2.6504696156826147e-18	nan	nan
53348.50407956446	4.796397172806046e-17	3.426006294632051e-18	3.96038384009048e-17	2.6290083642374447e-18	4.401650286210162e-17	3.870823182938229e-18	1.8823265349107794e-17	1.3781961409103361e-18	2.984995720842182e-17	2.6492115923905764e-18	nan	nan
53348.55407956446	4.926564938724636e-17	3.462871538554775e-18	4.066477729928666e-17	2.66360698517945e-18	4.525338151646421e-17	3.877946552811931e-18	1.9329494321742207e-17	1.3945296549919783e-18	3.0674623784767923e-17	2.6510239812246215e-18	nan	nan
53348.604079564466	5.057943344988483e-17	3.500479179771394e-18	4.1734599772655384e-17	2.6980827665630968e-18	4.65043033083309e-17	3.897236427691391e-18	1.9839812393765013e-17	1.4106251747371629e-18	3.150800248535757e-17	2.6567494581071996e-18	nan	nan
53348.65407956447	5.190530205315356e-17	3.5387559775093706e-18	4.281332420253153e-17	2.732432295286362e-18	4.77691236127133e-17	3.9274029842940256e-18	2.0354305863617594e-17	1.4265847668403456e-18	3.235022394554213e-17	2.667013251905241e-18	nan	nan
53348.70407956447	5.3243233399232925e-17	3.577627225076414e-18	4.390096319216666e-17	2.7666453389576632e-18	4.904769803616967e-17	3.967033917261329e-18	2.0873061042879628e-17	1.4425103370308421e-18	3.32012632603428e-17	2.6816695212276453e-18	nan	nan
53348.754079564475	5.459320575500463e-17	3.6170192005668545e-18	4.499752936705012e-17	2.8007114539625597e-18	5.033988241430035e-17	4.014664250741284e-18	2.1396153781740693e-17	1.458489570431523e-18	3.4061055790699025e-17	2.700340346358541e-18	nan	nan
53348.80407956448	5.595519745194331e-17	3.656861284544788e-18	4.6103035374445785e-17	2.83462059045951e-18	5.164553280922001e-17	4.068837259879216e-18	2.1923603641590592e-17	1.474536961127868e-18	3.492953697873296e-17	2.7226145758993044e-18	nan	nan
53348.85407956448	5.732918688612843e-17	3.697087763713055e-18	4.721749388362813e-17	2.8683636134929945e-18	5.29645055069952e-17	4.1281540865694835e-18	2.245541136254927e-17	1.4906417870810567e-18	3.5806642347145846e-17	2.748063330873651e-18	nan	nan
53348.90407956448	5.871515251807775e-17	3.737639341524466e-18	4.8340917586042626e-17	2.9019327479237005e-18	5.429665701518608e-17	4.191311480649721e-18	2.2991577684947602e-17	1.5067925902854204e-18	3.6692307498587984e-17	2.776253957589768e-18	nan	nan
53348.954079564486	6.011307287251599e-17	3.778464377073783e-18	4.94733191949226e-17	2.9353219536206646e-18	5.56418440602505e-17	4.257128447766137e-18	2.3532103362783317e-17	1.5229776256733339e-18	3.7586468115059705e-17	2.8067621030015507e-18	nan	nan
53349.00407956449	6.152292653820566e-17	3.81951987389663e-18	5.06147114458461e-17	2.9685272379277694e-18	5.699992358511021e-17	4.3245633738080944e-18	2.407698916367058e-17	1.539185241578893e-18	3.8489059957278567e-17	2.8391817742554124e-18	nan	nan
53349.05407956449	6.294469216815856e-17	3.860772238774201e-18	5.1765107096481994e-17	3.0015469097339206e-18	5.837075274656134e-17	4.39272350066416e-18	2.462623586887165e-17	1.5554042122731404e-18	3.940001886403274e-17	2.8731333987681574e-18	nan	nan
53349.104079564495	6.437834847911494e-17	3.902197830348746e-18	5.2924518926531995e-17	3.0343817808677357e-18	5.975418891281227e-17	4.460868593806748e-18	2.5179844273287495e-17	1.5716240259740712e-18	4.031928075161959e-17	2.9082700126515526e-18	nan	nan
53349.1540795645	6.582387425164933e-17	3.943783314496145e-18	5.4092959737922286e-17	3.0670353187209815e-18	6.115008966096495e-17	4.528410408600652e-18	2.5737815185518742e-17	1.5878351316580503e-18	4.124678161316065e-17	2.9442817742601544e-18	nan	nan
53349.2040795645	6.728124832989684e-17	3.985525842900807e-18	5.52704423548302e-17	3.0995137541275015e-18	6.255831277449099e-17	4.59490924298184e-18	2.630014942774379e-17	1.604029147697196e-18	4.218245751802277e-17	2.980899031065749e-18	nan	nan
53349.2540795645	6.875044962168935e-17	4.027433067671522e-18	5.64569796235996e-17	3.1318261476676226e-18	6.397871624075926e-17	4.660068532548867e-18	2.6866847835823107e-17	1.6201990351877261e-18	4.312624461119352e-17	3.0178941719179063e-18	nan	nan
53349.30407956451	7.023145709802814e-17	4.069523004988494e-18	5.765258441293244e-17	3.163984417238398e-18	6.5411158248503e-17	4.723728142039923e-18	2.7437911259257054e-17	1.6363392388519498e-18	4.407807911264926e-17	3.055082480465562e-18	nan	nan
53349.35407956451	7.172424979332839e-17	4.1118237572420955e-18	5.88572696137328e-17	3.196003329619958e-18	6.685549718533582e-17	4.7858567526986785e-18	2.801334056121517e-17	1.652445797722967e-18	4.5037897316748866e-17	3.0923221777237207e-18	nan	nan
53349.40407956451	7.32288068051191e-17	4.1543731028598216e-18	6.007104813929405e-17	3.2279004578508496e-18	6.831159163527547e-17	4.846543543005957e-18	2.859313661849985e-17	1.6685164280555319e-18	4.6005635591629216e-17	3.1295138092304243e-18	nan	nan
53349.454079564515	7.474510729393876e-17	4.197217960713256e-18	6.129393292528992e-17	3.259696106920638e-18	6.977930037621217e-17	4.905989206453149e-18	2.9177300321594395e-17	1.684550580558168e-18	4.698123037854949e-17	3.166599097436456e-18	nan	nan
53349.50407956452	7.627313048318721e-17	4.240413736214436e-18	6.252593692969873e-17	3.291413208311307e-18	7.12584823774594e-17	4.964496241063984e-18	2.976583257460206e-17	1.700549473366325e-18	4.7964618191308684e-17	3.203559348930386e-18	nan	nan
53349.55407956452	7.781285565910194e-17	4.284023554370636e-18	6.376707313299501e-17	3.3230771859018583e-18	7.274899679721847e-17	5.022458374499922e-18	3.0358734295309347e-17	1.7165161030059504e-18	4.895573561563472e-17	3.240413477097608e-18	nan	nan
53349.604079564524	7.936426217057957e-17	4.32811738549403e-18	6.501735453806034e-17	3.3547157941090142e-18	7.425070298014206e-17	5.08034895245512e-18	3.095600641513211e-17	1.7324552340772283e-18	4.9954519308527785e-17	3.2772156775575116e-18	nan	nan
53349.65407956453	8.092732942900937e-17	4.372771068946111e-18	6.627679417024575e-17	3.38635892866263e-18	7.576346045481813e-17	5.138708114756023e-18	3.1557649879190525e-17	1.7483733695163975e-18	5.0960905997703526e-17	3.3140527754145896e-18	nan	nan
53349.70407956453	8.250203690628788e-17	4.418065224722324e-18	6.754540507743855e-17	3.4180384126414816e-18	7.728712893129744e-17	5.198128610066581e-18	3.216366564622006e-17	1.7642787019075655e-18	5.197483248091436e-17	3.3510412495911767e-18	nan	nan
53349.75407956453	8.408835955315515e-17	4.464045582109515e-18	6.882320033010684e-17	3.449787757010125e-18	7.882156829862117e-17	5.259240156400751e-18	3.2774054688666366e-17	1.78018104729342e-18	5.299623562540641e-17	3.3883239317994477e-18	nan	nan
53349.804079564536	8.568625793904385e-17	4.510639445862013e-18	7.011019302116146e-17	3.4816418979402556e-18	8.036663954025211e-17	5.322659391577343e-18	3.338881799257749e-17	1.796091762082313e-18	5.402505236724175e-17	3.426066373732434e-18	nan	nan
53349.85407956454	8.729568985755057e-17	4.55775395972984e-18	7.140639467627836e-17	3.513633404566175e-18	8.192222050743776e-17	5.3884076009877236e-18	3.4007956557742153e-17	1.812023643704442e-18	5.506121971072421e-17	3.46445287785055e-18	nan	nan
53349.90407956454	8.89166131637732e-17	4.605300916424364e-18	7.271179809075741e-17	3.5457543701597395e-18	8.348820377868474e-17	5.4559871514687605e-18	3.463147139753972e-17	1.827990815874394e-18	5.610467472778021e-17	3.503682192032601e-18	nan	nan
53349.954079564544	9.054898577436903e-17	4.653197548785522e-18	7.40263838547713e-17	3.5779708586529415e-18	8.50644825901125e-17	5.524899418700404e-18	3.5259363539080876e-17	1.844008598931134e-18	5.715535491322938e-17	3.543952261304626e-18	nan	nan
53350.00407956455	9.219276566721648e-17	4.701367172584955e-18	7.535013237142256e-17	3.610249670315528e-18	8.66509503459173e-17	5.5946744145726965e-18	3.5891634023115e-17	1.860093365967429e-18	5.821320489441038e-17	3.5852557147357005e-18	nan	nan
53350.05407956455	9.384791088097616e-17	4.749739693492454e-18	7.66830240662965e-17	3.642559039333108e-18	8.824750061636799e-17	5.6648804898896945e-18	3.652828390406536e-17	1.8762623852117908e-18	5.927817585966099e-17	3.6273966399564445e-18	nan	nan
53350.10407956455	9.551437951514645e-17	4.798251990636329e-18	7.802503938745236e-17	3.674868833414496e-18	8.985402713596009e-17	5.7351318765118e-18	3.7169314083299965e-17	1.8925331401230047e-18	6.035021930411372e-17	3.670180483106946e-18	nan	nan
53350.154079564556	9.719212972974093e-17	4.84684818840035e-18	7.937615880528517e-17	3.7071507197708805e-18	9.147042380150554e-17	5.8050943398201065e-18	3.781471956790942e-17	1.9089056262544283e-18	6.14292867878109e-17	3.7134244226715394e-18	nan	nan
53350.20407956456	9.888111974497384e-17	4.895479827130485e-18	8.073636281261042e-17	3.739378300623844e-18	9.309658467015674e-17	5.8744892045064256e-18	3.846448802113013e-17	1.925357901045082e-18	6.251532993520381e-17	3.7569599309550575e-18	nan	nan
53350.25407956456	1.0058130784100368e-16	4.944105942412603e-18	8.210563192460167e-17	3.771527220134763e-18	9.47324039575967e-17	5.943095993821573e-18	3.9118606658683924e-17	1.9418672928985193e-18	6.360830043470752e-17	3.800634787591921e-18	nan	nan
53350.304079564565	1.0229265235781678e-16	4.9926930618354714e-18	8.348394667850988e-17	3.803575245403842e-18	9.637777603607085e-17	6.0107538902988976e-18	3.977706270988915e-17	1.958411959316062e-18	6.470815003821457e-17	3.844314607086817e-18	nan	nan
53350.35407956457	1.040151116949221e-16	5.041215126942436e-18	8.48712876340065e-17	3.835502322909909e-18	9.803259543247807e-17	6.077362190143033e-18	4.043984341757397e-17	1.9749710146548268e-18	6.581483056059769e-17	3.887883939823969e-18	nan	nan
53350.40407956457	1.0574864431107492e-16	5.089653346789741e-18	8.626763537270232e-17	3.867290612982829e-18	9.969675682653498e-17	6.14287988587077e-18	4.1106936038091575e-17	1.9915246378231215e-18	6.692829387925275e-17	3.931247001079358e-18	nan	nan
53350.45407956457	1.074932087241618e-16	5.13799598935437e-18	8.767297049855278e-17	3.89892450345198e-18	1.0137015504880785e-16	6.207324476612653e-18	4.177832784122176e-17	2.008054160908019e-18	6.804849193362351e-17	3.974328076195839e-18	nan	nan
53350.50407956458	1.0924876351083717e-16	5.186238115469163e-18	8.908727363731018e-17	3.930390604423605e-18	1.0305268507885507e-16	6.270770073103143e-18	4.2454006110187314e-17	2.0245421405671596e-18	6.917537672473079e-17	4.017071643492832e-18	nan	nan
53350.55407956458	1.110152673062695e-16	5.23438125928461e-18	9.051052543694231e-17	3.961677725102739e-18	1.0474424204330778e-16	6.3333448368858174e-18	4.313395814152045e-17	2.04097241348778e-18	7.03089003146926e-17	4.05944224917227e-18	nan	nan
53350.60407956458	1.127926788041532e-16	5.282433059207757e-18	9.194270656733403e-17	3.992776834463178e-18	1.0644472121403175e-16	6.395227770033045e-18	4.3818171245127224e-17	2.057330137032014e-18	7.144901482624519e-17	4.101424161871618e-18	nan	nan
53350.654079564585	1.145809567560504e-16	5.330406842178878e-18	9.338379772011354e-17	4.023681006048062e-18	1.0815401800616044e-16	6.456644854918985e-18	4.4506632744186775e-17	2.073601816474104e-18	7.25956724422823e-17	4.143020828177094e-18	nan	nan
53350.70407956459	1.1638005997160108e-16	5.378321163181518e-18	9.483377960893298e-17	4.054385348980983e-18	1.0987202797626325e-16	6.517864531727963e-18	4.51993299751314e-17	2.0897753197850955e-18	7.37488254053744e-17	4.184254144759991e-18	nan	nan
53350.75407956459	1.181899473179811e-16	5.426199303115375e-18	9.629263296918789e-17	4.0848869246881395e-18	1.1159864682041462e-16	6.579192496271551e-18	4.589625028755045e-17	2.1058398809936727e-18	7.490842601730434e-17	4.2251635581333955e-18	nan	nan
53350.804079564594	1.2001057838121595e-16	5.47406064391097e-18	9.776033855810172e-17	4.115184651121849e-18	1.1333377037237636e-16	6.640965801163879e-18	4.6597381044244244e-17	2.1217860930798538e-18	7.607442663858469e-17	4.265804998940215e-18	nan	nan
53350.8540795646	1.218419182283961e-16	5.521862017968156e-18	9.923687715445862e-17	4.145279194599898e-18	1.1507729460162577e-16	6.7035462500623315e-18	4.730270962112328e-17	2.137605891018717e-18	7.72467796879952e-17	4.306249654806751e-18	nan	nan
53350.9040795646	1.2368393464115425e-16	5.569531579394638e-18	1.0072222955890636e-16	4.175172849816724e-18	1.1682911994095544e-16	6.767250205213811e-18	4.801222340714261e-17	2.1532925258961447e-18	7.842543764210302e-17	4.346582583617387e-18	nan	nan
53350.9540795646	1.2553659547607626e-16	5.617001391974434e-18	1.0221637614666558e-16	4.2048673307919354e-18	1.1858917769807498e-16	6.831959006343646e-18	4.8725909804337e-17	2.1688405305229084e-18	7.96103530348046e-17	4.386901167797107e-18	nan	nan
53351.004079564605	1.2739986864635468e-16	5.66420793726297e-18	1.0371929223252073e-16	4.2343420979373e-18	1.2035741261463556e-16	6.897374448349811e-18	4.94437562276967e-17	2.1842456771505558e-18	8.080147845685599e-17	4.4273134101329894e-18	nan	nan
53351.05407956461	1.292737221215984e-16	5.711092336364801e-18	1.0523094992639797e-16	4.2635630010136036e-18	1.221337696151933e-16	6.963217058130961e-18	5.016575010518855e-17	2.1995049277564534e-18	8.199876655537093e-17	4.467936071744564e-18	nan	nan
53351.10407956461	1.3115812392762262e-16	5.757600513769231e-18	1.0675132130819892e-16	4.292497142313437e-18	1.2391819375298828e-16	7.029231792227492e-18	5.0891878877696194e-17	2.2146163772212636e-18	8.3202173424339e-17	4.508857114340523e-18	nan	nan
53351.154079564614	1.3305304214627813e-16	5.803683308749052e-18	1.0828037847900719e-16	4.321113204058773e-18	1.2571063020886546e-16	7.09519197547073e-18	5.1622129998956824e-17	2.2295791897431022e-18	8.441167124906094e-17	4.550001718468257e-18	nan	nan
53351.20407956462	1.3495844491531138e-16	5.849296538396893e-18	1.098180935614448e-16	4.3493815198862504e-18	1.2751102429023513e-16	7.160902346312593e-18	5.235649093553537e-17	2.2443935288250147e-18	8.562723700565288e-17	4.591251492465628e-18	nan	nan
53351.25407956462	1.3687430042802474e-16	5.894401017015911e-18	1.1136443869901739e-16	4.37727413173356e-18	1.2931932143000142e-16	7.22620129789323e-18	5.3094949166804594e-17	2.2590604809167924e-18	8.684884772591176e-17	4.632495543559899e-18	nan	nan
53351.30407956462	1.388005769333055e-16	5.938962535420081e-18	1.1291938605665762e-16	4.404764832566749e-18	1.3113546718553963e-16	7.290962397098316e-18	5.383749164565104e-17	2.273578516730076e-18	8.807648049629698e-17	4.673631678453485e-18	nan	nan
53351.354079564626	1.4073724273528097e-16	5.982951803084919e-18	1.1448290782022628e-16	4.4318291965461115e-18	1.3295940723762726e-16	7.355095254489605e-18	5.458410284654756e-17	2.2879309216357724e-18	8.931011245776738e-17	4.714567358510613e-18	nan	nan
53351.40407956463	1.4268426619320747e-16	6.026344356620622e-18	1.1605497619654792e-16	4.458444597140376e-18	1.3479108738939558e-16	7.418545807448724e-18	5.5334766537830183e-17	2.3020971865481746e-18	9.054972080550275e-17	4.755220438223074e-18	nan	nan
53351.45407956463	1.4464161572120053e-16	6.069120436233279e-18	1.176355634135222e-16	4.484590214621702e-18	1.3663045356529412e-16	7.481296067969102e-18	5.608946650031344e-17	2.3160576739574724e-18	9.179528278863833e-17	4.795519707432404e-18	nan	nan
53351.504079564635	1.4660925978817035e-16	6.111264832667755e-18	1.1922464171976755e-16	4.5102470332831604e-18	1.3847745181004997e-16	7.543363375632431e-18	5.684818652738181e-17	2.3297936677800798e-18	9.304677571008706e-17	4.835405255579981e-18	nan	nan
53351.55407956464	1.4858716691754002e-16	6.152766706294586e-18	1.208221833846746e-16	4.535397829202275e-18	1.4033202828758212e-16	7.60479918637771e-18	5.761091042488303e-17	2.343287413843939e-18	9.430417692624014e-17	4.874828674765952e-18	nan	nan
53351.60407956464	1.5057530568715985e-16	6.193619379323586e-18	1.2242816069842851e-16	4.560027149342096e-18	1.4219412928004695e-16	7.665687418776946e-18	5.837762201116216e-17	2.3565221521374726e-18	9.556746384676827e-17	4.913753115860326e-18	nan	nan
53351.65407956464	1.525736447290005e-16	6.233820102681568e-18	1.2404254597184848e-16	4.584121282158608e-18	1.44063701186692e-16	7.726142372255061e-18	5.914830511690092e-17	2.369482141512772e-18	9.683661393436246e-17	4.952153210137387e-18	nan	nan
53351.704079564646	1.5458215272901566e-16	6.2733697980791214e-18	1.2566531153623641e-16	4.6076682207397464e-18	1.459406905229029e-16	7.786306225899631e-18	5.99229435851635e-17	2.3821526774512385e-18	9.81116047044941e-17	4.990014866712968e-18	nan	nan
