MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err
53343.65069998115	nan	nan	2.403064353880442e-16	2.016855599982267e-17	nan	nan	1.2251639794696982e-16	1.612962751662743e-17	1.9009643882137174e-16	2.8852394579986495e-17	nan	nan
53343.70069998116	nan	nan	2.498882730061067e-16	2.071881760186291e-17	nan	nan	1.2743772231432154e-16	1.641737362550496e-17	1.9785366840252674e-16	2.9142559260721017e-17	nan	nan
53343.75069998116	nan	nan	2.5954240845496734e-16	2.1242186516826995e-17	nan	nan	1.3240183181780042e-16	1.6664725943147506e-17	2.0569467434277175e-16	2.934810168382899e-17	nan	nan
53343.80069998116	nan	nan	2.6927102278042506e-16	2.17401115039456e-17	nan	nan	1.3740980105605804e-16	1.6874068776999323e-17	2.136205693365283e-16	2.947514367386463e-17	nan	nan
53343.850699981165	nan	nan	2.79076297386898e-16	2.2214172560173085e-17	nan	nan	1.424627051674881e-16	1.7048014143092607e-17	2.216324701941562e-16	2.9530482518101007e-17	nan	nan
53343.90069998117	nan	nan	2.88960414048545e-16	2.2666068898255778e-17	nan	nan	1.4756161984344043e-16	1.7189409388369593e-17	2.297314978927634e-16	2.952164430818029e-17	nan	nan
53343.95069998117	nan	nan	2.9892555492025634e-16	2.309760831593225e-17	nan	nan	1.5270762134124217e-16	1.73013450989278e-17	2.3791877762731116e-16	2.9456937857192476e-17	nan	nan
53344.000699981174	nan	nan	3.0897390254755895e-16	2.351069725771075e-17	nan	nan	1.579017864974524e-16	1.7387162220775734e-17	2.4619543886179e-16	2.93455049492958e-17	nan	nan
53344.05069998118	nan	nan	3.191076398771292e-16	2.390733101402301e-17	nan	nan	1.6314519274102925e-16	1.7450457170212323e-17	2.545626153805671e-16	2.9197360978993584e-17	nan	nan
53344.10069998118	nan	nan	3.2932895026774083e-16	2.4289583621084062e-17	nan	nan	1.6843891810657867e-16	1.749508350459334e-17	2.6302144533990613e-16	2.9023417904493066e-17	nan	nan
53344.15069998118	nan	nan	3.396400175011253e-16	2.4659597109904022e-17	nan	nan	1.7378404124741877e-16	1.7525148484962494e-17	2.715730713196642e-16	2.883547900181294e-17	nan	nan
53344.200699981186	nan	nan	3.5004302578953105e-16	2.5019569824835896e-17	nan	nan	1.7918164144885316e-16	1.7545002626008046e-17	2.8021864037511474e-16	2.8646192474451854e-17	nan	nan
53344.25069998119	nan	nan	3.605401597919274e-16	2.537174360044018e-17	nan	nan	1.8463279864136024e-16	1.7559220139617466e-17	2.8895930408895474e-16	2.846894911477403e-17	nan	nan
53344.30069998119	nan	nan	3.711336046194351e-16	2.5718389645995713e-17	nan	nan	1.9013859341380102e-16	1.7572568104115238e-17	2.9779621862348645e-16	2.831770880994583e-17	nan	nan
53344.350699981194	nan	nan	3.818255458480548e-16	2.6061793052576713e-17	nan	nan	1.9570010702664252e-16	1.758996230843555e-17	3.0673054477297205e-16	2.8206742876879254e-17	nan	nan
53344.4006999812	nan	nan	3.9261814234883857e-16	2.6404201972474467e-17	nan	nan	2.0131842142510032e-16	1.761640811662539e-17	3.157634480161371e-16	2.815028517327023e-17	nan	nan
53344.4506999812	nan	nan	4.0351270948386165e-16	2.674679106622305e-17	nan	nan	2.0699461925251773e-16	1.7656925447711815e-17	3.248960985257623e-16	2.8162095003171366e-17	nan	nan
53344.5006999812	nan	nan	4.145095759491091e-16	2.7089478796691076e-17	nan	nan	2.1272978386343657e-16	1.7716458112908058e-17	3.3412927231370266e-16	2.8251471220327536e-17	nan	nan
53344.550699981206	nan	nan	4.256090149031071e-16	2.7432100298862124e-17	nan	nan	2.1852491683764458e-16	1.7799413156769215e-17	3.434623761470003e-16	2.84144175382132e-17	nan	nan
53344.60069998121	nan	nan	4.3681129999545774e-16	2.7774488359195853e-17	nan	nan	2.2438018061201833e-16	1.7906297390107758e-17	3.5289452597831174e-16	2.8643294076309805e-17	nan	nan
53344.65069998121	nan	nan	4.481167053754408e-16	2.811648297240144e-17	nan	nan	2.3029524820124393e-16	1.8035236865938978e-17	3.624248424979367e-16	2.892980394506007e-17	nan	nan
53344.700699981215	nan	nan	4.595255056880603e-16	2.8457939558139747e-17	nan	nan	2.362697872221381e-16	1.8184145742051393e-17	3.720524510839632e-16	2.92653714438932e-17	nan	nan
53344.75069998122	nan	nan	4.710379760752611e-16	2.879873595090423e-17	nan	nan	2.4230346602154103e-16	1.8350831575135324e-17	3.817764817525837e-16	2.964147206039245e-17	nan	nan
53344.80069998122	nan	nan	4.826543921800122e-16	2.913877827379853e-17	nan	nan	2.483959536717017e-16	1.8533066677275452e-17	3.915960691085678e-16	3.0049903939280335e-17	nan	nan
53344.85069998122	nan	nan	4.943750301447868e-16	2.947800578802503e-17	nan	nan	2.5454691996610617e-16	1.8728650634855077e-17	4.0151035229590233e-16	3.04829985526448e-17	nan	nan
53344.900699981226	nan	nan	5.062001666163401e-16	2.98163948113765e-17	nan	nan	2.607560354150402e-16	1.893546335312992e-17	4.115184749486499e-16	3.093377423895108e-17	nan	nan
53344.95069998123	nan	nan	5.181300787429734e-16	3.015396177785198e-17	nan	nan	2.6702297124134886e-16	1.9151508613510892e-17	4.216195851418957e-16	3.139603985849543e-17	nan	nan
53345.00069998123	nan	nan	5.3016504417722695e-16	3.0490765511821055e-17	nan	nan	2.7334739937606188e-16	1.937494860986204e-17	4.3181283534291886e-16	3.1864457339086433e-17	nan	nan
53345.050699981235	nan	nan	5.42305341079616e-16	3.0826908777645694e-17	nan	nan	2.797289924540717e-16	1.9604130234469148e-17	4.4209738236249144e-16	3.233457190911588e-17	nan	nan
53345.10069998124	nan	nan	5.545512481153729e-16	3.116253915610335e-17	nan	nan	2.861674238098651e-16	1.983760405384891e-17	4.524723873063577e-16	3.2802817905132814e-17	nan	nan
53345.15069998124	nan	nan	5.669030444606594e-16	3.149784929517332e-17	nan	nan	2.9266236747313295e-16	2.0074136960092592e-17	4.629370155268418e-16	3.326650666797495e-17	nan	nan
53345.200699981244	nan	nan	5.793610097996555e-16	3.1833076571773613e-17	nan	nan	2.9921349816456344e-16	2.031271944941997e-17	4.734904365746659e-16	3.3723801538580026e-17	nan	nan
53345.25069998125	nan	nan	5.91925424327688e-16	3.216850220086714e-17	nan	nan	3.0582049129152077e-16	2.055256838221089e-17	4.841318241508446e-16	3.417368353634653e-17	nan	nan
53345.30069998125	nan	nan	6.04596568752794e-16	3.250444981971671e-17	nan	nan	3.12483022943742e-16	2.0793125958034782e-17	4.948603560588105e-16	3.4615910053316877e-17	nan	nan
53345.35069998125	nan	nan	6.173747242968505e-16	3.284128357073629e-17	nan	nan	3.192007698890496e-16	2.1034055500787968e-17	5.056752141566315e-16	3.50509678696129e-17	nan	nan
53345.400699981255	nan	nan	6.302601726965734e-16	3.317940570591672e-17	nan	nan	3.2597340956917306e-16	2.127523451522534e-17	5.165755843093981e-16	3.5480020993375044e-17	nan	nan
53345.45069998126	nan	nan	6.432531962039961e-16	3.351925373392226e-17	nan	nan	3.328006200953463e-16	2.1516745353212064e-17	5.275606563417799e-16	3.5904853238588633e-17	nan	nan
53345.50069998126	nan	nan	6.563540775891183e-16	3.3861297125135594e-17	nan	nan	3.396820802440762e-16	2.1758863721373393e-17	5.386296239906815e-16	3.632780506216268e-17	nan	nan
53345.550699981264	nan	nan	6.695631001417754e-16	3.420603359712695e-17	nan	nan	3.4661746945305435e-16	2.2002045176068927e-17	5.4978168485806245e-16	3.675170396966964e-17	nan	nan
53345.60069998127	nan	nan	6.828805476698994e-16	3.455398499666677e-17	nan	nan	3.536064678166739e-16	2.224690968678341e-17	5.610160403639218e-16	3.717978775635826e-17	nan	nan
53345.65069998127	nan	nan	6.963066781256916e-16	3.490562577577316e-17	nan	nan	3.6064875608192217e-16	2.2494224307235955e-17	5.723318956993699e-16	3.7615619966557254e-17	nan	nan
53345.70069998127	nan	nan	7.098415234253531e-16	3.526087064115302e-17	nan	nan	3.67744015644159e-16	2.2744883972338834e-17	5.837284597798857e-16	3.806299721754204e-17	nan	nan
53345.750699981276	nan	nan	7.234850006346952e-16	3.561935834054484e-17	nan	nan	3.7489192854277e-16	2.299989044028712e-17	5.952049589995008e-16	3.85254791708615e-17	nan	nan
53345.80069998128	nan	nan	7.372370264236361e-16	3.598074646747119e-17	nan	nan	3.8209217745707533e-16	2.326032941724764e-17	6.067607807524099e-16	3.9002458334056133e-17	nan	nan
53345.85069998128	nan	nan	7.510975179831021e-16	3.6344717306301655e-17	nan	nan	3.8934445070760145e-16	2.3527233053068383e-17	6.1839541611723805e-16	3.949070502215665e-17	nan	nan
53345.900699981285	nan	nan	7.650663930269388e-16	3.671098076897691e-17	nan	nan	3.96648497747338e-16	2.3800306630459122e-17	6.301083613388242e-16	3.9987079858501273e-17	nan	nan
53345.95069998129	nan	nan	7.791435697893915e-16	3.707927678829696e-17	nan	nan	4.0400410881653697e-16	2.407838972344919e-17	6.418991161910094e-16	4.048864471186644e-17	nan	nan
53346.00069998129	nan	nan	7.93328967023107e-16	3.7449377216976815e-17	nan	nan	4.114110755024457e-16	2.4360364124286845e-17	6.537671839443272e-16	4.099271687597242e-17	nan	nan
53346.05069998129	nan	nan	8.076225040024351e-16	3.782108726359386e-17	nan	nan	4.188691900146228e-16	2.4645186623333087e-17	6.657120713337346e-16	4.149691098403568e-17	nan	nan
53346.100699981296	nan	nan	8.220241005199534e-16	3.8194246508427934e-17	nan	nan	4.263782451822051e-16	2.4931902295597513e-17	6.777332885266106e-16	4.199917021783323e-17	nan	nan
53346.1506999813	nan	nan	8.365336768875095e-16	3.8568729527221976e-17	nan	nan	4.339380344508742e-16	2.5219654908651473e-17	6.89830349090743e-16	4.249778829279778e-17	nan	nan
53346.2006999813	nan	nan	8.511511539344401e-16	3.894444615755647e-17	nan	nan	4.4154835188014224e-16	2.5507694776074054e-17	7.020027699624979e-16	4.299142355572675e-17	nan	nan
53346.250699981305	nan	nan	8.658764530096131e-16	3.9321341432694826e-17	nan	nan	4.492089921404338e-16	2.579538436494751e-17	7.142500714151544e-16	4.347910634524202e-17	nan	nan
53346.30069998131	nan	nan	8.807094959770829e-16	3.9699395209430954e-17	nan	nan	4.569197505102622e-16	2.6082201936670654e-17	7.265717770272442e-16	4.3960240562097695e-17	nan	nan
53346.35069998131	nan	nan	8.956502052194789e-16	4.007862151077306e-17	nan	nan	4.646804228733341e-16	2.6367743467509936e-17	7.389674136511177e-16	4.443460019293927e-17	nan	nan
53346.400699981314	nan	nan	9.10698503634878e-16	4.045906760379012e-17	nan	nan	4.724908057158676e-16	2.6651723060009047e-17	7.514365113815744e-16	4.4902321338572083e-17	nan	nan
53346.45069998132	nan	nan	9.258543146371083e-16	4.0840812829761475e-17	nan	nan	4.803506961235394e-16	2.6933972019614598e-17	7.639786035246126e-16	4.5363890124624376e-17	nan	nan
53346.50069998132	nan	nan	9.411175621574873e-16	4.122396720218797e-17	nan	nan	4.882598917789303e-16	2.721443673776682e-17	7.765932265663257e-16	4.5820126723531576e-17	nan	nan
53346.55069998132	nan	nan	9.564881706403468e-16	4.1608669785694723e-17	nan	nan	4.962181909583876e-16	2.7493175489671435e-17	7.892799201418591e-16	4.627216559496589e-17	nan	nan
53346.600699981325	nan	nan	9.719660650452487e-16	4.199508686969964e-17	nan	nan	5.042253925296022e-16	2.777035422864404e-17	8.02038227004514e-16	4.672143195979493e-17	nan	nan
53346.65069998133	nan	nan	9.875511708463334e-16	4.238340994543913e-17	nan	nan	5.122812959483734e-16	2.8046241433783766e-17	8.148676929949783e-16	4.716961446077761e-17	nan	nan
53346.70069998133	nan	nan	1.0032434043578105e-15	4.277382472831856e-17	nan	nan	5.203857012561903e-16	2.8321202049373706e-17	8.277678670106092e-16	4.761863393313801e-17	nan	nan
53346.750699981334	nan	nan	1.019042576001813e-15	4.316622144197925e-17	nan	nan	5.285384090772176e-16	2.8595690539064505e-17	8.407383009748977e-16	4.80706082096087e-17	nan	nan
53346.80069998134	nan	nan	1.034948430823597e-15	4.35603154528192e-17	nan	nan	5.367392206155926e-16	2.887024306763673e-17	8.537785498069818e-16	4.8527812916288866e-17	nan	nan
53346.85069998134	nan	nan	1.0509607134001945e-15	4.395584177523008e-17	nan	nan	5.449879376525299e-16	2.9145468818693125e-17	8.668882166903152e-16	4.89918906136787e-17	nan	nan
53346.90069998134	nan	nan	1.0670791688166985e-15	4.4352559233708865e-17	nan	nan	5.532843625436717e-16	2.9422040453552775e-17	8.800670846443661e-16	4.94616502050506e-17	nan	nan
53346.950699981346	nan	nan	1.083303542665222e-15	4.475025143706136e-17	nan	nan	5.616282998875245e-16	2.970066597588802e-17	8.933149827823491e-16	4.993529570324723e-17	nan	nan
53347.00069998135	nan	nan	1.099633581049285e-15	4.514872749916284e-17	nan	nan	5.700196127505224e-16	2.9981481380694525e-17	9.06631743118986e-16	5.0411172320273925e-17	nan	nan
53347.05069998135	nan	nan	1.1160690305724326e-15	4.554782252860776e-17	nan	nan	5.784582361292161e-16	3.02639054124793e-17	9.200172005537589e-16	5.0887793859582064e-17	nan	nan
53347.100699981354	nan	nan	1.1326096383461414e-15	4.5947397902891904e-17	nan	nan	5.869441099866677e-16	3.054735747305215e-17	9.334711928543803e-16	5.1363864579126053e-17	nan	nan
53347.15069998136	nan	nan	1.1492551519834777e-15	4.634734134284313e-17	nan	nan	5.954771748505064e-16	3.083131140717911e-17	9.469935606402963e-16	5.183829605107273e-17	nan	nan
53347.20069998136	nan	nan	1.1660053195990092e-15	4.674756680409343e-17	nan	nan	6.040573718120501e-16	3.111530123529521e-17	9.605841473663009e-16	5.2310219513204964e-17	nan	nan
53347.25069998136	nan	nan	1.1828598898088936e-15	4.714801419709101e-17	nan	nan	6.126846425250099e-16	3.139892567371522e-17	9.742427993063076e-16	5.2778994158973135e-17	nan	nan
53347.300699981366	nan	nan	1.1998186117253596e-15	4.754864894758237e-17	nan	nan	6.213589292045847e-16	3.1681851550478034e-17	9.879693655370743e-16	5.3244211758062726e-17	nan	nan
53347.35069998137	nan	nan	1.216881234961574e-15	4.794946140863997e-17	nan	nan	6.300801746264273e-16	3.1963816214610766e-17	1.001763697922223e-15	5.370569793676105e-17	nan	nan
53347.40069998137	nan	nan	1.2340475096248198e-15	4.835046613291046e-17	nan	nan	6.388483221254854e-16	3.224462902707936e-17	1.015625651096177e-15	5.41635103872109e-17	nan	nan
53347.450699981375	nan	nan	1.2513171863184963e-15	4.875170101411684e-17	nan	nan	6.476633155950531e-16	3.252417201013834e-17	1.0295550824483134e-15	5.4617934213798594e-17	nan	nan
53347.50069998138	nan	nan	1.2686900161386853e-15	4.915322630452043e-17	nan	nan	6.565250994856679e-16	3.280239972129992e-17	1.0435518521071708e-15	5.5069474572384754e-17	nan	nan
53347.55069998138	nan	nan	1.2861657506758902e-15	4.955512351468125e-17	nan	nan	6.654336188041642e-16	3.307933840699469e-17	1.057615822924708e-15	5.551884670963465e-17	nan	nan
53347.60069998138	nan	nan	1.3037441420092135e-15	4.9957494202377195e-17	nan	nan	6.743888191125809e-16	3.3355084481091135e-17	1.0717468604607384e-15	5.596696347176601e-17	nan	nan
53347.65069998139	nan	nan	1.3214249307049294e-15	5.036043413175025e-17	nan	nan	6.833906465271865e-16	3.362980236454929e-17	1.0859448329674137e-15	5.641492032287114e-17	nan	nan
53347.70069998139	nan	nan	1.339207747580524e-15	5.076383140397839e-17	nan	nan	6.924390477173552e-16	3.3903721714198736e-17	1.1002096113737871e-15	5.686397789414331e-17	nan	nan
53347.75069998139	nan	nan	1.3570921646357568e-15	5.116747052249578e-17	nan	nan	7.015339699047479e-16	3.4177134062434697e-17	1.114541069270492e-15	5.731554207737794e-17	nan	nan
53347.800699981395	nan	nan	1.3750777537830663e-15	5.15711530366043e-17	nan	nan	7.106753608621508e-16	3.445038888401542e-17	1.1289390867232695e-15	5.777106766286591e-17	nan	nan
53347.8506999814	nan	nan	1.3931640874176267e-15	5.197469924345597e-17	nan	nan	7.198631689125074e-16	3.472388910255353e-17	1.143403623908668e-15	5.823061285625512e-17	nan	nan
53347.9006999814	nan	nan	1.4113507384146097e-15	5.237794857639834e-17	nan	nan	7.29097342928037e-16	3.499808604748786e-17	1.1579347156437953e-15	5.869294348575188e-17	nan	nan
53347.950699981404	nan	nan	1.4296372801267964e-15	5.278075985460031e-17	nan	nan	7.38377832970431e-16	3.5273461096087355e-17	1.1725324020938988e-15	5.915688958874405e-17	nan	nan
53348.00069998141	nan	nan	1.4480232863827515e-15	5.3183011405998904e-17	nan	nan	7.477046111422061e-16	3.555010482186392e-17	1.1871967260302711e-15	5.962141455609631e-17	nan	nan
53348.05069998141	nan	nan	1.4665083314854337e-15	5.358460107026358e-17	nan	nan	7.570776761703026e-16	3.5827624461284876e-17	1.2019277328232559e-15	6.008562817339846e-17	nan	nan
53348.10069998141	nan	nan	1.485091990206375e-15	5.398544609058044e-17	nan	nan	7.664970288969049e-16	3.61056357146599e-17	1.216725470435331e-15	6.054879669072724e-17	nan	nan
53348.150699981416	nan	nan	1.5037738377900232e-15	5.438548289965207e-17	nan	nan	7.759626707099522e-16	3.638379778721433e-17	1.231589989414314e-15	6.101035015915529e-17	nan	nan
53348.20069998142	nan	nan	1.5225534499441e-15	5.478466680925801e-17	nan	nan	7.85474603542761e-16	3.66618164420022e-17	1.2465213428866613e-15	6.146988724993456e-17	nan	nan
53348.25069998142	nan	nan	1.5414304028441603e-15	5.518297160614589e-17	nan	nan	7.950328298739447e-16	3.6939446364528136e-17	1.2615195865507945e-15	6.192717774629733e-17	nan	nan
53348.300699981424	nan	nan	1.560404273126686e-15	5.558038906061514e-17	nan	nan	8.046373527266536e-16	3.721649288785848e-17	1.2765847786705813e-15	6.238216287012784e-17	nan	nan
53348.35069998143	nan	nan	1.5794746378887384e-15	5.597692835234118e-17	nan	nan	8.142881756686439e-16	3.7492813123397866e-17	1.2917169800688476e-15	6.28349535785394e-17	nan	nan
53348.40069998143	nan	nan	1.5986410746870891e-15	5.637261541716345e-17	nan	nan	8.239853028116294e-16	3.776831653789137e-17	1.3069162541210553e-15	6.328582693844119e-17	nan	nan
53348.45069998143	nan	nan	1.6179031615321378e-15	5.676749221859806e-17	nan	nan	8.337287388112631e-16	3.804296501149867e-17	1.3221826667489506e-15	6.373522066334428e-17	nan	nan
53348.500699981436	nan	nan	1.6372604763758543e-15	5.716161526055979e-17	nan	nan	8.435184888664867e-16	3.8316772408024835e-17	1.3375162864144098e-15	6.418372587539596e-17	nan	nan
53348.55069998144	nan	nan	1.6567125327158799e-15	5.755496897243014e-17	nan	nan	8.53354558719552e-16	3.8589803683262374e-17	1.352917184113285e-15	6.4632078138172e-17	nan	nan
53348.60069998144	nan	nan	1.6762587170579346e-15	5.794738196267647e-17	nan	nan	8.632369546554762e-16	3.8862173553378596e-17	1.368385433369395e-15	6.508114679293776e-17	nan	nan
53348.650699981445	nan	nan	1.6958984015121407e-15	5.833867728872174e-17	nan	nan	8.731656835018584e-16	3.91340447413856e-17	1.3839211102285587e-15	6.553192262237103e-17	nan	nan
53348.70069998145	nan	nan	1.7156309586332555e-15	5.872869256237666e-17	nan	nan	8.831407526284743e-16	3.940562581680709e-17	1.3995242942790398e-15	6.59854408159149e-17	nan	nan
53348.75069998145	nan	nan	1.7354557614169366e-15	5.91172801940781e-17	nan	nan	8.931621699472022e-16	3.96771686403642e-17	1.4151950863244843e-15	6.644168139176611e-17	nan	nan
53348.80069998145	nan	nan	1.755372183294441e-15	5.95043075485474e-17	nan	nan	9.032299439114742e-16	3.994896542435383e-17	1.4309336060045506e-15	6.689971441365781e-17	nan	nan
53348.850699981456	nan	nan	1.775379598129758e-15	5.988965701664412e-17	nan	nan	9.133440835161055e-16	4.0221345416982964e-17	1.4467399760093946e-15	6.73586799700557e-17	nan	nan
53348.90069998146	nan	nan	1.795477380220131e-15	6.02732260077324e-17	nan	nan	9.235045922242417e-16	4.0494557284790744e-17	1.4626143215273768e-15	6.781783161823548e-17	nan	nan
53348.95069998146	nan	nan	1.815664904287803e-15	6.065492686865399e-17	nan	nan	9.33711447777015e-16	4.076838768888144e-17	1.4785567702414032e-15	6.827654405993039e-17	nan	nan
53349.000699981465	nan	nan	1.8359415454799727e-15	6.103468673248273e-17	nan	nan	9.43964621357852e-16	4.104252223424026e-17	1.4945674523254277e-15	6.873431889521838e-17	nan	nan
53349.05069998147	nan	nan	1.856306679366233e-15	6.141244730022885e-17	nan	nan	9.542640846894356e-16	4.131668111732366e-17	1.5106465004409776e-15	6.919078858612051e-17	nan	nan
53349.10069998147	nan	nan	1.8767596819312264e-15	6.178816456041912e-17	nan	nan	9.646098100330601e-16	4.159062113075627e-17	1.5267940497337596e-15	6.964571874696456e-17	nan	nan
53349.150699981474	nan	nan	1.897299929576647e-15	6.2161808448154e-17	nan	nan	9.750017701878445e-16	4.186413720488602e-17	1.5430102378304098e-15	7.009900886508281e-17	nan	nan
53349.20069998148	nan	nan	1.9179267991157632e-15	6.253336244699067e-17	nan	nan	9.854399384899996e-16	4.213706351674118e-17	1.5592952048352462e-15	7.055069153974146e-17	nan	nan
53349.25069998148	nan	nan	1.938639667769684e-15	6.290282313555589e-17	nan	nan	9.959242888122254e-16	4.2409274192966885e-17	1.5756490933271755e-15	7.100093031323479e-17	nan	nan
53349.30069998148	nan	nan	1.9594379131648383e-15	6.327019968133667e-17	nan	nan	1.006454795562813e-15	4.2680683630678136e-17	1.5920720483565975e-15	7.14500161541168e-17	nan	nan
53349.350699981485	nan	nan	1.9803208895519787e-15	6.363549086434009e-17	nan	nan	1.0170314336850225e-15	4.295124645744485e-17	1.6085642174424728e-15	7.18983626404583e-17	nan	nan
53349.40069998149	nan	nan	2.001287803399534e-15	6.399856731842238e-17	nan	nan	1.0276541786562765e-15	4.322095714912441e-17	1.625125750569424e-15	7.234649988036495e-17	nan	nan
53349.45069998149	nan	nan	2.0223378045855534e-15	6.435925755664838e-17	nan	nan	1.0383230064876096e-15	4.3489849321999543e-17	1.6417568001849213e-15	7.279506719852494e-17	nan	nan
