# wavelength flux
4374.55395 1.59276e-17
4380.03847 1.58048e-17
4385.52298 1.54943e-17
4391.00750 1.54644e-17
4396.49201 1.55765e-17
4401.97653 1.53020e-17
4407.46104 1.58516e-17
4412.94556 1.55978e-17
4418.43007 1.56691e-17
4423.91459 1.57350e-17
4429.39910 1.62947e-17
4434.88362 1.65082e-17
4440.36813 1.65323e-17
4445.85265 1.70979e-17
4451.33717 1.64826e-17
4456.82168 1.68364e-17
4462.30620 1.71037e-17
4467.78067 1.75441e-17
4473.26518 1.80406e-17
4478.74970 1.81901e-17
4484.23421 1.85495e-17
4489.71873 1.88738e-17
4495.20324 1.93760e-17
4500.68776 1.98106e-17
4506.17227 2.04870e-17
4511.65679 2.12296e-17
4517.14131 2.12993e-17
4522.62582 2.21120e-17
4528.11034 2.22606e-17
4533.59485 2.28842e-17
4539.07937 2.30975e-17
4544.56388 2.35556e-17
4550.04840 2.40768e-17
4555.53291 2.37261e-17
4561.00738 2.42157e-17
4566.49190 2.45004e-17
4571.97641 2.53839e-17
4577.46093 2.56530e-17
4582.94545 2.58800e-17
4588.42996 2.57794e-17
4593.91448 2.62188e-17
4599.39899 2.62968e-17
4604.88351 2.63766e-17
4610.36802 2.66530e-17
4615.85254 2.70373e-17
4621.33705 2.66137e-17
4626.82157 2.69875e-17
4632.30608 2.66629e-17
4637.79060 2.64822e-17
4643.27511 2.68157e-17
4648.74959 2.65718e-17
4654.23410 2.60219e-17
4659.71862 2.61528e-17
4665.20313 2.57661e-17
4670.68765 2.47801e-17
4676.17216 2.48468e-17
4681.65668 2.38552e-17
4687.14119 2.35729e-17
4692.62571 2.30058e-17
4698.11022 2.26419e-17
4703.59474 2.14371e-17
4709.07925 2.09217e-17
4714.56377 2.03308e-17
4720.04829 1.97032e-17
4725.53280 1.91361e-17
4731.01732 1.86680e-17
4736.50183 1.77567e-17
4741.97630 1.74998e-17
4747.46082 1.65890e-17
4752.94533 1.60926e-17
4758.42985 1.56472e-17
4763.91436 1.49346e-17
4769.39888 1.46819e-17
4774.88339 1.40790e-17
4780.36791 1.38118e-17
4785.85243 1.32429e-17
4791.33694 1.29498e-17
4796.82146 1.29752e-17
4802.30597 1.27303e-17
4807.79049 1.23614e-17
4813.27500 1.21448e-17
4818.75952 1.19616e-17
4824.24403 1.21196e-17
4829.72855 1.19342e-17
4835.20302 1.21181e-17
4840.68753 1.19049e-17
4846.17205 1.20132e-17
4851.65657 1.20949e-17
4857.14108 1.24888e-17
4862.62560 1.26117e-17
4868.11011 1.29130e-17
4873.59463 1.26690e-17
4879.07914 1.32595e-17
4884.56366 1.30371e-17
4890.04817 1.32864e-17
4895.53269 1.34942e-17
4901.01720 1.32330e-17
4906.50172 1.39838e-17
4911.98623 1.37430e-17
4917.46071 1.36831e-17
4922.94522 1.39942e-17
4928.42974 1.39245e-17
4933.91425 1.39873e-17
4939.39877 1.39577e-17
4944.88328 1.42681e-17
4950.36780 1.41492e-17
4955.85231 1.44061e-17
4961.33683 1.43318e-17
4966.82134 1.45514e-17
4972.30586 1.45396e-17
4977.79037 1.42079e-17
4983.27489 1.41929e-17
4988.75941 1.39662e-17
4994.24392 1.41291e-17
4999.72844 1.40122e-17
5005.21295 1.41658e-17
5010.68742 1.41038e-17
5016.17194 1.38977e-17
5021.65645 1.41768e-17
5027.14097 1.40280e-17
5032.62548 1.43205e-17
5038.11000 1.42821e-17
5043.59451 1.44223e-17
5049.07903 1.44943e-17
5054.56355 1.44990e-17
5060.04806 1.48730e-17
5065.53258 1.49261e-17
5071.01709 1.51668e-17
5076.50161 1.51943e-17
5081.98612 1.54916e-17
5087.47064 1.54422e-17
5092.95515 1.56411e-17
5098.43967 1.60806e-17
5103.91414 1.62703e-17
5109.39865 1.63351e-17
5114.88317 1.67999e-17
5120.36769 1.65567e-17
5125.85220 1.67439e-17
5131.33672 1.66771e-17
5136.82123 1.70819e-17
5142.30575 1.69324e-17
5147.79026 1.73453e-17
5153.27478 1.75330e-17
5158.75929 1.80267e-17
5164.24381 1.78535e-17
5169.72832 1.78668e-17
5175.21284 1.83808e-17
5180.69735 1.83748e-17
5186.18187 1.84216e-17
5191.65634 1.87793e-17
5197.14086 1.90637e-17
5202.62537 1.93648e-17
5208.10989 1.89365e-17
5213.59440 1.94902e-17
5219.07892 1.94681e-17
5224.56343 1.98493e-17
5230.04795 2.01855e-17
5235.53246 2.03417e-17
5241.01698 2.08216e-17
5246.50149 2.07448e-17
5251.98601 2.13964e-17
5257.47053 2.14770e-17
5262.95504 2.17792e-17
5268.43956 2.20382e-17
5273.92407 2.25509e-17
5279.40859 2.23961e-17
5284.88306 2.29627e-17
5290.36757 2.27773e-17
5295.85209 2.29484e-17
5301.33660 2.32114e-17
5306.82112 2.30489e-17
5312.30563 2.28615e-17
5317.79015 2.29316e-17
5323.27467 2.35497e-17
5328.75918 2.34099e-17
5334.24370 2.31733e-17
5339.72821 2.37121e-17
5345.21273 2.31558e-17
5350.69724 2.35413e-17
5356.18176 2.34016e-17
5361.66627 2.31439e-17
5367.15079 2.27486e-17
5372.63530 2.34284e-17
5378.10977 2.28141e-17
5383.59429 2.24315e-17
5389.07881 2.27039e-17
5394.56332 2.30977e-17
5400.04784 2.21972e-17
5405.53235 2.21110e-17
5411.01687 2.15336e-17
5416.50138 2.16506e-17
5421.98590 2.14026e-17
5427.47041 2.11231e-17
5432.95493 2.09741e-17
5438.43944 2.08079e-17
5443.92396 2.02648e-17
5449.40847 2.09783e-17
5454.89299 2.09307e-17
5460.36746 2.08619e-17
5465.85198 2.05717e-17
5471.33649 2.07200e-17
5476.82101 2.05381e-17
5482.30552 2.04509e-17
5487.79004 1.98493e-17
5493.27455 1.96676e-17
5498.75907 1.90933e-17
5504.24358 1.93114e-17
5509.72810 1.86538e-17
5515.21261 1.88082e-17
5520.69713 1.84472e-17
5526.18165 1.82452e-17
5531.66616 1.82670e-17
5537.15068 1.79078e-17
5542.63519 1.82820e-17
5548.11971 1.77831e-17
5553.59418 1.79866e-17
5559.07869 1.77265e-17
5564.56321 1.77753e-17
5570.04772 1.76218e-17
5575.53224 1.76904e-17
5581.01675 1.75386e-17
5586.50127 1.74487e-17
5591.98579 1.74617e-17
5597.47030 1.71373e-17
5602.95482 1.70968e-17
5608.43933 1.67671e-17
5613.92385 1.67764e-17
5619.40836 1.63140e-17
5624.89288 1.63378e-17
5630.37739 1.57397e-17
5635.86191 1.56754e-17
5641.33638 1.52294e-17
5646.82089 1.49934e-17
5652.30541 1.47589e-17
5657.78993 1.45296e-17
5663.27444 1.39849e-17
5668.75896 1.37423e-17
5674.24347 1.35497e-17
5679.72799 1.33155e-17
5685.21250 1.29367e-17
5690.69702 1.28075e-17
5696.18153 1.26721e-17
5701.66605 1.26153e-17
5707.15056 1.27019e-17
5712.63508 1.27692e-17
5718.11959 1.27057e-17
5723.60411 1.28951e-17
5729.08863 1.28750e-17
5734.56310 1.29030e-17
5740.04761 1.34371e-17
5745.53213 1.34188e-17
5751.01664 1.36269e-17
5756.50116 1.39561e-17
5761.98567 1.40214e-17
5767.47019 1.45391e-17
5772.95470 1.46221e-17
5778.43922 1.49523e-17
5783.92373 1.48777e-17
5789.40825 1.51133e-17
5794.89277 1.53658e-17
5800.37728 1.59307e-17
5805.86180 1.60445e-17
5811.34631 1.63795e-17
5816.83083 1.67736e-17
5822.31534 1.69648e-17
5827.78981 1.72189e-17
5833.27433 1.73580e-17
5838.75884 1.73053e-17
5844.24336 1.76882e-17
5849.72787 1.80724e-17
5855.21239 1.79510e-17
5860.69691 1.84989e-17
5866.18142 1.84050e-17
5871.66594 1.85386e-17
5877.15045 1.87566e-17
5882.63497 1.83963e-17
5888.11948 1.83988e-17
5893.60400 1.78031e-17
5899.08851 1.80606e-17
5904.57303 1.82589e-17
5910.05754 1.83541e-17
5915.53201 1.75919e-17
5921.01653 1.71006e-17
5926.50104 1.72864e-17
5931.98556 1.77135e-17
5937.47008 1.75451e-17
5942.95459 1.76143e-17
5948.43911 1.70169e-17
5953.92362 1.71446e-17
5959.40814 1.71354e-17
5964.89265 1.72171e-17
5970.37717 1.68844e-17
5975.86168 1.68361e-17
5981.34620 1.65155e-17
5986.83071 1.64513e-17
5992.31523 1.62149e-17
5997.79975 1.60346e-17
6003.27422 1.59383e-17
6008.75873 1.60211e-17
6014.24325 1.57470e-17
6019.72776 1.54480e-17
6025.21228 1.54341e-17
6030.69679 1.55561e-17
6036.18131 1.53056e-17
6041.66582 1.51813e-17
6047.15034 1.50164e-17
6052.63485 1.49897e-17
6058.11937 1.47086e-17
6063.60389 1.46422e-17
6069.08840 1.45786e-17
6074.57292 1.44447e-17
6080.05743 1.42410e-17
6085.54195 1.43369e-17
6091.02646 1.41932e-17
6096.50093 1.39413e-17
6101.98545 1.36890e-17
6107.46996 1.36708e-17
6112.95448 1.32894e-17
6118.43899 1.33103e-17
6123.92351 1.29910e-17
6129.40802 1.29249e-17
6134.89254 1.25395e-17
6140.37706 1.23653e-17
6145.86157 1.23843e-17
6151.34609 1.21519e-17
6156.83060 1.19539e-17
6162.31512 1.16605e-17
6167.79963 1.16254e-17
6173.28415 1.14717e-17
6178.76866 1.13444e-17
6184.24313 1.12232e-17
6189.72765 1.09848e-17
6195.21216 1.09887e-17
6200.69668 1.08411e-17
6206.18120 1.07536e-17
6211.66571 1.06563e-17
6217.15023 1.05154e-17
6222.63474 1.03739e-17
6228.11926 1.04279e-17
6233.60377 1.02846e-17
6239.08829 1.04058e-17
6244.57280 1.03114e-17
6250.05732 1.02787e-17
6255.54183 1.04213e-17
6261.02635 1.04958e-17
6266.51087 1.06359e-17
6271.99538 1.05216e-17
6277.46985 1.04430e-17
6282.95437 1.06508e-17
6288.43888 1.10959e-17
6293.92340 1.11079e-17
6299.40791 1.10946e-17
6304.89243 1.15449e-17
6310.37694 1.15979e-17
6315.86146 1.15688e-17
6321.34597 1.21705e-17
6326.83049 1.19358e-17
6332.31500 1.22738e-17
6337.79952 1.22603e-17
6343.28404 1.23747e-17
6348.76855 1.24275e-17
6354.25307 1.25306e-17
6359.73758 1.26699e-17
6365.22210 1.26283e-17
6370.69657 1.27172e-17
6376.18108 1.28001e-17
6381.66560 1.28245e-17
6387.15011 1.29096e-17
6392.63463 1.31007e-17
6398.11914 1.29998e-17
6403.60366 1.28375e-17
6409.08818 1.30246e-17
6414.57269 1.31059e-17
6420.05721 1.30663e-17
6425.54172 1.29321e-17
6431.02624 1.30222e-17
6436.51075 1.29172e-17
6441.99527 1.30124e-17
6447.47978 1.29030e-17
6452.96430 1.30546e-17
6458.43877 1.26140e-17
6463.92328 1.25612e-17
6469.40780 1.27843e-17
6474.89232 1.26556e-17
6480.37683 1.25335e-17
6485.86135 1.25634e-17
6491.34586 1.25169e-17
6496.83038 1.23858e-17
6502.31489 1.23840e-17
6507.79941 1.24555e-17
6513.28392 1.21341e-17
6518.76844 1.20598e-17
6524.25295 1.24327e-17
6529.73747 1.24765e-17
6535.22198 1.20677e-17
6540.70650 1.21646e-17
6546.18097 1.21859e-17
6551.66549 1.22734e-17
6557.15000 1.22076e-17
6562.63452 1.21389e-17
6568.11903 1.21164e-17
6573.60355 1.21961e-17
6579.08806 1.23746e-17
6584.57258 1.22060e-17
6590.05709 1.22043e-17
6595.54161 1.21284e-17
6601.02612 1.25637e-17
6606.51064 1.26414e-17
6611.99516 1.26610e-17
6617.47967 1.28648e-17
6622.96419 1.28208e-17
6628.44870 1.27972e-17
6633.93322 1.30145e-17
6639.40769 1.30091e-17
6644.89220 1.29903e-17
6650.37672 1.30035e-17
6655.86123 1.29733e-17
6661.34575 1.31345e-17
6666.83026 1.31147e-17
6672.31478 1.30820e-17
6677.79930 1.30471e-17
6683.28381 1.32166e-17
6688.76833 1.30158e-17
6694.25284 1.28693e-17
6699.73736 1.29938e-17
6705.22187 1.29392e-17
6710.70639 1.30599e-17
6716.19090 1.28742e-17
6721.67542 1.26917e-17
6727.14989 1.27023e-17
6732.63440 1.26928e-17
6738.11892 1.26738e-17
6743.60344 1.24899e-17
6749.08795 1.23668e-17
6754.57247 1.23753e-17
6760.05698 1.20820e-17
6765.54150 1.22495e-17
6771.02601 1.20307e-17
6776.51053 1.19674e-17
6781.99504 1.17751e-17
6787.47956 1.18759e-17
6792.96407 1.15956e-17
6798.44859 1.14936e-17
6803.93310 1.14055e-17
6809.41762 1.14091e-17
6814.90214 1.13288e-17
6820.37661 1.12959e-17
6825.86112 1.10235e-17
6831.34564 1.11938e-17
6836.83015 1.10716e-17
6842.31467 1.10382e-17
6847.79918 1.10063e-17
6853.28370 1.09745e-17
6858.76821 1.09427e-17
6864.25273 1.09109e-17
6869.73724 1.08791e-17
6875.22176 1.08473e-17
6880.70628 1.08155e-17
6886.19079 1.07837e-17
6891.67531 1.07519e-17
6897.15982 1.07202e-17
6902.64434 1.06884e-17
6908.12885 1.06566e-17
6913.60332 1.06249e-17
6919.08784 1.05931e-17
6924.57235 1.05614e-17
6930.05687 1.05296e-17
6935.54138 1.04979e-17
6941.02590 1.05110e-17
6946.51042 1.05503e-17
6951.99493 1.04757e-17
6957.47945 1.04829e-17
6962.96396 1.06845e-17
6968.44848 1.07291e-17
6973.93299 1.08648e-17
6979.41751 1.09455e-17
6984.90202 1.09987e-17
6990.38654 1.09981e-17
6995.87105 1.11748e-17
7001.34552 1.10727e-17
7006.83004 1.10855e-17
7012.31456 1.12213e-17
7017.79907 1.11661e-17
7023.28359 1.11226e-17
7028.76810 1.11458e-17
7034.25262 1.13296e-17
7039.73713 1.11351e-17
7045.22165 1.13616e-17
7050.70616 1.13217e-17
7056.19068 1.14169e-17
7061.67519 1.15358e-17
7067.15971 1.14372e-17
7072.64422 1.16407e-17
7078.12874 1.16880e-17
7083.61326 1.19307e-17
7089.08773 1.19981e-17
7094.57224 1.21666e-17
7100.05676 1.22161e-17
7105.54127 1.25234e-17
7111.02579 1.25668e-17
7116.51030 1.25294e-17
7121.99482 1.25251e-17
7127.47933 1.25357e-17
7132.96385 1.22381e-17
7138.44836 1.22687e-17
7143.93288 1.20656e-17
7149.41740 1.20299e-17
7154.90191 1.16642e-17
7160.38643 1.14884e-17
7165.87094 1.11546e-17
7171.35546 1.09122e-17
7176.82993 1.06688e-17
7182.31444 1.07906e-17
7187.79896 1.05612e-17
7193.28347 1.04410e-17
7198.76799 1.00440e-17
7204.25250 1.01438e-17
7209.73702 1.01757e-17
7215.22154 1.02375e-17
7220.70605 1.04759e-17
7226.19057 1.02956e-17
7231.67508 1.03611e-17
7237.15960 1.06006e-17
7242.64411 1.06267e-17
7248.12863 1.06485e-17
7253.61314 1.08633e-17
7259.09766 1.08312e-17
7264.58217 1.07135e-17
7270.05664 1.06732e-17
7275.54116 1.07942e-17
7281.02568 1.10701e-17
7286.51019 1.07055e-17
7291.99471 1.05225e-17
7297.47922 1.05482e-17
7302.96374 1.02736e-17
7308.44825 1.01691e-17
7313.93277 1.00630e-17
7319.41728 1.00354e-17
7324.90180 1.00550e-17
7330.38631 1.00024e-17
7335.87083 9.96147e-18
7341.35534 9.90797e-18
7346.83986 9.80293e-18
7352.32438 9.79476e-18
7357.80889 9.84481e-18
7363.28336 9.88064e-18
7368.76788 9.77336e-18
7374.25239 9.72977e-18
7379.73691 9.86085e-18
7385.22142 9.82552e-18
7390.70594 9.91394e-18
7396.19045 9.90738e-18
7401.67497 9.66477e-18
7407.15948 9.57298e-18
7412.64400 9.49357e-18
7418.12852 9.66810e-18
7423.61303 9.55040e-18
7429.09755 9.51351e-18
7434.58206 9.66877e-18
7440.06658 9.59954e-18
7445.55109 9.63796e-18
7451.02556 9.62644e-18
7456.51008 9.55797e-18
7461.99459 9.45852e-18
7467.47911 9.42426e-18
7472.96362 9.39760e-18
7478.44814 9.47032e-18
7483.93266 9.42618e-18
7489.41717 9.25500e-18
7494.90169 9.30460e-18
7500.38620 9.27268e-18
7505.87072 9.28859e-18
7511.35523 9.16119e-18
7516.83975 8.99082e-18
7522.32426 8.95085e-18
7527.80878 9.08023e-18
7533.29329 9.02948e-18
7538.77781 8.96164e-18
7544.25228 8.77669e-18
7549.73680 8.71097e-18
7555.22131 8.69646e-18
7560.70583 8.68194e-18
7566.19034 8.66743e-18
7571.67486 8.65293e-18
7577.15937 8.63842e-18
7582.64389 8.62392e-18
7588.12840 8.60942e-18
7593.61292 8.59492e-18
7599.09743 8.58043e-18
7604.58195 8.56594e-18
7610.06646 8.55145e-18
7615.55098 8.53696e-18
7621.03550 8.52248e-18
7626.52001 8.50800e-18
7631.99448 8.49352e-18
7637.47900 8.47904e-18
7642.96351 8.46457e-18
7648.44803 8.45010e-18
7653.93254 8.43564e-18
7659.41706 8.42117e-18
7664.90157 8.40671e-18
7670.38609 8.39225e-18
7675.87060 8.37780e-18
7681.35512 8.36335e-18
7686.83964 8.45017e-18
7692.32415 8.47119e-18
7697.80867 8.45220e-18
7703.29318 8.35956e-18
7708.77770 8.50125e-18
7714.26221 8.44704e-18
7719.73668 8.38767e-18
7725.22120 8.49635e-18
7730.70571 8.36800e-18
7736.19023 8.46352e-18
7741.67474 8.55616e-18
7747.15926 8.53491e-18
7752.64378 8.64028e-18
7758.12829 8.45194e-18
7763.61281 8.21545e-18
7769.09732 8.45125e-18
7774.58184 8.46302e-18
7780.06635 8.36453e-18
7785.55087 8.37168e-18
7791.03538 8.45605e-18
7796.51990 8.49774e-18
7802.00441 8.47309e-18
7807.48893 8.55231e-18
7812.96340 8.43657e-18
7818.44792 8.40642e-18
7823.93243 8.56312e-18
7829.41695 8.60394e-18
7834.90146 8.51442e-18
7840.38598 8.51379e-18
7845.87049 8.64941e-18
7851.35501 8.61025e-18
7856.83952 8.57992e-18
7862.32404 8.54537e-18
7867.80855 8.50033e-18
7873.29307 8.54981e-18
7878.77758 8.53320e-18
7884.26210 8.50910e-18
7889.74662 8.58111e-18
7895.23113 8.42206e-18
7900.71565 8.50240e-18
7906.19012 8.26498e-18
7911.67463 8.28123e-18
7917.15915 8.42542e-18
7922.64366 8.28472e-18
7928.12818 8.11374e-18
7933.61269 8.27460e-18
7939.09721 8.23917e-18
7944.58172 8.12631e-18
7950.06624 8.13613e-18
7955.55076 8.08866e-18
7961.03527 8.04515e-18
7966.51979 8.00126e-18
7972.00430 7.97123e-18
7977.48882 7.96297e-18
7982.97333 7.84174e-18
7988.45785 7.94012e-18
7993.93232 7.57827e-18
7999.41683 7.69854e-18
8004.90135 7.50405e-18
8010.38586 7.40783e-18
8015.87038 7.40460e-18
8021.35490 7.41985e-18
8026.83941 7.24923e-18
8032.32393 7.15889e-18
8037.80844 6.90083e-18
8043.29296 6.95148e-18
8048.77747 6.87884e-18
8054.26199 6.79741e-18
8059.74650 6.63299e-18
8065.23102 6.66106e-18
8070.71553 6.43702e-18
8076.20005 6.32872e-18
8081.68456 6.30857e-18
8087.15903 6.26507e-18
8092.64355 5.94657e-18
8098.12807 6.09061e-18
8103.61258 5.79162e-18
8109.09710 5.73538e-18
8114.58161 5.68592e-18
8120.06613 5.57396e-18
8125.55064 5.51558e-18
8131.03516 5.43969e-18
8136.51967 5.01636e-18
8142.00419 5.05062e-18
8147.48870 4.82891e-18
8152.97322 4.66089e-18
8158.45774 4.73020e-18
8163.94225 4.33010e-18
8169.41672 4.32757e-18
8174.90124 4.46653e-18
8180.38575 4.15208e-18
8185.87027 4.41509e-18
8191.35478 4.31001e-18
8196.83930 4.13400e-18
8202.32381 4.19497e-18
8207.80833 4.45775e-18
8213.29284 4.11221e-18
8218.77736 4.08089e-18
8224.26188 3.76357e-18
8229.74639 3.16980e-18
8235.23091 3.56240e-18
8240.71542 3.86376e-18
8246.19994 3.93522e-18
8251.68445 3.87785e-18
8257.16897 3.81199e-18
8262.64344 3.69795e-18
8268.12795 3.96504e-18
8273.61247 3.62360e-18
8279.09698 3.82987e-18
8284.58150 3.76555e-18
8290.06601 3.74114e-18
8295.55053 3.85334e-18
8301.03505 3.90198e-18
8306.51956 4.02320e-18
8312.00408 3.91758e-18
8317.48859 3.79054e-18
8322.97311 3.74036e-18
8328.45762 3.83419e-18
8333.94214 3.88387e-18
8339.42665 3.68990e-18
8344.91117 3.75153e-18
8350.38564 3.84381e-18
8355.87015 3.86253e-18
8361.35467 3.85476e-18
8366.83919 3.97751e-18
8372.32370 3.83841e-18
8377.80822 3.78525e-18
8383.29273 3.87535e-18
8388.77725 3.96134e-18
8394.26176 3.96251e-18
8399.74628 3.94304e-18
8405.23079 4.03691e-18
8410.71531 3.98318e-18
8416.19982 4.12371e-18
8421.68434 4.14795e-18
8427.16886 4.27771e-18
8432.65337 4.39329e-18
8438.13789 4.51657e-18
8443.62240 4.58793e-18
8449.09687 4.64657e-18
8454.58139 4.81664e-18
8460.06590 4.69962e-18
8465.55042 4.87805e-18
8471.03493 5.01610e-18
8476.51945 5.00728e-18
8482.00396 5.17711e-18
8487.48848 5.11319e-18
8492.97299 5.22889e-18
8498.45751 5.30929e-18
8503.94203 5.20988e-18
8509.42654 5.40582e-18
8514.91106 5.57481e-18
8520.39557 5.65647e-18
8525.88009 5.58782e-18
8531.36460 5.70595e-18
8536.83907 5.70385e-18
8542.32359 5.72481e-18
8547.80810 5.82527e-18
8553.29262 6.04674e-18
8558.77713 5.94181e-18
8564.26165 6.22358e-18
8569.74617 6.22110e-18
8575.23068 6.22727e-18
8580.71520 6.48488e-18
8586.19971 6.57851e-18
8591.68423 6.53438e-18
8597.16874 6.71322e-18
8602.65326 6.78928e-18
8608.13777 6.94703e-18
8613.62229 7.12016e-18
8619.10680 7.04153e-18
8624.58127 6.95249e-18
8630.06579 7.01186e-18
8635.55031 7.23674e-18
8641.03482 7.18641e-18
8646.51934 7.19141e-18
8652.00385 7.32721e-18
8657.48837 7.26482e-18
8662.97288 7.25998e-18
8668.45740 7.32340e-18
8673.94191 7.30336e-18
8679.42643 7.33013e-18
8684.91094 7.31316e-18
8690.39546 7.36498e-18
8695.87997 7.18569e-18
8701.36449 7.20515e-18
8706.84901 7.27309e-18
8712.33352 7.38462e-18
8717.80799 7.24603e-18
8723.29251 7.05324e-18
8728.77702 7.21658e-18
8734.26154 7.22130e-18
8739.74605 7.28082e-18
8745.23057 6.94940e-18
8750.71508 7.00783e-18
8756.19960 6.71164e-18
8761.68411 7.02760e-18
8767.16863 6.98664e-18
8772.65315 6.94147e-18
8778.13766 6.87628e-18
8783.62218 6.87174e-18
8789.10669 6.65033e-18
8794.59121 6.86867e-18
8800.07572 6.68799e-18
8805.56024 6.50722e-18
