# wavelength flux
3494.76134 1.96797e-17
3496.45893 2.29431e-17
3498.15651 2.70724e-17
3499.85410 2.55331e-17
3501.55169 2.13765e-17
3503.24928 2.02115e-17
3504.94687 1.51575e-17
3506.64446 1.26706e-17
3508.34204 1.69016e-17
3510.03963 2.05468e-17
3511.73722 2.07507e-17
3513.43481 2.27850e-17
3515.13240 2.57794e-17
3516.82998 2.34945e-17
3518.52757 1.98972e-17
3520.22516 1.81993e-17
3521.92275 1.79331e-17
3523.63038 1.50065e-17
3525.32797 1.43213e-17
3527.02556 1.56844e-17
3528.72315 1.70446e-17
3530.42073 1.93618e-17
3532.11832 2.04051e-17
3533.81591 1.94700e-17
3535.51350 1.83721e-17
3537.21109 1.75206e-17
3538.90867 1.46185e-17
3540.60626 1.17443e-17
3542.30385 9.82555e-18
3544.00144 9.22783e-18
3545.69903 1.16064e-17
3547.39661 1.45618e-17
3549.09420 1.70745e-17
3550.79179 2.17746e-17
3552.48938 2.70596e-17
3554.18697 2.75001e-17
3555.88456 2.27609e-17
3557.58214 1.87950e-17
3559.27973 1.67997e-17
3560.97732 1.17645e-17
3562.67491 6.37828e-18
3564.37250 7.09220e-18
3566.07008 1.03176e-17
3567.76767 1.06441e-17
3569.46526 1.20372e-17
3571.16285 1.43901e-17
3572.86044 1.50047e-17
3574.55802 1.57373e-17
3576.25561 1.76429e-17
3577.95320 2.14923e-17
3579.66083 2.65891e-17
3581.35842 3.02980e-17
3583.05601 2.98175e-17
3584.75360 2.86815e-17
3586.45119 2.73083e-17
3588.14877 2.72756e-17
3589.84636 2.79154e-17
3591.54395 2.62240e-17
3593.24154 2.43517e-17
3594.93913 2.31352e-17
3596.63671 1.97347e-17
3598.33430 1.81952e-17
3600.03189 2.03433e-17
3601.72948 2.08084e-17
3603.42707 2.12151e-17
3605.12465 2.10483e-17
3606.82224 1.86321e-17
3608.51983 1.81431e-17
3610.21742 1.78699e-17
3611.91501 1.56935e-17
3613.61260 1.71858e-17
3615.31018 2.00058e-17
3617.00777 2.07343e-17
3618.70536 2.45808e-17
3620.40295 2.89754e-17
3622.10054 3.02593e-17
3623.79812 2.95337e-17
3625.49571 2.68562e-17
3627.19330 2.24124e-17
3628.89089 1.67162e-17
3630.58848 1.18227e-17
3632.28606 9.28978e-18
3633.99370 8.72340e-18
3635.69129 9.81960e-18
3637.38887 1.42786e-17
3639.08646 1.76056e-17
3640.78405 2.07659e-17
3642.48164 2.39610e-17
3644.17923 2.54036e-17
3645.87681 2.35581e-17
3647.57440 2.04858e-17
3649.27199 1.64337e-17
3650.96958 1.58190e-17
3652.66717 1.60604e-17
3654.36475 1.69420e-17
3656.06234 1.89036e-17
3657.75993 2.05452e-17
3659.45752 2.01002e-17
3661.15511 1.79473e-17
3662.85270 1.46219e-17
3664.55028 1.29412e-17
3666.24787 1.18189e-17
3667.94546 1.04576e-17
3669.64305 1.04420e-17
3671.34064 1.20670e-17
3673.03822 1.31120e-17
3674.73581 1.34515e-17
3676.43340 1.41019e-17
3678.13099 1.40742e-17
3679.82858 1.26734e-17
3681.52616 1.14379e-17
3683.22375 1.12865e-17
3684.92134 1.02030e-17
3686.61893 1.11321e-17
3688.31652 1.40545e-17
3690.01410 1.52960e-17
3691.72174 1.66588e-17
3693.41933 1.64177e-17
3695.11691 1.41577e-17
3696.81450 1.16027e-17
3698.51209 9.68791e-18
3700.20968 9.86092e-18
3701.90727 1.13527e-17
3703.60485 1.11562e-17
3705.30244 1.12268e-17
3707.00003 1.29150e-17
3708.69762 1.07687e-17
3710.39521 8.13811e-18
3712.09280 7.54390e-18
3713.79038 6.75764e-18
3715.48797 5.97006e-18
3717.18556 7.82229e-18
3718.88315 1.17105e-17
3720.58074 1.55047e-17
3722.27832 1.51252e-17
3723.97591 1.33818e-17
3725.67350 1.20671e-17
3727.37109 1.05304e-17
3729.06868 9.60447e-18
3730.76626 9.48963e-18
3732.46385 9.33588e-18
3734.16144 1.03896e-17
3735.85903 1.11085e-17
3737.55662 1.11593e-17
3739.25420 1.46033e-17
3740.95179 1.81034e-17
3742.64938 1.77991e-17
3744.34697 1.72818e-17
3746.04456 1.67167e-17
3747.75219 1.51248e-17
3749.44978 1.44427e-17
3751.14737 1.40473e-17
3752.84495 1.11618e-17
3754.54254 7.60230e-18
3756.24013 7.39779e-18
3757.93772 7.29015e-18
3759.63531 5.70025e-18
3761.33289 7.09281e-18
3763.03048 9.97532e-18
3764.72807 9.10618e-18
3766.42566 7.34864e-18
3768.12325 6.69922e-18
3769.82084 6.42999e-18
3771.51842 8.20824e-18
3773.21601 9.37624e-18
3774.91360 8.76391e-18
3776.61119 9.67023e-18
3778.30878 8.96179e-18
3780.00636 5.99680e-18
3781.70395 5.35033e-18
3783.40154 6.03429e-18
3785.09913 7.21028e-18
3786.79672 1.08234e-17
3788.49430 1.30491e-17
3790.19189 1.26423e-17
3791.88948 1.28726e-17
3793.58707 1.19906e-17
3795.28466 8.68743e-18
3796.98224 7.44441e-18
3798.67983 7.94911e-18
3800.37742 9.16140e-18
3802.07501 1.13109e-17
3803.78264 1.28926e-17
3805.48023 1.47632e-17
3807.17782 1.59847e-17
3808.87541 1.44702e-17
3810.57299 1.34745e-17
3812.27058 1.39598e-17
3813.96817 1.21631e-17
3815.66576 1.19007e-17
3817.36335 1.40720e-17
3819.06094 1.34810e-17
3820.75852 1.23553e-17
3822.45611 1.34746e-17
3824.15370 1.33495e-17
3825.85129 1.15583e-17
3827.54888 1.24274e-17
3829.24646 1.52269e-17
3830.94405 1.63070e-17
3832.64164 1.55328e-17
3834.33923 1.40593e-17
3836.03682 1.22844e-17
3837.73440 1.09192e-17
3839.43199 9.49596e-18
3841.12958 8.78602e-18
3842.82717 1.03717e-17
3844.52476 1.11810e-17
3846.22234 1.16881e-17
3847.91993 1.42921e-17
3849.61752 1.74857e-17
3851.31511 1.97365e-17
3853.01270 2.09642e-17
3854.71029 2.01119e-17
3856.40787 1.83115e-17
3858.10546 1.69279e-17
3859.81309 1.68181e-17
3861.51068 1.84539e-17
3863.20827 1.93273e-17
3864.90586 1.95285e-17
3866.60345 2.08335e-17
3868.30103 2.14552e-17
3869.99862 1.98078e-17
3871.69621 1.85099e-17
3873.39380 1.89630e-17
3875.09139 1.93658e-17
3876.78898 1.89091e-17
3878.48656 2.00178e-17
3880.18415 2.21604e-17
3881.88174 2.19284e-17
3883.57933 2.04406e-17
3885.27692 2.02503e-17
3886.97450 2.15885e-17
3888.67209 2.25711e-17
3890.36968 2.17192e-17
3892.06727 2.04285e-17
3893.76486 2.00604e-17
3895.46244 1.95665e-17
3897.16003 1.84325e-17
3898.85762 1.91497e-17
3900.55521 2.14021e-17
3902.25280 2.17517e-17
3903.95039 2.11687e-17
3905.64797 2.22479e-17
3907.34556 2.37521e-17
3909.04315 2.48304e-17
3910.74074 2.61379e-17
3912.43833 2.72421e-17
3914.13591 2.74482e-17
3915.84355 2.72067e-17
3917.54113 2.61220e-17
3919.23872 2.49832e-17
3920.93631 2.36988e-17
3922.63390 2.27198e-17
3924.33149 2.38215e-17
3926.02908 2.52423e-17
3927.72666 2.57577e-17
3929.42425 2.68224e-17
3931.12184 2.67780e-17
3932.81943 2.52571e-17
3934.51702 2.51763e-17
3936.21460 2.53892e-17
3937.91219 2.55044e-17
3939.60978 2.77597e-17
3941.30737 3.00201e-17
3943.00496 3.11631e-17
3944.70254 3.31599e-17
3946.40013 3.39207e-17
3948.09772 3.21131e-17
3949.79531 3.14318e-17
3951.49290 3.23043e-17
3953.19048 3.16334e-17
3954.88807 3.02948e-17
3956.58566 2.98831e-17
3958.28325 2.89027e-17
3959.98084 2.72876e-17
3961.67843 2.69794e-17
3963.37601 2.74728e-17
3965.07360 2.75934e-17
3966.77119 2.69169e-17
3968.46878 2.45410e-17
3970.17641 2.35120e-17
3971.86395 2.42319e-17
3973.57159 2.55703e-17
3975.26918 2.77277e-17
3976.96676 2.93447e-17
3978.66435 2.88209e-17
3980.36194 2.79385e-17
3982.05953 2.77456e-17
3983.75712 2.62649e-17
3985.45470 2.57093e-17
3987.15229 2.76947e-17
3988.84988 2.83708e-17
3990.54747 2.73444e-17
3992.24506 2.63060e-17
3993.94264 2.63532e-17
3995.64023 2.59159e-17
3997.33782 2.49701e-17
3999.03541 2.44544e-17
4000.73300 2.41976e-17
4002.43058 2.33430e-17
4004.12817 2.35590e-17
4005.82576 2.35609e-17
4007.52335 2.16356e-17
4009.22094 2.20471e-17
4010.91853 2.38349e-17
4012.61611 2.29889e-17
4014.31370 2.35035e-17
4016.01129 2.74694e-17
4017.70888 2.92624e-17
4019.40647 2.76721e-17
4021.10405 2.62699e-17
4022.80164 2.51672e-17
4024.49923 2.27761e-17
4026.19682 2.02770e-17
4027.90445 1.99238e-17
4029.60204 2.13684e-17
4031.29963 2.25399e-17
4032.99722 2.38870e-17
4034.69480 2.62265e-17
4036.39239 2.85879e-17
4038.08998 2.84558e-17
4039.78757 2.77361e-17
4041.48516 2.69034e-17
4043.18274 2.57310e-17
4044.88033 2.39740e-17
4046.57792 2.23256e-17
4048.27551 2.16160e-17
4049.97310 2.24566e-17
4051.67068 2.17797e-17
4053.36827 2.10977e-17
4055.06586 2.19808e-17
4056.76345 2.27016e-17
4058.46104 2.15256e-17
4060.15862 2.13790e-17
4061.85621 2.20447e-17
4063.55380 2.05452e-17
4065.25139 1.86788e-17
4066.94898 1.88646e-17
4068.64657 1.96795e-17
4070.34415 1.98890e-17
4072.04174 2.13011e-17
4073.73933 2.30650e-17
4075.43692 2.33778e-17
4077.13451 2.32436e-17
4078.83209 2.39110e-17
4080.52968 2.48815e-17
4082.22727 2.45294e-17
4083.93490 2.40272e-17
4085.63249 2.42201e-17
4087.33008 2.27861e-17
4089.02767 2.14123e-17
4090.72526 2.21487e-17
4092.42284 2.20444e-17
4094.12043 2.02560e-17
4095.81802 1.99307e-17
4097.51561 1.89089e-17
4099.21320 1.63196e-17
4100.91078 1.21868e-17
4102.60837 9.34062e-18
4104.30596 9.25397e-18
4106.00355 1.15584e-17
4107.70114 1.34481e-17
4109.39872 1.78233e-17
4111.09631 2.17168e-17
4112.79390 2.14860e-17
4114.49149 1.94547e-17
4116.18908 1.83548e-17
4117.88667 1.59238e-17
4119.58425 1.36050e-17
4121.28184 1.21240e-17
4122.97943 1.21582e-17
4124.67702 1.29946e-17
4126.37461 1.39359e-17
4128.07219 1.43004e-17
4129.76978 1.65507e-17
4131.46737 1.84728e-17
4133.16496 1.87953e-17
4134.86255 1.94832e-17
4136.56013 2.00398e-17
4138.25772 1.91476e-17
4139.96536 1.74549e-17
4141.66294 1.60776e-17
4143.36053 1.47417e-17
4145.05812 1.53604e-17
4146.75571 1.73280e-17
4148.45330 1.89647e-17
4150.15088 1.99614e-17
4151.84847 2.11481e-17
4153.54606 2.03107e-17
4155.24365 1.71626e-17
4156.94124 1.50295e-17
4158.63882 1.44717e-17
4160.33641 1.46541e-17
4162.03400 1.50358e-17
4163.73159 1.60866e-17
4165.42918 1.62343e-17
4167.12677 1.54990e-17
4168.82435 1.42402e-17
4170.52194 1.46716e-17
4172.21953 1.56872e-17
4173.91712 1.74120e-17
4175.61471 1.99953e-17
4177.31229 2.09089e-17
4179.00988 2.13358e-17
4180.70747 2.14050e-17
4182.40506 2.05358e-17
4184.10265 1.94259e-17
4185.80023 2.02010e-17
4187.49782 1.99871e-17
4189.19541 1.89078e-17
4190.89300 1.77138e-17
4192.59059 1.68900e-17
4194.28817 1.71002e-17
4195.99581 1.65529e-17
4197.69340 1.67691e-17
4199.39098 1.79424e-17
4201.08857 1.84138e-17
4202.78616 1.72161e-17
4204.48375 1.62767e-17
4206.18134 1.54613e-17
4207.87892 1.42641e-17
4209.57651 1.31583e-17
4211.27410 1.42520e-17
4212.97169 1.74137e-17
4214.66928 1.89806e-17
4216.36686 1.85357e-17
4218.06445 1.74182e-17
4219.76204 1.47278e-17
4221.45963 1.19225e-17
4223.15722 1.14766e-17
4224.85481 1.26346e-17
4226.55239 1.31914e-17
4228.24998 1.40042e-17
4229.94757 1.45525e-17
4231.64516 1.47876e-17
4233.34275 1.51377e-17
4235.04033 1.74207e-17
4236.73792 2.12675e-17
4238.43551 2.31159e-17
4240.13310 2.36886e-17
4241.83069 2.39380e-17
4243.52827 2.26130e-17
4245.22586 1.99021e-17
4246.92345 1.84159e-17
4248.62104 1.64324e-17
4250.32867 1.54942e-17
4252.02626 1.66846e-17
4253.72385 1.71937e-17
4255.42144 1.74923e-17
4257.11902 1.87426e-17
4258.81661 1.94743e-17
4260.51420 1.92821e-17
4262.21179 1.88140e-17
4263.90938 1.89992e-17
4265.60696 1.88683e-17
4267.30455 1.86851e-17
4269.00214 1.84105e-17
4270.69973 1.83999e-17
4272.39732 1.87621e-17
4274.09491 1.94243e-17
4275.79249 1.93170e-17
4277.49008 1.83004e-17
4279.18767 1.76825e-17
4280.88526 1.61689e-17
4282.58285 1.46409e-17
4284.28043 1.38640e-17
4285.97802 1.43060e-17
4287.67561 1.49191e-17
4289.37320 1.65373e-17
4291.07079 1.83291e-17
4292.76837 1.97182e-17
4294.46596 2.06739e-17
4296.16355 2.03575e-17
4297.86114 1.80179e-17
4299.55873 1.67340e-17
4301.25631 1.62522e-17
4302.95390 1.52227e-17
4304.65149 1.46622e-17
4306.34908 1.56704e-17
4308.04667 1.69749e-17
4309.75430 1.80436e-17
4311.45189 1.85429e-17
4313.14948 1.92177e-17
4314.84706 1.89562e-17
4316.54465 1.77941e-17
4318.24224 1.60577e-17
4319.93983 1.48315e-17
4321.63742 1.40047e-17
4323.33500 1.34589e-17
4325.03259 1.39596e-17
4326.73018 1.40621e-17
4328.42777 1.41636e-17
4330.12536 1.34627e-17
4331.82295 1.24720e-17
4333.52053 1.18212e-17
4335.21812 1.27464e-17
4336.91571 1.41024e-17
4338.61330 1.52673e-17
4340.31089 1.67656e-17
4342.00847 1.68195e-17
4343.70606 1.63814e-17
4345.40365 1.63513e-17
4347.10124 1.63569e-17
4348.79883 1.62564e-17
4350.49641 1.68818e-17
4352.19400 1.72966e-17
4353.89159 1.67428e-17
4355.58918 1.72669e-17
4357.28677 1.80103e-17
4358.98436 1.69413e-17
4360.68194 1.52495e-17
4362.37953 1.34269e-17
4364.08716 1.26716e-17
4365.78475 1.27957e-17
4367.48234 1.36949e-17
4369.17993 1.57969e-17
4370.87752 1.76260e-17
4372.57510 1.79189e-17
4374.27269 1.82174e-17
4375.97028 1.76911e-17
4377.66787 1.58352e-17
4379.36546 1.60670e-17
4381.06305 1.69733e-17
4382.76063 1.57517e-17
4384.45822 1.52300e-17
4386.15581 1.55614e-17
4387.85340 1.43095e-17
4389.55099 1.18628e-17
4391.24857 1.12679e-17
4392.94616 1.10616e-17
4394.64375 1.13490e-17
4396.34134 1.26318e-17
4398.03893 1.44350e-17
4399.73651 1.63024e-17
4401.43410 1.85940e-17
4403.13169 1.87347e-17
4404.82928 1.75166e-17
4406.52687 1.61837e-17
4408.22445 1.50155e-17
4409.92204 1.37175e-17
4411.61963 1.43749e-17
4413.31722 1.63038e-17
4415.01481 1.80211e-17
4416.71240 1.81997e-17
4418.42003 1.78235e-17
4420.10757 1.59847e-17
4421.81520 1.41798e-17
4423.51279 1.38101e-17
4425.21038 1.45387e-17
4426.90797 1.50436e-17
4428.60556 1.60584e-17
4430.30315 1.67511e-17
4432.00073 1.79408e-17
4433.69832 1.88279e-17
4435.39591 1.97998e-17
4437.09350 2.00048e-17
4438.79109 2.10789e-17
4440.48867 2.14474e-17
4442.18626 2.09068e-17
4443.88385 2.03393e-17
4445.58144 2.06842e-17
4447.27903 2.02693e-17
4448.97661 1.94069e-17
4450.67420 1.93282e-17
4452.37179 1.85745e-17
4454.06938 1.82026e-17
4455.76697 1.79810e-17
4457.46455 1.73721e-17
4459.16214 1.74650e-17
4460.85973 1.90494e-17
4462.55732 1.93458e-17
4464.25491 1.77647e-17
4465.95250 1.73532e-17
4467.65008 1.69244e-17
4469.34767 1.42843e-17
4471.04526 1.41107e-17
4472.74285 1.64716e-17
4474.44044 1.75906e-17
4476.13802 1.80031e-17
4477.84566 1.93042e-17
4479.54324 1.86087e-17
4481.24083 1.72094e-17
4482.93842 1.70038e-17
4484.63601 1.70177e-17
4486.33360 1.73565e-17
4488.03119 1.93971e-17
4489.72877 2.09853e-17
4491.42636 2.24464e-17
4493.12395 2.38608e-17
4494.82154 2.37653e-17
4496.51913 2.24598e-17
4498.21671 2.20319e-17
4499.91430 2.15661e-17
4501.61189 2.10529e-17
4503.30948 2.09378e-17
4505.00707 2.07135e-17
4506.70465 2.07671e-17
4508.40224 2.11582e-17
4510.09983 2.19709e-17
4511.79742 2.37614e-17
4513.49501 2.45954e-17
4515.19259 2.44885e-17
4516.89018 2.39250e-17
4518.58777 2.37952e-17
4520.28536 2.36191e-17
4521.98295 2.31768e-17
4523.68054 2.25817e-17
4525.37812 2.22355e-17
4527.07571 2.18223e-17
4528.77330 2.07523e-17
4530.47089 2.09440e-17
4532.17852 2.19565e-17
4533.87611 2.21504e-17
4535.57370 2.11180e-17
4537.27129 2.02189e-17
4538.96887 1.99550e-17
4540.66646 2.04342e-17
4542.36405 2.17380e-17
4544.06164 2.32058e-17
4545.75923 2.44333e-17
4547.45681 2.39212e-17
4549.15440 2.19134e-17
4550.85199 2.00319e-17
4552.54958 1.97513e-17
4554.24717 2.05978e-17
4555.94475 2.24970e-17
4557.64234 2.41109e-17
4559.33993 2.50602e-17
4561.03752 2.47946e-17
4562.73511 2.33064e-17
4564.43269 2.19968e-17
4566.13028 2.27056e-17
4567.82787 2.34597e-17
4569.52546 2.41401e-17
4571.22305 2.59779e-17
4572.92064 2.87320e-17
4574.61822 2.88837e-17
4576.31581 2.82471e-17
4578.01340 2.93151e-17
4579.71099 2.90340e-17
4581.40858 2.70808e-17
4583.10616 2.77053e-17
4584.80375 2.82351e-17
4586.50134 2.58440e-17
4588.20897 2.53203e-17
4589.90656 2.59062e-17
4591.60415 2.51289e-17
4593.30174 2.50699e-17
4594.99933 2.62612e-17
4596.69691 2.72977e-17
4598.39450 2.81968e-17
4600.09209 2.85646e-17
4601.78968 2.86042e-17
4603.48727 2.82688e-17
4605.18485 2.78752e-17
4606.88244 2.77812e-17
4608.58003 2.75007e-17
4610.27762 2.71512e-17
4611.97521 2.77944e-17
4613.67279 2.76828e-17
4615.37038 2.61043e-17
4617.06797 2.47520e-17
4618.76556 2.43490e-17
4620.46315 2.35437e-17
4622.16074 2.43309e-17
4623.85832 2.61222e-17
4625.55591 2.68825e-17
4627.25350 2.72448e-17
4628.95109 2.79121e-17
4630.64868 2.62653e-17
4632.34626 2.41353e-17
4634.04385 2.43296e-17
4635.74144 2.42797e-17
4637.43903 2.39922e-17
4639.13662 2.55016e-17
4640.83420 2.60641e-17
4642.53179 2.53321e-17
4644.23943 2.59148e-17
4645.93701 2.62762e-17
4647.63460 2.51909e-17
4649.33219 2.51535e-17
4651.02978 2.56081e-17
4652.72737 2.40996e-17
4654.42495 2.18775e-17
4656.12254 2.17331e-17
4657.82013 2.21188e-17
4659.51772 2.27778e-17
4661.21531 2.37373e-17
4662.91289 2.42809e-17
4664.61048 2.39375e-17
4666.30807 2.25983e-17
4668.00566 2.02890e-17
4669.70325 1.95715e-17
4671.40083 1.97485e-17
4673.09842 1.93518e-17
4674.79601 2.03200e-17
4676.49360 2.20744e-17
4678.19119 2.32627e-17
4679.88878 2.40843e-17
4681.58636 2.43973e-17
4683.28395 2.39855e-17
4684.98154 2.28870e-17
4686.67913 2.15064e-17
4688.37672 2.09799e-17
4690.07430 2.18862e-17
4691.77189 2.16972e-17
4693.46948 2.17449e-17
4695.16707 2.25188e-17
4696.86466 2.20913e-17
4698.56224 2.11032e-17
4700.26988 2.09856e-17
4701.96747 2.01065e-17
4703.66505 1.83802e-17
4705.36264 1.70461e-17
4707.06023 1.45645e-17
4708.75782 1.53167e-17
4710.45541 1.54634e-17
4712.15299 1.52258e-17
4713.85058 1.61798e-17
4715.54817 1.77531e-17
4717.24576 1.58928e-17
4718.94335 1.64110e-17
4720.64093 1.73210e-17
4722.33852 1.63588e-17
4724.03611 1.61558e-17
4725.73370 1.71043e-17
4727.43129 1.67330e-17
4729.12888 1.58425e-17
4730.82646 1.64094e-17
4732.52405 1.71238e-17
4734.22164 1.75282e-17
4735.91923 1.70127e-17
4737.61682 1.72155e-17
4739.31440 1.80674e-17
4741.01199 1.81839e-17
4742.70958 1.76436e-17
4744.40717 1.79802e-17
4746.10476 1.69806e-17
4747.80234 1.45241e-17
4749.49993 1.21147e-17
4751.19752 1.14313e-17
4752.89511 1.21285e-17
4754.59270 1.23230e-17
4756.30033 1.12013e-17
4757.99792 1.10925e-17
4759.69551 1.04440e-17
4761.39309 9.19379e-18
4763.09068 1.05831e-17
4764.78827 1.33394e-17
4766.48586 1.40535e-17
4768.18345 1.46308e-17
4769.88103 1.60149e-17
4771.57862 1.45617e-17
4773.27621 1.30903e-17
4774.97380 1.28330e-17
4776.67139 1.20037e-17
4778.36897 1.01994e-17
4780.06656 1.04728e-17
4781.76415 1.12043e-17
4783.46174 1.27337e-17
4785.15933 1.39341e-17
4786.85692 1.46664e-17
4788.55450 1.49266e-17
4790.25209 1.47890e-17
4791.94968 1.41524e-17
4793.64727 1.39590e-17
4795.34486 1.30395e-17
4797.04244 1.25232e-17
4798.74003 1.35840e-17
4800.43762 1.45562e-17
4802.13521 1.47216e-17
4803.83280 1.57283e-17
4805.53038 1.52565e-17
4807.22797 1.45819e-17
4808.92556 1.39749e-17
4810.62315 1.27745e-17
4812.32074 1.11372e-17
4814.02837 1.12369e-17
4815.72596 1.12732e-17
4817.42355 1.13365e-17
4819.12113 1.18338e-17
4820.81872 1.22981e-17
4822.51631 1.32466e-17
4824.21390 1.31126e-17
4825.91149 1.26262e-17
4827.60907 1.35955e-17
4829.30666 1.50135e-17
4831.00425 1.51790e-17
4832.70184 1.52747e-17
4834.39943 1.45379e-17
4836.09702 1.32968e-17
4837.79460 1.20223e-17
4839.49219 1.10415e-17
4841.18978 1.14617e-17
4842.88737 1.16920e-17
4844.58496 1.21864e-17
4846.28254 1.38907e-17
4847.98013 1.41602e-17
4849.67772 1.29044e-17
4851.37531 1.32448e-17
4853.07290 1.28121e-17
4854.77048 1.14723e-17
4856.46807 1.20189e-17
4858.16566 1.22059e-17
4859.86325 1.08967e-17
4861.56084 1.05677e-17
4863.25842 1.07737e-17
4864.95601 1.04703e-17
4866.65360 1.08401e-17
4868.36123 1.22926e-17
4870.05882 1.28286e-17
4871.75641 1.28842e-17
4873.45400 1.30779e-17
4875.15159 1.30126e-17
4876.84917 1.33550e-17
4878.54676 1.37679e-17
4880.24435 1.38350e-17
4881.94194 1.33673e-17
4883.63953 1.31494e-17
4885.33712 1.23589e-17
4887.03470 1.19546e-17
4888.73229 1.23237e-17
4890.42988 1.28153e-17
4892.12747 1.27726e-17
4893.82506 1.29696e-17
