#wls	flux	fluxerr	mangling_mask
4.000201E+03	6.755697E-16	8.471488E-17	1.976274E+00
4.002899E+03	6.825008E-16	8.485230E-17	1.976201E+00
4.005599E+03	6.918619E-16	8.505035E-17	1.976127E+00
4.008299E+03	7.029807E-16	8.529351E-17	1.976053E+00
4.011001E+03	7.128140E-16	8.550582E-17	1.975977E+00
4.013704E+03	7.240294E-16	8.575450E-17	1.975901E+00
4.016408E+03	7.333073E-16	8.595499E-17	1.975824E+00
4.019113E+03	7.457257E-16	8.623768E-17	1.975746E+00
4.021819E+03	7.586368E-16	8.819064E-17	1.975668E+00
4.024526E+03	7.722972E-16	8.884328E-17	1.975589E+00
4.027234E+03	7.854426E-16	8.955936E-17	1.975509E+00
4.029943E+03	7.989422E-16	9.135151E-17	1.975428E+00
4.032653E+03	8.133886E-16	8.542460E-17	1.975347E+00
4.035365E+03	8.278927E-16	8.733172E-17	1.975265E+00
4.038077E+03	8.440347E-16	9.100397E-17	1.975182E+00
4.040791E+03	8.581802E-16	8.836950E-17	1.975098E+00
4.043506E+03	8.742201E-16	9.500572E-17	1.975014E+00
4.046221E+03	8.903176E-16	9.546889E-17	1.974929E+00
4.048938E+03	9.027203E-16	9.245795E-17	1.974843E+00
4.051656E+03	9.162472E-16	9.054369E-17	1.974756E+00
4.054375E+03	9.277584E-16	8.654738E-17	1.974668E+00
4.057095E+03	9.352401E-16	8.597273E-17	1.974580E+00
4.059816E+03	9.420691E-16	9.051637E-17	1.974491E+00
4.062538E+03	9.480285E-16	9.059083E-17	1.974401E+00
4.065261E+03	9.512031E-16	8.926577E-17	1.974310E+00
4.067986E+03	9.507444E-16	8.925223E-17	1.974219E+00
4.070711E+03	9.506210E-16	8.900114E-17	1.974127E+00
4.073437E+03	9.502012E-16	8.558629E-17	1.974034E+00
4.076165E+03	9.450830E-16	8.648712E-17	1.973940E+00
4.078893E+03	9.406558E-16	7.770444E-17	1.973845E+00
