time,logL_BVRI,logL_BVRI_err
53763.27,-0.8928039634894805,0.001581789732411533
53763.47,-0.11913992393540654,0.0005581113368783976
53763.77,0.25175083600042597,0.0003899323220185993
53764.97,0.8520084289779893,0.0001518386593981094
53766.66,1.367970710839095,8.978706285438244e-05
53768.36,1.6240847803660667,4.320490036239948e-05
53770.35,1.8667931284744956,4.0811020657347556e-05
53772.51,2.067921034760518,4.857211309792841e-05
53774.68,2.207295413786782,3.688056412666062e-05
53776.84,2.295464629105097,4.5671682063826564e-05
53779.0,2.3420817920397705,3.741429286178009e-05
53781.25,2.348676646104148,4.6713232734091654e-05
53783.5,2.3213731497538235,2.8148435927497268e-05
53785.75,2.270650013528098,4.034625834343109e-05
53788.0,2.2068481215469324,2.304524525912497e-05
53790.08,2.1430821638699333,6.221499313960304e-05
53792.15,2.0807743616903407,0.00012263341844009952
53794.23,2.026879698663673,0.00011088915034068261
53796.31,1.9760290180535147,5.2069207165889795e-05
53798.32,1.9384173047628874,6.385447539892092e-05
53800.34,1.900395747612288,7.676140191971953e-05
53802.35,1.862066077543864,4.605130147340201e-05
53804.37,1.8279721586189555,4.3091294835789854e-05
53806.38,1.798602547270019,5.0516792134752475e-05
53808.4,1.7709267020134507,6.0933014871704624e-05
53810.42,1.7484754617940854,9.552330144904768e-05
53812.43,1.7291935058076189,0.00011673386026761922
53814.44,1.7112061976142423,7.276077290579003e-05
53816.46,1.69401755112437,7.24029723147293e-05
53818.47,1.677776778895557,5.246778882970337e-05
53820.49,1.6646399175522932,7.84784833513566e-05
53822.5,1.6521062848968002,9.905714795314592e-05
53824.52,1.6389557868215248,7.0998918088288e-05
53826.53,1.6284056191209324,0.00015388410565962126
53828.55,1.6154214190111893,0.00015719617059341525
53830.56,1.6009672122335232,8.349361118616882e-05
53832.58,1.5904706892578424,0.00011542421522862505
53834.6,1.579317173038214,8.685461789168422e-05
53836.61,1.567977615620151,0.0001558912932641312
53838.62,1.5553565441759993,0.00015934620956125083
53840.64,1.5435921332746259,0.00010942475709048174
53842.65,1.5346140241216535,0.00018424348959288035
53844.67,1.5240285920202175,9.415995038854108e-05
53846.68,1.5133105940107578,0.00020750231697912937
53848.7,1.501230892449201,0.00029223456157094794
53850.71,1.485025735625954,0.00027251922682850697
53852.73,1.4662936388572574,0.00010811317474803667
53854.75,1.455942568714062,0.00027104181458989307
53856.76,1.4481960396186229,0.00038219507814798867
53858.78,1.4380250207249636,0.0004096407440014446
53860.79,1.4257969621530344,0.00040271491567076245
53862.81,1.4103886809444013,0.00035838949158299363
53864.82,1.3910679758438866,0.00020997820511116643
53866.83,1.3751661386474578,6.90099835009472e-05
53868.85,1.3572509471671936,0.0001479260793395513
53870.86,1.3509411857086624,7.203492258861441e-05
53872.88,1.3303182031296676,0.00016646420800190068
53874.89,1.3198633995786182,0.00027866655917406204
53876.91,1.3069208213970944,0.00029823341250353937
53878.93,1.2927619419841867,0.00030662986429980533
53880.94,1.2783903481052203,0.0003123668615693245
53882.96,1.2637257576083272,0.0003165823974460247
53884.97,1.2492596978649875,0.00031943550472807137
53886.99,1.234432100824511,0.0003210395243933403
53889.0,1.2296867393017346,1.8201684661089048e-06
53890.95,1.19288787141597,0.0002860308078744241
53892.91,1.1862028882734388,0.00037210543959248916
53894.86,1.169683383988725,0.00037264356295744285
53896.81,1.1528708512524222,0.0003723423588288287
53898.77,1.136118625369317,0.0003706824641861542
53900.72,1.1193961901501965,0.0003679338387235324
53902.67,1.1026812596248408,0.00036427297189546223
53904.63,1.0859943269676733,0.0003598634999086827
53906.58,1.0693691789532331,0.0003548918432432591
53908.53,1.0528423999878063,0.0003495539584077386
53910.49,1.0363382337573348,0.000346337504887011
53912.44,1.0201677729408143,0.00034098064449679085
53914.39,1.0041968892926572,0.0003358502901392609
53916.35,0.9881757545358633,0.0003312846872851725
53918.3,0.9726924212412065,0.0003270664753793741
53920.25,0.9574855987347173,0.0003234534386959047
53922.21,0.9425699318023674,0.00032049653889257355
53924.16,0.9279521894035355,0.00031819683342742985
53926.11,0.9136644518214216,0.0003166816174165913
53928.07,0.8998502969595575,0.0003179079214310905
