spec_file	spec_mjd	Bessell_B_fitflux	Bessell_B_fitfluxerr	Bessell_B_inrange	Bessell_I_fitflux	Bessell_I_fitfluxerr	Bessell_I_inrange	Bessell_R_fitflux	Bessell_R_fitfluxerr	Bessell_R_inrange	Bessell_U_fitflux	Bessell_U_fitfluxerr	Bessell_U_inrange	Bessell_V_fitflux	Bessell_V_fitfluxerr	Bessell_V_inrange
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_1999-11-24_00-00-00_Lick1m_Nickel-Spec_SUSPECT.dat	51506.0	1.3510819539494083e-14	1.867928157357773e-16	True	5.884921969194496e-15	6.7953909155803e-17	True	1.061542223342247e-14	1.2427292299489964e-16	True	6.178675465385289e-15	1.441611003685807e-16	True	1.381755063153117e-14	1.7004376683231132e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_1999-11-28_00-00-00_Lick1m_Nickel-Spec_SUSPECT.dat	51510.0	1.1973930591180941e-14	1.5209882403142084e-16	True	5.962768986207854e-15	5.998121304757747e-17	True	1.039292191953977e-14	1.0656305075328447e-16	True	4.935204269040749e-15	1.7773900128051187e-16	True	1.3344811276547683e-14	1.4392412888390357e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_1999-12-02_00-00-00_Lick1m_Nickel-Spec_SUSPECT.dat	51514.0	1.0948465991562577e-14	5.140177187816055e-16	True	6.129364453590166e-15	1.4071590469704336e-16	True	1.034140023619112e-14	2.595646092545454e-16	True	3.990024187808631e-15	2.829538519542939e-16	True	1.3148286484298126e-14	3.859682461171207e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_1999-12-05_00-00-00_Keck1_LRIS_SUSPECT.dat	51517.0	1.0049777299868937e-14	7.354689614259098e-16	True	6.229254388131336e-15	1.814238323069128e-16	True	1.0372133527758774e-14	3.390403097416241e-16	True	3.4165423120101206e-15	2.736810773429908e-16	True	1.2977314958459562e-14	5.17922454314885e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_1999-12-08_00-00-00_Lick-3m_KAST_SUSPECT.dat	51520.0	9.246903133743726e-15	4.831536079419069e-16	True	6.332402955322348e-15	1.3189622627843626e-16	True	1.0450734781010683e-14	2.40026829711849e-16	True	2.939308067111759e-15	1.6746066297481325e-16	True	1.2839193877151416e-14	3.545086628535982e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_1999-12-12_00-00-00_Lick1m_Nickel-Spec_SUSPECT.dat	51524.0	8.6599111663117e-15	3.960906681949018e-16	True	6.5061886571778244e-15	1.1425357295790862e-16	True	1.0603373133796577e-14	2.0531837657787566e-16	True	2.422470658947553e-15	1.51741790659366e-16	True	1.2778288038981392e-14	2.980168659132129e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_1999-12-15_00-00-00_Lick1m_Nickel-Spec_SUSPECT.dat	51527.0	8.574854951466068e-15	6.10026348922663e-16	True	6.649951521855467e-15	1.5351802239867675e-16	True	1.0733788703590387e-14	2.8390647407288886e-16	True	2.110743626860423e-15	2.8265730689487726e-16	True	1.2811779572042483e-14	4.296680690579781e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_1999-12-16_05-58-04_Bok_BC-Bok_SUSPECT.dat	51528.25	8.56588149439565e-15	5.359262303138532e-16	True	6.7017041075336485e-15	1.4167032637492373e-16	True	1.0788263607068655e-14	2.590979809360972e-16	True	1.9993306887097422e-15	3.127363829565187e-16	True	1.2827351005591425e-14	3.859062235349285e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_1999-12-17_00-00-00_Lick-3m_KAST_SUSPECT.dat	51529.0	8.556170090524135e-15	4.487288474370489e-16	True	6.72816110723582e-15	1.275327727104897e-16	True	1.082008965843968e-14	2.297130287987601e-16	True	1.9376082738076824e-15	3.225526475068143e-16	True	1.2833494929976057e-14	3.3437641746918347e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_1999-12-31_05-57-15_Bok_BC-Bok_SUSPECT.dat	51543.25	7.074671396822173e-15	3.307109515457102e-16	True	6.6631436617723304e-15	1.2141059624792675e-16	True	1.0896198858616703e-14	2.1478778463724775e-16	True	1.4225797625574933e-15	4.1132221677771834e-17	True	1.2068266125214692e-14	2.9001495455439377e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_2000-01-13_00-00-00_P200_DBSP_SUSPECT.dat	51556.0	6.368490777911432e-15	1.1645232832758932e-16	True	6.771629468124121e-15	1.1552295856686398e-16	True	1.109192552984308e-14	1.9199111158099915e-16	True	8.654471437760007e-16	2.882106759514077e-17	True	1.1841232252379139e-14	2.0918877849986116e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_2000-02-01_00-00-00_Keck1_LRIS_SUSPECT.dat	51575.0	4.254577171541723e-15	9.8159686872404e-16	True	5.962882544305779e-15	2.298085578453271e-16	True	9.249801370049718e-15	4.3037084798204206e-16	True	3.968269913743277e-16	2.0122236261584874e-17	True	9.684529599845844e-15	6.650256109742388e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_2000-02-02_00-00-00_Lick1m_Nickel-Spec_SUSPECT.dat	51576.0	4.1140386871567184e-15	6.985299413153876e-16	True	5.86073663357745e-15	1.709024398445622e-16	True	9.050745834610737e-15	3.152966527793533e-16	True	3.8114522292483676e-16	1.995173060265911e-17	True	9.453726351461016e-15	4.791912184121632e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_2000-03-01_00-00-00_Keck1_LRIS_SUSPECT.dat	51604.0	4.924698202159534e-16	2.162069461470596e-17	True	1.5030887431531283e-15	2.586394056909476e-17	True	1.8706191127437574e-15	2.444139998622521e-17	True	1.2325102878765065e-16	1.3760690438411676e-17	True	1.4081691166290058e-15	1.998670468040084e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_2000-03-15_00-00-00_Lick-3m_KAST_SUSPECT.dat	51618.0	4.73127641716292e-16	1.673262772123182e-17	True	1.3485374254379626e-15	1.8959458736447955e-17	True	1.6902886895995998e-15	1.7713202024222185e-17	True	7.008750717544624e-17	1.0537180808622942e-17	True	1.255328189922231e-15	1.4563928686118806e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_2000-04-05_00-00-00_Keck1_LRIS_SUSPECT.dat	51639.0	4.456945859821029e-16	1.3808760719208675e-17	True	1.1407049547035365e-15	1.462500559628279e-17	True	1.4504224717941229e-15	1.309843528375348e-17	True	3.005228525948016e-17	6.5100799690734334e-18	True	1.0566381039789198e-15	1.100486836742057e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1999em/1999em_2000-04-09_00-00-00_Keck1_LRIS_SUSPECT.dat	51643.0	4.4053810624984465e-16	1.4031190412605988e-17	True	1.105137462493258e-15	1.4726063465350862e-17	True	1.4087681641086084e-15	1.3206194682961712e-17	True	2.557834091437057e-17	5.874964877889635e-18	True	1.0225366007331946e-15	1.1020189240533864e-17	True
