#wls	flux	fluxerr	mangling_mask
3.430749E+03	2.487742E-16	8.928325E-17	1.036689E+02
3.432266E+03	2.619316E-16	8.953607E-17	1.036983E+02
3.433793E+03	2.759996E-16	8.981626E-17	1.037281E+02
3.435310E+03	2.931052E-16	9.016887E-17	1.037577E+02
3.436827E+03	3.124315E-16	9.058543E-17	1.037875E+02
3.438344E+03	3.301809E-16	9.098693E-17	1.038174E+02
3.439861E+03	3.465804E-16	9.137334E-17	1.038474E+02
3.441388E+03	3.613699E-16	9.173426E-17	1.038778E+02
3.442905E+03	3.748585E-16	9.207309E-17	1.039080E+02
3.444422E+03	3.884489E-16	9.242291E-17	1.039384E+02
3.445939E+03	4.020476E-16	9.278123E-17	1.039689E+02
3.447456E+03	4.147603E-16	9.312362E-17	1.039995E+02
3.448973E+03	4.267527E-16	9.345282E-17	1.040302E+02
3.450500E+03	4.384101E-16	9.377826E-17	1.040613E+02
3.452017E+03	4.497617E-16	9.410009E-17	1.040922E+02
3.453534E+03	4.625678E-16	9.446912E-17	1.041233E+02
3.455050E+03	4.763403E-16	9.129246E-17	1.041545E+02
3.456567E+03	4.900486E-16	9.078954E-17	1.041858E+02
3.458094E+03	5.034852E-16	9.179507E-17	1.042175E+02
3.459611E+03	5.149904E-16	9.205482E-17	1.042491E+02
3.461128E+03	5.248243E-16	9.055984E-17	1.042808E+02
3.462645E+03	5.336736E-16	8.998395E-17	1.043126E+02
3.464162E+03	5.416211E-16	9.003328E-17	1.043445E+02
3.465679E+03	5.491147E-16	9.027898E-17	1.043766E+02
3.467206E+03	5.561030E-16	9.041905E-17	1.044090E+02
3.468723E+03	5.635024E-16	9.079526E-17	1.044413E+02
3.470240E+03	5.709905E-16	9.084126E-17	1.044737E+02
3.471757E+03	5.773865E-16	9.128271E-17	1.045062E+02
3.473274E+03	5.826999E-16	9.380941E-17	1.045389E+02
3.474801E+03	5.860315E-16	9.332631E-17	1.045719E+02
3.476318E+03	5.876700E-16	9.086661E-17	1.046048E+02
3.477835E+03	5.877091E-16	8.629740E-17	1.046379E+02
3.479352E+03	5.864405E-16	7.868623E-17	1.046710E+02
3.480869E+03	5.858417E-16	7.708638E-17	1.047043E+02
3.482386E+03	5.856621E-16	7.949020E-17	1.047378E+02
3.483913E+03	5.853689E-16	8.135328E-17	1.047715E+02
3.485430E+03	5.848968E-16	8.254363E-17	1.048052E+02
3.486947E+03	5.840160E-16	8.338871E-17	1.048390E+02
3.488463E+03	5.827472E-16	9.164242E-17	1.048729E+02
3.489980E+03	5.811005E-16	9.639586E-17	1.049069E+02
3.491497E+03	5.791385E-16	9.862975E-17	1.049411E+02
3.493024E+03	5.770511E-16	9.959413E-17	1.049756E+02
3.494541E+03	5.748986E-16	9.879060E-17	1.050101E+02
3.496058E+03	5.725877E-16	9.837560E-17	1.050446E+02
3.497575E+03	5.702654E-16	9.823460E-17	1.050793E+02
3.499092E+03	5.667122E-16	9.635024E-17	1.051141E+02
3.500619E+03	5.624961E-16	9.113656E-17	1.051493E+02
3.502136E+03	5.600014E-16	9.071096E-17	1.051843E+02
3.503653E+03	5.591787E-16	9.383400E-17	1.052195E+02
3.505170E+03	5.600822E-16	9.410246E-17	1.052549E+02
3.506687E+03	5.611131E-16	9.362440E-17	1.052903E+02
3.508204E+03	5.592910E-16	9.406092E-17	1.053259E+02
3.509731E+03	5.546563E-16	9.526216E-17	1.053618E+02
3.511248E+03	5.506080E-16	9.528635E-17	1.053977E+02
3.512765E+03	5.483815E-16	9.501203E-17	1.054337E+02
3.514282E+03	5.464072E-16	9.503792E-17	1.054698E+02
3.515799E+03	5.451917E-16	9.514767E-17	1.055060E+02
3.517316E+03	5.444825E-16	9.527682E-17	1.055424E+02
3.518843E+03	5.429299E-16	9.537677E-17	1.055791E+02
3.520360E+03	5.422628E-16	9.495589E-17	1.056157E+02
3.521876E+03	5.427685E-16	9.350440E-17	1.056525E+02
