spec_file	spec_mjd	Bessell_B_fitflux	Bessell_B_fitfluxerr	Bessell_B_inrange	Bessell_I_fitflux	Bessell_I_fitfluxerr	Bessell_I_inrange	Bessell_R_fitflux	Bessell_R_fitfluxerr	Bessell_R_inrange	Bessell_U_fitflux	Bessell_U_fitfluxerr	Bessell_U_inrange	Bessell_V_fitflux	Bessell_V_fitfluxerr	Bessell_V_inrange
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120110.txt	55936.14	1.517429483110419e-14	1.7518051962944938e-16	True	3.0188686192702945e-15	3.6648809619387654e-17	True	5.7991367467449654e-15	6.203909932436386e-17	True	2.483233645748085e-14	1.219919338913876e-15	True	8.466434821184344e-15	7.611214053902558e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120113.txt	55940.46	1.835276497989201e-14	2.36492912310648e-16	True	4.020977942503278e-15	4.628757984744011e-17	True	7.580966864959482e-15	9.355782632628097e-17	True	2.0233571140193688e-14	8.208533525910325e-16	True	1.065828864071939e-14	1.4020577053195227e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120115.txt	55941.71	1.8409453213648996e-14	2.520189186429309e-16	True	4.190151488763669e-15	5.1323070054711303e-17	True	7.90862402643661e-15	1.1067185899897415e-16	True	1.8886694409443802e-14	7.217900934823307e-16	True	1.0876131087642105e-14	1.7250709705808843e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120117.txt	55943.97	1.7745584873136086e-14	2.4566037993029025e-16	True	4.390913580866023e-15	5.762388850372634e-17	True	8.3354044716068e-15	1.4558744196772242e-16	True	1.6445032119686816e-14	5.567294449900508e-16	True	1.1020332784982543e-14	2.0268311966810531e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120118.txt	55944.53	1.7459647569311985e-14	2.3607235836596785e-16	True	4.423386657612171e-15	5.820332612450565e-17	True	8.41193364727955e-15	1.541964527188961e-16	True	1.583996067023986e-14	5.184682695783632e-16	True	1.1015585327611356e-14	2.0100691297526345e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120118a.txt	55944.98	1.720212132208874e-14	2.263460533459469e-16	True	4.445353665258282e-15	5.839905769386916e-17	True	8.465887200910465e-15	1.6100249594072814e-16	True	1.5354012182356115e-14	4.885128264388026e-16	True	1.1002135274595791e-14	1.9743069430362427e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120120.txt	55946.06	1.6499866793774118e-14	1.978892098551165e-16	True	4.485029160278613e-15	5.815268196854413e-17	True	8.569966110152389e-15	1.7684974620227392e-16	True	1.4189381353900957e-14	4.1976497001048404e-16	True	1.0939278409975732e-14	1.8520017002910335e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120122.txt	55947.0	1.5814598626036452e-14	1.724880795029205e-16	True	4.5072331289276855e-15	5.768220753198581e-17	True	8.634090137363728e-15	1.900676556907448e-16	True	1.3178515550160018e-14	3.641587957159324e-16	True	1.085529416166793e-14	1.8111768817522573e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120121.txt	55948.48	1.4657561612542126e-14	1.5043519493153872e-16	True	4.525508008028002e-15	5.800433844636593e-17	True	8.691907425644878e-15	2.0976924282547288e-16	True	1.1594872598344105e-14	2.8718556282160755e-16	True	1.0681888081506659e-14	2.1476463047379705e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120123.txt	55950.48	1.307731686780665e-14	1.588028323019064e-16	True	4.528142315705613e-15	6.049940696430717e-17	True	8.697122765238744e-15	2.326045235655095e-16	True	9.499614937578238e-15	2.0916369791644616e-16	True	1.038926221867048e-14	3.0114119063977367e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120124.txt	55951.46	1.2335061246953184e-14	1.6880321798095579e-16	True	4.5240210771782614e-15	6.295831872374407e-17	True	8.67317217901262e-15	2.4150526645138334e-16	True	8.510382496687449e-15	1.8238885841704757e-16	True	1.022899405230036e-14	3.446694378825006e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120126.txt	55952.65	1.1478599259714587e-14	1.740497897117039e-16	True	4.5173855529333704e-15	6.805490089110502e-17	True	8.624025178058116e-15	2.498747270465446e-16	True	7.356760601991318e-15	1.5691149332785435e-16	True	1.0025281229864477e-14	3.948905828778295e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120127.txt	55953.53	1.0887129546316729e-14	1.707209521209248e-16	True	4.512350091062361e-15	7.335522888641934e-17	True	8.575120053702906e-15	2.5416405832063073e-16	True	6.547179506668439e-15	1.4148600306918216e-16	True	9.870641132223473e-15	4.2913065382612287e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120129.txt	55956.46	9.229123605633548e-15	1.385682668406336e-16	True	4.494813552514327e-15	9.207009309041041e-17	True	8.34880394399834e-15	2.5516125206798665e-16	True	4.269485963870833e-15	1.1660953666632661e-16	True	9.346984297093093e-15	5.051834587607135e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120130.txt	55957.42	8.797611533007267e-15	1.5010767306645827e-16	True	4.4886132300075955e-15	9.653564992617448e-17	True	8.257671968420343e-15	2.5075004296500666e-16	True	3.730619360181475e-15	1.2945170850183291e-16	True	9.176922937404224e-15	5.130337179122336e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120205.txt	55963.44	7.133180653602798e-15	2.4124079096298298e-16	True	4.440016142883004e-15	8.867792822635045e-17	True	7.594614757994815e-15	1.7450132775171877e-16	True	2.5341427197170187e-15	2.0610742897268587e-16	True	8.218058078192724e-15	3.464095279714795e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120211.txt	55968.6	6.466188011358095e-15	1.4983491642727944e-16	True	4.378131476365707e-15	5.804561751598994e-17	True	7.0679207246786194e-15	1.0038753753145418e-16	True	2.3977969875190953e-15	1.133609517963298e-16	True	7.695786258090923e-15	1.1831377855016157e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120213.txt	55971.44	6.073492502181544e-15	1.2195708038000482e-16	True	4.3415766065229824e-15	5.798166584932795e-17	True	6.861132880153879e-15	9.89847964702509e-17	True	1.9328135431391723e-15	1.1640206582110653e-16	True	7.582346060362816e-15	1.2794551360437934e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120218.txt	55975.52	5.082107127764958e-15	6.221489781067102e-17	True	4.292635182788098e-15	6.350448993642396e-17	True	6.651289889607965e-15	1.0725190026088039e-16	True	1.3555770302252204e-15	4.7356768092716265e-17	True	7.372021335035949e-15	1.186132599405717e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120223.txt	55980.5	4.711451441975676e-15	7.958436273167756e-17	True	4.2144747307575904e-15	6.263276251831425e-17	True	6.4272754236910335e-15	1.0109941700479162e-16	True	1.1429786804765616e-15	4.4558844752257754e-17	True	7.254596411354378e-15	1.2847063986159308e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120225.txt	55983.49	4.6894659343933975e-15	7.637686448425225e-17	True	4.174377331079071e-15	6.136502797031595e-17	True	6.293028156362628e-15	9.68662622902751e-17	True	1.0192442015639755e-15	2.9402703655774146e-17	True	7.10990539064131e-15	1.117805441280662e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120228.txt	55986.41	4.460263621107316e-15	1.3119590808861425e-16	True	4.14225364653064e-15	5.795468794664393e-17	True	6.167192072429698e-15	9.855290551074247e-17	True	9.17484613874887e-16	3.2779588210695686e-17	True	6.840194325119848e-15	9.90006984216408e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120312.txt	55998.59	3.646087571771319e-15	1.231090097369588e-16	True	3.692911313222129e-15	4.967804200670972e-17	True	5.6236807695088644e-15	6.236354873941821e-17	True	6.627421041953502e-16	3.1791253769659175e-17	True	6.039584259782624e-15	1.680891647784847e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120313.txt	55999.66	3.644161489067805e-15	9.52721503083796e-17	True	3.6261161050230384e-15	4.612481940741773e-17	True	5.567961665524995e-15	6.342705018944162e-17	True	6.430300265752898e-16	3.232080667450326e-17	True	5.9594318270220465e-15	1.4088342937573449e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120315.txt	56002.37	3.616322632870298e-15	9.044596843544457e-17	True	3.4635889113957085e-15	4.30291216690866e-17	True	5.420077114199487e-15	6.962991671654947e-17	True	6.049955675233176e-16	3.196976581636276e-17	True	5.7205975797894226e-15	1.220143225862031e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120317.txt	56004.41	3.524921807458888e-15	7.30274727349876e-17	True	3.3639849225030026e-15	4.198253584900629e-17	True	5.306560534219227e-15	6.924462510621386e-17	True	5.799739539054991e-16	2.8462858778362373e-17	True	5.607882220720514e-15	1.146363954318491e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120326.txt	56012.51	3.145104894434759e-15	1.233105528108236e-16	True	3.0358851776477925e-15	3.3855469749427663e-17	True	4.692347630331092e-15	6.873846215350696e-17	True	4.471251357094121e-16	3.686108477043808e-17	True	4.822052883709025e-15	9.932744272303052e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120327.txt	56014.34	3.0505892163621883e-15	1.0785569443319935e-16	True	2.958719393282918e-15	3.492958101764378e-17	True	4.52821491581863e-15	7.125322309166377e-17	True	4.239568356214514e-16	3.712600038971001e-17	True	4.6528648117856304e-15	1.0104013143579911e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120329.txt	56016.33	2.856403736724144e-15	6.655574231846461e-17	True	2.8779570369559677e-15	3.779123209740414e-17	True	4.351107501579369e-15	7.331548856911092e-17	True	3.9675525149283666e-16	3.5582037120335193e-17	True	4.571330694511575e-15	1.0118309367373541e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120331.txt	56018.39	2.5907477153426573e-15	6.974400095939676e-17	True	2.7799030391033743e-15	4.2717355606399913e-17	True	4.158797199825021e-15	7.543892461824503e-17	True	3.705469595485107e-16	3.1848850645586367e-17	True	4.444267378872571e-15	9.574596617550506e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120412.txt	56030.31	1.794626548207918e-15	3.0807512027047423e-17	True	1.8631833008090256e-15	2.5042090411356904e-17	True	2.806701136210377e-15	4.224457244335591e-17	True	2.6959031470320785e-16	3.656178012607241e-17	True	3.101943820671312e-15	4.8163031007181574e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120423.txt	56040.55	5.292315141482696e-16	1.0837818496514283e-16	True	9.052135020442714e-16	3.275258462082297e-17	True	1.3454358444977502e-15	5.721607092706038e-17	True	2.0158934760484628e-16	3.436187497875374e-17	True	1.0430134087996503e-15	1.1182901344975006e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120424.txt	56042.4	3.95399794762548e-16	1.6405617012007828e-16	True	7.486150212934105e-16	4.145920691303676e-17	True	1.08332829680242e-15	6.754497592286271e-17	True	1.9127517866178285e-16	3.386477769469335e-17	True	7.842581566006912e-16	1.7275994202438056e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120427.txt	56045.43	2.601918294016877e-16	1.4706494259315606e-16	True	5.428236070595751e-16	3.817541737387865e-17	True	7.526537667643034e-16	5.606530026518002e-17	True	1.7550972508425815e-16	3.302850219893126e-17	True	4.99023635465128e-16	1.5416983242499368e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120501.txt	56049.38	1.8763294354445353e-16	1.1052658884104549e-17	True	3.9016964886517453e-16	1.17806601879352e-17	True	5.500085523371486e-16	1.0719019081155441e-17	True	1.5689203333807214e-16	3.1868472338137e-17	True	3.705613883045138e-16	9.484290032194543e-18	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2012A/2012A_20120515.txt	56063.37	1.6817633621914738e-16	9.580831496241176e-18	True	3.408837399983201e-16	9.171755625206379e-18	True	4.896227946023748e-16	8.473019077571715e-18	True	1.0546674525767333e-16	2.7514442714848293e-17	True	3.3398536219518003e-16	8.20719243991521e-18	True
