#wls	flux	fluxerr	mangling_mask
4.840000E+03	2.264057E-14	7.937631E-16	1.255716E+00
4.840324E+03	2.266061E-14	7.939830E-16	1.255714E+00
4.840649E+03	2.268064E-14	7.942029E-16	1.255711E+00
4.840973E+03	2.270319E-14	7.944560E-16	1.255708E+00
4.841298E+03	2.272323E-14	7.946760E-16	1.255705E+00
4.841622E+03	2.274578E-14	7.949292E-16	1.255702E+00
4.841947E+03	2.277084E-14	7.952156E-16	1.255699E+00
4.842271E+03	2.279716E-14	7.955188E-16	1.255696E+00
4.842595E+03	2.281971E-14	7.957721E-16	1.255693E+00
4.842920E+03	2.284351E-14	7.960421E-16	1.255690E+00
4.843244E+03	2.286732E-14	7.963122E-16	1.255687E+00
4.843569E+03	2.288986E-14	7.965657E-16	1.255684E+00
4.843893E+03	2.291367E-14	7.968359E-16	1.255681E+00
4.844217E+03	2.293747E-14	7.971061E-16	1.255678E+00
4.844542E+03	2.296504E-14	7.974264E-16	1.255675E+00
4.844866E+03	2.299136E-14	7.977301E-16	1.255672E+00
4.845191E+03	2.301767E-14	7.980338E-16	1.255669E+00
4.845515E+03	2.304524E-14	7.983544E-16	1.255666E+00
4.845840E+03	2.307281E-14	7.986751E-16	1.255663E+00
4.846164E+03	2.310038E-14	7.989958E-16	1.255660E+00
4.846488E+03	2.312544E-14	7.992832E-16	1.255657E+00
4.846813E+03	2.315301E-14	7.996041E-16	1.255654E+00
4.847137E+03	2.318184E-14	7.999419E-16	1.255651E+00
4.847462E+03	2.321066E-14	8.002797E-16	1.255648E+00
4.847786E+03	2.324074E-14	8.006345E-16	1.255645E+00
4.848110E+03	2.327208E-14	8.010061E-16	1.255642E+00
4.848435E+03	2.330467E-14	8.013946E-16	1.255640E+00
4.848759E+03	2.333726E-14	8.017833E-16	1.255637E+00
4.849084E+03	2.336985E-14	8.021722E-16	1.255634E+00
4.849408E+03	2.340370E-14	8.025780E-16	1.255631E+00
4.849733E+03	2.343754E-14	8.029840E-16	1.255628E+00
4.850057E+03	2.347265E-14	8.034070E-16	1.255625E+00
4.850381E+03	2.350775E-14	8.038303E-16	1.255622E+00
4.850706E+03	2.354285E-14	8.042537E-16	1.255619E+00
4.851030E+03	2.357795E-14	8.046773E-16	1.255616E+00
4.851355E+03	2.361305E-14	8.051012E-16	1.255613E+00
4.851679E+03	2.364815E-14	8.055252E-16	1.255610E+00
4.852003E+03	2.368325E-14	8.059494E-16	1.255607E+00
4.852328E+03	2.371835E-14	8.063739E-16	1.255604E+00
4.852652E+03	2.375471E-14	8.068154E-16	1.255601E+00
4.852977E+03	2.378981E-14	8.072403E-16	1.255598E+00
4.853301E+03	2.382868E-14	8.077161E-16	1.255595E+00
4.853626E+03	2.386629E-14	8.081753E-16	1.255592E+00
4.853950E+03	2.390264E-14	8.086178E-16	1.255589E+00
4.854274E+03	2.394025E-14	8.090774E-16	1.255586E+00
4.854599E+03	2.397786E-14	8.095373E-16	1.255583E+00
4.854923E+03	2.401547E-14	8.099974E-16	1.255580E+00
4.855248E+03	2.405057E-14	8.104237E-16	1.255577E+00
4.855572E+03	2.408693E-14	8.108673E-16	1.255574E+00
4.855896E+03	2.412579E-14	8.113451E-16	1.255571E+00
4.856221E+03	2.416591E-14	8.118402E-16	1.255568E+00
4.856545E+03	2.420478E-14	8.123186E-16	1.255565E+00
4.856870E+03	2.424490E-14	8.128143E-16	1.255562E+00
4.857194E+03	2.428627E-14	8.133273E-16	1.255559E+00
4.857519E+03	2.432765E-14	8.138406E-16	1.255556E+00
4.857843E+03	2.437153E-14	8.143885E-16	1.255553E+00
4.858167E+03	2.441542E-14	8.149367E-16	1.255550E+00
4.858492E+03	2.445679E-14	8.154510E-16	1.255547E+00
4.858816E+03	2.449691E-14	8.159485E-16	1.255544E+00
4.859141E+03	2.453703E-14	8.164462E-16	1.255541E+00
4.859465E+03	2.457715E-14	8.169442E-16	1.255538E+00
4.859789E+03	2.461852E-14	8.174596E-16	1.255535E+00
4.860114E+03	2.466115E-14	8.179926E-16	1.255532E+00
4.860438E+03	2.470378E-14	8.185258E-16	1.255528E+00
4.860763E+03	2.474641E-14	8.190594E-16	1.255525E+00
4.861087E+03	2.478778E-14	8.195760E-16	1.255522E+00
4.861412E+03	2.483041E-14	8.201102E-16	1.255519E+00
4.861736E+03	2.487429E-14	8.206620E-16	1.255516E+00
4.862060E+03	2.491817E-14	8.212141E-16	1.255513E+00
4.862385E+03	2.496080E-14	8.217492E-16	1.255510E+00
4.862709E+03	2.500343E-14	8.222847E-16	1.255507E+00
4.863034E+03	2.504731E-14	8.228377E-16	1.255504E+00
4.863358E+03	2.509245E-14	8.234085E-16	1.255501E+00
4.863682E+03	2.513507E-14	8.239449E-16	1.255498E+00
4.864007E+03	2.517519E-14	8.244469E-16	1.255495E+00
4.864331E+03	2.521405E-14	8.249317E-16	1.255492E+00
4.864656E+03	2.525667E-14	8.254689E-16	1.255489E+00
4.864980E+03	2.530181E-14	8.260413E-16	1.255486E+00
4.865305E+03	2.534443E-14	8.338933E-16	1.255483E+00
4.865629E+03	2.538580E-14	8.435295E-16	1.255480E+00
4.865953E+03	2.542717E-14	8.523790E-16	1.255477E+00
4.866278E+03	2.546729E-14	8.625467E-16	1.255474E+00
4.866602E+03	2.550866E-14	8.693818E-16	1.255471E+00
4.866927E+03	2.555253E-14	8.746576E-16	1.255468E+00
4.867251E+03	2.559516E-14	8.771276E-16	1.255465E+00
4.867575E+03	2.563653E-14	8.785964E-16	1.255462E+00
4.867900E+03	2.567538E-14	8.791947E-16	1.255459E+00
4.868224E+03	2.571424E-14	8.793504E-16	1.255456E+00
4.868549E+03	2.575561E-14	8.793235E-16	1.255452E+00
4.868873E+03	2.579697E-14	8.801033E-16	1.255449E+00
4.869198E+03	2.583709E-14	8.804932E-16	1.255446E+00
4.869522E+03	2.587720E-14	8.837522E-16	1.255443E+00
4.869846E+03	2.591605E-14	8.889094E-16	1.255440E+00
4.870171E+03	2.595491E-14	8.913702E-16	1.255437E+00
4.870495E+03	2.599376E-14	8.923509E-16	1.255434E+00
4.870820E+03	2.603387E-14	8.949868E-16	1.255431E+00
4.871144E+03	2.607273E-14	8.977756E-16	1.255428E+00
4.871468E+03	2.611033E-14	8.998666E-16	1.255425E+00
4.871793E+03	2.614541E-14	9.021828E-16	1.255422E+00
4.872117E+03	2.618176E-14	9.047442E-16	1.255419E+00
4.872442E+03	2.621810E-14	9.067413E-16	1.255416E+00
4.872766E+03	2.625444E-14	9.089174E-16	1.255413E+00
4.873091E+03	2.628828E-14	9.119856E-16	1.255410E+00
4.873415E+03	2.632211E-14	9.123021E-16	1.255406E+00
4.873739E+03	2.635719E-14	9.126747E-16	1.255403E+00
4.874064E+03	2.639228E-14	9.129185E-16	1.255400E+00
4.874388E+03	2.642737E-14	9.135198E-16	1.255397E+00
4.874713E+03	2.646120E-14	9.203362E-16	1.255394E+00
4.875037E+03	2.649377E-14	9.241021E-16	1.255391E+00
4.875362E+03	2.652635E-14	9.268438E-16	1.255388E+00
4.875686E+03	2.655892E-14	9.297072E-16	1.255385E+00
4.876010E+03	2.659150E-14	9.297423E-16	1.255382E+00
4.876335E+03	2.662533E-14	9.304531E-16	1.255379E+00
4.876659E+03	2.665665E-14	9.318511E-16	1.255376E+00
4.876984E+03	2.668796E-14	9.326593E-16	1.255373E+00
4.877308E+03	2.671928E-14	9.329680E-16	1.255369E+00
4.877632E+03	2.674935E-14	9.329213E-16	1.255366E+00
4.877957E+03	2.678066E-14	9.310268E-16	1.255363E+00
4.878281E+03	2.680947E-14	9.310058E-16	1.255360E+00
4.878606E+03	2.683577E-14	9.338420E-16	1.255357E+00
4.878930E+03	2.686332E-14	9.343123E-16	1.255354E+00
4.879255E+03	2.688836E-14	9.334551E-16	1.255351E+00
4.879579E+03	2.691214E-14	9.342755E-16	1.255348E+00
4.879903E+03	2.693970E-14	9.346962E-16	1.255345E+00
4.880228E+03	2.696599E-14	9.349812E-16	1.255342E+00
4.880552E+03	2.699103E-14	9.345933E-16	1.255338E+00
4.880877E+03	2.701356E-14	9.325940E-16	1.255335E+00
4.881201E+03	2.703483E-14	9.331329E-16	1.255332E+00
4.881525E+03	2.705485E-14	9.325039E-16	1.255329E+00
4.881850E+03	2.707487E-14	9.326395E-16	1.255326E+00
4.882174E+03	2.709614E-14	9.322261E-16	1.255323E+00
4.882499E+03	2.711491E-14	9.322861E-16	1.255320E+00
4.882823E+03	2.713492E-14	9.324814E-16	1.255317E+00
4.883148E+03	2.715494E-14	9.327955E-16	1.255314E+00
4.883472E+03	2.717496E-14	9.346061E-16	1.255310E+00
4.883796E+03	2.719247E-14	9.369112E-16	1.255307E+00
4.884121E+03	2.720495E-14	9.344000E-16	1.255304E+00
4.884445E+03	2.721744E-14	9.348839E-16	1.255301E+00
4.884770E+03	2.723243E-14	9.399560E-16	1.255298E+00
4.885094E+03	2.724743E-14	9.364815E-16	1.255295E+00
4.885418E+03	2.726242E-14	9.325121E-16	1.255292E+00
4.885743E+03	2.727616E-14	9.278289E-16	1.255289E+00
4.886067E+03	2.728991E-14	9.268402E-16	1.255285E+00
4.886392E+03	2.730239E-14	9.276376E-16	1.255282E+00
4.886716E+03	2.731613E-14	9.279984E-16	1.255279E+00
4.887041E+03	2.732861E-14	9.266200E-16	1.255276E+00
4.887365E+03	2.733859E-14	9.244147E-16	1.255273E+00
4.887690E+03	2.734605E-14	9.224647E-16	1.255270E+00
4.888014E+03	2.735477E-14	9.221413E-16	1.255267E+00
4.888338E+03	2.736600E-14	9.198333E-16	1.255263E+00
4.888663E+03	2.737597E-14	9.190578E-16	1.255260E+00
4.888987E+03	2.738595E-14	9.191727E-16	1.255257E+00
4.889311E+03	2.739090E-14	9.211201E-16	1.255254E+00
4.889636E+03	2.739334E-14	9.181614E-16	1.255251E+00
4.889960E+03	2.739578E-14	9.084368E-16	1.255248E+00
4.890285E+03	2.740073E-14	8.994606E-16	1.255245E+00
4.890609E+03	2.740569E-14	8.980252E-16	1.255241E+00
4.890934E+03	2.740562E-14	8.976688E-16	1.255238E+00
4.891258E+03	2.740429E-14	8.974013E-16	1.255235E+00
4.891583E+03	2.740423E-14	8.978826E-16	1.255232E+00
4.891907E+03	2.740416E-14	8.916754E-16	1.255229E+00
4.892231E+03	2.740283E-14	8.897801E-16	1.255226E+00
4.892556E+03	2.740276E-14	8.897408E-16	1.255223E+00
4.892880E+03	2.740144E-14	8.870356E-16	1.255219E+00
4.893205E+03	2.739635E-14	8.812849E-16	1.255216E+00
4.893529E+03	2.739000E-14	8.762331E-16	1.255213E+00
4.893853E+03	2.738115E-14	8.737438E-16	1.255210E+00
4.894178E+03	2.737229E-14	8.686190E-16	1.255207E+00
4.894502E+03	2.736344E-14	8.583236E-16	1.255204E+00
4.894827E+03	2.735333E-14	8.447068E-16	1.255200E+00
4.895151E+03	2.734447E-14	8.400628E-16	1.255197E+00
4.895475E+03	2.733185E-14	8.387033E-16	1.255194E+00
4.895800E+03	2.731923E-14	8.370243E-16	1.255191E+00
4.896124E+03	2.730912E-14	8.273752E-16	1.255188E+00
4.896449E+03	2.729775E-14	8.174606E-16	1.255185E+00
4.896773E+03	2.728513E-14	8.185327E-16	1.255181E+00
4.897098E+03	2.727251E-14	8.203276E-16	1.255178E+00
4.897422E+03	2.725738E-14	8.194691E-16	1.255175E+00
4.897746E+03	2.724225E-14	8.192769E-16	1.255172E+00
4.898071E+03	2.722586E-14	8.141262E-16	1.255169E+00
4.898395E+03	2.720822E-14	8.091952E-16	1.255166E+00
4.898720E+03	2.719184E-14	8.046686E-16	1.255162E+00
4.899044E+03	2.717545E-14	8.013798E-16	1.255159E+00
4.899368E+03	2.715404E-14	8.016805E-16	1.255156E+00
4.899693E+03	2.713515E-14	8.008158E-16	1.255153E+00
4.900017E+03	2.711374E-14	7.951605E-16	1.255150E+00
4.900342E+03	2.708857E-14	7.939925E-16	1.255146E+00
4.900666E+03	2.706591E-14	7.935740E-16	1.255143E+00
4.900991E+03	2.704576E-14	7.928064E-16	1.255140E+00
4.901315E+03	2.702059E-14	7.893397E-16	1.255137E+00
4.901639E+03	2.699541E-14	7.846261E-16	1.255134E+00
4.901964E+03	2.696899E-14	7.812763E-16	1.255130E+00
4.902288E+03	2.693754E-14	7.806434E-16	1.255127E+00
