#wls	flux	flux_err
3200.1846	1.0460e-16	1.1905e-17
3202.9470	1.0471e-16	1.1905e-17
3205.7193	1.0484e-16	1.1905e-17
3208.4817	1.0497e-16	1.1905e-17
3211.2440	1.0512e-16	1.1905e-17
3214.0064	1.0541e-16	1.1905e-17
3216.7687	1.0560e-16	1.1905e-17
3219.5311	1.0572e-16	1.1905e-17
3222.2934	1.0575e-16	1.1905e-17
3225.0558	1.0605e-16	1.1905e-17
3227.8282	1.0590e-16	1.2031e-17
3230.5905	1.0597e-16	1.1898e-17
3233.3529	1.0603e-16	1.1569e-17
3236.1152	1.0616e-16	1.1448e-17
3238.8776	1.0599e-16	1.1148e-17
3241.6399	1.0584e-16	7.3364e-18
3244.4023	1.0580e-16	7.1316e-18
3247.1746	1.0572e-16	6.9610e-18
3249.9370	1.0578e-16	6.6643e-18
3252.6993	1.0560e-16	6.6101e-18
3255.4617	1.0512e-16	6.2454e-18
3258.2240	1.0454e-16	6.1242e-18
3260.9864	1.0459e-16	6.1255e-18
3263.7487	1.0429e-16	5.7978e-18
3266.5111	1.0424e-16	5.8044e-18
3269.2835	1.0398e-16	5.7764e-18
3272.0458	1.0354e-16	5.6997e-18
3274.8082	1.0315e-16	2.2070e-18
3277.5705	1.0287e-16	2.1692e-18
3280.3329	1.0304e-16	2.6685e-18
3283.0952	1.0344e-16	2.6211e-18
3285.8576	1.0334e-16	2.5532e-18
3288.6199	1.0410e-16	2.7084e-18
3291.3923	1.0296e-16	2.8218e-18
3294.1546	1.0300e-16	2.9391e-18
3296.9170	1.0279e-16	2.9277e-18
3299.6793	1.0310e-16	2.9267e-18
3302.4417	1.0355e-16	3.3845e-18
3305.2040	1.0346e-16	3.4739e-18
3307.9664	1.0332e-16	3.7090e-18
3310.7388	1.0357e-16	4.6116e-18
3313.5011	1.0392e-16	4.9122e-18
3316.2635	1.0424e-16	4.8945e-18
3319.0258	1.0458e-16	5.2430e-18
3321.7882	1.0453e-16	5.3358e-18
3324.5505	1.0564e-16	5.3024e-18
3327.3129	1.0589e-16	5.1027e-18
3330.0752	1.0611e-16	4.8597e-18
3332.8476	1.0617e-16	4.8816e-18
3335.6099	1.0626e-16	4.8831e-18
3338.3723	1.0647e-16	4.7866e-18
3341.1346	1.0689e-16	4.8332e-18
3343.8970	1.0699e-16	4.7201e-18
3346.6593	1.0719e-16	4.9483e-18
3349.4217	1.0712e-16	4.9709e-18
3352.1941	1.0712e-16	4.7960e-18
3354.9564	1.0715e-16	4.7531e-18
3357.7188	1.0728e-16	4.5808e-18
3360.4811	1.0744e-16	3.6999e-18
3363.2435	1.0756e-16	3.3724e-18
3366.0058	1.0745e-16	3.5101e-18
3368.7682	1.0756e-16	3.1481e-18
3371.5305	1.0752e-16	3.0074e-18
3374.3029	1.0757e-16	3.0224e-18
3377.0653	1.0753e-16	3.0861e-18
3379.8276	1.0799e-16	3.1719e-18
3382.5899	1.0814e-16	3.1593e-18
3385.3523	1.0833e-16	3.2948e-18
3388.1146	1.0839e-16	3.4537e-18
3390.8770	1.0849e-16	3.1532e-18
3393.6393	1.0886e-16	3.6354e-18
3396.4117	1.0917e-16	3.4046e-18
3399.1741	1.0930e-16	3.5735e-18
3401.9364	1.0925e-16	3.4724e-18
3404.6988	1.0928e-16	3.4661e-18
3407.4611	1.0966e-16	3.4731e-18
3410.2235	1.1030e-16	3.2948e-18
3412.9858	1.1039e-16	3.2987e-18
3415.7582	1.1073e-16	3.0941e-18
3418.5206	1.1076e-16	3.0514e-18
3421.2829	1.1071e-16	3.0822e-18
3424.0452	1.1083e-16	3.1273e-18
3426.8076	1.1091e-16	3.3704e-18
3429.5699	1.1097e-16	3.2765e-18
3432.3323	1.1100e-16	3.3883e-18
3435.0946	1.1099e-16	3.2638e-18
3437.8670	1.1089e-16	3.0608e-18
3440.6294	1.1049e-16	3.1066e-18
3443.3917	1.1051e-16	2.8314e-18
3446.1541	1.1048e-16	2.8476e-18
3448.9164	1.1031e-16	2.6638e-18
3451.6788	1.1040e-16	2.7575e-18
3454.4411	1.1025e-16	2.7615e-18
3457.2135	1.1018e-16	2.7484e-18
3459.9758	1.1031e-16	2.8088e-18
3462.7382	1.1026e-16	2.7539e-18
3465.5005	1.1038e-16	2.7536e-18
3468.2629	1.1022e-16	2.6729e-18
3471.0252	1.1019e-16	2.6303e-18
3473.7876	1.1025e-16	2.5421e-18
3476.5499	1.1018e-16	2.0893e-18
3479.3223	1.1004e-16	2.1199e-18
3482.0847	1.0985e-16	1.9272e-18
3484.8470	1.0990e-16	1.9944e-18
3487.6094	1.1004e-16	1.9823e-18
3490.3717	1.1016e-16	1.8271e-18
3493.1341	1.0995e-16	1.7967e-18
3495.8964	1.0990e-16	2.1387e-18
3498.6588	1.0964e-16	2.0571e-18
3501.4311	1.0965e-16	1.9945e-18
3504.1935	1.0956e-16	1.9718e-18
3506.9558	1.0957e-16	1.9794e-18
3509.7182	1.0939e-16	1.8935e-18
3512.4805	1.0913e-16	1.8946e-18
3515.2429	1.0891e-16	1.9275e-18
3518.0052	1.0881e-16	1.9367e-18
3520.7776	1.0855e-16	1.9106e-18
3523.5400	1.0854e-16	1.9286e-18
3526.3023	1.0862e-16	1.9201e-18
3529.0647	1.0866e-16	1.9197e-18
3531.8270	1.0848e-16	1.9087e-18
3534.5894	1.0848e-16	1.8270e-18
3537.3517	1.0838e-16	1.8277e-18
3540.1141	1.0822e-16	1.8198e-18
3542.8864	1.0827e-16	1.6054e-18
3545.6488	1.0812e-16	1.0591e-18
3548.4111	1.0790e-16	1.0592e-18
3551.1735	1.0800e-16	8.0722e-19
3553.9358	1.0801e-16	8.8016e-19
3556.6982	1.0795e-16	8.7353e-19
3559.4605	1.0786e-16	1.0055e-18
3562.2329	1.0777e-16	1.0056e-18
3564.9953	1.0775e-16	9.5699e-19
3567.7576	1.0778e-16	9.8257e-19
3570.5200	1.0762e-16	1.0026e-18
3573.2823	1.0759e-16	1.0199e-18
3576.0447	1.0749e-16	1.0687e-18
3578.8070	1.0749e-16	1.1202e-18
3581.5694	1.0747e-16	1.1416e-18
3584.3418	1.0731e-16	1.1402e-18
3587.1041	1.0725e-16	1.1563e-18
3589.8664	1.0715e-16	1.1565e-18
3592.6288	1.0719e-16	1.2123e-18
3595.3911	1.0694e-16	1.2260e-18
3598.1535	1.0682e-16	1.2352e-18
3600.9158	1.0684e-16	1.2655e-18
3603.6882	1.0670e-16	1.2702e-18
3606.4506	1.0659e-16	1.2726e-18
3609.2129	1.0653e-16	1.1530e-18
3611.9753	1.0643e-16	1.1639e-18
3614.7376	1.0633e-16	1.2599e-18
3617.5000	1.0630e-16	1.2326e-18
3620.2623	1.0632e-16	1.1969e-18
3623.0247	1.0625e-16	1.2338e-18
3625.7971	1.0621e-16	1.1901e-18
3628.5594	1.0618e-16	1.1254e-18
3631.3218	1.0614e-16	1.1034e-18
