#wls	flux	flux_err
3338.1011	1.1393e-16	2.3708e-18
3343.5856	1.1309e-16	2.3708e-18
3349.0701	1.1231e-16	2.3708e-18
3354.5546	1.1161e-16	2.3708e-18
3360.0391	1.1110e-16	2.3708e-18
3365.5237	1.1069e-16	2.2397e-18
3371.0082	1.1039e-16	2.4828e-18
3376.4927	1.1042e-16	2.4970e-18
3381.9772	1.1076e-16	2.2568e-18
3387.4517	1.1143e-16	1.5348e-18
3392.9362	1.1221e-16	1.3805e-18
3398.4207	1.1306e-16	1.2650e-18
3403.9052	1.1396e-16	1.1513e-18
3409.3897	1.1474e-16	1.2350e-18
3414.8742	1.1529e-16	1.2319e-18
3420.3588	1.1566e-16	8.6987e-19
3425.8433	1.1609e-16	9.0964e-19
3431.3278	1.1609e-16	9.9994e-19
3436.8123	1.1651e-16	1.0042e-18
3442.2968	1.1686e-16	9.9973e-19
3447.7813	1.1732e-16	1.0001e-18
3453.2659	1.1759e-16	1.0530e-18
3458.7504	1.1807e-16	9.6006e-19
3464.2349	1.1852e-16	8.8666e-19
3469.7194	1.1873e-16	8.5218e-19
3475.1939	1.1910e-16	7.2485e-19
3480.6784	1.1945e-16	5.2776e-19
3486.1629	1.1966e-16	5.3898e-19
3491.6474	1.1993e-16	5.5215e-19
3497.1319	1.2013e-16	5.6044e-19
3502.6164	1.2022e-16	5.0491e-19
3508.1010	1.2026e-16	5.4455e-19
3513.5855	1.2012e-16	5.2743e-19
3519.0700	1.2011e-16	4.8166e-19
3524.5545	1.2013e-16	5.0560e-19
3530.0390	1.2038e-16	5.2434e-19
3535.5235	1.2054e-16	5.3813e-19
3541.0081	1.2069e-16	5.6768e-19
3546.4926	1.2096e-16	6.0008e-19
3551.9771	1.2118e-16	6.3970e-19
3557.4616	1.2130e-16	5.8503e-19
3562.9361	1.2140e-16	5.5429e-19
3568.4206	1.2153e-16	5.5326e-19
3573.9051	1.2172e-16	6.2904e-19
3579.3896	1.2175e-16	6.4316e-19
3584.8741	1.2173e-16	6.2605e-19
3590.3587	1.2174e-16	6.3048e-19
3595.8432	1.2166e-16	5.9436e-19
3601.3277	1.2165e-16	5.5210e-19
3606.8122	1.2154e-16	5.0236e-19
3612.2967	1.2144e-16	5.0087e-19
3617.7812	1.2134e-16	5.6774e-19
3623.2657	1.2126e-16	4.9634e-19
3628.7503	1.2117e-16	4.5852e-19
3634.2348	1.2115e-16	4.7734e-19
3639.7193	1.2108e-16	4.8101e-19
3645.2038	1.2097e-16	4.9833e-19
3650.6883	1.2098e-16	4.5348e-19
3656.1628	1.2081e-16	5.6060e-19
3661.6473	1.2061e-16	5.5944e-19
3667.1318	1.2029e-16	5.2620e-19
3672.6163	1.1986e-16	5.0140e-19
3678.1008	1.1921e-16	5.1070e-19
3683.5854	1.1843e-16	4.4974e-19
3689.0699	1.1756e-16	4.8087e-19
3694.5544	1.1649e-16	5.1738e-19
3700.0389	1.1532e-16	5.1863e-19
3705.5234	1.1413e-16	4.5289e-19
3711.0080	1.1295e-16	4.5358e-19
3716.4925	1.1184e-16	4.4771e-19
3721.9770	1.1075e-16	4.4916e-19
3727.4615	1.0977e-16	3.9967e-19
3732.9460	1.0900e-16	4.1866e-19
3738.4305	1.0832e-16	4.5105e-19
3743.9150	1.0784e-16	3.9439e-19
3749.3895	1.0751e-16	3.8942e-19
3754.8740	1.0728e-16	3.6103e-19
3760.3585	1.0718e-16	3.5659e-19
3765.8430	1.0708e-16	2.9679e-19
3771.3276	1.0710e-16	2.8762e-19
3776.8121	1.0713e-16	3.1114e-19
3782.2966	1.0724e-16	2.9400e-19
3787.7811	1.0741e-16	2.3980e-19
3793.2656	1.0763e-16	2.1435e-19
3798.7501	1.0788e-16	2.3379e-19
3804.2347	1.0814e-16	2.8417e-19
3809.7192	1.0850e-16	2.8573e-19
3815.2037	1.0883e-16	2.6288e-19
3820.6882	1.0925e-16	2.8597e-19
3826.1727	1.0966e-16	3.2024e-19
3831.6572	1.1013e-16	3.2185e-19
3837.1317	1.1061e-16	3.2719e-19
3842.6162	1.1117e-16	3.2705e-19
