#wls	flux	flux_err
4171.9985	1.1509e-16	8.8191e-19
4175.9964	1.1512e-16	8.8191e-19
4180.0043	1.1507e-16	8.8191e-19
4184.0022	1.1505e-16	8.8191e-19
4188.0001	1.1511e-16	8.8191e-19
4191.9979	1.1520e-16	8.8191e-19
4195.9958	1.1529e-16	8.8191e-19
4200.0037	1.1544e-16	8.9634e-19
4204.0016	1.1550e-16	9.0497e-19
4207.9995	1.1563e-16	8.4126e-19
4211.9973	1.1586e-16	7.3461e-19
4215.9952	1.1602e-16	7.8833e-19
4220.0031	1.1614e-16	7.9700e-19
4224.0010	1.1633e-16	8.2708e-19
4227.9989	1.1639e-16	8.2386e-19
4231.9967	1.1650e-16	8.3983e-19
4236.0046	1.1653e-16	8.5626e-19
4240.0025	1.1656e-16	8.6732e-19
4244.0004	1.1658e-16	7.8413e-19
4247.9982	1.1657e-16	7.4931e-19
4251.9961	1.1651e-16	7.4954e-19
4256.0040	1.1645e-16	7.5610e-19
4260.0019	1.1625e-16	9.1060e-19
4263.9998	1.1595e-16	9.0426e-19
4267.9977	1.1575e-16	8.9287e-19
4271.9955	1.1563e-16	8.6679e-19
4276.0034	1.1554e-16	8.6770e-19
4280.0013	1.1535e-16	8.5527e-19
4283.9992	1.1510e-16	8.7839e-19
4287.9970	1.1495e-16	8.6152e-19
4291.9949	1.1484e-16	8.7385e-19
4296.0028	1.1473e-16	8.6611e-19
4300.0007	1.1461e-16	8.8038e-19
4303.9986	1.1450e-16	8.7034e-19
4307.9964	1.1440e-16	7.8143e-19
4312.0044	1.1434e-16	7.4958e-19
4316.0022	1.1422e-16	7.2706e-19
4320.0001	1.1401e-16	7.7949e-19
4323.9980	1.1386e-16	8.3207e-19
4327.9958	1.1371e-16	7.6253e-19
4332.0037	1.1352e-16	7.1287e-19
4336.0016	1.1335e-16	7.1424e-19
4339.9995	1.1323e-16	7.4351e-19
4343.9974	1.1304e-16	7.3337e-19
4347.9952	1.1283e-16	7.6479e-19
4352.0031	1.1269e-16	7.4470e-19
4356.0010	1.1248e-16	7.2593e-19
4359.9989	1.1239e-16	6.4054e-19
4363.9968	1.1236e-16	6.0522e-19
4368.0047	1.1228e-16	5.9864e-19
4372.0026	1.1223e-16	5.8799e-19
4376.0004	1.1229e-16	5.7158e-19
4379.9983	1.1223e-16	7.0806e-19
4383.9962	1.1229e-16	7.0369e-19
4388.0041	1.1234e-16	6.5978e-19
4392.0019	1.1244e-16	6.5811e-19
4395.9998	1.1259e-16	6.6076e-19
4399.9977	1.1275e-16	6.6187e-19
4403.9955	1.1288e-16	6.4453e-19
4408.0035	1.1301e-16	6.3193e-19
4412.0013	1.1310e-16	6.3130e-19
4415.9992	1.1319e-16	6.3777e-19
4419.9971	1.1335e-16	5.5330e-19
4424.0050	1.1355e-16	5.5395e-19
4428.0029	1.1373e-16	3.9120e-19
4432.0007	1.1393e-16	4.2366e-19
4435.9986	1.1420e-16	4.0708e-19
4439.9965	1.1456e-16	4.1914e-19
4444.0044	1.1486e-16	3.2057e-19
4448.0023	1.1512e-16	3.2065e-19
4452.0001	1.1541e-16	2.9179e-19
4455.9980	1.1576e-16	3.2505e-19
4459.9959	1.1608e-16	3.2279e-19
4464.0038	1.1639e-16	3.0077e-19
4468.0017	1.1673e-16	2.7613e-19
4471.9995	1.1705e-16	2.7694e-19
4475.9974	1.1741e-16	2.5666e-19
4479.9953	1.1782e-16	2.0772e-19
4484.0032	1.1817e-16	3.4418e-19
4488.0010	1.1848e-16	3.5502e-19
4491.9989	1.1883e-16	3.5563e-19
4495.9968	1.1912e-16	4.2976e-19
4500.0047	1.1942e-16	4.4047e-19
4504.0026	1.1974e-16	4.2100e-19
4508.0004	1.2003e-16	4.2201e-19
4511.9983	1.2035e-16	4.2232e-19
4515.9962	1.2071e-16	4.2137e-19
4520.0041	1.2106e-16	4.8619e-19
4524.0020	1.2140e-16	5.2315e-19
4527.9998	1.2176e-16	5.2695e-19
4531.9977	1.2201e-16	5.1658e-19
4535.9956	1.2228e-16	5.2724e-19
4540.0035	1.2263e-16	5.1904e-19
4544.0014	1.2290e-16	4.7866e-19
4547.9992	1.2314e-16	4.7445e-19
4551.9971	1.2337e-16	5.1048e-19
4555.9950	1.2355e-16	5.0906e-19
4560.0029	1.2370e-16	5.1353e-19
4564.0008	1.2380e-16	5.4271e-19
4567.9986	1.2384e-16	4.8100e-19
4571.9965	1.2385e-16	3.9351e-19
4576.0044	1.2383e-16	4.0360e-19
4580.0023	1.2380e-16	3.6306e-19
4584.0002	1.2375e-16	3.3460e-19
4587.9980	1.2368e-16	3.7871e-19
4591.9959	1.2362e-16	4.6193e-19
4596.0038	1.2349e-16	5.1008e-19
4600.0017	1.2333e-16	4.6420e-19
4603.9996	1.2313e-16	4.6309e-19
4607.9974	1.2291e-16	4.6530e-19
4611.9953	1.2266e-16	4.4250e-19
4616.0032	1.2241e-16	4.5685e-19
4620.0011	1.2212e-16	4.6517e-19
4623.9990	1.2184e-16	4.6219e-19
4627.9968	1.2154e-16	4.7722e-19
4632.0047	1.2120e-16	4.6487e-19
4636.0026	1.2083e-16	4.4384e-19
4640.0005	1.2045e-16	3.2825e-19
4643.9983	1.2008e-16	3.3782e-19
