#wls	flux	fluxerr	mangling_mask
3.313200E+03	1.273164E-15	4.324609E-16	3.204299E+00
3.315838E+03	1.271631E-15	4.272504E-16	3.203989E+00
3.318476E+03	1.280061E-15	4.255819E-16	3.203676E+00
3.321114E+03	1.286566E-15	4.212457E-16	3.203362E+00
3.323751E+03	1.284741E-15	4.215201E-16	3.203044E+00
3.326389E+03	1.277855E-15	4.017701E-16	3.202725E+00
3.329027E+03	1.274908E-15	3.450908E-16	3.202403E+00
3.331665E+03	1.292070E-15	3.361245E-16	3.202078E+00
3.334302E+03	1.309868E-15	3.361705E-16	3.201751E+00
3.336940E+03	1.319210E-15	3.063717E-16	3.201421E+00
3.339578E+03	1.349867E-15	2.804977E-16	3.201090E+00
3.342216E+03	1.390824E-15	2.819494E-16	3.200755E+00
3.344854E+03	1.418169E-15	2.529819E-16	3.200418E+00
3.347491E+03	1.426915E-15	2.516336E-16	3.200079E+00
3.350129E+03	1.421739E-15	2.520873E-16	3.199737E+00
3.352767E+03	1.446125E-15	2.505056E-16	3.199393E+00
3.355405E+03	1.462028E-15	2.264957E-16	3.199046E+00
3.358043E+03	1.467786E-15	1.835001E-16	3.198697E+00
3.360680E+03	1.461164E-15	1.745497E-16	3.198345E+00
3.363318E+03	1.432668E-15	1.700735E-16	3.197990E+00
3.365956E+03	1.407918E-15	1.691109E-16	3.197633E+00
3.368594E+03	1.389503E-15	1.987940E-16	3.197274E+00
3.371231E+03	1.350088E-15	2.096277E-16	3.196912E+00
3.373869E+03	1.320686E-15	2.098338E-16	3.196548E+00
3.376507E+03	1.306055E-15	2.087191E-16	3.196181E+00
3.379145E+03	1.312839E-15	2.074120E-16	3.195811E+00
3.381783E+03	1.314763E-15	2.112371E-16	3.195439E+00
3.384420E+03	1.310807E-15	1.863746E-16	3.195064E+00
3.387058E+03	1.337775E-15	1.850076E-16	3.194687E+00
3.389696E+03	1.368441E-15	1.939582E-16	3.194307E+00
3.392334E+03	1.387633E-15	1.947785E-16	3.193925E+00
3.394972E+03	1.394204E-15	1.890003E-16	3.193540E+00
3.397609E+03	1.407829E-15	1.879390E-16	3.193152E+00
3.400247E+03	1.443607E-15	1.908391E-16	3.192762E+00
3.402885E+03	1.478258E-15	1.915054E-16	3.192369E+00
3.405523E+03	1.501887E-15	1.902988E-16	3.191974E+00
3.408160E+03	1.516573E-15	1.946162E-16	3.191576E+00
3.410798E+03	1.537189E-15	2.144634E-16	3.191175E+00
3.413436E+03	1.570402E-15	2.178184E-16	3.190772E+00
3.416074E+03	1.592726E-15	1.957001E-16	3.190366E+00
3.418711E+03	1.611088E-15	1.876497E-16	3.189957E+00
3.421349E+03	1.638278E-15	1.882266E-16	3.189546E+00
