time,logL_BVRI,logL_BVRI_err
55824.05,,
55824.25,2.0511947404511743,8.015933724313059e-05
55824.55,2.2568306377566305,3.0506524661794213e-05
55825.93,2.5567547168345324,0.00012128547899781608
55827.8,2.5578818646972983,4.9623042196525654e-05
55828.0,2.572823971906748,5.583250702968406e-05
55830.38,2.298045918327396,5.3786867324404906e-05
55832.0,2.168828381251351,5.0473308133138846e-05
55833.1,2.106398160600295,4.105736788821816e-05
55834.8,2.0772817005913145,1.4814325988503237e-07
55835.0,2.0746261107335364,2.1970025241238284e-07
55837.0,2.1020927563556833,6.689545761971727e-06
55838.95,2.139128708888514,0.00014390849021849323
55840.9,2.195297851150058,1.9660800516527582e-07
55842.5,2.2341525861985425,0.00012902817455958093
55844.1,2.263982087287318,2.9810411957297286e-05
55846.05,2.280518038611432,6.297565920353312e-05
55848.0,2.271718063533974,1.6628258237229245e-07
55849.55,2.2518115534532477,9.243374838990465e-05
55851.1,2.214133191136867,4.9173519592769396e-05
55853.4,2.1613985504644044,0.0001854274293039423
55855.7,2.1030189473798107,0.00019860149937189433
55858.0,2.0707659480214655,6.201379620976621e-05
55859.39,2.046199283097513,4.964561154885817e-05
55861.19,1.9976170444712955,0.00012029278646229228
55863.0,1.967041224911258,4.833118382045812e-05
55864.1,1.9736541710573028,4.6758873705929844e-07
55865.0,1.9537223494367872,5.105316566552534e-05
55866.9,1.9152880046515153,3.7529777296385636e-07
55868.6,1.8953789981402622,0.00045993290390412085
55870.3,1.8890045978529035,0.00048368833484119765
55872.0,1.865064261384464,0.00013056467776430923
55874.22,1.8754182383871496,0.000326644259757281
55876.45,1.8145696113537277,0.00034200621568186295
55878.68,1.8192406544520816,0.00026767177755983
55880.9,1.8160402264511717,6.755708412664062e-05
55883.4,1.7894401797599195,6.752648752261346e-05
55885.9,1.7256800971650124,8.239841218106148e-05
55887.72,1.7538319259659196,0.00014715016702793594
55889.55,1.734232960911945,0.00022842988479744955
55891.37,1.723523345394293,9.609919018998073e-07
55894.0,1.7082083934674348,7.707801170190435e-05
55896.03,1.7140111289244764,0.00011694242760828145
55898.06,1.720554211675079,0.00011996257656800092
55900.09,1.6960704285608053,0.00013968819666089862
55902.12,1.67321122516074,0.0001468971612325515
55904.15,1.6665593638199312,0.00015286095412411356
55906.18,1.6533997558096156,0.00016486375395054635
55908.21,1.646711246115792,0.0001325827841553419
55910.24,1.6356566839782904,0.00016158300154400375
55912.27,1.6392547490661782,9.715206233163522e-05
55914.3,1.6069845140956571,6.54540975036063e-05
55916.9,1.5669240273879723,5.850842228820186e-05
55918.73,1.5894454643654112,0.0001067552224354627
55920.57,1.5832964595049335,0.0001475509685281573
55922.4,1.573033918468418,0.00016180541633738742
55924.23,1.5495621635468477,0.00013450629221163518
55926.07,1.5453311983813558,0.0001602477859249036
55927.9,1.50658027361688,1.1327048541280962e-06
55929.9,1.5216495431423824,0.00017029821133512165
55931.89,1.5104389251768784,0.00014601542683434471
55933.89,1.5049884465032564,0.00019214241475961716
55935.88,1.4772184169875109,0.00020721134142237735
55937.88,1.45623313630042,0.00015269341006249375
55939.88,1.4488594572683515,0.000245150620926084
55941.87,1.4377869389852707,0.00015580276687485805
55943.87,1.4624534860592286,0.0001692698415009582
55945.87,1.4548587153361163,0.0002303240161036599
55947.86,1.4484037322560395,0.00030188189315383474
55949.86,1.4393733888835547,0.00032649390183295496
55951.85,1.4252478612595987,0.00020539768939894474
55953.85,1.3367530939247056,0.00019598215457735662
55955.85,1.3404879012240984,0.000492072547532565
55957.84,1.3282855316275946,0.000740188117153503
55959.84,1.3174712826766795,0.0008723780730687618
55961.83,1.3076980266864702,0.0009199139769914868
55963.83,1.2975708803576618,0.0009467000646098545
55965.83,1.2919066343548629,0.0008275453974832502
55967.82,1.2823542186249863,0.0007955317009462171
55969.82,1.274927402475683,0.00048664916545662466
55971.82,1.2658901042672637,0.0003593969178712263
55973.81,1.254804846638491,0.00027423112144975953
55975.81,1.2397489696343442,0.00028152163520753893
55977.8,1.2324896711532272,0.0002667614328020677
55979.8,1.152359397334594,0.00013238376034603607
55980.14,1.1574804088275894,0.00015864574985660106
55982.15,1.21788430212632,0.0001741290372907191
