MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err
54908.86714841185	5.101902372737523e-18	2.2155271458802555e-16	nan	nan	5.984115355837799e-17	1.6238336670640506e-16	nan	nan	nan	nan	3.866731106508873e-16	2.631116091230391e-16
54908.917148411856	2.700834815182224e-17	2.171604727976158e-16	nan	nan	8.207377060937038e-17	1.6107672024825026e-16	nan	nan	nan	nan	4.1191032939983237e-16	2.6596229199606616e-16
54908.96714841186	4.91851674774721e-17	2.1372437066743046e-16	nan	nan	1.045376854647675e-16	1.6036031723128387e-16	nan	nan	nan	nan	4.374970605746948e-16	2.689951476259241e-16
54909.01714841186	7.163802471084173e-17	2.1119390133391619e-16	nan	nan	1.2723998591906725e-16	1.60181833417339e-16	nan	nan	nan	nan	4.634383582077861e-16	2.721922368859554e-16
54909.067148411865	9.437260432326853e-17	2.0950940022125506e-16	nan	nan	1.501877700457631e-16	1.6048688148071432e-16	nan	nan	nan	nan	4.897361982942835e-16	2.755257831459605e-16
54909.11714841187	1.1739461128272311e-16	2.086040776124922e-16	nan	nan	1.733881464946726e-16	1.6122071409951452e-16	nan	nan	nan	nan	5.163918069517565e-16	2.789674369555211e-16
54909.16714841187	1.407097714392527e-16	2.084063908000747e-16	-8.518097971481422e-17	1.0683243568610745e-16	1.9684823478836568e-16	1.6232974349952043e-16	nan	nan	nan	nan	5.434064364870434e-16	2.824913981638934e-16
54909.21714841187	1.6432383191402682e-16	2.088425181035337e-16	-5.935580204041937e-17	1.0524545929228339e-16	2.2057516562140741e-16	1.6376279468085171e-16	nan	nan	nan	nan	5.707813654528846e-16	2.8607440341286937e-16
54909.26714841188	1.8824256148691104e-16	2.0983871347207019e-16	-3.343048062276174e-17	1.0379545394326368e-16	2.4457608115607303e-16	1.654720553248764e-16	nan	nan	-1.5444239953501479e-18	5.652209108827099e-17	5.985178987057689e-16	2.8969567343430654e-16
54909.31714841188	2.1247175098787548e-16	2.1132337025706658e-16	-7.400116453052139e-18	1.0247871609058408e-16	2.688581353223042e-16	1.6741372392691048e-16	nan	nan	1.1317123214809625e-17	5.5395610364419484e-17	6.266173674653617e-16	2.9333683075433017e-16
54909.36714841188	2.3701721368735736e-16	2.1322868870308265e-16	1.8740190180263096e-17	1.0129110994529995e-16	2.9342849411590104e-16	1.6954838471217679e-16	nan	nan	2.4283358387487996e-17	5.4735751720533785e-17	6.550811293753849e-16	2.9698179657510764e-16
54909.417148411885	2.6188478568960623e-16	2.1549190688545401e-16	4.499533970876388e-17	1.0022809458326207e-16	3.182943358973902e-16	1.7184115291255536e-16	nan	nan	3.7360827929601296e-17	5.4502866600767365e-17	6.839105685659722e-16	3.006166738432956e-16
54909.46714841189	2.870803263254093e-16	2.180561075311185e-16	7.137023332801796e-17	9.928475857882093e-17	3.434628516914555e-16	1.742616390337333e-16	nan	nan	5.0556081326927034e-17	5.464953175068109e-17	7.131070957174504e-16	3.042296219238306e-16
54909.51714841189	3.1260971854814806e-16	2.2087064831614162e-16	9.786977302341147e-17	9.845586123877288e-17	3.6894124548749485e-16	1.7678377882662205e-16	nan	nan	6.38756713233909e-17	5.512384406270216e-17	7.426721481256881e-16	3.0781072691853865e-16
54909.567148411894	3.3847886932981615e-16	2.238912811942277e-16	1.2449886160367892e-16	9.773587925834895e-17	3.947367345393516e-16	1.793855697395621e-16	nan	nan	7.732615409998043e-17	5.58727507922811e-17	7.726071897689364e-16	3.1135187051710476e-16
54909.6171484119	3.6469371005843136e-16	2.270800306175731e-16	1.5126240272983842e-16	9.71190574093575e-17	4.208565496660216e-16	1.8204874700366378e-16	nan	nan	9.091408945422958e-17	5.684489458975113e-17	8.029137113759794e-16	3.1484659933133867e-16
54909.6671484119	3.912601969372687e-16	2.3040489574591385e-16	1.7816530096064346e-16	9.659946177372702e-17	4.473079355529981e-16	1.8475842476541888e-16	nan	nan	1.0464604097954961e-16	5.799269321864026e-17	8.335932304957693e-16	3.18289995922405e-16
54909.7171484119	4.181843113856035e-16	2.3383943210653336e-16	2.0521246176264186e-16	9.617103398896417e-17	4.740980424896063e-16	1.8750239057300606e-16	nan	nan	1.1852857624403304e-16	5.927360940270252e-17	8.6464729156912535e-16	3.216785521577957e-16
54909.767148411906	4.454720604391839e-16	2.373622568443284e-16	2.3240879156220954e-16	9.582764504107128e-17	5.012318582345009e-16	1.9026445347997385e-16	nan	nan	1.3256826697057495e-16	6.065072370235094e-17	8.96077466001113e-16	3.25010045105119e-16
54909.81714841191	4.731294771547311e-16	2.409565107226407e-16	2.5975919776517165e-16	9.556314725724633e-17	5.287123724219753e-16	1.9302471190274537e-16	nan	nan	1.4677168921580867e-16	6.209279050354889e-17	9.278853522352966e-16	3.282834153550138e-16
54909.86714841191	5.011625600744105e-16	2.44608815382072e-16	2.872685888000192e-16	9.53714233295452e-17	5.565425138103819e-16	1.9576532333755123e-16	nan	nan	1.611454235503149e-16	6.357395830490412e-17	9.600725758295842e-16	3.314986474476496e-16
54909.917148411914	5.295760146149853e-16	2.4829871861640936e-16	3.14941874135419e-16	9.524643142337464e-17	5.847252260585214e-16	1.984706111099764e-16	nan	nan	1.7569605523733787e-16	6.507330269876642e-17	9.926407895335063e-16	3.34656651932459e-16
54909.96714841192	5.5837329720583065e-16	2.519987327860415e-16	3.4278396432889443e-16	9.51822456484103e-17	6.132634678392288e-16	2.0112693195984274e-16	nan	nan	1.9043017441398268e-16	6.657427821917477e-17	1.0255916733668128e-15	3.377591485077923e-16
54910.01714841192	5.87557839454131e-16	2.5568396032821453e-16	3.707997710449565e-16	9.517309141803246e-17	6.421602129543863e-16	2.037225407397006e-16	nan	nan	2.0535437626988728e-16	6.806415700804327e-17	1.058926840818069e-15	3.4080664543342836e-16
54910.06714841192	6.171331005268349e-16	2.593323847843403e-16	3.989942070914899e-16	9.521337543169017e-17	6.714184504508742e-16	2.062474565024192e-16	nan	nan	2.204752612278051e-16	6.953349296185386e-17	1.0926475572728246e-15	3.437926382811689e-16
54910.117148411926	6.47102567365088e-16	2.6292472453977226e-16	4.273721864660745e-16	9.529771022331361e-17	7.010411847360343e-16	2.0869333276131475e-16	nan	nan	2.3579943512372643e-16	7.09756299169922e-17	1.1267550217079652e-15	3.4670931521661513e-16
54910.16714841193	6.77469754898509e-16	2.664442745891369e-16	4.5593862084179e-16	9.542093031066845e-17	7.310314356943337e-16	2.1105333356275224e-16	nan	nan	2.5133350938682403e-16	7.238625977507706e-17	1.1612504606163958e-15	3.495494758032984e-16
54910.21714841193	7.082382062637288e-16	2.6987674358806693e-16	4.846980487266265e-16	9.557778320876428e-17	7.613922388041799e-16	2.1332201615951984e-16	nan	nan	2.670841012200576e-16	7.376302919256099e-17	1.1961351280507236e-15	3.5230653945112254e-16
54910.267148411935	7.394114930210299e-16	2.7321009121512844e-16	5.136543087523811e-16	9.576265801917805e-17	7.921266452556733e-16	2.1549522045435265e-16	nan	nan	2.8305775669781175e-16	7.510506197708542e-17	1.2314103056689325e-15	3.549745485508899e-16
54910.31714841194	7.709932153755185e-16	2.7643436910286053e-16	5.428111638077659e-16	9.597014428508934e-17	8.232377220680971e-16	2.1756996494352595e-16	nan	nan	2.992588112668209e-16	7.6409109493755e-17	1.2670773027815756e-15	3.5754816702260204e-16
54910.36714841194	8.029870023985288e-16	2.7954156723806713e-16	5.721723781008377e-16	9.619511040117891e-17	8.5472855220845905e-16	2.1954434859102717e-16	nan	nan	3.15689111043072e-16	7.766889605667466e-17	1.3031374564001178e-15	3.6002267489113137e-16
54910.41714841194	8.353965122495697e-16	2.8252546671205107e-16	6.017417171842068e-16	9.643271052351614e-17	8.866022347110453e-16	2.2141745786464708e-16	nan	nan	3.323503753477773e-16	7.887894505992797e-17	1.339592131287212e-15	3.6239395939737953e-16
54910.467148411946	8.682254324027256e-16	2.8538149895362274e-16	6.315229479827312e-16	9.667838769136272e-17	9.188618847960749e-16	2.231892780404888e-16	nan	nan	3.492443298445602e-16	8.003472791763703e-17	1.376442720008318e-15	3.646585030544275e-16
54910.51714841195	9.014774798714694e-16	2.881066110412197e-16	6.615198388179805e-16	9.692787371229668e-17	9.51510633990455e-16	2.2486060781508373e-16	nan	nan	3.6637270658416136e-16	8.113259726864196e-17	1.4136906429849295e-15	3.6681336896860433e-16
54910.56714841195	9.351564014370007e-16	2.9069913631682996e-16	6.91736159424256e-16	9.717718633997938e-17	9.845516302473735e-16	2.264329762290459e-16	nan	nan	3.8373724404899194e-16	8.216972541111236e-17	1.4513373485491198e-15	3.688561836639245e-16
54910.617148411955	9.692659738783258e-16	2.931586692717719e-16	7.221756809870884e-16	9.742262423141087e-17	1.017988038068631e-15	2.279085609060221e-16	nan	nan	4.0133968719783964e-16	8.31440479164199e-17	1.4893843129999524e-15	3.7078511757454094e-16
54910.66714841196	1.003810004201874e-15	2.954859435134577e-16	7.528421761539174e-16	9.766076013139825e-17	1.0518230386250963e-15	2.292901066225179e-16	nan	nan	4.1918178751132194e-16	8.40542120650406e-17	1.527833040661318e-15	3.725988633037212e-16
54910.71714841196	1.0387923298756071e-15	2.9768271152663266e-16	7.837394190702296e-16	9.788843268072285e-17	1.0860598484763723e-15	2.3058062727234083e-16	nan	nan	4.3726530303696575e-16	8.48995295474418e-17	1.5666850639410151e-15	3.7429661168856437e-16
54910.767148411964	1.0742168190628955e-15	2.9975162489794604e-16	8.148711853960756e-16	9.810273718978259e-17	1.1207020740071397e-15	2.3177921432917313e-16	nan	nan	4.555919984341117e-16	8.567993274744241e-17	1.6059419433920274e-15	3.758780256564446e-16
54910.81714841197	1.1100873708578672e-15	3.0169611366326544e-16	8.462412523345076e-16	9.83010156718483e-17	1.1557536834416534e-15	2.328813369480833e-16	nan	nan	4.741636450200694e-16	8.639593384641574e-17	1.6456052677743573e-15	3.7734321181201784e-16
54910.86714841197	1.1464080304673671e-15	3.0351996609883054e-16	8.778533986551755e-16	9.848084638684518e-17	1.1912186751751022e-15	2.338827143690664e-16	nan	nan	4.929820208150442e-16	8.704858593883606e-17	1.6856766541197026e-15	3.786926896510125e-16
54910.91714841197	1.1831853641991163e-15	3.052210698942341e-16	9.097114047225165e-16	9.864003309126633e-17	1.2271010649705271e-15	2.3477948567130356e-16	nan	nan	5.120489105882042e-16	8.763944532175453e-17	1.7261577477963652e-15	3.7992735826009936e-16
54910.967148411975	1.2204283772188769e-15	3.0679158927045745e-16	9.418190525109054e-16	9.877659416683055e-17	1.2634048861161775e-15	2.3556822439211456e-16	nan	nan	5.313661059033533e-16	8.81705341011457e-17	1.7670502225766642e-15	3.810484603282655e-16
54911.01714841198	1.2581462055517015e-15	3.0822397400708817e-16	9.741801256417868e-16	9.888875174584231e-17	1.3001341895835013e-15	2.3624594906355444e-16	nan	nan	5.509354051654825e-16	8.864430224876757e-17	1.808355996866098e-15	3.8205625591454037e-16
54911.06714841198	1.2963480182978774e-15	3.095112513070311e-16	1.0067984093985766e-15	9.897492093811986e-17	1.3372930441849883e-15	2.3681013010364165e-16	nan	nan	5.707586136659586e-16	8.906358823498333e-17	1.8500778822753244e-15	3.829461335841158e-16
54911.117148411984	1.3350430182534083e-15	3.106470546835452e-16	1.0396776907562188e-15	9.903369922730006e-17	1.3748855367343018e-15	2.372586934172061e-16	nan	nan	5.908375436293612e-16	8.943157736420429e-17	1.8922189352876526e-15	3.8371248763269037e-16
54911.16714841199	1.374240442530457e-15	3.1162564547746096e-16	1.0728217557951501e-15	9.906385422501688e-17	1.4129157722047211e-15	2.3759002098148405e-16	nan	nan	6.111740142603849e-16	8.975175694327712e-17	1.9347822412689978e-15	3.843500317111441e-16
54911.21714841199	1.4139495631818574e-15	3.1244192789437356e-16	1.1062341144735656e-15	9.90641178312433e-17	1.4513878738907378e-15	2.378029486150268e-16	nan	nan	6.317698517894898e-16	9.002786742929244e-17	1.9777709146403146e-15	3.8485382120706327e-16
54911.26714841199	1.4541796878260494e-15	3.1309145831064412e-16	1.1399177581894394e-15	9.903300547917207e-17	1.4903059835671362e-15	2.378967610548946e-16	nan	nan	6.526268743726567e-16	9.02637468891736e-17	2.0211880990515627e-15	3.852192721151867e-16
54911.317148411996	1.4949401602738376e-15	3.1357044945778834e-16	1.1738756229485223e-15	9.896913992027617e-17	1.5296742616518279e-15	2.378711843957195e-16	nan	nan	6.737464716744685e-16	9.046045050853494e-17	2.0650369675571753e-15	3.8544217674526074e-16
54911.367148412	1.5362403611590207e-15	3.13875769963217e-16	1.2081106465562588e-15	9.887128690450011e-17	1.5694968873671851e-15	2.3772637587417826e-16	nan	nan	6.951295501111465e-16	9.061587184358412e-17	2.1093207227932835e-15	3.85518716580152e-16
54911.417148412	1.5780897085682082e-15	3.140049395960993e-16	1.2426257686420022e-15	9.873835039024991e-17	1.6097780589025748e-15	2.37462910915083e-16	nan	nan	7.167769971208207e-16	9.072790097259115e-17	2.1540425971562015e-15	3.854454725595508e-16
54911.467148412004	1.620497658674551e-15	3.1395612044515005e-16	1.2774239306689501e-15	9.856936798446206e-17	1.6505219935781315e-15	2.3708176728731253e-16	nan	nan	7.386897073364198e-16	9.0794638514128e-17	2.1992058529830843e-15	3.8521943302815074e-16
54911.51714841201	1.6634737063733677e-15	3.1372810413515223e-16	1.3125080759612162e-15	9.836350662742761e-17	1.6917329280080046e-15	2.36584306150702e-16	nan	nan	7.6086858260765e-16	9.081442792969435e-17	2.2448137827338866e-15	3.8483799954993644e-16
54911.56714841201	1.7070273859191272e-15	3.1332029507250832e-16	1.3478811497229553e-15	9.812005854342509e-17	1.7334151182649203e-15	2.359722497088056e-16	nan	nan	7.833145320205823e-16	9.078588248400081e-17	2.2908697091747574e-15	3.84298990753249e-16
54911.61714841201	1.7511682715646014e-15	3.127326895951125e-16	1.383546099046311e-15	9.783843746195058e-17	1.7755728400452296e-15	2.352476551125011e-16	nan	nan	8.060284719191274e-16	9.07079073451466e-17	2.3373769855636603e-15	3.836006443349091e-16
54911.667148412016	1.795905978203503e-15	3.119658507867986e-16	1.4195058729486712e-15	9.751817511557858e-17	1.8182103888348974e-15	2.3441288419266404e-16	nan	nan	8.290113259264663e-16	9.057971722883298e-17	2.384338995836972e-15	3.8274161731470667e-16
54911.71714841202	1.8412501620132394e-15	3.1102087860052463e-16	1.4557634223763938e-15	9.71589180182935e-17	1.8613321853815707e-15	2.334703866014695e-16	nan	nan	8.522640249655376e-16	9.04008499046714e-17	2.431759154798477e-15	3.817209845947568e-16
54911.76714841202	1.887210521101657e-15	3.0989937481492873e-16	1.4923217002270358e-15	9.676042452178878e-17	1.904944782216857e-15	2.3241919922695397e-16	nan	nan	8.757875072810387e-16	9.017117579469545e-17	2.479640908309343e-15	3.805382358410608e-16
54911.817148412025	1.9337967961550247e-15	3.086034022257067e-16	1.5291836613784128e-15	9.63225621423469e-17	1.9490567046476142e-15	2.3125522370167104e-16	nan	nan	8.99582718460616e-16	8.9890903796051e-17	2.527987733480299e-15	3.79193270666733e-16
54911.86714841203	1.9810189833009007e-15	3.0713522105634404e-16	1.5663522626933176e-15	9.584530515799891e-17	1.993676572109796e-15	2.2997450975253576e-16	nan	nan	9.236506114568666e-16	8.956058336265109e-17	2.576803138865055e-15	3.7768639205758865e-16
54911.91714841203	2.028891719116698e-15	3.0549277327256265e-16	1.603830463049201e-15	9.532873246606607e-17	2.03881302513202e-15	2.285734193974273e-16	nan	nan	9.479921466087687e-16	8.918110277360924e-17	2.6260906646560364e-15	3.7601829794024735e-16
54911.96714841203	2.0774341289974698e-15	3.0366984033222763e-16	1.64162122335208e-15	9.477302568678248e-17	2.0844747256893158e-15	2.2704866032810747e-16	nan	nan	9.726082916641235e-16	8.875368340935559e-17	2.6758538828811827e-15	3.7419007075108325e-16
54912.01714841204	2.1266655662510532e-15	3.016604380335452e-16	1.6797275065586438e-15	9.417846751200415e-17	2.1306703575564192e-15	2.2539731567514213e-16	nan	nan	9.975000218014691e-16	8.827986974332173e-17	2.726096691116851e-15	3.7220229250181107e-16
54912.06714841204	2.17660543177269e-15	2.9945905305902703e-16	1.718152277693266e-15	9.354544027584174e-17	2.17740862666291e-15	2.2361687052946356e-16	nan	nan	1.022668319652389e-15	8.776151464180619e-17	2.776824193256467e-15	3.700524230771718e-16
54912.11714841204	2.2272731753985513e-15	2.9706068888405154e-16	1.7568985038671296e-15	9.287442474258638e-17	2.2246982614490215e-15	2.217052355643501e-16	nan	nan	1.0481141753240864e-15	8.72007594461645e-17	2.8280418192768664e-15	3.6773744099337473e-16
54912.167148412045	2.2786882972597298e-15	2.944609069204459e-16	1.7959691523541002e-15	9.216599741361841e-17	2.2725480132209646e-15	2.196607680618995e-16	nan	nan	1.0738385864216697e-15	8.660000819114588e-17	2.879755032061011e-15	3.652547482437473e-16
54912.21714841205	2.330870349140064e-15	2.9165586356113624e-16	1.8353669853916906e-15	9.14206531801619e-17	2.3209666565093273e-15	2.17482290610893e-16	nan	nan	1.099842558071342e-15	8.596189519624715e-17	2.9319693277359163e-15	3.626022017848624e-16
54912.26714841205	2.3838389358365975e-15	2.886423437498431e-16	1.875094379414733e-15	9.063865057100419e-17	2.369962989425639e-15	2.1516910769222027e-16	nan	nan	1.1261271373476482e-15	8.528914226862692e-17	2.9846902360128492e-15	3.5977814436558863e-16
54912.317148412054	2.437613716523214e-15	2.854177916561912e-16	1.9151536703932796e-15	8.982031217558023e-17	2.4195458340208063e-15	2.1272102032101624e-16	nan	nan	1.1526943682986858e-15	8.458166081227555e-17	3.037923320528992e-15	3.5678143508113507e-16
54912.36714841206	2.4922144061163257e-15	2.8198033899106705e-16	1.9555471964755924e-15	8.896606537691386e-17	2.4697240366453567e-15	2.1013833885480757e-16	nan	nan	1.179547416444822e-15	8.383618301670867e-17	3.0916741791909593e-15	3.5361148003709285e-16
54912.41714841206	2.547660776644241e-15	2.783288314503243e-16	1.9962772979927386e-15	8.807644678285908e-17	2.5205064683082115e-15	2.074218940109745e-16	nan	nan	1.2066895144110224e-15	8.304947012555038e-17	3.145948444520516e-15	3.502682635116342e-16
54912.46714841206	2.6039726586192054e-15	2.7446285372680735e-16	2.037346317485289e-15	8.715210707339187e-17	2.5719020250386935e-15	2.045730460639711e-16	nan	nan	1.2341239026092788e-15	8.221854775646137e-17	3.200751784001724e-15	3.467523800090561e-16
54912.517148412066	2.6611699424136645e-15	2.70382753479409e-16	2.078756599710895e-15	8.61938163167843e-17	2.623919628246766e-15	2.015936921029499e-16	nan	nan	1.2618538293222489e-15	8.134075831359261e-17	3.2560899004301024e-15	3.4306506760376767e-16
54912.56714841207	2.719272579637533e-15	2.6608966459371135e-16	2.1205104916614244e-15	8.520246979553559e-17	2.6765682250869143e-15	1.9848627112918075e-16	nan	nan	1.2898825507892862e-15	8.041380871455261e-17	3.3119685322639266e-15	3.3920824298036064e-16
54912.61714841207	2.7783005845212353e-15	2.615855300074824e-16	2.162610342579108e-15	8.41790944019836e-17	2.729856788820038e-15	1.9525376664911084e-16	nan	nan	1.3182133312900349e-15	7.943581405969675e-17	3.368393453977304e-15	3.3518453858217224e-16
54912.667148412074	2.8382740353005303e-15	2.5687312430567466e-16	2.2050585039713146e-15	8.312485564317697e-17	2.7837943191786465e-15	1.9189970627322185e-16	nan	nan	1.3468494432305709e-15	7.840533788238136e-17	3.4253704764149765e-15	3.3099734228611963e-16
54912.71714841208	2.8992130756049726e-15	2.5195607620673647e-16	2.247857329623096e-15	8.20410653129957e-17	2.838390015619083e-15	1.884280016841719e-16	nan	nan	1.3757941672282911e-15	7.732142960276848e-17	3.4829054471494374e-15	3.2665084002405e-16
54912.76714841208	2.961137915851143e-15	2.4683889096155936e-16	2.291009175613702e-15	8.092918987971747e-17	2.8936565716601416e-15	1.8483997485084052e-16	nan	nan	1.4050507921971548e-15	7.618365977233062e-17	3.5410042508397047e-15	3.221500617685896e-16
54912.81714841208	3.0240688346373477e-15	2.4152697255897885e-16	2.334516400338067e-15	7.979085963048911e-17	2.9496099139166698e-15	1.811346346962499e-16	nan	nan	1.4346226154335828e-15	7.499215363754143e-17	3.599672809592688e-15	3.175009312895497e-16
54912.867148412086	3.0880264288470716e-15	2.360264974149571e-16	2.3783813645079235e-15	7.862787861519543e-17	3.0062661178913308e-15	1.7731154524585233e-16	nan	nan	1.4645129427022255e-15	7.374762346416267e-17	3.65891708332554e-15	3.1271032006344355e-16
54912.91714841209	3.1530367533292942e-15	2.303413834256075e-16	2.422606431182729e-15	7.744223541655641e-17	3.0636412881540674e-15	1.733710283274593e-16	nan	nan	1.4947250883219071e-15	7.24513999474645e-17	3.7187430701309726e-15	3.0778610567387317e-16
54912.96714841209	3.219131143831232e-15	2.244734788267443e-16	2.4671939657704077e-15	7.623611475956507e-17	3.121751559014532e-15	1.6931426338548225e-16	nan	nan	1.5252623752514585e-15	7.110546287321978e-17	3.779156806644554e-15	3.0273723496970357e-16
54913.017148412095	3.2863412240397577e-15	2.1842567870448822e-16	2.5121463360549203e-15	7.501190994812685e-17	3.180613095193097e-15	1.6514339547951656e-16	nan	nan	1.5561281351768903e-15	6.971247098383699e-17	3.840164580301023e-15	2.975732660322718e-16
54913.0671484121	3.3546986948912856e-15	2.1220221634662791e-16	2.5574659122018544e-15	7.377223609046633e-17	3.2402420924947513e-15	1.608616542661621e-16	nan	nan	1.587325708596723e-15	6.827579072042027e-17	3.901773565388975e-15	2.9230287179161125e-16
54913.1171484121	3.4242353367977827e-15	2.058088489229073e-16	2.6031550667810227e-15	7.251994402575941e-17	3.300654778482546e-15	1.5647348727493746e-16	nan	nan	1.6188584449091805e-15	6.679952313716338e-17	3.963991187836388e-15	2.86935533232359e-16
54913.1671484121	3.494983011879291e-15	1.9925307107608136e-16	2.6492161732484255e-15	7.125813322570014e-17	3.3618674131531843e-15	1.519847113989497e-16	nan	nan	1.6507297024996939e-15	6.528852778783772e-17	4.0268249137940834e-15	2.8148219836496265e-16
54913.217148412106	3.5669736661996584e-15	1.9254436496134823e-16	2.695651445140221e-15	6.998999979063801e-17	3.4238962896130576e-15	1.4740268722337737e-16	nan	nan	1.6829428488269977e-15	6.374844173584119e-17	4.090282250108934e-15	2.759554253781168e-16
54913.26714841211	3.640239332006886e-15	1.8569449744966825e-16	2.7424627943954536e-15	6.871870660419876e-17	3.4867577347549194e-15	1.4273652160373444e-16	nan	nan	1.7155013380727455e-15	6.218558925778631e-17	4.154370744798832e-15	2.703695363108614e-16
54913.31714841211	3.714812129978425e-15	1.787178779510197e-16	2.7896521020065694e-15	6.744768507147116e-17	3.5504681099369272e-15	1.3799730473149481e-16	nan	nan	1.7484108642146166e-15	6.060416785995583e-17	4.219097987530728e-15	2.647407808769418e-16
54913.367148412115	3.790724271471521e-15	1.7163199369376566e-16	2.8372212514359357e-15	6.618069127066383e-17	3.6150438116613834e-15	1.3319838868922243e-16	nan	nan	1.781679641732707e-15	5.90059639325787e-17	4.2844716101000746e-15	2.5908750920076196e-16
54913.41714841212	3.868008060776911e-15	1.644579433206832e-16	2.8851721286262712e-15	6.492182686282457e-17	3.680501272255612e-15	1.2835571500243737e-16	nan	nan	1.815316028650122e-15	5.739364656483332e-17	4.3504992869129815e-15	2.534303509728814e-16
54913.46714841212	3.946695897380096e-15	1.572210941510233e-16	2.9335066220143086e-15	6.36755586516206e-17	3.746856960553705e-15	1.2348819857313493e-16	nan	nan	1.8493283928390263e-15	5.577114003240269e-17	4.417188735470756e-15	2.4779239679536034e-16
