time,logL_BVRI,logL_BVRI_err
53270.05,1.5497859281271047,3.5276367366162405e-05
53270.25,1.6124861500732286,2.339315479962766e-05
53270.55,1.6795396853983466,1.945244286577073e-05
53272.29,1.8216632480611064,1.5103756269845926e-05
53274.53,1.882480473126503,2.2777171393352014e-05
53276.76,1.9171811632431428,1.916675126215669e-05
53279.0,1.9603577569696728,1.744541871715947e-07
53280.83,1.9593729674562168,6.050286110841695e-05
53282.67,1.9659742130784366,5.9719041994095804e-05
53284.5,1.9666772962483914,4.282388627856748e-05
53286.33,1.9612801807098768,4.32300211213394e-05
53288.17,1.9588498753707795,4.3106772158998407e-05
53290.0,1.9536992671636957,1.0114184607178678e-05
53291.0,1.9482922933138518,3.4393173963007647e-06
53292.5,1.9410751592390607,3.829756926003897e-05
53294.0,1.9321864525391155,1.844601967014638e-07
53296.0,1.9184580391378177,4.876677889096954e-05
53298.0,1.9015371809514805,5.534029582180381e-05
53300.0,1.8746943427350977,1.1123726739776878e-07
53302.5,1.856108757814334,2.8278490066354484e-05
53305.0,1.8346910628766182,1.4688891691569333e-07
53306.5,1.8265985250973664,4.7609210953775726e-05
53308.0,1.8179475969786856,1.1041889674429296e-07
53310.0,1.8071035841379228,1.3692683255749172e-07
53312.0,1.7970660845352764,6.509462044148681e-05
53314.0,1.7907555082284041,6.19735403202333e-05
53316.0,1.7825283264106175,7.064359676799779e-05
53318.0,1.7765201607946666,6.992835171021179e-05
53320.0,1.7710788521081928,1.9415244931453236e-07
53321.5,1.7698409995265039,3.390597860569976e-05
53323.0,1.7678886161594973,4.027160858945471e-07
53325.0,1.7561949807763486,1.4219689635157003e-07
53326.5,1.756778162583223,3.566475835388316e-05
53328.0,1.754411192279438,2.6799810950909674e-06
53330.5,1.747250261256186,2.9175031372465533e-05
53333.0,1.7373377488981812,3.6008160949006277e-06
53335.0,1.7345807320290803,5.726560142040764e-05
53337.0,1.7284281750767196,7.762838033986289e-05
53339.0,1.724807923997975,7.791024641794339e-05
53341.0,1.7223167283182061,6.579756415972338e-05
53343.0,1.7165765043719456,1.6301917869072355e-07
53345.0,1.7143269114643256,4.3340385965161526e-05
53347.0,1.709264081268568,4.5057302623614474e-05
53349.0,1.705873891696352,5.0693658551825584e-05
53351.0,1.7050312723119967,3.615839017787333e-07
53353.5,1.6949222351361442,4.5084822928100234e-05
53356.0,1.6826779179696765,1.785240798194919e-07
53358.0,1.6762104689270654,9.007012639768283e-05
53360.0,1.6674542053949848,0.00011375325113804271
53362.0,1.658127670027891,0.00012504962186872374
53364.0,1.647953911115931,0.000127041931654241
53366.0,1.6374257823410674,0.00011946038656449268
53368.0,1.6305521552382711,4.838515109547752e-05
53370.0,1.6159897562304044,0.00010737611083741089
53372.0,1.6010830947395762,0.0001346699091427115
53374.0,1.586235104207066,0.0001336651131364303
53376.0,1.571123579501153,8.895340237719253e-05
53378.0,1.546929365817518,9.830048363080696e-05
53380.0,1.5234977469155135,8.174841631315408e-05
53382.0,1.4976067967143651,1.8880454598354643e-07
53384.5,1.454425901175704,0.00014060860489379504
53387.0,1.3949779859463296,8.482809378426698e-05
53389.05,1.3360565134264153,0.00026602731614384174
53391.09,1.2707970377189346,0.00025419016834151066
53393.14,1.203744890223687,0.0002187071155123236
53395.18,1.128855029305231,0.0002336335316136801
53397.23,1.0671690354173449,0.00021060041989910715
53399.27,1.0027373739671592,0.0001897975415059279
53401.32,0.9367040057669199,0.00023130605565141623
53403.36,0.8755623031656681,0.0003195157932563835
53405.41,0.8189601370803008,0.0004170157381658721
53407.45,0.7670081266008186,0.0005044524873738989
53409.5,0.7205962797067779,0.0005685564701646925
53411.55,0.6778182226121482,0.0005709423184065538
53413.59,0.6476187598232693,0.0005478257733963418
53415.64,0.6285692310195186,0.0004652263356820114
53417.68,0.6222506368472427,0.00034511227415240603
53419.73,0.6265589023345337,0.0002980821730680232
53421.77,0.6367958848784776,0.000405231585639817
53423.82,0.6453282023119777,0.0005738464863463476
53425.86,0.64633516517043,0.0007031043487383285
53427.91,0.6435511237463876,0.0007777019709083626
53429.95,0.6415920721560785,0.0008030869441724061
53432.0,0.6712028459650232,0.0004711706838266862
53434.0,0.6590553001194582,0.0007092234708207296
53436.0,0.7051864583425203,0.0001225709075343184
53438.0,0.669910780246889,0.000710072140788291
53440.0,0.6617607300105053,0.0008082416928467703
53442.0,0.6617120606811381,0.0008310975322749295
53444.0,0.6618056158816564,0.0008205543554767824
53446.0,0.6598948655564483,0.0007857153939604827
53448.0,0.6552851528208423,0.0007311601863748298
53450.0,0.6479573224014592,0.0006596267962671038
53452.0,0.6379838114703857,0.0005710634649767454
53454.0,0.6404494398519494,8.146197108994663e-05
53456.12,0.6155265418148083,0.0005516478160007084
53458.25,0.6012012609754567,0.000603488880622158
53460.38,0.588528670847993,0.0005831124422114613
53462.5,0.5890242150347096,0.0004056459556849312
53464.62,0.5591369877311562,0.0007706956101484483
53466.75,0.5446560855401121,0.000902251572465074
53468.88,0.546954586481711,0.0008816346439153626
53471.0,0.5684587542500541,0.00016088071553500607
53477.0,0.5379557124366952,0.00014447255419064746
53481.0,0.5421401854185427,0.00017546499053308943
53496.0,0.48850597591881717,0.00027357095106291245
53518.0,0.3910536633043608,5.412728471299968e-05
53522.0,0.3830231363339136,0.00019918423570918845
53528.0,0.3557378337705329,0.0002471571896263329
