MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err
53347.13659998669	nan	nan	7.703044942643315e-16	2.463637376745097e-17	nan	nan	3.6443131624249566e-16	1.678751103887051e-17	5.992907001369439e-16	1.9117166608085814e-17	nan	nan
53347.18659998669	nan	nan	7.852264617258891e-16	2.4867946822783825e-17	nan	nan	3.7188530591910995e-16	1.6992057474823876e-17	6.106399514874238e-16	1.928735410353649e-17	nan	nan
53347.236599986696	nan	nan	8.002536919475413e-16	2.5097445351306476e-17	nan	nan	3.7940311950793366e-16	1.7197486443856898e-17	6.220635899102047e-16	1.9455604241973032e-17	nan	nan
53347.2865999867	nan	nan	8.153852809663948e-16	2.5324823834915168e-17	nan	nan	3.8698436578725334e-16	1.740337826145342e-17	6.335609222133534e-16	1.9621864245606707e-17	nan	nan
53347.3365999867	nan	nan	8.30620324961325e-16	2.555004657345304e-17	nan	nan	3.9462865369931964e-16	1.760935316878349e-17	6.451312552751215e-16	1.9786086451847623e-17	nan	nan
53347.386599986705	nan	nan	8.459579202593302e-16	2.5773087488481028e-17	nan	nan	4.02335592667762e-16	1.7815075658422602e-17	6.567738960332396e-16	1.9948228425740926e-17	nan	nan
53347.43659998671	nan	nan	8.613971633379421e-16	2.599392985481841e-17	nan	nan	4.1010479259422847e-16	1.8020256505137278e-17	6.684881515000151e-16	2.0108253030807893e-17	nan	nan
53347.48659998671	nan	nan	8.769371508044097e-16	2.621256595386744e-17	nan	nan	4.179358638554276e-16	1.8224653939497517e-17	6.802733287517187e-16	2.026612845789286e-17	nan	nan
53347.53659998671	nan	nan	8.925769062428592e-16	2.642896793367147e-17	nan	nan	4.258284172998651e-16	1.8428074058114648e-17	6.921287349259293e-16	2.0421828215481617e-17	nan	nan
53347.58659998672	nan	nan	9.083151998455756e-16	2.664301672228281e-17	nan	nan	4.337820642449499e-16	1.8630370550325322e-17	7.040536772299535e-16	2.0575331080610994e-17	nan	nan
53347.63659998672	nan	nan	9.241507470757925e-16	2.685458028120609e-17	nan	nan	4.417964164733931e-16	1.8831443810962925e-17	7.160474629306682e-16	2.0726621018707312e-17	nan	nan
53347.68659998672	nan	nan	9.400822635325957e-16	2.7063535485330825e-17	nan	nan	4.498710862306518e-16	1.9031239496587378e-17	7.281093993649522e-16	2.0875687067756436e-17	nan	nan
53347.736599986725	nan	nan	9.561084649572786e-16	2.7269768365822177e-17	nan	nan	4.58005686221553e-16	1.922974657266215e-17	7.402387938709655e-16	2.102252317783601e-17	nan	nan
53347.78659998673	nan	nan	9.722280672153732e-16	2.7473174285157384e-17	nan	nan	4.661998296071104e-16	1.942699489064608e-17	7.524348962653083e-16	2.1167108800381018e-17	nan	nan
53347.83659998673	nan	nan	9.884397863163718e-16	2.767365803824881e-17	nan	nan	4.744531300015826e-16	1.9623052326038117e-17	7.646967892625249e-16	2.130937217363367e-17	nan	nan
53347.886599986734	nan	nan	1.0047423383944436e-15	2.7871133891728386e-17	nan	nan	4.827652014691773e-16	1.981802150205482e-17	7.770235254822705e-16	2.1449236262449533e-17	nan	nan
53347.93659998674	nan	nan	1.0211344397108465e-15	2.8065525559738404e-17	nan	nan	4.911356321769822e-16	2.0011975343373236e-17	7.894141575990128e-16	2.1586629018314477e-17	nan	nan
53347.98659998674	nan	nan	1.037614806659184e-15	2.8256766130489427e-17	nan	nan	4.995638610956521e-16	2.0204669665986054e-17	8.018677383492599e-16	2.1721483519408238e-17	nan	nan
53348.03659998674	nan	nan	1.0541821557522602e-15	2.844479793341382e-17	nan	nan	5.080492748683608e-16	2.039576734501871e-17	8.143833205255217e-16	2.18537380816443e-17	nan	nan
53348.086599986746	nan	nan	1.0708352036319384e-15	2.862957236091268e-17	nan	nan	5.165912605130413e-16	2.058496184946742e-17	8.269599569816171e-16	2.1983336334814638e-17	nan	nan
53348.13659998675	nan	nan	1.0875726592626635e-15	2.8811046702441e-17	nan	nan	5.251892054770942e-16	2.0771978791976818e-17	8.395967006195883e-16	2.2110227275709387e-17	nan	nan
53348.18659998675	nan	nan	1.1043930872066698e-15	2.898913236782236e-17	nan	nan	5.338424976326452e-16	2.0956576829946813e-17	8.522926044068129e-16	2.2234365290251068e-17	nan	nan
53348.236599986754	nan	nan	1.121294924642791e-15	2.916370130141807e-17	nan	nan	5.425505252713205e-16	2.113854810345733e-17	8.650467213555061e-16	2.235571015374621e-17	nan	nan
53348.28659998676	nan	nan	1.138276604483874e-15	2.933463261135914e-17	nan	nan	5.513126770998732e-16	2.1317718253014312e-17	8.778581045373622e-16	2.247422700681511e-17	nan	nan
53348.33659998676	nan	nan	1.1553365597610887e-15	2.9501814396609795e-17	nan	nan	5.60128342234943e-16	2.1493946053421915e-17	8.907258070751354e-16	2.2589886309226943e-17	nan	nan
53348.38659998676	nan	nan	1.1724732236169165e-15	2.9665143879305534e-17	nan	nan	5.689969101984745e-16	2.1667122695220678e-17	9.036488821452027e-16	2.2702663769896442e-17	nan	nan
53348.436599986766	nan	nan	1.1896850292987955e-15	2.982452749071189e-17	nan	nan	5.779177709127008e-16	2.1837170738916792e-17	9.166263642811871e-16	2.2812534061620976e-17	nan	nan
53348.48659998677	nan	nan	1.2069704101698576e-15	2.997988091553591e-17	nan	nan	5.868903146951279e-16	2.200404276350856e-17	9.29657170895313e-16	2.2919438080318947e-17	nan	nan
53348.53659998677	nan	nan	1.2243277996839493e-15	3.0131129093897646e-17	nan	nan	5.959139322543069e-16	2.2167719725169346e-17	9.427401741226378e-16	2.302330685599038e-17	nan	nan
53348.586599986775	nan	nan	1.2417556314079815e-15	3.027820618882149e-17	nan	nan	6.049880145715265e-16	2.2328208877063172e-17	9.558742460466093e-16	2.3124076687413875e-17	nan	nan
53348.63659998678	nan	nan	1.2592523390013323e-15	3.0421055519233416e-17	nan	nan	6.141118877418252e-16	2.2485447815759407e-17	9.69058258800821e-16	2.3221689279720895e-17	nan	nan
53348.68659998678	nan	nan	1.2768163562263645e-15	3.055962945416897e-17	nan	nan	6.232847035598713e-16	2.2639145712038807e-17	9.822910845654424e-16	2.3316091842756713e-17	nan	nan
53348.73659998678	nan	nan	1.2944460957129296e-15	3.0693881630471784e-17	nan	nan	6.325055852767961e-16	2.2788994052993482e-17	9.955715955595332e-16	2.3407237151520096e-17	nan	nan
53348.786599986786	nan	nan	1.3121398276289477e-15	3.082372310366098e-17	nan	nan	6.417736565057738e-16	2.2934709441667892e-17	1.0088986640547686e-15	2.349508360742019e-17	nan	nan
53348.83659998679	nan	nan	1.3298957635007367e-15	3.094905266180536e-17	nan	nan	6.510880412150119e-16	2.3076034436563355e-17	1.022271162358878e-15	2.35795952683912e-17	nan	nan
53348.88659998679	nan	nan	1.3477121147801145e-15	3.106977809867421e-17	nan	nan	6.604478637209833e-16	2.321273808288844e-17	1.035687962822323e-15	2.3660741871609517e-17	nan	nan
53348.936599986795	nan	nan	1.3655870929896737e-15	3.118581642649596e-17	nan	nan	6.698522486814649e-16	2.3344616160806593e-17	1.0491479378395798e-15	2.3738498835506468e-17	nan	nan
53348.9865999868	nan	nan	1.383518909744474e-15	3.129709398634795e-17	nan	nan	6.793003210886086e-16	2.3471491173466082e-17	1.0626499598425509e-15	2.3812847251031613e-17	nan	nan
53349.0365999868	nan	nan	1.401505776735171e-15	3.140354653246475e-17	nan	nan	6.887912062621253e-16	2.3593212092660005e-17	1.0761928995617707e-15	2.388377328472811e-17	nan	nan
53349.086599986804	nan	nan	1.4195459057295493e-15	3.1505119291068266e-17	nan	nan	6.983240298422749e-16	2.3709653878206354e-17	1.0897755695978836e-15	2.3951249539426697e-17	nan	nan
53349.13659998681	nan	nan	1.437637508577781e-15	3.160176698993354e-17	nan	nan	7.078979177832756e-16	2.3820716782587067e-17	1.1033967119927756e-15	2.4015231004736977e-17	nan	nan
53349.18659998681	nan	nan	1.4557787971885431e-15	3.1693453865667566e-17	nan	nan	7.175119963456509e-16	2.3926325450164884e-17	1.1170550645785163e-15	2.40756770414687e-17	nan	nan
53349.23659998681	nan	nan	1.47396798355531e-15	3.178015364767239e-17	nan	nan	7.271653913817259e-16	2.402642709023701e-17	1.1307493652289935e-15	2.4132552894055648e-17	nan	nan
53349.286599986815	nan	nan	1.492203268220507e-15	3.186184550430721e-17	nan	nan	7.368571397762005e-16	2.412089936309115e-17	1.1444783518402393e-15	2.4185829798508113e-17	nan	nan
53349.33659998682	nan	nan	1.5104827446458748e-15	3.1938480663867464e-17	nan	nan	7.46586103428416e-16	2.420946161059171e-17	1.1582407623486398e-15	2.4235485068134006e-17	nan	nan
53349.38659998682	nan	nan	1.5288044480847454e-15	3.20099995661341e-17	nan	nan	7.56351124106447e-16	2.4291834598457358e-17	1.1720353347119938e-15	2.4281502177577095e-17	nan	nan
53349.436599986824	nan	nan	1.5471664132658852e-15	3.2076352166668894e-17	nan	nan	7.661510438458171e-16	2.4367762381786532e-17	1.185860806932297e-15	2.4323870824936374e-17	nan	nan
53349.48659998683	nan	nan	1.565566674973716e-15	3.213749831195567e-17	nan	nan	7.759847049406077e-16	2.44370130151451e-17	1.199715917020513e-15	2.4362586992081727e-17	nan	nan
53349.53659998683	nan	nan	1.5840032680454672e-15	3.2193407890193396e-17	nan	nan	7.858509499337809e-16	2.449937906635741e-17	1.2135994030310704e-15	2.4397652992904973e-17	nan	nan
53349.58659998683	nan	nan	1.6024742273720513e-15	3.2244060960984836e-17	nan	nan	7.957486216086746e-16	2.4554677947786784e-17	1.2275100030364247e-15	2.4429077508709434e-17	nan	nan
53349.636599986836	nan	nan	1.6209775878956544e-15	3.228944787064036e-17	nan	nan	8.056765629795652e-16	2.4602752079170184e-17	1.2414464504156064e-15	2.4456874043801836e-17	nan	nan
53349.68659998684	nan	nan	1.6395113845957124e-15	3.2329569349291335e-17	nan	nan	8.15633617282891e-16	2.464346889209526e-17	1.2554074211164033e-15	2.4481043373182564e-17	nan	nan
53349.73659998684	nan	nan	1.6580736524954846e-15	3.2364436588513723e-17	nan	nan	8.256186279677657e-16	2.4676720683596086e-17	1.269391552766714e-15	2.4501580014326915e-17	nan	nan
53349.786599986845	nan	nan	1.6766624266134101e-15	3.239407128957144e-17	nan	nan	8.356304386871853e-16	2.4702424325768338e-17	1.2833974823159222e-15	2.4518484912143474e-17	nan	nan
53349.83659998685	nan	nan	1.695275708192589e-15	3.241849405250009e-17	nan	nan	8.456678932867587e-16	2.4720520832469863e-17	1.2974238467354638e-15	2.4531765816953398e-17	nan	nan
53349.88659998685	nan	nan	1.7139114069998478e-15	3.2437704539257003e-17	nan	nan	8.55729784135253e-16	2.473093332132292e-17	1.3114692830129715e-15	2.4541437405204736e-17	nan	nan
53349.93659998685	nan	nan	1.7325674174980126e-15	3.245170799774315e-17	nan	nan	8.658147182562685e-16	2.4733459299828624e-17	1.3255324281514512e-15	2.454752140624602e-17	nan	nan
53349.986599986856	nan	nan	1.7512416341744493e-15	3.2460520793422635e-17	nan	nan	8.759212612099731e-16	2.4727886997031157e-17	1.3396119191781574e-15	2.4550046711427254e-17	nan	nan
53350.03659998686	nan	nan	1.769931951541942e-15	3.2464170624950273e-17	nan	nan	8.860479787105795e-16	2.471402984489674e-17	1.3537063931237307e-15	2.4549049481771255e-17	nan	nan
53350.08659998686	nan	nan	1.7886362641415407e-15	3.2462696730265455e-17	nan	nan	8.961934366151724e-16	2.46917274168381e-17	1.3678144870420542e-15	2.454457324580919e-17	nan	nan
53350.136599986865	nan	nan	1.8073524665254704e-15	3.2456150080111646e-17	nan	nan	9.06356200912246e-16	2.4660846252830678e-17	1.3819348379960697e-15	2.4536668991211092e-17	nan	nan
53350.18659998687	nan	nan	1.826078453267211e-15	3.244459355248058e-17	nan	nan	9.165348377108677e-16	2.462128058367185e-17	1.3960660821619366e-15	2.4525394930754947e-17	nan	nan
53350.23659998687	nan	nan	1.8448121189476912e-15	3.242810210270326e-17	nan	nan	9.267279132288954e-16	2.457295296342972e-17	1.4102068239573492e-15	2.4510805797552562e-17	nan	nan
53350.28659998687	nan	nan	1.8635513581682183e-15	3.2406762911562246e-17	nan	nan	9.369339937822529e-16	2.4515814818412386e-17	1.4243556282423153e-15	2.4492950230812443e-17	nan	nan
53350.33659998688	nan	nan	1.8822940495987657e-15	3.2380669867347373e-17	nan	nan	9.471516457734526e-16	2.444984691911324e-17	1.438511057406093e-15	2.4471883908322954e-17	nan	nan
53350.38659998688	nan	nan	1.9010379996668985e-15	3.2349903696996833e-17	nan	nan	9.573794356805017e-16	2.4375059779642402e-17	1.4526716738379413e-15	2.4447670579755926e-17	nan	nan
53350.43659998688	nan	nan	1.91978099431516e-15	3.2314550625615147e-17	nan	nan	9.676159277415008e-16	2.4291492433551752e-17	1.4668360399376418e-15	2.4420382221685793e-17	nan	nan
53350.486599986885	nan	nan	1.9385208194766705e-15	3.227470993950927e-17	nan	nan	9.778595851185555e-16	2.419914612366303e-17	1.4810027181041534e-15	2.4390099189080415e-17	nan	nan
53350.53659998689	nan	nan	1.9572552610797315e-15	3.2230494256610984e-17	nan	nan	9.881087325341565e-16	2.4097959991175654e-17	1.4951702707401854e-15	2.435691035810777e-17	nan	nan
53350.58659998689	nan	nan	1.975982105050671e-15	3.218202977936644e-17	nan	nan	9.983616847319981e-16	2.3987899298162564e-17	1.5093372602478077e-15	2.4320913255091223e-17	nan	nan
53350.636599986894	nan	nan	1.994699137301575e-15	3.212945653507867e-17	nan	nan	1.0086167564704847e-15	2.3868963882459236e-17	1.523502249027168e-15	2.4282214181384527e-17	nan	nan
53350.6865999869	nan	nan	2.0134041437215227e-15	3.2072928594912774e-17	nan	nan	1.0188722625094838e-15	2.374118985649054e-17	1.5376637994814341e-15	2.4240928319631096e-17	nan	nan
