spec_file	spec_mjd	Bessell_B_fitflux	Bessell_B_fitfluxerr	Bessell_B_inrange	Bessell_I_fitflux	Bessell_I_fitfluxerr	Bessell_I_inrange	Bessell_R_fitflux	Bessell_R_fitfluxerr	Bessell_R_inrange	Bessell_U_fitflux	Bessell_U_fitfluxerr	Bessell_U_inrange	Bessell_V_fitflux	Bessell_V_fitfluxerr	Bessell_V_inrange
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1998bw/1998bw_1998-05-22_00-00-00_Danish-1.54m_DFOSC_SUSPECT.dat	50955.0	8.78355051058377e-15	3.301242490862256e-16	True	3.627135419443191e-15	1.258489062539222e-16	True	7.536025980874445e-15	2.9500936841006544e-16	True	5.014362488651456e-15	2.664355893035725e-16	True	1.0514403434089214e-14	3.7528890888402084e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1998bw/1998bw_1998-05-23_00-00-00_ESO-1.5m_BC-ESO_SUSPECT.dat	50956.0	7.985546898946075e-15	3.657040521641301e-16	True	3.512795230105609e-15	1.3770233184146022e-16	True	7.189997819202515e-15	3.29449682704469e-16	True	4.471320814342496e-15	2.851373344035477e-16	True	9.874120668588317e-15	4.1674977882504523e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1998bw/1998bw_1998-05-29_00-00-00_ESO-3.6m_EFOSC2-3.6_SUSPECT.dat	50962.0	4.956956714358652e-15	3.764284911512364e-16	True	2.737304608560064e-15	1.6185349976722127e-16	True	5.1455914240373244e-15	3.7288182873606415e-16	True	2.6173313137301722e-15	2.8670704694895366e-16	True	6.7675451474990595e-15	4.787928108195499e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1998bw/1998bw_1998-06-01_00-00-00_Danish-1.54m_DFOSC_SUSPECT.dat	50965.0	4.1615503873513844e-15	2.6464227361320726e-16	True	2.3571394364862285e-15	1.227456013048193e-16	True	4.512279791531186e-15	2.7558673245896903e-16	True	2.1484865020729136e-15	1.970779320444388e-16	True	5.708406103992589e-15	3.3860883142393965e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1998bw/1998bw_1998-06-08_00-00-00_Danish-1.54m_DFOSC_SUSPECT.dat	50972.0	3.0959857606951174e-15	2.716729596739143e-16	True	1.7204277788215158e-15	1.5448684416255566e-16	True	3.32298355300031e-15	3.409657352715376e-16	True	1.5820765204344228e-15	2.567672907055336e-16	True	4.063811788824045e-15	3.3511091911762103e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1998bw/1998bw_1998-06-24_05-45-00_Danish-1.54m_DFOSC_SUSPECT.dat	50988.24	1.4078845464518917e-15	3.561228894439872e-16	True	8.554090336654193e-16	1.2207092157594538e-15	False	1.5108428913960187e-15	3.193741866747428e-15	False	6.874743359117501e-16	5.063815215914837e-15	False	1.86636873778442e-15	5.751094347528665e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1998bw/1998bw_1998-07-01_04-15-00_Danish-1.54m_DFOSC_SUSPECT.dat	50995.18	1.0111579046069453e-15	3.0375635770098923e-16	True	6.344919520717216e-16	1.5796333179260511e-15	False	1.0630436413127292e-15	3.9140442100506686e-15	False	4.728886541606336e-16	6.2291179677032016e-15	False	1.3394163801374243e-15	4.933289376188064e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1998bw/1998bw_1998-07-13_00-00-00_Danish-1.54m_DFOSC_SUSPECT.dat	51007.0	5.753736551718052e-16	2.2773088986406526e-16	True	3.813779123231227e-16	1.995576181888118e-15	False	5.754398816727692e-16	4.564952138264442e-15	False	2.456084836631105e-16	7.228629886595013e-15	False	7.611588638925168e-16	3.722976931666472e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1998bw/1998bw_1998-07-22_00-00-00_ESO-1.5m_BC-ESO_SUSPECT.dat	51016.0	3.7454542381852423e-16	1.8086372151757022e-16	True	2.5879448307695156e-16	2.185843310621656e-15	False	3.5689613999040306e-16	4.780890815038094e-15	False	1.473518201017781e-16	7.53680008433611e-15	False	4.949750548924963e-16	2.9960628313037124e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1998bw/1998bw_1998-09-12_00-00-00_ESO-3.6m_EFOSC2-3.6_SUSPECT.dat	51068.0	3.018197743808041e-17	8.347783558164479e-15	False	2.746750472309373e-17	2.455907717039352e-15	False	2.013807735748613e-17	4.955162209076036e-15	False	6.7572517109753194e-18	7.75835924119424e-15	False	3.653766404775701e-17	6.219124401319164e-15	False
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1998bw/1998bw_1998-11-26_00-00-00_ESO-3.6m_EFOSC2-3.6_SUSPECT.dat	51143.0	7.172544110288925e-19	8.845449861358195e-15	False	1.0732837289488526e-18	2.4649567877303867e-15	False	2.637568343114578e-19	4.956088570527204e-15	False	6.44048907265766e-20	7.759123605370098e-15	False	6.547672219023183e-19	6.453542330351492e-15	False
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1998bw/1998bw_1999-04-12_00-00-00_ESO-3.6m_EFOSC2-3.6_SUSPECT.dat	51280.0	6.5453487190775495e-22	8.846219613203465e-15	False	2.823828124082868e-21	2.4649893032740973e-15	False	7.481369910326724e-23	4.956088781736324e-15	False	1.0061108988462468e-23	7.759123695983248e-15	False	3.1026881900218965e-22	6.453702187545922e-15	False
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN1998bw/1998bw_1999-05-21_04-50-00_ESO-3.6m_EFOSC2-3.6_SUSPECT.dat	51319.2	8.626364008583893e-23	8.846219614379953e-15	False	5.141814686937909e-22	2.4649893037638896e-15	False	7.001910206449247e-24	4.956088781736344e-15	False	7.927487983498093e-25	7.759123695983253e-15	False	3.345774521225738e-23	6.453702187599421e-15	False
