spec_file	spec_mjd	Bessell_B_fitflux	Bessell_B_fitfluxerr	Bessell_B_inrange	Bessell_I_fitflux	Bessell_I_fitfluxerr	Bessell_I_inrange	Bessell_R_fitflux	Bessell_R_fitfluxerr	Bessell_R_inrange	Bessell_U_fitflux	Bessell_U_fitfluxerr	Bessell_U_inrange	Bessell_V_fitflux	Bessell_V_fitfluxerr	Bessell_V_inrange
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004aw/2004aw_23.92.txt	53114.62	2.7253475468174826e-16	1.3424352756348157e-17	True	3.5209705965900874e-16	1.4227148627349833e-17	True	5.011788048318624e-16	1.3657827797984765e-17	True	9.748022389045595e-17	5.9336137983578356e-18	True	5.056205707466446e-16	1.575851034452961e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004aw/2004aw_25.89.txt	53116.59	2.6255209942089584e-16	1.1383537333387539e-17	True	3.354117089486311e-16	7.50977127800087e-18	True	4.642630416238357e-16	1.0205111725966856e-17	True	9.195602000404843e-17	7.04494927864767e-18	True	4.615517035499815e-16	1.1201528819985257e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004aw/SN2004aw_y2004m04d24.txt	53119.0	2.4610268709354785e-16	1.1929600769584391e-17	True	3.106187452332377e-16	7.109554792449089e-18	True	4.265880000927419e-16	1.0194664688030743e-17	True	9.272916791953561e-17	1.1474882844245597e-17	True	4.171675507456988e-16	1.3299805574299573e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004aw/2004aw_29.83.txt	53120.53	2.2593990710518877e-16	1.049161026926134e-17	True	3.0164061988792613e-16	7.398052091512203e-18	True	4.032922954928111e-16	9.070962695284168e-18	True	9.293734494139207e-17	1.3724168622413992e-17	True	3.880729007156527e-16	1.0220473380136944e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004aw/2004aw_30.81.txt	53121.51	2.1215995817964939e-16	2.0230981678952907e-17	True	2.9306847251667586e-16	1.2138623351613305e-17	True	3.8816183456877224e-16	1.5080809378566904e-17	True	9.177321169890068e-17	1.9992135979417443e-17	True	3.6748015627500865e-16	1.7156879189516216e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004aw/2004aw_39.67.txt	53130.37	1.6932494988208214e-16	3.767294877946431e-17	True	2.3696783722531457e-16	1.3537144931653533e-17	True	3.1401134801086144e-16	2.1481254841607243e-17	True	6.101222198167985e-17	1.7966691173468416e-17	True	3.127697575241586e-16	2.815939748989817e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004aw/2004aw_45.58.txt	53136.28	1.5209617086111514e-16	9.92113114311771e-18	True	1.97435632438715e-16	8.545679112178253e-18	True	2.611397158137734e-16	1.1910646167786184e-17	True	5.608048543462344e-17	8.687619020143424e-18	True	2.5341044920965177e-16	1.3569610300462257e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004aw/SN2004aw_y2004m05d12.txt	53137.0	1.4998853568802655e-16	7.199805145072935e-18	True	1.956932734231619e-16	5.154083400445836e-18	True	2.590091407347968e-16	4.93224567358571e-18	True	5.644684657130521e-17	7.013436625088859e-18	True	2.5070410520045795e-16	6.715236981999981e-18	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004aw/2004aw_47.54.txt	53138.24	1.5047857502240285e-16	9.434565885894369e-18	True	1.976999141900978e-16	1.0092084717327091e-17	True	2.5458656128161453e-16	9.112965380294143e-18	True	5.702299245287135e-17	1.9804275054919184e-17	False	2.47355107641597e-16	1.0597431485447941e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004aw/SN2004aw_y2004m05d27.txt	53152.0	1.2492905122928983e-16	1.1114943662188727e-17	True	1.6238626366114268e-16	7.444328016048486e-18	True	1.994826551609114e-16	1.2153554570353684e-17	True	5.87399492088542e-17	2.890271847501923e-16	False	2.0011710165936513e-16	1.5080732140730887e-17	True
