time,mag,mag_err
55928.25,-14.541368611131112,0.0
55928.45,-14.737158564160705,0.0
55928.75,-14.951034232445002,0.0
55930.22,-15.574359322093605,0.0
55932.2,-15.805160529352797,0.0
55934.17,-15.852414523848125,0.0
55936.14,-15.98279706608121,2.2117665875477016e-05
55938.3,-16.03175778620521,0.0003566950477967445
55940.46,-16.049592038073786,0.00018775884614820378
55941.71,-16.02601548486437,0.00027646921354492404
55943.97,-16.015260376896073,0.0002255140825151363
55944.53,-15.988227106326402,0.0001844511393171334
55944.98,-15.985315248314526,8.253067536832825e-05
55946.06,-15.954388686031981,2.7981178369540635e-06
55947.0,-15.921293841739264,2.810386374691116e-06
55948.48,-15.83677468520013,0.00015136679730914378
55950.48,-15.736174275663888,3.0665784790468273e-06
55951.46,-15.675310489989581,0.00023029275189750384
55952.65,-15.607180930251033,1.4506586124040457e-06
55953.53,-15.52505816615237,6.060589180933651e-05
55956.46,-15.323650120034245,0.0003027729346969072
55957.42,-15.252193249810105,0.000346416034201867
55959.43,-15.1550848523698,0.0011147443650356454
55961.43,-15.078578787540625,0.0014128565757954706
55963.44,-15.066472246572445,0.0004925470607544373
55965.16,-15.00047586344559,0.0008720285590478243
55966.88,-14.97426923660628,0.0003338368583398545
55968.6,-14.954347805707771,1.0866367081185457e-06
55971.44,-14.915420261094347,0.0002698826337255419
55973.48,-14.8134857608037,0.0006423411987120002
55975.52,-14.681246276037916,0.00018241904360965947
55978.01,-14.61558742448786,0.0004068759348935563
55980.5,-14.607251086147258,1.7522638061821345e-05
55983.49,-14.590125034103345,0.0002535875123170222
55986.41,-14.49707952910124,0.00028702551567930904
55988.44,-14.497269175702908,0.0011396166955537502
55990.47,-14.465525794170688,0.0010002052788227148
55992.5,-14.416557433031297,0.0016577211980221755
55994.53,-14.359454139551467,0.001991643882782171
55996.56,-14.321431503138232,0.001800560593951638
55998.59,-14.336013959415961,0.0002634472101952457
55999.66,-14.349186611047502,0.00024543846449851897
56002.37,-14.335617400156229,0.000264725025168607
56004.41,-14.277425977442594,0.00025911759866814203
56006.44,-14.249230163377103,0.0009558825332276916
56008.46,-14.207137655477801,0.0008288075800193803
56010.49,-14.19470017316091,0.001081778669448341
56012.51,-14.138952116683317,0.0002780001714262885
56014.34,-14.104416228476468,0.0003043857811960689
56016.33,-14.087483739312773,0.00029097135392502156
56018.39,-13.910196019802408,0.00035754541087898786
56020.38,-13.92672813361006,0.00047326141806005564
56022.36,-13.897890531889894,0.0006649487475896745
56024.35,-13.85468287590526,0.0006603341700104897
56026.34,-13.784564714258334,0.00048276948601202465
56028.32,-13.718784267776588,0.00048380156324063465
56030.31,-13.567230165220641,3.957717432613773e-05
56032.36,-13.427542987919507,0.00033610565644591884
56034.41,-13.228329370566982,0.0004773930556441441
56036.45,-12.971944991444445,0.0005375943273133731
56038.5,-12.648493410876753,0.0007862716106726873
56040.55,-12.27770528603357,0.00018181997116952604
56042.4,-12.054692012046447,0.0012243630885397246
56043.92,-11.88287855364273,0.00243007034904672
56045.43,-11.840017819303217,0.0016146748610869903
56047.4,-11.445913321243602,0.001974302992308185
56049.38,-11.186197458699441,8.403236021340602e-05
56051.38,-11.126377227105113,0.0013788092367625457
56053.38,-11.04675745640241,0.0015531953201755398
56055.38,-11.01688853914826,0.0019010160467610648
56057.37,-11.021966300258894,0.002199679700724832
56059.37,-11.046658962858857,0.0022545791630458863
56061.37,-11.084725082002327,0.0017739606468835792
56063.37,-11.03017289613482,1.1553169218795878e-05
56063.38,-10.923423239777474,3.6682868258256852e-06
56065.4,-11.064656513393771,0.0022102096620878558
56067.42,-11.03372456262381,0.0025799562795674217
56069.44,-10.994497800004758,0.0026649561337152034
56071.46,-10.949276185073597,0.0025853252020752214
56073.48,-10.900052159560147,0.00239841308069507
56075.5,-10.788124827624735,1.0874052406688994e-05
56077.4,-10.804602729698807,0.001917733547404391
56079.3,-10.781910286045278,0.0021875463580875213
56081.19,-10.756365077047676,0.0021688150892478614
56083.09,-10.73795963641022,0.002027150241403314
56084.99,-10.726616141123333,0.0018246400386079968
56086.89,-10.644161575523466,4.346179314674544e-05
56088.89,-10.721960029879515,0.001457269561739729
56090.9,-10.726406237435073,0.0014734798878193592
56092.9,-10.732701163473372,0.0016767236990714953
56094.91,-10.738006069563896,0.0019502031073101776
56096.91,-10.737404897314889,0.0019945720676538565
56098.92,-10.728242185535866,0.0021828398496966574
56100.92,-10.713086991660695,0.0029153009255937193
56102.92,-10.688408800365085,0.00358592824116209
56104.93,-10.657674841321628,0.004414021015608489
56106.93,-10.624448973393527,0.005368622517021697
56108.94,-10.589021576680292,0.006426191802996876
56110.94,-10.552327515814161,0.007544047783879448
56112.95,-10.514977508796566,0.008687210604090242
56114.95,-10.477538235820363,0.009829358126249932
56116.96,-10.440329030918896,0.010950672755619579
56118.96,-10.403758294586973,0.012036820772283194
56120.96,-10.368022291872936,0.013077442209872796
56122.97,-10.333219381886966,0.014063933343174222
56124.97,-10.29956550532294,0.014992374643955227
56126.98,-10.266265276284631,0.015879632304690073
