18500.00   0.0
18510.00   0.1133
18520.00   0.0923
18530.00   0.0050
18540.00  -0.0550
18550.00   0.0519
18560.00   0.1010
18570.00  -0.0050
18580.00  -0.0080
18590.00   0.0331
18600.00   0.0218
18610.00   0.0056
18620.00  -0.0660
18630.00   0.0160
18640.00   0.1108
18650.00   0.0377
18660.00   0.0712
18670.00   0.1264
18680.00  -0.0010
18690.00  -0.1360
18700.00  -0.0800
18710.00   0.0850
18720.00   0.0349
18730.00  -0.0410
18740.00   0.0121
18750.00   0.0008
18760.00   0.0271
18770.00   0.1188
18780.00   0.1517
18790.00   0.0755
18800.00  -0.0360
18810.00   0.0267
18820.00   0.0667
18830.00   0.0346
18840.00   0.0707
18850.00   0.0615
18860.00   0.0174
18870.00   0.1096
18880.00   0.1231
18890.00   0.0566
18900.00   0.0537
18910.00   0.0210
18920.00   0.0530
18930.00   0.1015
18940.00   0.2008
18950.00   0.1455
18960.00   0.1063
18970.00   0.1021
18980.00  -0.0240
18990.00   0.1328
19000.00   0.2281
19010.00   0.2166
19020.00   0.2027
19030.00   0.1844
19040.00   0.1846
19050.00   0.1460
19060.00   0.1200
19070.00   0.0329
19080.00   0.0801
19090.00   0.1555
19100.00   0.1741
19110.00   0.2046
19120.00   0.2456
19130.00   0.1091
19140.00   0.1262
19150.00   0.2274
19160.00   0.3093
19170.00   0.3389
19180.00   0.3369
19190.00   0.3436
19200.00   0.3025
19210.00   0.4340
19220.00   0.4707
19230.00   0.3666
19240.00   0.5718
19250.00   0.6515
19260.00   0.5738
19270.00   0.5953
19280.00   0.7580
19290.00   0.8632
19300.00   0.9318
19310.00   0.8624
19320.00   0.8906
19330.00   0.9129
19340.00   1.0218
19350.00   1.0223
19360.00   1.0903
19370.00   1.2344
19380.00   1.3214
19390.00   1.6507
19400.00   1.7571
19410.00   1.7276
19420.00   1.6384
19430.00   1.6079
19440.00   1.9199
19450.00   2.0101
19460.00   2.2213
19470.00   2.3513
19480.00   2.4623
19490.00   2.5908
19500.00   2.8987
19510.00   3.0738
19520.00   3.1819
19530.00   3.4743
19540.00   3.6861
19550.00   3.7143
19560.00   4.0057
19570.00   4.3516
19580.00   4.7412
19590.00   5.0775
19600.00   5.3992
19610.00   6.0281
19620.00   6.5784
19630.00   7.0465
19640.00   7.4707
19650.00   7.6885
19660.00   8.3109
19670.00   9.0237
19680.00   9.5727
19690.00  10.2370
19700.00  10.7930
19710.00  11.9680
19720.00  12.7260
19730.00  13.6000
19740.00  14.7350
19750.00  15.5490
19760.00  16.9390
19770.00  18.2430
19780.00  19.6610
19790.00  21.1390
