14200.00   0.0
14210.00   0.0596
14220.00   0.1146
14230.00   0.0020
14240.00   0.0836
14250.00   0.1698
14260.00   0.1580
14270.00   0.1106
14280.00  -0.0120
14290.00   0.0558
14300.00   0.0821
14310.00   0.1479
14320.00   0.0924
14330.00   0.2295
14340.00   0.1479
14350.00   0.1562
14360.00   0.1779
14370.00   0.2277
14380.00   0.2401
14390.00   0.3021
14400.00   0.3063
14410.00   0.2793
14420.00   0.2633
14430.00   0.2436
14440.00   0.2887
14450.00   0.3666
14460.00   0.4107
14470.00   0.4528
14480.00   0.4152
14490.00   0.2479
14500.00   0.4827
14510.00   0.5627
14520.00   0.5117
14530.00   0.4975
14540.00   0.3983
14550.00   0.6724
14560.00   0.6780
14570.00   0.7285
14580.00   0.7516
14590.00   0.8875
14600.00   0.9238
14610.00   1.0095
14620.00   0.9817
14630.00   0.9654
14640.00   1.0953
14650.00   1.2660
14660.00   1.4414
14670.00   1.4773
14680.00   1.6973
14690.00   1.7678
14700.00   2.0131
14710.00   2.2561
14720.00   2.3878
14730.00   2.6577
14740.00   3.0127
14750.00   3.2411
14760.00   3.5526
14770.00   3.9811
14780.00   4.3953
14790.00   4.9686
14800.00   5.5056
14810.00   6.1373
14820.00   6.9916
14830.00   7.8400
14840.00   8.7439
14850.00   9.9695
14860.00  10.9680
14870.00  12.4630
14880.00  14.1090
14890.00  15.7990
14900.00  17.7160
14910.00  19.8960
14920.00  22.4160
14930.00  25.0050
14940.00  27.9440
14950.00  31.0050
14960.00  34.4520
14970.00  38.1140
14980.00  42.2830
14990.00  46.1760
15000.00  50.0900
15010.00  54.6480
15020.00  58.6200
15030.00  62.6340
15040.00  67.1020
15050.00  70.8730
15060.00  74.0880
15070.00  77.8720
15080.00  80.6880
15090.00  82.5640
15100.00  85.4810
15110.00  87.1950
15120.00  88.1380
15130.00  89.5870
15140.00  90.4410
15150.00  90.1970
15160.00  90.5610
15170.00  90.8270
15180.00  90.0470
15190.00  89.7210
15200.00  89.7530
15210.00  88.5800
15220.00  87.9510
15230.00  87.8560
15240.00  86.8250
15250.00  86.0660
15260.00  86.1900
15270.00  85.2490
15280.00  84.6340
15290.00  84.8210
15300.00  84.1040
15310.00  83.7320
15320.00  84.2690
15330.00  83.6860
15340.00  83.5400
15350.00  84.1530
15360.00  83.6940
15370.00  83.9480
15380.00  84.6310
15390.00  84.2460
15400.00  84.9040
15410.00  85.5500
15420.00  85.3740
15430.00  86.2790
15440.00  86.6960
15450.00  86.6640
15460.00  87.7650
15470.00  87.9860
15480.00  88.1150
15490.00  89.2690
15500.00  89.2630
15510.00  89.5030
15520.00  90.5270
15530.00  90.2940
15540.00  90.7640
15550.00  91.5340
15560.00  91.1530
15570.00  91.7060
15580.00  92.2320
15590.00  91.6030
15600.00  92.4020
15610.00  92.6380
15620.00  92.0380
15630.00  92.7230
15640.00  92.4140
15650.00  92.2240
15660.00  92.8440
15670.00  92.2420
15680.00  92.3080
15690.00  92.6870
