#wls	flux	fluxerr	mangling_mask
3.648000E+03	4.355928E-16	1.607073E-16	7.836377E-15
3.650000E+03	4.369295E-16	1.472107E-16	7.835053E-15
3.652000E+03	4.431772E-16	1.468333E-16	7.833722E-15
3.654000E+03	4.470648E-16	1.300759E-16	7.832386E-15
3.656000E+03	4.520548E-16	1.313508E-16	7.831044E-15
3.658000E+03	4.537700E-16	1.303665E-16	7.829696E-15
3.660000E+03	4.567211E-16	1.303823E-16	7.828342E-15
3.662000E+03	4.606022E-16	1.305964E-16	7.826982E-15
3.664000E+03	4.580020E-16	1.173531E-16	7.825616E-15
3.666000E+03	4.630074E-16	1.175982E-16	7.824244E-15
3.668000E+03	4.633249E-16	1.153395E-16	7.822865E-15
3.670000E+03	4.682252E-16	1.162632E-16	7.821481E-15
3.672000E+03	4.729435E-16	1.075715E-16	7.820091E-15
3.674000E+03	4.745713E-16	1.083997E-16	7.818695E-15
3.676000E+03	4.775819E-16	1.095818E-16	7.817293E-15
3.678000E+03	4.793951E-16	1.101101E-16	7.815885E-15
3.680000E+03	4.761122E-16	1.093168E-16	7.814470E-15
3.682000E+03	4.745178E-16	1.010585E-16	7.813050E-15
3.684000E+03	4.796337E-16	1.004171E-16	7.811623E-15
3.686000E+03	4.812015E-16	9.680243E-17	7.810191E-15
3.688000E+03	4.827136E-16	9.694894E-17	7.808752E-15
3.690000E+03	4.788378E-16	9.602803E-17	7.807307E-15
3.692000E+03	4.807783E-16	1.086031E-16	7.805856E-15
3.694000E+03	4.788389E-16	1.077288E-16	7.804399E-15
3.696000E+03	4.786477E-16	1.069435E-16	7.802935E-15
3.698000E+03	4.794703E-16	9.995526E-17	7.801466E-15
3.700000E+03	4.757292E-16	9.968427E-17	7.799990E-15
3.702000E+03	4.761535E-16	1.001223E-16	7.798508E-15
3.704000E+03	4.917035E-16	1.007907E-16	7.797020E-15
3.706000E+03	4.978691E-16	1.008457E-16	7.795526E-15
3.708000E+03	5.080458E-16	1.025650E-16	7.794026E-15
3.710000E+03	5.164570E-16	1.030087E-16	7.792519E-15
3.712000E+03	5.239685E-16	1.011795E-16	7.791006E-15
3.714000E+03	5.186006E-16	1.018861E-16	7.789487E-15
3.716000E+03	5.240675E-16	1.093357E-16	7.787961E-15
3.718000E+03	5.334794E-16	1.080785E-16	7.786429E-15
3.720000E+03	5.296295E-16	1.107861E-16	7.784891E-15
3.722000E+03	5.389734E-16	1.095624E-16	7.783347E-15
3.724000E+03	5.400177E-16	1.090015E-16	7.781796E-15
3.726000E+03	5.477755E-16	1.071114E-16	7.780239E-15
3.728000E+03	5.564631E-16	1.075919E-16	7.778676E-15
3.730000E+03	5.607916E-16	1.114663E-16	7.777106E-15
3.732000E+03	5.739041E-16	1.127804E-16	7.775530E-15
3.734000E+03	5.790270E-16	1.156895E-16	7.773948E-15
