time,mag,mag_err
56946.15,-14.673841897452832,0.00022902192611933345
56946.35,-14.876724576708751,0.0001606317594742219
56946.65,-15.128456099829712,0.00014174119258353443
56948.15,-15.746129832347911,0.00014957540105879708
56950.15,-16.051615969069918,8.285409878756023e-05
56951.19,-16.1308803542197,5.231221510639561e-07
56952.16,-16.1728767271751,7.358842939662369e-07
56953.17,-16.203885340262456,5.306846974795244e-07
56954.17,-16.219069884835665,5.664332235453571e-07
56955.18,-16.220954901356695,6.310991525928907e-07
56957.13,-16.22244076052461,0.00013985397962638566
56959.13,-16.18353648091717,0.0002640731375764244
56961.12,-16.15071979727659,0.00026801254479891023
56963.12,-16.121733031622803,0.0003179946637679009
56965.12,-16.102208710085296,0.0003289907915173628
56967.11,-16.08052071204937,0.0003633974067336789
56969.11,-16.052956811676186,0.00043103943052133736
56971.11,-16.023329137488172,0.00043604486242942645
56973.1,-15.99881823052537,0.00024377521738676536
56975.1,-15.964469030589115,0.00022089692178232435
56977.1,-15.937487986560534,0.00022104407934240978
56979.09,-15.921214811604209,0.0002384640442889612
56981.09,-15.892239626768651,1.3521704860794602e-06
56983.09,-15.903168846473736,0.00027154987260610765
56985.09,-15.893634972102229,0.00026588641659070454
56987.09,-15.883986827390169,0.0002399787782860564
56989.09,-15.87490756350703,0.0002507597924920832
56991.09,-15.86904650788595,0.000277226730271119
56993.09,-15.865935118603712,0.00030185827918194054
56995.09,-15.863968516865725,0.0003165413638610412
56997.08,-15.860408066001455,0.0003100300136255737
56999.08,-15.855036734114691,0.000293835523693057
57001.08,-15.86212844508431,0.0003310446379506924
57003.08,-15.865345717984882,0.0003197496540884196
57005.08,-15.861928730562775,0.0002679442735546472
57007.08,-15.858014884025582,0.00026543239639486947
57009.08,-15.855809167764576,0.00034305380042471973
57011.08,-15.845142200145863,0.0003089193339575018
57013.01,-15.842468682953907,0.00045060871336337967
57014.95,-15.833024837883693,0.0004079723865872705
57016.88,-15.81903445389602,0.00031263081407388257
57018.82,-15.809293826358171,0.0003020036747066872
57020.75,-15.73425914173362,0.00030809458550643524
57022.68,-15.70293681025502,0.0006657185898405981
57024.62,-15.666324910972556,0.001095808212219368
57026.55,-15.619110147070597,1.541787907683752e-05
57028.56,-15.571222657585635,0.002093824931515946
57030.56,-15.513932261210039,0.0026377119257612624
57032.57,-15.453525650655509,0.0031862044557411954
57034.57,-15.391626436497624,0.0037122850566499994
57036.58,-15.326790103892144,0.004185636902320863
57038.58,-15.260868756054675,0.004560111725755332
57040.59,-15.191866599838576,0.004832003814143305
57042.59,-15.11851984746425,0.005051199113791425
57044.6,-15.039547538591687,0.005288540374836517
57046.6,-14.956015362615354,0.005552641555847006
57048.61,-14.870010339923823,0.005816488003738853
57050.61,-14.782944241677905,0.006056290413181991
57052.62,-14.695592214598392,0.006256520144372271
57054.62,-14.608313833500372,0.006408807160576468
57056.63,-14.519272787442038,0.006510751975972053
57058.63,-14.432381879312908,0.006560376957058567
57060.64,-14.345686819600875,0.006561288273319106
57062.64,-14.259149212002747,0.006516907189877708
57064.65,-14.172742940683632,0.006431221757192981
57066.65,-14.08645814845741,0.006308423022365009
57068.66,-14.00029560173411,0.006152151145930221
57070.66,-13.91427273752603,0.0059657498942142975
57072.67,-13.828418088270407,0.005751715104317313
57074.67,-13.742768911222576,0.005511793269613932
57076.68,-13.655151008504976,0.0052430614247053415
57078.68,-13.570065856634727,0.004952781485499657
57080.69,-13.485379355877615,0.004636983305451963
57082.69,-13.401200675334444,0.004294427596662135
57084.7,-13.317655367208408,0.00392321115292229
57086.7,-13.23491659168187,0.003521145592909928
57088.71,-13.153190175626685,0.0030861144683466332
57090.71,-13.07274035579539,0.0026163192115269784
57092.72,-12.99388811206196,0.002110861773078214
57094.72,-12.917030580016622,0.0015696223681396328
57096.73,-12.840656806414614,0.0009817245220996604
57098.73,-12.76939647813401,0.00037954018573378777
57100.74,-12.701867281208907,0.00023965001720094065
57102.74,-12.638837500524001,0.0008606664294839528
57104.75,-12.581193577568499,0.0014615533586650477
57106.75,-12.529942057166908,0.002011942703132519
57108.76,-12.486297166646342,0.0024703725229498334
57110.76,-12.452458326518265,0.0027547193920874464
57112.77,-12.442440271179557,0.0022511949906225733
57114.77,-12.431498306821155,0.0012998274603624464
57116.78,-12.416600182240689,0.0012830340176099204
57118.78,-12.40208878943331,0.001282056293978125
57120.79,-12.388617589588742,0.0012722625308532124
57122.79,-12.333552270536083,0.0011658706984803576
57124.8,-12.34723358248413,0.001309697913286437
57126.8,-12.34158561359408,0.0012637036299255572
57128.81,-12.324322693263245,0.0012678454196284258
57130.81,-12.30818673927761,0.001261537661602703
57132.82,-12.291879077018503,0.0012550444512966624
57134.82,-12.275394781817937,0.0012477752359738113
57136.83,-12.258322098155466,0.0012418455433299005
57138.83,-12.241789872711355,0.0012344589180995726
57140.84,-12.225217457745547,0.001227210575299462
57142.84,-12.208656826525193,0.0012205016633184628
57144.85,-12.19215954475247,0.001214501902481745
