#wls	flux	fluxerr	mangling_mask
3.870219E+03	3.226275E-16	1.164114E-16	1.705941E+00
3.872140E+03	3.313992E-16	1.086176E-16	1.706308E+00
3.874061E+03	3.401066E-16	9.950103E-17	1.706677E+00
3.875982E+03	3.458477E-16	1.032335E-16	1.707047E+00
3.877903E+03	3.551600E-16	1.030311E-16	1.707418E+00
3.879824E+03	3.632300E-16	1.024618E-16	1.707791E+00
3.881745E+03	3.688098E-16	9.802624E-17	1.708165E+00
3.883667E+03	3.704114E-16	8.237819E-17	1.708540E+00
3.885588E+03	3.774484E-16	7.997181E-17	1.708916E+00
3.887509E+03	3.865911E-16	8.089176E-17	1.709294E+00
3.889430E+03	3.928830E-16	8.353211E-17	1.709674E+00
3.891351E+03	3.979980E-16	8.870013E-17	1.710054E+00
3.893272E+03	4.082469E-16	8.779118E-17	1.710436E+00
3.895193E+03	4.171492E-16	8.680557E-17	1.710820E+00
3.897114E+03	4.217948E-16	8.724858E-17	1.711204E+00
3.899035E+03	4.291128E-16	8.712569E-17	1.711590E+00
3.900957E+03	4.372220E-16	8.718939E-17	1.711978E+00
3.902878E+03	4.439824E-16	8.811511E-17	1.712367E+00
3.904799E+03	4.550452E-16	8.555824E-17	1.712757E+00
3.906720E+03	4.676895E-16	8.525214E-17	1.713148E+00
3.908641E+03	4.777867E-16	8.697463E-17	1.713541E+00
3.910562E+03	4.895514E-16	8.374722E-17	1.713935E+00
3.912483E+03	4.985103E-16	8.044656E-17	1.714331E+00
3.914405E+03	5.091885E-16	8.095105E-17	1.714728E+00
3.916326E+03	5.152755E-16	8.122068E-17	1.715127E+00
3.918247E+03	5.270269E-16	8.092592E-17	1.715526E+00
3.920168E+03	5.381664E-16	8.104191E-17	1.715928E+00
3.922089E+03	5.496204E-16	8.300246E-17	1.716330E+00
3.924010E+03	5.556725E-16	8.111882E-17	1.716734E+00
3.925931E+03	5.587573E-16	7.996928E-17	1.717140E+00
3.927852E+03	5.677350E-16	8.032049E-17	1.717547E+00
3.929773E+03	5.782292E-16	8.016363E-17	1.717955E+00
3.931695E+03	5.873885E-16	8.176162E-17	1.718365E+00
3.933616E+03	5.885775E-16	8.405567E-17	1.718776E+00
3.935537E+03	6.005812E-16	8.588368E-17	1.719188E+00
3.937458E+03	6.117829E-16	8.361591E-17	1.719602E+00
3.939379E+03	6.277548E-16	7.688134E-17	1.720018E+00
3.941300E+03	6.392274E-16	7.814030E-17	1.720434E+00
3.943221E+03	6.511190E-16	7.899475E-17	1.720853E+00
3.945142E+03	6.634473E-16	7.909547E-17	1.721272E+00
3.947064E+03	6.756442E-16	8.023857E-17	1.721694E+00
3.948985E+03	6.881921E-16	8.463357E-17	1.722116E+00
3.950906E+03	7.053114E-16	8.422547E-17	1.722540E+00
3.952827E+03	7.207167E-16	8.434142E-17	1.722966E+00
3.954748E+03	7.348892E-16	8.551605E-17	1.723393E+00
3.956669E+03	7.481558E-16	8.442162E-17	1.723821E+00
3.958590E+03	7.608259E-16	8.528251E-17	1.724251E+00
3.960511E+03	7.771938E-16	8.490286E-17	1.724683E+00
3.962432E+03	7.912761E-16	8.419942E-17	1.725116E+00
3.964354E+03	8.056076E-16	8.439773E-17	1.725550E+00
3.966275E+03	8.236233E-16	8.397595E-17	1.725986E+00
3.968196E+03	8.405265E-16	8.780629E-17	1.726423E+00
3.970117E+03	8.555049E-16	8.620209E-17	1.726862E+00
3.972038E+03	8.690751E-16	8.220252E-17	1.727303E+00
3.973959E+03	8.856591E-16	8.280241E-17	1.727745E+00
3.975880E+03	8.995910E-16	8.412689E-17	1.728188E+00
3.977801E+03	9.134442E-16	8.398311E-17	1.728633E+00
3.979722E+03	9.190921E-16	8.268569E-17	1.729079E+00
3.981644E+03	9.346884E-16	8.130465E-17	1.729527E+00
3.983565E+03	9.492900E-16	8.190977E-17	1.729977E+00
3.985486E+03	9.615813E-16	8.301892E-17	1.730428E+00
3.987407E+03	9.739143E-16	8.211359E-17	1.730880E+00
3.989328E+03	9.895440E-16	8.121170E-17	1.731334E+00
3.991249E+03	1.006897E-15	9.137413E-17	1.731790E+00
3.993170E+03	1.023238E-15	9.298010E-17	1.732247E+00
3.995091E+03	1.038844E-15	9.279483E-17	1.732705E+00
3.997013E+03	1.051702E-15	8.911518E-17	1.733166E+00
3.998934E+03	1.061812E-15	9.166386E-17	1.733627E+00
4.000855E+03	1.071234E-15	9.278671E-17	1.734091E+00
4.002776E+03	1.082207E-15	9.204096E-17	1.734556E+00
4.004697E+03	1.091832E-15	9.254248E-17	1.735022E+00
4.006618E+03	1.102088E-15	9.383505E-17	1.735490E+00
4.008539E+03	1.116361E-15	9.415117E-17	1.735960E+00
4.010460E+03	1.129548E-15	9.810244E-17	1.736431E+00
4.012381E+03	1.137151E-15	9.909806E-17	1.736903E+00
4.014303E+03	1.145609E-15	9.990094E-17	1.737378E+00
4.016224E+03	1.157636E-15	9.741192E-17	1.737854E+00
4.018145E+03	1.166368E-15	1.031305E-16	1.738331E+00
4.020066E+03	1.172219E-15	1.053865E-16	1.738810E+00
4.021987E+03	1.175465E-15	1.055850E-16	1.739291E+00
4.023908E+03	1.178679E-15	1.066243E-16	1.739773E+00
4.025829E+03	1.186699E-15	1.067214E-16	1.740257E+00
4.027751E+03	1.191016E-15	1.103502E-16	1.740743E+00
4.029672E+03	1.193717E-15	1.142435E-16	1.741230E+00
4.031593E+03	1.194610E-15	1.262606E-16	1.741718E+00
4.033514E+03	1.200783E-15	1.261149E-16	1.742209E+00
4.035435E+03	1.206542E-15	1.272141E-16	1.742701E+00
4.037356E+03	1.210335E-15	1.272423E-16	1.743195E+00
4.039277E+03	1.210313E-15	1.213436E-16	1.743690E+00
4.041198E+03	1.210500E-15	1.197820E-16	1.744187E+00
4.043119E+03	1.210655E-15	1.197630E-16	1.744685E+00
4.045041E+03	1.206534E-15	1.217572E-16	1.745185E+00
4.046962E+03	1.206549E-15	1.240802E-16	1.745687E+00
4.048883E+03	1.207247E-15	1.251321E-16	1.746191E+00
4.050804E+03	1.202024E-15	1.243290E-16	1.746696E+00
4.052725E+03	1.199787E-15	1.249468E-16	1.747203E+00
4.054646E+03	1.198353E-15	1.254059E-16	1.747711E+00
4.056567E+03	1.195539E-15	1.257191E-16	1.748222E+00
4.058488E+03	1.186900E-15	1.224300E-16	1.748734E+00
4.060410E+03	1.178293E-15	1.212456E-16	1.749247E+00
4.062331E+03	1.169926E-15	1.219840E-16	1.749762E+00
4.064252E+03	1.164111E-15	1.221014E-16	1.750279E+00
4.066173E+03	1.153758E-15	1.178203E-16	1.750798E+00
4.068094E+03	1.147902E-15	1.189946E-16	1.751318E+00
4.070015E+03	1.138626E-15	1.183696E-16	1.751840E+00
4.071936E+03	1.128312E-15	1.171606E-16	1.752364E+00
4.073857E+03	1.118852E-15	1.190007E-16	1.752890E+00
4.075778E+03	1.104653E-15	1.152480E-16	1.753417E+00
4.077700E+03	1.093515E-15	1.110919E-16	1.753946E+00
4.079621E+03	1.082828E-15	9.307835E-17	1.754476E+00
4.081542E+03	1.074346E-15	9.335177E-17	1.755009E+00
