#wls	flux	fluxerr	mangling_mask
3.410000E+03	1.078265E-15	1.036848E-16	3.730375E-15
3.411950E+03	1.082298E-15	1.037028E-16	3.730906E-15
3.413900E+03	1.085512E-15	1.036787E-16	3.731437E-15
3.415850E+03	1.087757E-15	1.036054E-16	3.731969E-15
3.417800E+03	1.089330E-15	1.034984E-16	3.732501E-15
3.419750E+03	1.091987E-15	1.034448E-16	3.733033E-15
3.421700E+03	1.093449E-15	1.033319E-16	3.733565E-15
3.423650E+03	1.094837E-15	1.032153E-16	3.734097E-15
3.425600E+03	1.097533E-15	1.031625E-16	3.734630E-15
3.427550E+03	1.100827E-15	1.031382E-16	3.735163E-15
3.429500E+03	1.104272E-15	1.031204E-16	3.735696E-15
3.431450E+03	1.106596E-15	1.030479E-16	3.736229E-15
3.433400E+03	1.109333E-15	1.029947E-16	3.736763E-15
3.435350E+03	1.112369E-15	1.044954E-16	3.737297E-15
3.437300E+03	1.113948E-15	1.064614E-16	3.737830E-15
3.439250E+03	1.115117E-15	1.059852E-16	3.738365E-15
3.441200E+03	1.116360E-15	1.063696E-16	3.738899E-15
3.443150E+03	1.117492E-15	1.054516E-16	3.739433E-15
3.445100E+03	1.119522E-15	9.998355E-17	3.739968E-15
3.447050E+03	1.121216E-15	1.038472E-16	3.740503E-15
3.449000E+03	1.121039E-15	1.056545E-16	3.741038E-15
3.450950E+03	1.121424E-15	1.029508E-16	3.741573E-15
3.452900E+03	1.121211E-15	1.034603E-16	3.742109E-15
3.454850E+03	1.120323E-15	1.075028E-16	3.742645E-15
3.456800E+03	1.121644E-15	1.102337E-16	3.743180E-15
3.458750E+03	1.123190E-15	1.095508E-16	3.743717E-15
3.460700E+03	1.125373E-15	1.105761E-16	3.744253E-15
3.462650E+03	1.125646E-15	1.098958E-16	3.744789E-15
3.464600E+03	1.125396E-15	1.094344E-16	3.745326E-15
3.466550E+03	1.126606E-15	1.093212E-16	3.745863E-15
3.468500E+03	1.127479E-15	1.101419E-16	3.746400E-15
3.470450E+03	1.125280E-15	1.162977E-16	3.746937E-15
3.472400E+03	1.121881E-15	1.156308E-16	3.747474E-15
3.474350E+03	1.119794E-15	1.153794E-16	3.748012E-15
3.476300E+03	1.118605E-15	1.165039E-16	3.748550E-15
3.478250E+03	1.118915E-15	1.171672E-16	3.749088E-15
3.480200E+03	1.116676E-15	1.169740E-16	3.749626E-15
3.482150E+03	1.111586E-15	1.169509E-16	3.750164E-15
3.484100E+03	1.109008E-15	1.161331E-16	3.750702E-15
3.486050E+03	1.108754E-15	1.161165E-16	3.751241E-15
3.488000E+03	1.108613E-15	1.163878E-16	3.751780E-15
3.489950E+03	1.108210E-15	1.160095E-16	3.752319E-15
3.491900E+03	1.108256E-15	1.154288E-16	3.752858E-15
3.493850E+03	1.110968E-15	1.158994E-16	3.753397E-15
3.495800E+03	1.112704E-15	1.125282E-16	3.753937E-15
3.497750E+03	1.113127E-15	1.098054E-16	3.754476E-15
3.499700E+03	1.113362E-15	1.114398E-16	3.755016E-15
3.501650E+03	1.113222E-15	1.084250E-16	3.755556E-15
3.503600E+03	1.113157E-15	1.022346E-16	3.756096E-15
3.505550E+03	1.113354E-15	9.878999E-17	3.756637E-15
3.507500E+03	1.114341E-15	9.439733E-17	3.757177E-15
3.509450E+03	1.116117E-15	9.102141E-17	3.757718E-15
3.511400E+03	1.117443E-15	9.134589E-17	3.758258E-15
3.513350E+03	1.121175E-15	9.120178E-17	3.758799E-15
3.515300E+03	1.122877E-15	9.071743E-17	3.759340E-15
3.517250E+03	1.124505E-15	9.008023E-17	3.759882E-15
3.519200E+03	1.129405E-15	8.310579E-17	3.760423E-15
