3000.00  0.000000
3020.00  0.001036
3040.00  0.002073
3060.00  0.005181
3080.00  0.010363
3100.00  0.021762
3120.00  0.038342
3140.00  0.063212
3160.00  0.099482
3180.00  0.140933
3200.00  0.188601
3220.00  0.239378
3240.00  0.287047
3260.00  0.334715
3280.00  0.381347
3300.00  0.423834
3320.00  0.467358
3340.00  0.511917
3360.00  0.554404
3380.00  0.593782
3400.00  0.625907
3420.00  0.656995
3440.00  0.684974
3460.00  0.717098
3480.00  0.755440
3500.00  0.792746
3520.00  0.821762
3540.00  0.846632
3560.00  0.868394
3580.00  0.890155
3600.00  0.909845
3620.00  0.930570
3640.00  0.952332
3660.00  0.976166
3680.00  0.994819
3700.00  0.998964
3720.00  1.000000
3740.00  0.976166
3760.00  0.943005
3780.00  0.898446
3800.00  0.819689
3820.00  0.740933
3840.00  0.622798
3860.00  0.489119
3880.00  0.364767
3900.00  0.272539
3920.00  0.179275
3940.00  0.121244
3960.00  0.073575
3980.00  0.035233
4000.00  0.022798
4020.00  0.010363
4040.00  0.006218
4060.00  0.003109
4080.00  0.002073
4100.00  0.002073
4120.00  0.002073
4140.00  0.001036
4160.00  0.001036
4180.00  0.000000
