MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err
54395.56620357584	3.2141998402281154e-15	1.6003597125068766e-16	2.940401333667386e-15	4.1540654512628573e-17	3.216325035170189e-15	8.874588769846468e-17	1.2606959890546483e-15	2.586329968979449e-16	3.87394867187674e-15	4.505292807816035e-17	2.4671310539894058e-15	2.7003043236017294e-17	3.560643600945931e-15	4.202783482573687e-17
54395.616203575846	3.2128936396599274e-15	1.66789112281911e-16	2.9378578882099945e-15	4.218943767022981e-17	3.2092097674183284e-15	9.089468911715823e-17	1.2602180208437579e-15	2.6918254551829675e-16	3.872722508824419e-15	4.618993240059336e-17	2.465103130888363e-15	2.705038705002247e-17	3.557686760151863e-15	4.2171199050727776e-17
54395.66620357585	3.2110627394296087e-15	1.7506553380139228e-16	2.9353176438173182e-15	4.287254183333185e-17	3.2020921895973977e-15	9.303946557747061e-17	1.259901905831282e-15	2.791755337343084e-16	3.871285875569828e-15	4.743207062593581e-17	2.4630792723703242e-15	2.7100085468090527e-17	3.554736531009183e-15	4.23212088169896e-17
54395.71620357585	3.2087406586613492e-15	1.8454974549511386e-16	2.9327815306679633e-15	4.35903972359448e-17	3.194974195993287e-15	9.517578407418095e-17	1.259741439602492e-15	2.885873695557279e-16	3.8696452023591944e-15	4.875859872532832e-17	2.461059371290977e-15	2.7151822138608003e-17	3.551792620893589e-15	4.2476851470522986e-17
54395.766203575855	3.2059608593330674e-15	1.9491668737476954e-16	2.9302504760571045e-15	4.4343415564747683e-17	3.187857680933679e-15	9.729951674829963e-17	1.259730590292952e-15	2.973957656974727e-16	3.867806919052635e-15	5.0148836850279046e-17	2.4590433192348077e-15	2.720528789498604e-17	3.5488547315503807e-15	4.2637137322675635e-17
54395.81620357586	3.2027567496288983e-15	2.0585794169146208e-16	2.927725222155164e-15	4.5130776590641505e-17	3.180744538709687e-15	9.940681702337093e-17	1.2598634972977235e-15	3.055805048011223e-16	3.8657774551049405e-15	5.158275215057664e-17	2.4570310099655073e-15	2.726017838472852e-17	3.5459225695732568e-15	4.280110249436407e-17
54395.86620357586	3.1991616872867616e-15	2.170949992000695e-16	2.9252062170084737e-15	4.5949714837927845e-17	3.173636663628098e-15	1.0149409737376105e-16	1.2601344700157003e-15	3.131232576411495e-16	3.863563239698248e-15	5.3041350611206125e-17	2.4550223363387646e-15	2.731619792521808e-17	3.5429958403047154e-15	4.296780921823395e-17
54395.91620357586	3.195208982942133e-15	2.2838363099209185e-16	2.9226938825225696e-15	4.679730620634493e-17	3.166535950021817e-15	1.0355800880469453e-16	1.260537986628607e-15	3.2000744187224304e-16	3.861170701586496e-15	5.450691383361982e-17	2.453017189939065e-15	2.7373058908370285e-17	3.5400742506512547e-15	4.313635433912054e-17
54395.96620357587	3.190931903468298e-15	2.3951319271128603e-16	2.9201886405960066e-15	4.7670666813668724e-17	3.159444292218525e-15	1.0559542196750133e-16	1.2610686929146886e-15	3.262181126505704e-16	3.8586062692829874e-15	5.596311818000846e-17	2.4510154641668988e-15	2.7430480773033612e-17	3.5371575051733736e-15	4.330586859835486e-17
54396.01620357587	3.1863636753130726e-15	2.503035588825065e-16	2.917690913151775e-15	4.856697493613519e-17	3.152363584566798e-15	1.0760340993680501e-16	1.2617214010966451e-15	3.3174187908295694e-16	3.855876370938706e-15	5.739507062035198e-17	2.4490170518779546e-15	2.748819398943999e-17	3.534245307336771e-15	4.347551429736474e-17
54396.06620357587	3.1815374878311402e-15	2.6060128560729964e-16	2.9152011221212445e-15	4.9483488276860475e-17	3.1452957213943188e-15	1.0957923251638162e-16	1.2624910887239794e-15	3.365668423274079e-16	3.852987434389893e-15	5.878928896004318e-17	2.447021846654324e-15	2.7545938379568197e-17	3.531337365142745e-15	4.3644496979641034e-17
54396.116203575875	3.1764864966157204e-15	2.7027582332709654e-16	2.912719689447652e-15	5.0417557074630044e-17	3.1382425971019004e-15	1.1152032194435954e-16	1.2633728975891237e-15	3.4068255254515093e-16	3.8499458872248356e-15	6.013364817206806e-17	2.44502973953569e-15	2.760346207289593e-17	3.528433384246594e-15	4.3812059004019297e-17
54396.16620357588	3.1712438268255834e-15	2.7921613632555156e-16	2.9102470370979725e-15	5.1366633624860485e-17	3.13120610607991e-15	1.134242700014565e-16	1.264362132677687e-15	3.440799829635047e-16	3.846758156744524e-15	6.141730804610766e-17	2.443040624467345e-15	2.7660526812227333e-17	3.5255330681140167e-15	4.397747985551553e-17
54396.21620357588	3.165842576509934e-15	2.873278377503035e-16	2.907783587044069e-15	5.232827872867159e-17	3.1241881427448343e-15	1.1528881626646842e-16	1.26545426115213e-15	3.4675152016728613e-16	3.843430669926972e-15	6.263063326401286e-17	2.441054393396975e-15	2.771690371150301e-17	3.522636123338712e-15	4.414008586353641e-17
54396.266203575884	3.1603158199323004e-15	2.9453083090651347e-16	2.905329761280843e-15	5.330016559009981e-17	3.1171906015445017e-15	1.1711183756068858e-16	1.2666449113691499e-15	3.4869097048196204e-16	3.8399698535461585e-15	6.376511271361639e-17	2.4390709393618697e-15	2.777237426815166e-17	3.5197422563579774e-15	4.429923828189477e-17
54396.31620357589	3.1546966108900978e-15	3.00757399814257e-16	2.9028859818241415e-15	5.42800816252773e-17	3.110215377010321e-15	1.1889133833880551e-16	1.2679298719303463e-15	3.498935830073973e-16	3.836382134084193e-15	6.481328283205406e-17	2.4370901552177176e-15	2.782673218406922e-17	3.5168511696991128e-15	4.4454344166447617e-17
54396.36620357589	3.149017986035591e-15	3.0595067928043263e-16	2.900452670699586e-15	5.526592859039197e-17	3.103264363631912e-15	1.2062544206557808e-16	1.2693050907660437e-15	3.5035609056687377e-16	3.832673937881365e-15	6.576865722448083e-17	2.4351119341834086e-15	2.7879783368416626e-17	3.5139625718326157e-15	4.4604851897545856e-17
54396.41620357589	3.1433129681918638e-15	3.100634377904133e-16	2.8980302499572333e-15	5.62557213919275e-17	3.0963394559668025e-15	1.2231238337677087e-16	1.2707666742523501e-15	3.5007677059978677e-16	3.828851690984266e-15	6.662566440183953e-17	2.4331361683882296e-15	2.793134419009927e-17	3.5110761660677853e-15	4.475025037381024e-17
54396.466203575896	3.137614569670126e-15	3.130571156180141e-16	2.8956191416729733e-15	5.724758588930005e-17	3.0894425486404317e-15	1.2395050102206816e-16	1.2723108863608381e-15	3.4905552890683473e-16	3.824921819187875e-15	6.73795939023835e-17	2.431162750687869e-15	2.7981243660011905e-17	3.5081916580599197e-15	4.489007253642145e-17
54396.5162035759	3.1319557955852832e-15	3.1490107107240335e-16	2.893219767935262e-15	5.823975592853554e-17	3.0825755362886837e-15	1.2553823147171331e-16	1.2739341478413768e-15	3.4729401021299105e-16	3.820890748162737e-15	6.802655112520351e-17	2.4291915728484135e-15	2.80293226663017e-17	3.5053087576871166e-15	4.5023891918452984e-17
54396.5662035759	3.126369647170981e-15	3.155719977704384e-16	2.8908325508576902e-15	5.923056985182594e-17	3.075740313625802e-15	1.2707410312968915e-16	1.2756330354372777e-15	3.4479574082489447e-16	3.816764903436663e-15	6.856342074415852e-17	2.427222529178355e-15	2.807543365224912e-17	3.5024271630974767e-15	4.5151324743524494e-17
54396.616203575904	3.1208891250926496e-15	3.150534845957758e-16	2.8884579125838693e-15	6.021846662055211e-17	3.0689387753608052e-15	1.2855673111810678e-16	1.2774042811331727e-15	3.415663103207809e-16	3.812550710198935e-15	6.898783841401344e-17	2.4252555118069817e-15	2.8119441166091427e-17	3.4995465830742975e-15	4.5272026595961137e-17
54396.66620357591	3.1155472327635442e-15	3.1333569752878885e-16	2.8860962752748655e-15	6.120198171931608e-17	3.0621728163333064e-15	1.2998481252642902e-16	1.2792447714351565e-15	3.3761360134978057e-16	3.808254593637e-15	6.929817061381972e-17	2.4232904134083803e-15	2.8161222568069495e-17	3.4966667245240765e-15	4.538569853340838e-17
54396.71620357591	3.1103769796567252e-15	3.1041516903966224e-16	2.8837480611147834e-15	6.217974293664696e-17	3.0554443313933676e-15	1.3135712213193545e-16	1.2811515466833008e-15	3.329480794000881e-16	3.80388297874068e-15	6.949350228601453e-17	2.4213271270198412e-15	2.8200666737887665e-17	3.493787293414913e-15	4.5492078238740143e-17
54396.76620357591	3.1054113846206998e-15	3.062946865848744e-16	2.8814136923170523e-15	6.315046609984373e-17	3.0487552154694073e-15	1.3267250851692317e-16	1.2831218003963475e-15	3.2758315804176123e-16	3.799442290297589e-15	6.957363215213425e-17	2.419365544770651e-15	2.8237673468859603e-17	3.4909079907101063e-15	4.559094455339196e-17
54396.816203575916	3.1006834791936645e-15	3.009832773568493e-16	2.879093591132103e-15	6.411295085242538e-17	3.0421073635682e-15	1.3392989053528202e-16	1.2851528786483177e-15	3.215356599516983e-16	3.7949389529480334e-15	6.953907582119615e-17	2.4174055604245006e-15	2.82721558906208e-17	3.4880285244109547e-15	4.5682118365577244e-17
54396.86620357592	3.096226310919611e-15	2.944962923402257e-16	2.8767881798208397e-15	6.506607649921383e-17	3.0355026707539834e-15	1.3512825412785388e-16	1.2872422794773356e-15	3.1482640036162615e-16	3.790379391439373e-15	6.939107627480584e-17	2.415447065384276e-15	2.83040388203468e-17	3.485148602205955e-15	4.5765456694301377e-17
54396.91620357592	3.092072946664433e-15	2.86855599580888e-16	2.8744978806818674e-15	6.600879796312062e-17	3.0289430321223377e-15	1.3626664941869794e-16	1.2893876523260308e-15	3.0748092791690895e-16	3.785770030109979e-15	6.913162240125973e-17	2.4134899534136667e-15	2.833325788174364e-17	3.4822679281864073e-15	4.5840857173428166e-17
54396.966203575925	3.0882564759336252e-15	2.780899053241331e-16	2.872223116054284e-15	6.694014187544655e-17	3.0224303428785424e-15	1.3734418808664422e-16	1.2915867975139356e-15	2.99530468874307e-16	3.781117293444618e-15	6.876347535309822e-17	2.4115341168235616e-15	2.8359760867427014e-17	3.47938620503601e-15	4.590825829428657e-17
54397.01620357593	3.0848100141924495e-15	2.682352337250973e-16	2.8699643082869627e-15	6.785920281934002e-17	3.0159664983375772e-15	1.383600409843364e-16	1.2938376657415146e-15	2.9101313474351893e-16	3.776427605648993e-15	6.829020309434319e-17	2.409579447743247e-15	2.838350786084131e-17	3.4765031393484626e-15	4.5967632607683747e-17
54397.06620357593	3.081766706186163e-15	2.5733561342668877e-16	2.8677218797734597e-15	6.876513972402992e-17	3.009553393824869e-15	1.3931343597613822e-16	1.2961383576256812e-15	2.819754714561856e-16	3.771707391078863e-15	6.771622354227674e-17	2.4076258404812158e-15	2.8404469153695124e-17	3.4736184386558616e-15	4.601899299026169e-17
54397.11620357593	3.0791597292633066e-15	2.454440461061385e-16	2.8654962529457293e-15	6.965717242155382e-17	3.0031929248016643e-15	1.4020365597723504e-16	1.2984871232670505e-15	2.7247445007008793e-16	3.766963073833797e-15	6.704685628878638e-17	2.4056731862587523e-15	2.842262684853473e-17	3.4707318093955057e-15	4.6062385493296534e-17
54397.16620357594	3.0770222967020542e-15	2.326238743964308e-16	2.8632878502517847e-15	7.053457835981558e-17	2.9968869868389084e-15	1.410300371679182e-16	1.300882361848482e-15	2.6258002381982584e-16	3.762201078060028e-15	6.628838305816681e-17	2.403721379202749e-15	2.843797417507028e-17	3.4678429519050958e-15	4.6097897499072826e-17
54397.21620357594	3.075387661036029e-15	2.189507352512879e-16	2.8610970941906047e-15	7.139668947294655e-17	2.990637475512771e-15	1.4179196740562647e-16	1.3033226212651043e-15	2.523784000840488e-16	3.7574278278379125e-15	6.544811672398575e-17	2.4017703103528894e-15	2.845051618700676e-17	3.464951575124328e-15	4.61256505584869e-17
54397.26620357594	3.0742891173874365e-15	2.045153991620281e-16	2.85892440729119e-15	7.224288919474673e-17	2.9844462865456886e-15	1.4248888476327014e-16	1.3058065977856316e-15	2.4197618850812685e-16	3.752649747261531e-15	6.453447794151134e-17	2.3998198749256692e-15	2.84602667412487e-17	3.462057383926502e-15	4.614579804613265e-17
54397.316203575945	3.0737600067982014e-15	1.8942799019440772e-16	2.8567702121139575e-15	7.307260961499597e-17	2.9783153157645726e-15	1.431202762260261e-16	1.3083331357450146e-15	2.315055659008512e-16	3.74787326040209e-15	6.35570780701047e-17	2.3978699625079676e-15	2.8467252457067335e-17	3.4591600853745152e-15	4.615853435242542e-17
54397.36620357595	3.0738337195688215e-15	1.7382441854840253e-16	2.854634931270292e-15	7.388532876242168e-17	2.9722464591060356e-15	1.4368567651419486e-16	1.3109012272682102e-15	2.211305002387298e-16	3.743104791296943e-15	6.252680545197694e-17	2.39592046795308e-15	2.847150898899353e-17	3.4562593826212676e-15	4.6164081597004393e-17
54397.41620357595	3.0745436985973526e-15	1.578764440411387e-16	2.8525189873932204e-15	7.468056800752501e-17	2.9662416125693744e-15	1.4418466703103016e-16	1.3135100120253145e-15	2.110538199156625e-16	3.738350763966973e-15	6.145591080684088e-17	2.3939712842982947e-15	2.847308272123619e-17	3.4533549805400572e-15	4.6162698688834636e-17
54397.466203575954	3.0759234427249802e-15	1.4180779513096867e-16	2.8504228031681322e-15	7.545788957918641e-17	2.9603026722792577e-15	1.4461687492781742e-16	1.3161587770175907e-15	2.015243743010926e-16	3.733617602619716e-15	6.035808478385243e-17	2.392022302220095e-15	2.8472030725927013e-17	3.4504465886961815e-15	4.615467636415358e-17
54397.51620357596	3.0780065100817216e-15	1.2592037268453657e-16	2.8483468013153266e-15	7.621689417510801e-17	2.9544315344961734e-15	1.4498197227184632e-16	1.3188469563948529e-15	1.9284255763324273e-16	3.728911731311739e-15	5.924851808213127e-17	2.3900734163901744e-15	2.846841824781392e-17	3.4475339072709407e-15	4.614033797352838e-17
54397.56620357596	3.0808265214419745e-15	1.1063652517486881e-16	2.846291404598387e-15	7.695721866141632e-17	2.9486300955641897e-15	1.45279675315517e-16	1.3215741313036942e-15	1.8536100600330294e-16	3.724239574249662e-15	5.81439302406125e-17	2.388124518393019e-15	2.8462321097853154e-17	3.444616644891233e-15	4.612003797003395e-17
54397.61620357596	3.0844171635789348e-15	9.656299240638222e-17	2.844257035820694e-15	7.767853385341293e-17	2.942900251905732e-15	1.4550974386254915e-16	1.324340029766976e-15	1.794756830830838e-16	3.719607555607166e-15	5.706254927619338e-17	2.386175502537121e-15	2.845382424914748e-17	3.4416945059611557e-15	4.609415900965694e-17
54397.666203575965	3.0888121926267922e-15	8.456727389522837e-17	2.8422441178310087e-15	7.838054235563389e-17	2.93724390018352e-15	1.4567198071839898e-16	1.3271445265941846e-15	1.7560209486057007e-16	3.715022099774776e-15	5.602401966038245e-17	2.3842262602253657e-15	2.844302242535782e-17	3.438767195197609e-15	4.6063110781048265e-17
54397.71620357597	3.0940454374485196e-15	7.579467220324435e-17	2.8402530735248693e-15	7.906297646531852e-17	2.931662937049826e-15	1.4576623123309882e-16	1.3299876433228377e-15	1.7413424799261381e-16	3.7104896310506075e-15	5.504921233592675e-17	2.3822766839502406e-15	2.843001781918058e-17	3.4358344210710898e-15	4.6027338119558596e-17
54397.76620357597	3.100150060272541e-15	7.142147977600482e-17	2.838284319943678e-15	7.972559372323048e-17	2.926159259381547e-15	1.4579238293146073e-16	1.3328695109955036e-15	1.753901549277136e-16	3.706016534969863e-15	5.415979832319588e-17	2.3803266667490348e-15	2.841492073268183e-17	3.4328958868908974e-15	4.598730546826852e-17
54397.816203575974	3.1071116157082798e-15	7.15136902059105e-17	2.8363378960102845e-15	8.0368023399771e-17	2.9207347640973687e-15	1.4575036520219066e-16	1.3357880192068346e-15	1.7946140572435363e-16	3.701606692787425e-15	5.3370775161796174e-17	2.3783761018406386e-15	2.8397850848140094e-17	3.429951297061131e-15	4.5943504839221893e-17
54397.86620357598	3.114839967543591e-15	7.452695259160631e-17	2.8344132398386216e-15	8.098967469084303e-17	2.915391348335377e-15	1.4564014908900098e-16	1.3387374092908117e-15	1.8614335341276462e-16	3.6972600069107115e-15	5.268602738106598e-17	2.3764248813543385e-15	2.8378933400216165e-17	3.4270003592702877e-15	4.589645435957007e-17
54397.91620357598	3.123238309200577e-15	7.876190786471683e-17	2.83250973613419e-15	8.15899594977273e-17	2.9101309093067913e-15	1.454617471441806e-16	1.3417117300266818e-15	1.9512598066627141e-16	3.692976025901751e-15	5.210885194033028e-17	2.374472899235427e-15	2.835830376436967e-17	3.4240427774532673e-15	4.584669012655944e-17
54397.96620357598	3.1322098933128187e-15	8.291924775957528e-17	2.8306267696401905e-15	8.216831426818061e-17	2.9049553444056637e-15	1.4521521335893063e-16	1.3447051738276044e-15	2.0606023961306397e-16	3.688754298465306e-15	5.1643189218566933e-17	2.3725200465235868e-15	2.833610160053541e-17	3.4210782580473676e-15	4.5794771307801686e-17
54398.016203575986	3.1416580220312027e-15	8.615412469587208e-17	2.82876372515498e-15	8.272420003953899e-17	2.8998665511566414e-15	1.449006431718815e-16	1.347712075462122e-15	2.1860031417263744e-16	3.684594373401293e-15	5.1293785324767465e-17	2.370566217345711e-15	2.8312473099297386e-17	3.418106504831088e-15	4.574127381605265e-17
54398.06620357599	3.151486037329615e-15	8.797082292173054e-17	2.826919987507634e-15	8.325710243815036e-17	2.8948664271888475e-15	1.4451817355012835e-16	1.350726910805681e-15	2.3242989422962135e-16	3.680495799621254e-15	5.1066281510570144e-17	2.368611303286285e-15	2.8287571671625575e-17	3.4151272256493257e-15	4.5686790423022064e-17
54398.11620357599	3.1615973113171512e-15	8.812355517932278e-17	2.825094941573308e-15	8.376653165542349e-17	2.889956870340358e-15	1.4406798314613939e-16	1.3537442956224428e-15	2.4727389359514257e-16	3.676458126111755e-15	5.096721914921926e-17	2.3666551982906005e-15	2.8261554606478654e-17	3.4121401245933803e-15	4.563192900915265e-17
54398.166203575995	3.171895236549999e-15	8.656382535120845e-17	2.8232879722620655e-15	8.425202239689733e-17	2.8851397785589466e-15	1.4355029253370557e-16	1.3567589843768807e-15	2.6290032203612044e-16	3.672480902082613e-15	5.1003952790196875e-17	2.364697793943143e-15	2.8234584290909676e-17	3.40914490544175e-15	4.557730604475964e-17
54398.216203576	3.182283216345509e-15	8.343598224029459e-17	2.8214984645188774e-15	8.471313381127708e-17	2.8804170499804466e-15	1.4296536451857723e-16	1.3597658690750673e-15	2.7911687558252774e-16	3.668563676696066e-15	5.118446895441459e-17	2.3627389830996005e-15	2.820682731220791e-17	3.406141277916133e-15	4.552354643430294e-17
54398.266203576	3.1926646550967365e-15	7.912324906989524e-17	2.8197258033299082e-15	8.514944941545821e-17	2.875790582839941e-15	1.4231350453160748e-16	1.362759978135487e-15	2.9576540994566263e-16	3.664705999315642e-15	5.1517116191098466e-17	2.3607786602500672e-15	2.8178453626083563e-17	3.403128942041429e-15	4.547128219113022e-17
54398.316203576	3.202942948586581e-15	7.435296508964429e-17	2.8179693737162295e-15	8.556057699968851e-17	2.8712622756546e-15	1.415950611165773e-16	1.3657364752892209e-15	3.127160871538818e-16	3.660907419392705e-15	5.2010259286072064e-17	2.358816715707825e-15	2.8149635947255365e-17	3.400107608790535e-15	4.542114696614564e-17
54398.366203576006	3.2130214743021946e-15	7.034978439460439e-17	2.816228560714273e-15	8.594614853904299e-17	2.8668340269520396e-15	1.4081042648648745e-16	1.3686906585091752e-15	3.298620360906021e-16	3.657167486495733e-15	5.267187928444634e-17	2.356853044326168e-15	2.8120548733370776e-17	3.3970769799087506e-15	4.5373771028515527e-17
54398.41620357601	3.222803581746127e-15	6.89068436304051e-17	2.8145027494121355e-15	8.630582009640259e-17	2.8625077355471863e-15	1.3996003719106055e-16	1.37161795896832e-15	3.471148227672581e-16	3.653485750231631e-15	5.350914713557818e-17	2.3548875371447794e-15	2.8091368255440454e-17	3.394036761520574e-15	4.532978402171871e-17
54398.46620357601	3.2321931615050563e-15	7.201374083573765e-17	2.8127913249230465e-15	8.663927173311471e-17	2.8582853003698896e-15	1.390443748817957e-16	1.3745139400267248e-15	3.644007550461522e-16	3.64986175559594e-15	5.4527852723048615e-17	2.3529200879273516e-15	2.8062267807731316e-17	3.390986664598902e-15	4.5289793800581125e-17
54398.516203576015	3.2411312159664004e-15	8.040581441952232e-17	2.811093672381181e-15	8.694620742043298e-17	2.8541686205537273e-15	1.3806396717438134e-16	1.3773742962473186e-15	3.8165793223755367e-16	3.646294740538674e-15	5.572258685148068e-17	2.3509506483681437e-15	2.803328442917997e-17	3.3879266716269404e-15	4.525394307130275e-17
54398.56620357602	3.2496177354969115e-15	9.299944170366157e-17	2.809409176950736e-15	8.722635496124227e-17	2.8501595953889915e-15	1.3701938862343951e-16	1.3801948524399446e-15	3.988339156992906e-16	3.64278345504328e-15	5.70712821619233e-17	2.348979260053677e-15	2.80042335543524e-17	3.3848572014437492e-15	4.522163409322748e-17
54398.61620357602	3.2576579086488447e-15	1.0847177241859687e-16	2.8077372238245324e-15	8.747946591986767e-17	2.8462601243644777e-15	1.3591126182784882e-16	1.3829715627338755e-15	4.158838986394228e-16	3.63932660585434e-15	5.854999778022442e-17	2.3470059703816886e-15	2.7974910388661937e-17	3.3817787068271767e-15	4.5192196159481594e-17
54398.666203576024	3.26525687121494e-15	1.257940582593948e-16	2.8060771982233185e-15	8.770531556391227e-17	2.8424721070943538e-15	1.3474025867424953e-16	1.3857005096784545e-15	4.327692692745075e-16	3.6359228997841436e-15	6.013507629235053e-17	2.3450308312899296e-15	2.7945114063891324e-17	3.378691652285068e-15	4.516494883000281e-17
54398.71620357603	3.2724197067228743e-15	1.442604365674915e-16	2.804428485384598e-15	8.790370281887722e-17	2.838797443474872e-15	1.335071017018562e-16	1.3883779033717496e-15	4.494564807031797e-16	3.632571043707195e-15	6.180372766434382e-17	2.343053889631336e-15	2.79146425976432e-17	3.375596487936472e-15	4.513921377232369e-17
54398.76620357603	3.279151446923927e-15	1.6339472890477512e-16	2.802790470564726e-15	8.807445023646336e-17	2.835238033574671e-15	1.32212565643258e-16	1.3910000806171063e-15	4.659161588213753e-16	3.629269744666352e-15	6.353441771623426e-17	2.3410751964356557e-15	2.7883298084340347e-17	3.3724936732844352e-15	4.511430755088148e-17
54398.81620357603	3.2854570722783878e-15	1.828664554841474e-16	2.801162539042398e-15	8.821740398411201e-17	2.831795777582536e-15	1.3085747914115104e-16	1.3935635041074164e-15	4.821223948039533e-16	3.626017709704472e-15	6.530709436382205e-17	2.3390948018246347e-15	2.785088507336916e-17	3.3693836648604052e-15	4.508955504140611e-17
54398.866203576035	3.2913415124375704e-15	2.024360407949354e-16	2.7995440761235385e-15	8.833243384244483e-17	2.828472575937995e-15	1.2944272662823252e-16	1.3960647616370544e-15	4.980521808995403e-16	3.622813645987016e-15	6.710328918087475e-17	2.3371127526512086e-15	2.7817212145789914e-17	3.3662669206034284e-15	4.5064287633918196e-17
54398.91620357604	3.2968096467199764e-15	2.2192184401793967e-16	2.797934467131526e-15	8.841943323261063e-17	2.8252703292895276e-15	1.2796925045408983e-16	1.3985005653411877e-15	5.136849578481506e-16	3.619656260787409e-15	6.890612970124357e-17	2.3351290999451263e-15	2.7782092295919056e-17	3.3631438961065523e-15	4.503784475512598e-17
54398.96620357604	3.301866304584662e-15	2.411805037145499e-16	2.796333097384154e-15	8.847831925335176e-17	2.822190938468447e-15	1.2643805322231e-16	1.4008677509625803e-15	5.290022495983924e-16	3.616544261452272e-15	7.070029214592278e-17	2.333143892556929e-15	2.7745344462379705e-17	3.3600150477448244e-15	4.500958200998668e-17
54399.016203576044	3.3065162661012804e-15	2.6009501240082296e-16	2.7947393522480878e-15	8.850903274791423e-17	2.81923630453069e-15	1.2485020037171366e-16	1.4031632771455596e-15	5.439873666312476e-16	3.613476355368484e-15	7.247191782176925e-17	2.3311571806083627e-15	2.770679186793597e-17	3.3568808333008915e-15	4.49788670013022e-17
54399.06620357605	3.310764262414539e-15	2.785672768399793e-16	2.7931526170732357e-15	8.851153838582998e-17	2.816408328720249e-15	1.2320682309985293e-16	1.4053842247570583e-15	5.586251634852541e-16	3.61045125007115e-15	7.420851017035292e-17	2.3291690125867677e-15	2.7666264338266204e-17	3.3537417078986016e-15	4.49450843270986e-17
54399.11620357605	3.314614976206659e-15	2.9651332968805807e-16	2.7915722772339434e-15	8.848582477252884e-17	2.8137089125109647e-15	1.2150912154265057e-16	1.407527796234782e-15	5.729018393401294e-16	3.60746765306243e-15	7.58988241911211e-17	2.327179439158692e-15	2.7623599914311847e-17	3.3505981326050005e-15	4.490764418082678e-17
54399.16620357605	3.3180730421538484e-15	3.1386014904926844e-16	2.789997718124104e-15	8.843190457949346e-17	2.8111399575960775e-15	1.1975836836129376e-16	1.4095913149622615e-15	5.868047730023985e-16	3.60452427203297e-15	7.753275612380673e-17	2.325188508811475e-15	2.7578641501924232e-17	3.3474505589467365e-15	4.4865970884682774e-17
54399.216203576056	3.3211430473810492e-15	3.3054348097828515e-16	2.7884283251327244e-15	8.83498147032794e-17	2.808703365856884e-15	1.1795591272799021e-16	1.4115722246705849e-15	6.003223855356209e-16	3.601619814667924e-15	7.910123809628955e-17	2.3231962705772606e-15	2.7531239998783416e-17	3.3442994458012567e-15	4.481951562803168e-17
54399.26620357606	3.3238295319114257e-15	3.4650630559444565e-16	2.7868634836606793e-15	8.823961644733378e-17	2.8064010394985564e-15	1.161031847530675e-16	1.4134680888669968e-15	6.134440252341433e-16	3.5987529887658995e-15	8.059614033914651e-17	2.3212027733065896e-15	2.74812553589508e-17	3.3411452520460077e-15	4.4767755014815444e-17
54399.31620357606	3.3261369891134613e-15	3.6169772782891605e-16	2.7853025791200147e-15	8.810139573189885e-17	2.8042348807785056e-15	1.142017004443161e-16	1.4152765902900614e-15	6.261598707596603e-16	3.595922502152955e-15	8.20101824856451e-17	2.3192080685740125e-15	2.7428555413402232e-17	3.3379884326484367e-15	4.471018884430917e-17
54399.366203576064	3.3280698661428667e-15	3.7607215588490104e-16	2.783744996919984e-15	8.793526333237564e-17	2.8022067923615983e-15	1.1225306725395464e-16	1.4169955303912728e-15	6.384608491272633e-16	3.593127062744813e-15	8.333685402378585e-17	2.3172122041404674e-15	2.7373016663167817e-17	3.3348294438271917e-15	4.464634697801765e-17
54399.41620357607	3.32963256438196e-15	3.8958867967239867e-16	2.7821901224872953e-15	8.774135514686243e-17	2.8003186770276253e-15	1.1025899027579276e-16	1.418622828843234e-15	6.5033856590036e-16	3.590365378490134e-15	8.457034392060921e-17	2.3152152301277003e-15	2.7314524359143846e-17	3.3316687430521192e-15	4.457578609950131e-17
54399.46620357607	3.3308294398745248e-15	4.0221059165678596e-16	2.7806373412367862e-15	8.751983249215407e-17	2.7985724378593573e-15	1.0822127921111191e-16	1.4201565230740973e-15	6.617852454798255e-16	3.587636157419923e-15	8.570547876612103e-17	2.313217195204652e-15	2.7252973281572166e-17	3.3285067895134656e-15	4.44980952370386e-17
54399.51620357607	3.3316648037574077e-15	4.1390501152195074e-16	2.7790860385944667e-15	8.72708824319191e-17	2.7969699781276222e-15	1.0614185617882883e-16	1.421594767828357e-15	6.727936797852741e-16	3.5849381076493655e-15	8.673766887978735e-17	2.3112181491298675e-15	2.718826756358789e-17	3.3253440341122808e-15	4.441289005891871e-17
54399.566203576076	3.33214292268999e-15	4.246425882309768e-16	2.777535599979364e-15	8.699471813746081e-17	2.795513201385333e-15	1.0402276449962614e-16	1.4229358347538065e-15	6.833571839512203e-16	3.582269937233255e-15	8.766286144708915e-17	2.309218141480291e-15	2.712032211579691e-17	3.322180940261609e-15	4.4319820917942264e-17
54399.61620357608	3.3322680192771387e-15	4.3439726106564623e-16	2.7759854108119024e-15	8.669157928083283e-17	2.7942040114309215e-15	1.0186617861792445e-16	1.42417811201466e-15	6.934695579188639e-16	3.5796303544404855e-15	8.847750021954813e-17	2.3072172214696646e-15	2.704906097745804e-17	3.319017960270099e-15	4.421856804990127e-17
