time,logL_BVRI,logL_BVRI_err
53078.1,-0.3730808983843778,0.0
53078.3,0.2641056221836091,0.0
53078.6,0.6256529963348036,0.0
53080.43,1.4767424926354282,0.0
53082.76,1.9522642672454358,0.0
53085.09,2.2371322744592113,4.6716112042113557e-07
53087.06,2.2975273848439954,1.3236867354750739e-06
53088.04,2.306911486999303,3.099608171388563e-07
53090.01,2.321503758859238,2.963971099515538e-06
53091.0,2.3170284807784918,4.144947553346734e-07
53091.98,2.3039883368313374,7.9305224442875e-06
53092.96,2.301122294648958,3.276038492229343e-07
53093.95,2.2969506587759976,6.783876390543561e-07
53094.93,2.296690583095528,8.282637703846903e-07
53097.23,2.2720333520924787,7.37959012293047e-05
53099.52,2.2385875049783506,0.00011437287344531797
53101.82,2.1957525064445766,4.812078866945226e-07
53103.79,2.1579230184448175,0.0001016281155814005
53105.76,2.123833121962829,0.00015353522165376045
53107.73,2.096111173601692,6.633080326860059e-05
53108.71,2.0810198433112523,1.952287270250704e-05
53110.68,2.043552159173264,0.00013406759756450122
53112.65,1.9949362160915856,5.803137927935235e-07
53114.62,1.9730365752797605,7.404011871318584e-07
53116.59,1.9351482768225112,1.1488070463805953e-06
53119.0,1.904482055631547,1.9990921027715673e-05
53120.53,1.8830006719332417,1.0532771746770994e-06
53121.51,1.8605451956495092,0.00011779575884006673
53123.73,1.8211527324984762,0.0002460334910709058
53125.94,1.802626843937777,0.00024813729727990333
53128.15,1.7948486442163383,0.0002279058783242038
53130.37,1.7556252768097786,1.5645055359330827e-06
53132.34,1.728855329206201,0.00012049174162261526
53134.31,1.708181513075219,0.00017526394968575936
53136.28,1.6845885730962193,1.954033748348548e-06
53137.0,1.6825714114240016,2.2833611824980263e-05
53138.24,1.6852765315564104,6.541491678394385e-07
53140.21,1.6726044549693568,0.0001368441778833327
53142.17,1.6599000295635427,0.0001865819599342584
53144.14,1.6452878672011828,0.00019906530809826498
53146.1,1.630709506337684,0.0001702665556126074
53148.07,1.6162078406724396,0.00016362130206008205
53150.03,1.6028986520849644,0.00016340371084379844
53152.0,1.5947016729487327,3.9788196964652415e-06
53153.99,1.5778669297352224,0.00016014840543474043
53155.98,1.5662202408095134,0.00015659809093753548
53157.97,1.5562666587903684,0.0001576033669765776
53159.96,1.5452289784673185,0.00015788444699270601
53161.96,1.529385930604742,0.00015687683965098128
53163.95,1.5169032278542909,0.0001579034354269761
53165.94,1.5044104898954744,0.00016020770716040567
53167.93,1.491709952288431,0.00016380090733920333
53169.92,1.4793491026605676,0.0001680981646593202
53171.91,1.4668290603770011,0.0001708353972207435
53173.9,1.4544806271965267,0.00017076890853605272
53175.89,1.4422755081047967,0.0001669604932146528
53177.89,1.430194360350697,0.0001601066476623262
53179.88,1.4181978066720586,0.00015422354830021273
53181.87,1.4065369618205628,0.00015167752236150368
53183.86,1.39454018254768,0.00015209544746323336
53185.85,1.3824944987432772,0.00015449413973412545
53187.84,1.37040567885198,0.000157687672971834
53189.83,1.358289526866111,0.00016092034525728383
53191.82,1.3464718141845693,0.00016402149624329104
53193.82,1.3343454935088972,0.00016646375260469078
53195.81,1.3222292244917548,0.0001684040015548443
53197.8,1.310129097099157,0.00016985823112680915
53199.79,1.298049223861438,0.00017085436350670349
53201.78,1.2859919025884743,0.00017141550440195476
53203.77,1.2742689950250596,0.00017167978242382543
53205.76,1.2622590816988124,0.00017139196652725717
53207.75,1.2502711025423532,0.00017066012932465057
53209.75,1.2383023758982692,0.00016945318181509333
53211.74,1.2263489812758168,0.00016772885396592775
53213.73,1.2144057147194878,0.00016544150463574894
53215.72,1.202773008735744,0.00016252040682264695
53217.71,1.1908279566773718,0.00015897578133352056
53219.7,1.1788683937837339,0.00015479454404628817
53221.69,1.1668843183126913,0.00015005292370100551
53223.68,1.1548658870307014,0.00014492831030724768
53225.68,1.1428060494455872,0.00013973303567651023
53227.67,1.131003751353798,0.0001347626857236436
53229.66,1.1188569135272843,0.00013093801418663118
53231.65,1.1066768008717016,0.00012871496767469503
53233.64,1.0944768550534931,0.00012860752075406396
53235.63,1.0822729631326136,0.00013086059941341339
53237.62,1.0703806872932549,0.00013513344939679108
53239.61,1.0582114999891075,0.00014164122114477504
53241.61,1.0460731595781225,0.00014965872789526297
53243.6,1.033969045188604,0.0001587045786260867
53245.59,1.0218984587122124,0.00016839867618089008
53247.58,1.0098591067469442,0.0001784349180502973
53249.57,0.9981491356440475,0.00018818480360826125
53251.56,0.9861597485887522,0.00019832733565789914
53253.55,0.9741879820584303,0.00020840287966884187
53255.54,0.9622299050789093,0.0002183677643325176
53257.54,0.9502815123421238,0.0002282243534431497
53259.53,0.938339586384401,0.00023797175396548213
53261.52,0.9267152441096398,0.0002467967192544097
53263.51,0.9147795673142171,0.0002563139577396249
53265.5,0.9028435096068588,0.00026579027459062483
53267.49,0.8909540648498797,0.0002753895450536792
53269.48,0.879009268765892,0.0002848321028105115
53271.47,0.8673892752061394,0.00029285024808595623
53273.46,0.8554357358194096,0.0003022035380625961
53275.46,0.8434752060033484,0.0003115731759556915
53277.45,0.8315075919566258,0.00032096065260136646
