time,mag,mag_err
54847.65,-13.629986833857025,0.0
54847.85,-13.694583117283386,0.0
54848.15,-13.78536161179312,0.0
54849.71,-14.108283362457275,0.0
54851.77,-14.370924065626753,0.0
54853.83,-14.509923789308314,0.0
54855.89,-14.559542903873206,0.0
54857.95,-14.503750494505672,0.00029906230723967565
54860.0,-14.412634136154734,0.0002889174638388319
54862.06,-14.326309119093263,0.0003635399853857251
54864.12,-14.224263427354815,0.0003601755789987558
54866.18,-14.12377989601156,0.0003522925985359847
54868.24,-14.03354347055007,0.0003434030160698679
54870.3,-13.931567716168754,5.511516357274044e-05
54871.27,-13.887092899550883,0.00011047765749778723
54873.31,-13.80888286771501,4.663343498310955e-06
54875.25,-13.733474579218933,0.0005088208710767792
54877.2,-13.665699542782797,0.0004630897015118798
54879.14,-13.615514242636275,0.00041811977203237797
54881.09,-13.586748960984984,0.0004968775650446181
54882.08,-13.571329279565065,0.0006031217677314244
54884.2,-13.54952726250285,0.0003557379049853948
54886.32,-13.522880206830546,0.00014952114972752132
54887.35,-13.503065301251596,1.9739029653750872e-05
54888.34,-13.483920354062132,4.817248443474182e-06
54890.46,-13.461710457506147,0.00044860589235916793
54892.59,-13.423282242012839,0.0004856732610206231
54894.71,-13.385579026247811,0.0004817222095968435
54896.84,-13.35071002239201,0.00046546177993690246
54898.96,-13.335905026267838,0.0005137480661110898
54901.09,-13.3199631801597,0.0005441986082190182
54903.21,-13.293547444568048,0.0005242508980607134
54905.34,-13.202890096517134,0.0005304350634546559
54905.35,-13.197516360078179,5.636091921789228e-05
54907.18,-13.209550919381636,0.00042974610687419553
54909.0,-13.136191432245194,0.0003639216010335066
54910.01,-13.125775080301514,0.00027870375119092727
54911.87,-13.136170324232106,0.00039528399492776264
54913.73,-13.118346259160933,0.0003858721397351089
54915.58,-13.108102818574691,0.00035836476885786557
54917.44,-13.102780151078031,0.00035750109210466437
54919.3,-13.057059143835623,0.00015570332042616757
54921.76,-13.042076399397644,0.00034956109353298607
54924.23,-12.97360601305513,0.0008575947534043314
54926.43,-12.991703573249016,0.0005346011255777569
54928.62,-12.97444351702026,0.00052111441506401
54930.82,-12.946755625008068,0.00047524698487916056
54933.01,-12.862815810468183,0.0011789326676764633
54935.01,-12.834863825538804,0.0004015939275450365
54937.02,-12.781032042871354,0.0005635069600382228
54939.16,-12.735795051406901,0.0008564837810683834
54940.86,-12.736879789142286,0.00040726108491488677
54942.56,-12.700791978436111,0.0004577185457388189
54944.26,-12.605682748078948,0.00126162158683359
54946.24,-12.56724482301694,0.0006674155799321333
54948.21,-12.489950168435035,0.0006853395041045101
54950.19,-12.37160451324699,0.0005189155755641456
54952.16,-12.228968174892145,0.0005862417266232302
54954.9,-11.989251695453316,0.00016592057012738452
54956.9,-11.71417031965241,0.0008279912845794903
54958.9,-11.333945447788397,0.0012737350839882701
54960.9,-10.870934379458014,0.003460461222016487
54962.79,-11.030690236252706,0.0011983669364539432
54964.67,-10.85091500377051,0.0015257935944363308
54966.56,-10.72130728884673,0.001973116724728885
54968.45,-10.521748502376724,0.001745948263028485
54970.34,-10.615880907567,0.002645229651665436
54972.22,-10.683836563597982,0.002580043280288632
54974.11,-10.733661295919328,0.00020970984927453558
54976.17,-10.506702448766482,0.0012285920262128179
54978.23,-10.551240396851995,0.0013411943340554612
54980.29,-10.581089296157565,0.0018765042634221287
