#wls	flux	fluxerr	mangling_mask
3.337433E+03	1.062618E-14	1.352821E-15	1.427368E+01
3.340149E+03	1.066481E-14	1.352213E-15	1.426807E+01
3.342865E+03	1.071324E-14	1.351793E-15	1.426245E+01
3.345582E+03	1.085271E-14	1.353177E-15	1.425681E+01
3.348298E+03	1.093021E-14	1.353314E-15	1.425116E+01
3.351014E+03	1.101433E-14	1.353573E-15	1.424549E+01
3.353730E+03	1.108882E-14	1.353630E-15	1.423980E+01
3.356446E+03	1.112324E-14	1.352884E-15	1.423410E+01
3.359162E+03	1.114794E-14	1.351943E-15	1.422839E+01
3.361879E+03	1.122182E-14	1.351961E-15	1.422266E+01
3.364595E+03	1.128695E-14	1.331979E-15	1.421691E+01
3.367311E+03	1.130980E-14	1.315160E-15	1.421115E+01
3.370027E+03	1.136359E-14	1.310904E-15	1.420537E+01
3.372743E+03	1.142541E-14	1.304832E-15	1.419958E+01
3.375459E+03	1.146175E-14	1.318107E-15	1.419377E+01
3.378176E+03	1.152600E-14	1.230754E-15	1.418795E+01
3.380892E+03	1.157501E-14	1.301364E-15	1.418211E+01
3.383608E+03	1.158370E-14	1.314953E-15	1.417625E+01
3.386324E+03	1.160724E-14	1.268480E-15	1.417038E+01
3.389040E+03	1.162650E-14	1.223527E-15	1.416449E+01
3.391756E+03	1.164275E-14	1.263239E-15	1.415859E+01
3.394473E+03	1.166831E-14	1.261125E-15	1.415267E+01
3.397189E+03	1.165082E-14	1.335025E-15	1.414673E+01
3.399905E+03	1.167901E-14	1.334833E-15	1.414078E+01
3.402621E+03	1.164680E-14	1.409876E-15	1.413481E+01
3.405337E+03	1.161870E-14	1.385452E-15	1.412883E+01
3.408053E+03	1.160897E-14	1.391698E-15	1.412283E+01
3.410770E+03	1.162153E-14	1.298043E-15	1.411682E+01
3.413486E+03	1.164549E-14	1.402506E-15	1.411079E+01
3.416202E+03	1.163204E-14	1.377122E-15	1.410474E+01
3.418918E+03	1.161350E-14	1.404901E-15	1.409868E+01
3.421634E+03	1.157566E-14	1.430001E-15	1.409260E+01
3.424350E+03	1.158488E-14	1.557036E-15	1.408650E+01
3.427067E+03	1.159253E-14	1.537962E-15	1.408039E+01
3.429783E+03	1.161071E-14	1.474013E-15	1.407427E+01
3.432499E+03	1.161999E-14	1.432001E-15	1.406812E+01
3.435215E+03	1.166820E-14	1.438563E-15	1.406196E+01
3.437931E+03	1.173475E-14	1.460228E-15	1.405579E+01
3.440647E+03	1.174279E-14	1.401526E-15	1.404960E+01
3.443364E+03	1.171584E-14	1.402820E-15	1.404339E+01
3.446080E+03	1.172159E-14	1.370653E-15	1.403716E+01
3.448796E+03	1.172466E-14	1.369299E-15	1.403092E+01
3.451512E+03	1.171971E-14	1.258221E-15	1.402466E+01
3.454228E+03	1.179297E-14	1.214840E-15	1.401839E+01
3.456944E+03	1.176008E-14	1.218653E-15	1.401210E+01
3.459661E+03	1.176179E-14	1.213043E-15	1.400579E+01
3.462377E+03	1.173660E-14	1.139260E-15	1.399947E+01
3.465093E+03	1.178124E-14	1.134741E-15	1.399313E+01
3.467809E+03	1.177225E-14	1.074874E-15	1.398678E+01
3.470525E+03	1.179750E-14	9.980152E-16	1.398040E+01
3.473241E+03	1.183138E-14	8.647380E-16	1.397401E+01
3.475958E+03	1.184635E-14	8.809136E-16	1.396761E+01
3.478674E+03	1.183825E-14	8.985971E-16	1.396119E+01
3.481390E+03	1.181883E-14	8.993256E-16	1.395475E+01
3.484106E+03	1.183820E-14	9.257610E-16	1.394829E+01
3.486822E+03	1.178739E-14	8.830582E-16	1.394182E+01
3.489538E+03	1.176449E-14	8.727410E-16	1.393533E+01
3.492255E+03	1.170579E-14	9.027173E-16	1.392883E+01
3.494971E+03	1.168903E-14	8.500814E-16	1.392230E+01
3.497687E+03	1.165139E-14	8.539728E-16	1.391577E+01
3.500403E+03	1.161530E-14	9.286952E-16	1.390921E+01
3.503119E+03	1.152390E-14	9.197881E-16	1.390264E+01
3.505835E+03	1.154637E-14	8.897410E-16	1.389605E+01
3.508552E+03	1.155435E-14	8.617298E-16	1.388944E+01
3.511268E+03	1.151996E-14	8.557059E-16	1.388282E+01
3.513984E+03	1.153513E-14	8.909616E-16	1.387618E+01
3.516700E+03	1.144111E-14	1.009225E-15	1.386952E+01
3.519416E+03	1.138556E-14	1.013581E-15	1.386285E+01
3.522132E+03	1.137452E-14	9.915468E-16	1.385616E+01
3.524849E+03	1.134201E-14	9.761585E-16	1.384945E+01
3.527565E+03	1.136169E-14	9.235340E-16	1.384272E+01
3.530281E+03	1.139365E-14	9.063168E-16	1.383598E+01
3.532997E+03	1.138657E-14	8.931235E-16	1.382922E+01
3.535713E+03	1.138126E-14	8.865656E-16	1.382245E+01
3.538429E+03	1.133519E-14	9.605793E-16	1.381565E+01
3.541146E+03	1.131110E-14	9.245825E-16	1.380884E+01
3.543862E+03	1.133076E-14	9.298931E-16	1.380202E+01
