time,mag,mag_err
54552.05,-4.570063616403187,0.0
54552.25,-8.103751794504623,0.0
54552.55,-9.114000996461922,0.0
54554.04,-11.037830184416178,0.0
54556.03,-12.265081528200163,0.0
54558.01,-12.944185240098498,0.0
54560.0,-13.290874649175022,0.0001947811787321672
54562.03,-13.412370779930047,0.0001702154003109147
54564.02,-13.468303277532588,0.0007549221827025281
54566.01,-13.550118928830969,0.0001443722745578052
54568.0,-13.634638403416076,0.0001559433126850093
54570.5,-13.479918343100397,0.0007941406985277574
54573.0,-13.359788051707389,0.00011654904079514546
54574.83,-12.746868767197753,0.0012457591777183267
54576.67,-12.26950512957467,0.001524641660194774
54578.5,-11.982781246461325,0.0019393968834665039
54580.33,-12.019923647172867,0.0007349994269998489
54582.17,-11.859623592277924,0.0011732533070809605
54584.0,-12.025086896942215,0.0001991439518425214
54584.92,-11.990621237356361,0.00021111697183606165
54587.41,-11.895060039078317,0.0008487524269757267
54589.9,-11.893524789427898,2.5524773145448406e-06
54591.89,-11.852450722303697,0.0005766596301851099
54593.88,-11.857265963755275,3.5313070188569155e-06
54595.87,-11.869364810652046,0.00014867947435538017
54597.86,-11.86866475321099,0.0003524248544299636
54599.85,-11.849364407338443,0.0001451493051704508
54601.84,-11.770169505644166,0.0005752978864803662
54603.83,-11.74245683421536,0.0006563971338710143
54605.82,-11.710562557404735,0.0005473848954240439
54607.81,-11.684149523293947,0.0005580828156849113
54609.8,-11.679294660692666,0.0005670343745198778
54611.79,-11.677718866290823,0.0005187885079102662
54613.78,-11.714816637055165,0.00012743161656254191
54616.02,-11.706153338486347,0.0007058426761378997
54618.26,-11.725443830980751,0.0006533759100892913
54620.49,-11.685984837740534,0.0006644459356902189
54622.73,-11.693846720672468,1.6551144730728536e-05
54624.68,-11.667540256102793,0.0007247849829786922
54626.64,-11.659113306121139,0.0007543232103033002
54628.59,-11.586442676248758,0.0005250996647030131
54630.55,-11.51215276052876,0.0006397584820053134
54632.5,-11.526178952125562,0.0008245549398890091
54634.46,-11.555360832931756,0.0007574313412864942
54636.41,-11.523859451340792,0.0011632018526524313
54638.37,-11.529429121031765,0.0008842887596684675
54640.32,-11.5447976178535,0.0005652516753621662
54642.27,-11.52214805580117,0.0007597248000856314
54644.23,-11.550956835877146,0.0009043118000079404
54646.18,-11.58609568799964,0.0008991058287190362
54648.14,-11.510096132020651,0.000878183229507808
54650.09,-11.466986269197072,0.0009088454512905828
54652.05,-11.540719432254942,0.0009112255167460502
54654.0,-11.609776436872721,0.00023599543943567884
54655.99,-11.592922627675673,0.0008992101168071205
54657.98,-11.606162740327921,0.0009214718066008596
54659.97,-11.618768514470572,0.0009372103749239363
54661.96,-11.627072010290105,0.0009493501947860885
54663.95,-11.630766127169693,0.0009603868397040278
54665.94,-11.629591278091373,0.0009699576932912487
54667.93,-11.62372926804553,0.0009763222451378475
54669.92,-11.614731294470355,0.0009758045303922164
54671.91,-11.600264397625589,0.0009700358192597703
54673.9,-11.570107021828903,0.001014855566808733
54675.89,-11.491661144669918,0.001073760679670527
54677.88,-11.500703045229756,0.0010658201675090107
54679.87,-11.49542766055822,0.0009515863808519904
54681.86,-11.462320805280402,0.0009336404917712061
54683.85,-11.422818840029764,0.0009270174392260567
54685.84,-11.38149255282631,0.0009145498869094264
54687.83,-11.337972141743869,0.0009010511025432386
54689.82,-11.293024373574038,0.0008880255994721033
54691.81,-11.245179340699202,0.0008755165940375603
54693.8,-11.19557758141678,0.000863588577608187
54695.79,-11.144471840878039,0.0008523720434703412
54697.78,-11.092074821032886,0.0008419828622805672
54699.77,-11.039497261913777,0.0008318400359902439
54701.76,-10.98517152272992,0.0008234015782112309
54703.75,-10.93017035969812,0.0008164019329645864
54705.74,-10.874649917558713,0.000811207954554715
54707.73,-10.818762543109095,0.0008083205046907006
54709.72,-10.763524068882475,0.0008069201946443854
54711.71,-10.707269269415491,0.0008102957202030274
54713.69,-10.650999983347006,0.000817717229947399
54715.68,-10.59477884300037,0.0008296371583542158
54717.67,-10.539601185547589,0.0008445046858950556
54719.66,-10.483739458276231,0.0008660019654164209
54721.65,-10.428158214913662,0.0008923286513420531
54723.64,-10.372925508752271,0.0009232231850673663
54725.63,-10.318117696036879,0.000958449928969322
54727.62,-10.264699037758614,0.0009957142257829015
54729.61,-10.210940561984511,0.0010385362037209445
54731.6,-10.157824252463088,0.001084692820648645
54733.59,-10.105421208728062,0.0011339662258502035
54735.58,-10.053790768323099,0.0011861282898062225
54737.57,-10.003946168434435,0.0012390167711572402
54739.56,-9.954117955872553,0.001296519502878027
54741.55,-9.905297691469816,0.0013564519061627252
54743.54,-9.8575260725599,0.0014188039480349502
54745.53,-9.810877124847893,0.0014834124483758722
54747.52,-9.766299494003608,0.0015482318952092932
54749.51,-9.722034357068926,0.001617059921398678
54751.5,-9.676637397715272,0.0016937024082634077
