time,logL_BVRI,logL_BVRI_err
57651.05,-1.654076962617959,9.503176994901738e-05
57651.25,-0.4395709583890535,0.00032020381140597564
57651.55,-0.038025446144077574,0.00026425408249391
57652.89,0.645079911936588,4.708044346746474e-06
57653.16,0.7357389518141737,4.2033577729255995e-06
57653.2,0.7503080153846985,3.911164303684731e-06
57654.17,1.0107993479120816,1.4975103133725952e-05
57654.18,1.0078095056894423,5.411897816818537e-06
57655.13,1.210953710607277,6.28852615863358e-05
57655.14,1.2288702797306819,6.283480621452639e-05
57656.19,1.3445557826494072,1.2108924304115014e-05
57658.52,1.5201573646425939,5.915650822792806e-05
57660.03,1.6203379833764309,3.856210382795952e-05
57660.12,1.6263239452157676,3.95630485953755e-05
57661.11,1.6830681128128993,3.99218265312668e-05
57662.61,1.7517506866321546,9.047609619127895e-05
57664.11,1.7917173915402387,5.2203366284607735e-05
57666.29,1.8378024791785437,4.2696580217038145e-05
57668.18,1.8749957109453563,9.261096160808053e-05
57670.08,1.882130467547277,3.094626911011829e-05
57670.39,1.8829699679157912,3.662396396031681e-05
57672.34,1.8903733015819695,0.0001330187885716581
57674.29,1.8714818972759717,0.0001412990432221522
57676.24,1.8368003925818446,0.00013975691178540705
57678.19,1.7886672535787138,0.00013952428524323344
57680.14,1.7344929572696526,0.00014559135493379292
57682.09,1.685679478229846,0.00012529272781473916
57684.04,1.6372164387329686,9.893844068673868e-05
57685.99,1.5839294517141376,6.323510075193869e-05
57687.99,1.5421280774864765,7.833857375347719e-05
57690.0,1.4991998580768584,0.0001430351920384554
57692.0,1.464971349765732,0.0001624630381026739
57694.0,1.4408460580722746,0.00012404810757903054
57696.01,1.4331070601894262,9.982965495286535e-05
57698.01,1.4213735377122514,8.947049252218422e-05
57700.01,1.397944229439573,0.00011327397308552528
57702.02,1.3804636768825007,7.92236636407901e-05
57704.02,1.3617778263233429,0.00015443554601300534
57706.02,1.3445857785460358,0.0001658991435704877
57708.02,1.3307065596533338,0.0001561447656197148
57710.03,1.3178291396061836,0.00010681530215293014
57712.03,1.307560778741101,0.00020289030620899116
57714.03,1.299200839862865,0.00028043105854396946
57716.04,1.2902250766756518,0.0003258356319326072
57718.04,1.2804969259600611,0.0003545903162855594
57720.04,1.2699463921498488,0.0003713888626489365
57722.05,1.2587029282752096,0.00038008054875257396
57724.05,1.2471035299412967,0.0003835310708064218
57726.05,1.2355046984967344,0.00038344435593505176
57728.06,1.2241266108444355,0.00038105296965719996
57730.06,1.2130203272105007,0.0003774410703530995
57732.06,1.2020777062391699,0.0003733773220762622
57734.07,1.1910013868893727,0.0003689312205550035
57736.07,1.1792894596651522,0.00036207213111578686
57738.07,1.1663338273529074,0.0003474777644194111
57740.07,1.151975203773504,0.00031506603865350186
57742.08,1.136540937491929,0.0002418902578156736
57744.08,1.1295474532010803,7.557422421928502e-05
57746.08,1.1076275262190634,0.0002340898234010252
57748.09,1.0902911987200385,0.00029991274284288144
57750.09,1.0679359497278977,0.00031412824999936154
57752.09,1.0414356010803907,0.0002626372180869351
57754.1,1.0570892932648528,0.0
57756.1,1.0561842255296152,0.0
57758.1,1.0489096466528622,0.0
57760.11,1.036103176774799,0.0
57762.11,1.021599645084994,0.0
57764.11,1.0067938379549344,0.0
57766.12,0.9916463771406363,0.0
57768.12,0.975917929250926,0.0
57770.12,0.9595203985778717,0.0
57772.12,0.9424750952076106,0.0
57774.13,0.9245290115839895,0.0
57776.13,0.9063658349535036,0.0
57778.13,0.8877409957893446,0.0
57780.14,0.8687214292852554,0.0
57782.14,0.8493752626645752,0.0
57784.14,0.8297679384978138,0.0
57786.15,0.809962119807287,0.0
57788.15,0.7900151627674897,0.0
57790.15,0.7699802044939444,0.0
57792.16,0.7499045003576371,0.0
57794.16,0.7298312228804116,0.0
57796.16,0.7097969812861765,0.0
57798.17,0.6898352424532269,0.0
57800.17,0.6699739297546042,0.0
57802.17,0.6502361261187659,0.0
57804.17,0.6306437450310235,0.0
57806.18,0.6109016797959573,0.0
57808.18,0.5916452741986418,0.0
57810.18,0.5725762963351448,0.0
57812.19,0.5537035148278765,0.0
57814.19,0.5350344017805914,0.0
57816.19,0.51657819372073,0.0
57818.2,0.49833882493337667,0.0
57820.2,0.4803231978133502,0.0
57822.2,0.4625374284431777,0.0
57824.21,0.4449867371771853,0.0
57826.21,0.427678589816313,0.0
57828.21,0.4106206804103574,0.0
57830.22,0.3938209255093433,0.0
57832.22,0.37728763870302157,0.0
57834.22,0.361033098774316,0.0
57836.22,0.34506502700182645,0.0
57838.23,0.3290843832386369,0.0
57840.23,0.31372066102061524,0.0
57842.23,0.29867160058889597,0.0
57844.24,0.28394219491962114,0.0
57846.24,0.2695317280895997,0.0
57848.24,0.25545541738084826,0.0
57850.25,0.24172399102639322,0.0
