#wls	flux	fluxerr	mangling_mask
4.026500E+03	5.048735E-16	2.447486E-16	3.231604E+00
4.028345E+03	4.932905E-16	2.447338E-16	3.231725E+00
4.033880E+03	4.848778E-16	2.447411E-16	3.232087E+00
4.035725E+03	4.889038E-16	2.447564E-16	3.232208E+00
4.037570E+03	4.900534E-16	2.447663E-16	3.232329E+00
4.039415E+03	4.938213E-16	2.447811E-16	3.232449E+00
4.041260E+03	4.897020E-16	2.447810E-16	3.232570E+00
4.043105E+03	4.842246E-16	2.447786E-16	3.232690E+00
4.044950E+03	4.823676E-16	2.447830E-16	3.232810E+00
4.046795E+03	4.862974E-16	2.447979E-16	3.232931E+00
4.048640E+03	4.939455E-16	2.448197E-16	3.233051E+00
4.050485E+03	5.013678E-16	2.448413E-16	3.233171E+00
4.052330E+03	5.143843E-16	2.448736E-16	3.233291E+00
4.056020E+03	5.264511E-16	2.449120E-16	3.233531E+00
4.057865E+03	5.370124E-16	2.522813E-16	3.233651E+00
4.059710E+03	5.529424E-16	2.470511E-16	3.233770E+00
4.061555E+03	5.688089E-16	2.432068E-16	3.233890E+00
4.063400E+03	5.812809E-16	2.430082E-16	3.234010E+00
4.065245E+03	5.968909E-16	2.417880E-16	3.234129E+00
4.067090E+03	6.152188E-16	2.502827E-16	3.234249E+00
4.068935E+03	6.327394E-16	2.480905E-16	3.234368E+00
4.070780E+03	6.518139E-16	2.587481E-16	3.234487E+00
4.072625E+03	6.720866E-16	2.505011E-16	3.234607E+00
4.074470E+03	6.932017E-16	2.449302E-16	3.234726E+00
4.076315E+03	7.148684E-16	2.472086E-16	3.234845E+00
4.078160E+03	7.366983E-16	2.448833E-16	3.234964E+00
4.080005E+03	7.584328E-16	2.423927E-16	3.235083E+00
4.081850E+03	7.797483E-16	2.262436E-16	3.235202E+00
4.083695E+03	8.003212E-16	2.258761E-16	3.235320E+00
4.085540E+03	8.198926E-16	2.257868E-16	3.235439E+00
4.087385E+03	8.381389E-16	2.304711E-16	3.235558E+00
4.089230E+03	8.547686E-16	2.276783E-16	3.235676E+00
4.091075E+03	8.700729E-16	2.326715E-16	3.235795E+00
4.092920E+03	8.784857E-16	2.333747E-16	3.235913E+00
4.094765E+03	8.881288E-16	2.382086E-16	3.236031E+00
4.096610E+03	8.913327E-16	2.389371E-16	3.236150E+00
4.098455E+03	9.021097E-16	2.377596E-16	3.236268E+00
4.100300E+03	9.015600E-16	2.376331E-16	3.236386E+00
4.102145E+03	8.979033E-16	2.238329E-16	3.236504E+00
4.103990E+03	8.925308E-16	2.260397E-16	3.236622E+00
4.105835E+03	8.846009E-16	2.209431E-16	3.236740E+00
4.107680E+03	8.767999E-16	2.092040E-16	3.236857E+00
4.109525E+03	8.714908E-16	2.108529E-16	3.236975E+00
4.111370E+03	8.689327E-16	2.048600E-16	3.237093E+00
4.113215E+03	8.663745E-16	2.042944E-16	3.237210E+00
4.115060E+03	8.508344E-16	2.045291E-16	3.237327E+00
4.116905E+03	8.391133E-16	1.935106E-16	3.237445E+00
4.118750E+03	8.302728E-16	1.935393E-16	3.237562E+00
4.120595E+03	8.156361E-16	1.758901E-16	3.237679E+00
4.122440E+03	7.939400E-16	1.753002E-16	3.237796E+00
4.124285E+03	7.825388E-16	1.749968E-16	3.237913E+00
4.126130E+03	7.748606E-16	1.676911E-16	3.238030E+00
4.127975E+03	7.434461E-16	1.466153E-16	3.238147E+00
4.129820E+03	7.307789E-16	1.446829E-16	3.238263E+00
4.131665E+03	7.301899E-16	1.441615E-16	3.238380E+00
4.133510E+03	7.256823E-16	1.364096E-16	3.238497E+00
4.135355E+03	7.180653E-16	1.285903E-16	3.238613E+00
4.137200E+03	7.084073E-16	1.175851E-16	3.238729E+00
4.139045E+03	6.982627E-16	1.131695E-16	3.238846E+00
4.140890E+03	6.946278E-16	9.589820E-17	3.238962E+00
4.142735E+03	6.903771E-16	9.681651E-17	3.239078E+00
4.144580E+03	6.844741E-16	8.776891E-17	3.239194E+00
4.146425E+03	6.713469E-16	8.304976E-17	3.239310E+00
4.148270E+03	6.582513E-16	1.022244E-16	3.239426E+00
4.150115E+03	6.530915E-16	1.021937E-16	3.239541E+00
4.151960E+03	6.426183E-16	1.018951E-16	3.239657E+00
4.153805E+03	6.362913E-16	9.715023E-17	3.239772E+00
4.155650E+03	6.212809E-16	9.595799E-17	3.239888E+00
4.157495E+03	5.996274E-16	1.076564E-16	3.240003E+00
4.159340E+03	5.848414E-16	1.051695E-16	3.240118E+00
4.161185E+03	5.748822E-16	1.036925E-16	3.240233E+00
4.163030E+03	5.623625E-16	1.073809E-16	3.240348E+00
4.164875E+03	5.474763E-16	1.066172E-16	3.240463E+00
4.166720E+03	5.230941E-16	1.066636E-16	3.240578E+00
4.168565E+03	5.077194E-16	1.043982E-16	3.240693E+00
4.170410E+03	4.800608E-16	1.098625E-16	3.240808E+00
4.172255E+03	4.590766E-16	1.087990E-16	3.240922E+00
4.174100E+03	4.386743E-16	1.123114E-16	3.241037E+00
4.175945E+03	4.294849E-16	1.119647E-16	3.241151E+00
4.177790E+03	4.189335E-16	1.277089E-16	3.241265E+00
4.179635E+03	4.026441E-16	1.311744E-16	3.241379E+00
4.181480E+03	3.928690E-16	1.321994E-16	3.241493E+00
4.183325E+03	3.880528E-16	1.325121E-16	3.241607E+00
4.185170E+03	3.860241E-16	1.343855E-16	3.241721E+00
4.187015E+03	3.778683E-16	1.361727E-16	3.241835E+00
4.188860E+03	3.742505E-16	1.546976E-16	3.241948E+00
4.190705E+03	3.685900E-16	1.533980E-16	3.242062E+00
4.192550E+03	3.745037E-16	1.530533E-16	3.242175E+00
4.194395E+03	3.845030E-16	1.526546E-16	3.242289E+00
4.196240E+03	3.983939E-16	1.530527E-16	3.242402E+00
4.198085E+03	4.105348E-16	1.402779E-16	3.242515E+00
4.199930E+03	4.252058E-16	1.400728E-16	3.242628E+00
4.201775E+03	4.423423E-16	1.520856E-16	3.242741E+00
4.203620E+03	4.573072E-16	1.608271E-16	3.242854E+00
4.205465E+03	4.737001E-16	1.669722E-16	3.242966E+00
4.207310E+03	4.954451E-16	1.625651E-16	3.243079E+00
4.209155E+03	5.136891E-16	1.675793E-16	3.243191E+00
4.211001E+03	5.310910E-16	1.716641E-16	3.243304E+00
4.212846E+03	5.500833E-16	1.697377E-16	3.243416E+00
4.214690E+03	5.700825E-16	1.730015E-16	3.243528E+00
4.216535E+03	5.901154E-16	1.758877E-16	3.243640E+00
4.218381E+03	6.118689E-16	1.782936E-16	3.243752E+00
4.220225E+03	6.357324E-16	1.765966E-16	3.243864E+00
4.222070E+03	6.516822E-16	1.780986E-16	3.243975E+00
