MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54824.9663999971	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.016399997105	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.06639999711	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.11639999711	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.16639999711	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.216399997116	nan	nan	1.8283187476891447e-15	7.592583797384925e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.26639999712	nan	nan	1.855745792908861e-15	7.449075649114899e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.31639999712	nan	nan	1.883389513960441e-15	7.318578706797695e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.366399997125	nan	nan	1.9112385695246724e-15	7.201289917509415e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.41639999713	nan	nan	1.9392793463548177e-15	7.097287935087264e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.46639999713	nan	nan	1.9674978024715814e-15	7.006562023115214e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.516399997134	nan	nan	1.995879318748404e-15	6.92898323636239e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.56639999714	nan	nan	2.0244092207100973e-15	6.864356524734025e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.61639999714	nan	nan	2.05307317466301e-15	6.81240027488553e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.66639999714	nan	nan	2.0818573712138277e-15	6.772733376767424e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.716399997145	nan	nan	2.1107480493755647e-15	6.744919933786785e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.76639999715	nan	nan	2.139731502681993e-15	6.728477527854617e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.81639999715	nan	nan	2.1687949681521594e-15	6.72285537382344e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.866399997154	nan	nan	2.197926510806671e-15	6.727446520128959e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.91639999716	nan	nan	2.2271142258730793e-15	6.741623109013572e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54825.96639999716	nan	nan	2.256346210398825e-15	6.764746359103421e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.01639999716	nan	nan	2.285610731707635e-15	6.79617130103629e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.066399997166	nan	nan	2.314897433500138e-15	6.835227423947741e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.11639999717	nan	nan	2.3441966303855817e-15	6.881242016770406e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.16639999717	nan	nan	2.3734986419555324e-15	6.933561766535561e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.216399997174	nan	nan	2.402793787987478e-15	6.991558221930712e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.26639999718	nan	nan	2.432072388148074e-15	7.054631949453046e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.31639999718	nan	nan	2.4613250021879734e-15	7.122210834055641e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.36639999718	nan	nan	2.4905436420807245e-15	7.193728369492463e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.416399997186	nan	nan	2.519720861734006e-15	7.268643046571624e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.46639999719	nan	nan	2.548849214819388e-15	7.346449849593409e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.51639999719	nan	nan	2.577921253604651e-15	7.426680418663731e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.566399997195	nan	nan	2.606929528723688e-15	7.508902605942495e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.6163999972	nan	nan	2.6358665889464895e-15	7.592719567851192e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.6663999972	nan	nan	2.664725091369284e-15	7.677766311996467e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.7163999972	nan	nan	2.6934988798854794e-15	7.76368681415753e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.76639999721	nan	nan	2.7221825204289174e-15	7.850141792201735e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.81639999721	nan	nan	2.750770586549815e-15	7.93682143962807e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.86639999721	nan	nan	2.7792576489476072e-15	8.023444096159223e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.916399997215	nan	nan	2.807638275301804e-15	8.109754654877328e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54826.96639999722	nan	nan	2.8359070301025674e-15	8.19552294800436e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.01639999722	nan	nan	2.864058474481284e-15	8.280542139984246e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.066399997224	nan	nan	2.892087166342025e-15	8.364627142233625e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.11639999723	nan	nan	2.919988038357747e-15	8.447604600041282e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.16639999723	nan	nan	2.947757137345962e-15	8.529294906621493e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.21639999723	nan	nan	2.9753907115848794e-15	8.609531489230707e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.266399997236	nan	nan	3.0028850052528448e-15	8.688164331850998e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.31639999724	nan	nan	3.0302362583092786e-15	8.765058936301146e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.36639999724	nan	nan	3.057440706375927e-15	8.840095331151581e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.416399997244	nan	nan	3.084494580617519e-15	8.913167129569569e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.46639999725	nan	nan	3.111394107622764e-15	8.984180635818072e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.51639999725	nan	nan	3.1381355092849605e-15	9.05305399904582e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.56639999725	nan	nan	3.164715002682667e-15	9.119716412235438e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.616399997256	nan	nan	3.1911289930406084e-15	9.18410200124223e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.66639999726	nan	nan	3.2173747514209448e-15	9.246130358862094e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.71639999726	nan	nan	3.243449789177227e-15	9.305723378424694e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.766399997265	nan	nan	3.2693516124604432e-15	9.362811628924028e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.81639999727	nan	nan	3.295077722124484e-15	9.417333950424135e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.86639999727	nan	nan	3.320625613645208e-15	9.46923707059534e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.91639999727	nan	nan	3.3459927770396413e-15	9.518475241595259e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54827.966399997276	nan	nan	3.3711766967849046e-15	9.565009895889772e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.01639999728	nan	nan	3.3961748517369006e-15	9.608809319573096e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.06639999728	nan	nan	3.420984715049277e-15	9.649848341617245e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.116399997285	nan	nan	3.4456037540916873e-15	9.688108037464603e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.16639999729	nan	nan	3.470029430570584e-15	9.72357543777013e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.21639999729	nan	nan	3.4942594070724226e-15	9.756235545787482e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.266399997294	nan	nan	3.5182919370279376e-15	9.786056568644371e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.3163999973	nan	nan	3.542125374815514e-15	9.81300810299279e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.3663999973	nan	nan	3.5657580686782274e-15	9.837065069515038e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.4163999973	nan	nan	3.589188360668988e-15	9.858207657614007e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.466399997305	nan	nan	3.612414586595243e-15	9.876421274474743e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.51639999731	nan	nan	3.635435075964109e-15	9.89169649847535e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.56639999731	nan	nan	3.6582481519267495e-15	9.90402903689347e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.616399997314	nan	nan	3.680852131223048e-15	9.913419687746712e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.66639999732	nan	nan	3.7032453241259465e-15	9.919874305579792e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.71639999732	nan	nan	3.7254260343856014e-15	9.923403770927342e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.76639999732	nan	nan	3.7473925591735655e-15	9.924023963143069e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.816399997326	nan	nan	3.769143189026628e-15	9.921755736189192e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.86639999733	nan	nan	3.790676213695669e-15	9.916624569121674e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.91639999733	nan	nan	3.811990145740908e-15	9.908648136403626e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54828.966399997335	nan	nan	3.8330837891265634e-15	9.897832553526394e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.01639999734	nan	nan	3.853955960908618e-15	9.884187967230756e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.06639999734	nan	nan	3.87460547126547e-15	9.867729819640705e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.11639999734	nan	nan	3.895031123457693e-15	9.848479010224406e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.166399997346	nan	nan	3.915231713787254e-15	9.82646206275518e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.21639999735	nan	nan	3.9352060315570255e-15	9.8017112978868e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.26639999735	nan	nan	3.954952859029747e-15	9.774265011934607e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.316399997355	nan	nan	3.974470971387142e-15	9.744167662331184e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.36639999736	nan	nan	3.993759136688659e-15	9.711470060117409e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.41639999736	nan	nan	4.012816115830089e-15	9.676229569729511e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.46639999736	nan	nan	4.0316406625021446e-15	9.638510316152e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.51639999737	nan	nan	4.05023152314866e-15	9.598383399405628e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.56639999737	nan	nan	4.06858743692489e-15	9.555927116084173e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.61639999737	nan	nan	4.086707135655427e-15	9.511227187460441e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.666399997375	nan	nan	4.104589358059697e-15	9.464375654184147e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.71639999738	nan	nan	4.122232996966088e-15	9.415457307990906e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.76639999738	nan	nan	4.1396370399358255e-15	9.36455560578325e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.816399997384	nan	nan	4.156800468658316e-15	9.311762522280733e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.86639999739	nan	nan	4.173722257301937e-15	9.257179127403541e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.91639999739	nan	nan	4.1904013724798625e-15	9.20091602028692e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54829.96639999739	nan	nan	4.2068367732148994e-15	9.143093770016075e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54830.016399997396	nan	nan	4.223027410904731e-15	9.08384336095907e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54830.0663999974	nan	nan	4.238972229286495e-15	9.023306639775619e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54830.1163999974	nan	nan	4.254670164401798e-15	8.961636760276497e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54830.166399997404	nan	nan	4.270120144560901e-15	8.898998621210569e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54830.21639999741	nan	nan	4.28532109030721e-15	8.835569290899558e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54830.26639999741	nan	nan	4.30027191438144e-15	8.771538411194664e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54830.31639999741	nan	nan	4.314971521685374e-15	8.707108571747591e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54830.366399997416	nan	nan	4.329418809245861e-15	8.642495643821096e-17	nan	nan	nan	nan	8.06076306873355e-15	2.665101749927301e-16	1.2259279496195835e-14	4.2112427662997295e-16	1.2347288043473564e-14	7.190781373599664e-16	1.5151666642061458e-14	6.492387687371723e-16	1.2333157919867306e-14	5.882696781216844e-16	4.317064830371422e-15	1.2771452597440884e-16
54830.41639999742	nan	nan	4.3436126661782954e-15	8.577929061090773e-17	nan	nan	nan	nan	8.051602933073217e-15	2.643089527169878e-16	1.2251727057911836e-14	4.162354821570999e-16	1.2231947842488168e-14	7.038630984956243e-16	1.5015772136612404e-14	6.398554600340474e-16	1.2223971936601248e-14	5.828146372068061e-16	4.315744083534961e-15	1.2731592609810955e-16
54830.46639999742	nan	nan	4.357551973650166e-15	8.51365203282426e-17	nan	nan	nan	nan	8.042417201088983e-15	2.621404412166678e-16	1.2243171673926806e-14	4.1152074539959813e-16	1.2114498420084928e-14	6.902870392790925e-16	1.4876014481611536e-14	6.35030929766705e-16	1.2109994188479595e-14	5.831072133557306e-16	4.314422189666855e-15	1.2691948845729725e-16
54830.516399997425	nan	nan	4.371235604844155e-15	8.449921672873203e-17	nan	nan	nan	nan	8.033205988424536e-15	2.6000461708699186e-16	1.223363231294148e-14	4.0697447850684336e-16	1.1995052487804312e-14	6.782174369569147e-16	1.4732608071420738e-14	6.341750135773367e-16	1.1991476824310933e-14	5.882570268715783e-16	4.313099152056157e-15	1.2652522072797475e-16
54830.56639999743	nan	nan	4.384662434805999e-15	8.38700743397535e-17	nan	nan	nan	nan	8.023969410666756e-15	2.5790145454004735e-16	1.2223127727190438e-14	4.025909737000257e-16	1.187372252085452e-14	6.67512938560356e-16	1.4585766408758788e-14	6.366456333775658e-16	1.186866985795223e-14	5.973083904037858e-16	4.3117749739917105e-15	1.2613313060649048e-16
54830.61639999743	nan	nan	4.3978314110480416e-15	8.32517965776388e-17	nan	nan	nan	nan	8.014707583345913e-15	2.558309253812016e-16	1.22116764553086e-14	3.9836443595498803e-16	1.1750620769948393e-14	6.580259747627737e-16	1.4435702149417428e-14	6.417861632142716e-16	1.1741821266504322e-14	6.093137573438315e-16	4.310449658762193e-15	1.2574322580857026e-16
54830.66639999743	nan	nan	4.410741512226395e-15	8.26471611362035e-17	nan	nan	nan	nan	8.005420621935817e-15	2.537929989820895e-16	1.2199296825171136e-14	3.9428901629376386e-16	1.1625859273121542e-14	6.496054815634176e-16	1.4282627146841532e-14	6.489572712302663e-16	1.161117708789355e-14	6.233875033263883e-16	4.309123209655921e-15	1.2535551406837327e-16
54830.71639999744	nan	nan	4.423391709133876e-15	8.20590806981732e-17	nan	nan	nan	nan	7.99610864185426e-15	2.517876422517604e-16	1.2186006956707035e-14	3.9035884542496845e-16	1.1499549867534195e-14	6.420995895017801e-16	1.412675249657949e-14	6.575603065787553e-16	1.1476981517866965e-14	6.387372758333404e-16	4.3077956299611244e-15	1.2497000313737256e-16
54830.76639999744	nan	nan	4.435780964402835e-15	8.149059956594353e-17	nan	nan	nan	nan	7.986771758463032e-15	2.498148196060187e-16	1.2171824764686816e-14	3.865680674726984e-16	1.1371804201255844e-14	6.353581579343323e-16	1.3968288580611186e-14	6.670517910757374e-16	1.133947700642884e-14	6.54676423748188e-16	4.3064669229656844e-15	1.2458670078339745e-16
54830.81639999744	nan	nan	4.447908232471115e-15	8.09448878513063e-17	nan	nan	nan	nan	7.977410087068297e-15	2.478744929339726e-16	1.2156767961484468e-14	3.8291087353751414e-16	1.124273374503551e-14	6.29235059560461e-16	1.3807445111559942e-14	6.769502441038275e-16	1.1198904353746686e-14	6.706233917337287e-16	4.3051370919573005e-15	1.2420561478948236e-16
54830.866399997445	nan	nan	4.4597724595479455e-15	8.042523340314512e-17	nan	nan	nan	nan	7.968023742920738e-15	2.4596662156223746e-16	1.214085405981411e-14	3.793815348409328e-16	1.111244980405687e-14	6.235901527529153e-16	1.3644431176795675e-14	6.868372937818142e-16	1.1055502805553553e-14	6.860936537618975e-16	4.3038061402234795e-15	1.2382675295274653e-16
54830.91639999745	nan	nan	4.471372583579677e-15	7.99350312370286e-17	nan	nan	nan	nan	7.958612841215812e-15	2.440911622170669e-16	1.2124100375441616e-14	3.7597443521610185e-16	1.0981063529680348e-14	6.182909115260373e-16	1.3479455282435619e-14	6.963550545060355e-16	1.090951014807438e-14	7.006883302899614e-16	4.3024740710514545e-15	1.2345012308331532e-16
54830.96639999745	nan	nan	4.482707534215114e-15	7.947777025301919e-17	nan	nan	nan	nan	7.949177497094086e-15	2.4224806898349957e-16	1.2106524029871527e-14	3.726841027214748e-16	1.0848685931172485e-14	6.132137114766201e-16	1.3312725397249755e-14	7.052014123804257e-16	1.0761162802503606e-14	7.140821097380413e-16	4.301140887728239e-15	1.2307573300299122e-16
54831.016399997454	nan	nan	4.493776232770761e-15	7.905701706526761e-17	nan	nan	nan	nan	7.93971782564124e-15	2.40437293262611e-16	1.2088141953009473e-14	3.695052401703797e-16	1.0715427887423566e-14	6.082447925411665e-16	1.3144448996477257e-14	7.131244126813771e-16	1.06106959190611e-14	7.26011906429001e-16	4.299806593540634e-15	1.2270359054420326e-16
54831.06639999746	nan	nan	4.504577592196131e-15	7.867639681996148e-17	nan	nan	nan	nan	7.930233941888507e-15	2.3865878372595364e-16	1.2068970885800631e-14	3.664327543867611e-16	1.0581400158654875e-14	6.032809351479125e-16	1.2974833105561337e-14	7.199165318073975e-16	1.0458343470653311e-14	7.362669025172895e-16	4.298471191775224e-15	1.223337035485549e-16
54831.11639999746	nan	nan	4.515110517038523e-15	7.833957095017217e-17	nan	nan	nan	nan	7.920725960812869e-15	2.3691248626706556e-16	1.2049027382844211e-14	3.634617840154688e-16	1.044671339811527e-14	5.98229895614517e-16	1.2804084343808409e-14	7.254092963650327e-16	1.0304338346166852e-14	7.446801629816263e-16	4.29713468571834e-15	1.2196607986577562e-16
54831.16639999746	nan	nan	4.52537390340753e-15	7.805021190545567e-17	nan	nan	nan	nan	7.911193997337177e-15	2.351983439512055e-16	1.2028327814984536e-14	3.6058772573326117e-16	1.0311478163769784e-14	5.930106504774572e-16	1.2632408967979204e-14	7.294684895371756e-16	1.0148912443420883e-14	7.51121775254811e-16	4.295797078656103e-15	1.2160072735213489e-16
54831.216399997465	nan	nan	4.535366638939931e-15	7.781197500117682e-17	nan	nan	nan	nan	7.901638166330486e-15	2.3351629696196237e-16	1.2006888371878855e-14	3.5780625872374437e-16	1.0175804929979692e-14	5.875534991641489e-16	1.246001291581764e-14	7.319900432268728e-16	9.992296761805543e-15	7.55493361621571e-16	4.294458373874445e-15	1.2123765386927008e-16
54831.26639999747	nan	nan	4.5450876027637406e-15	7.76284676529461e-17	nan	nan	nan	nan	7.892058582608265e-15	2.3186628254515276e-16	1.198472506454225e-14	3.5511336729515136e-16	1.0039804099175388e-14	5.818000713663732e-16	1.2287101849524732e-14	7.328966320819281e-16	9.834721494632514e-15	7.577237836324186e-16	4.293118574659021e-15	1.2087686728274273e-16
