MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err
53764.62461799265	3.9058113542570825e-17	1.931066660725127e-17	1.002042878814034e-16	1.3103203440488252e-17	8.37242548808938e-17	2.3235033628878084e-17	7.031303560544882e-17	4.318173590834097e-18	1.3887256892419277e-16	6.950528672572305e-18	nan	nan
53764.674617992656	4.8800937257469204e-17	2.023802603896718e-17	1.0782311155647954e-16	1.3333347369898515e-17	9.170302200242782e-17	2.3929775924749023e-17	7.379963267390063e-17	4.3527874502426096e-18	1.4607349424395454e-16	7.065792060398618e-18	nan	nan
53764.72461799266	5.866295614301198e-17	2.1265602547568653e-17	1.1562711353864163e-16	1.3533207085049747e-17	9.988885888907998e-17	2.452334402720058e-17	7.735853167663004e-17	4.378083228160077e-18	1.5343058473654285e-16	7.147576882237244e-18	nan	nan
53764.77461799266	6.865327936791277e-17	2.2339940766353596e-17	1.2362593128118748e-16	1.3711381366107071e-17	1.0829397182679106e-16	2.5027583072709625e-17	8.098853523499333e-17	4.39363402177035e-18	1.6093981920961057e-16	7.193142553042515e-18	nan	nan
53764.824617992665	7.878101979962997e-17	2.342121552018191e-17	1.3182920458687484e-16	1.3876811869273946e-17	1.1693057366005574e-16	2.5456277773737215e-17	8.46884466559771e-17	4.399622044793732e-18	1.6859717834694006e-16	7.201977566539696e-18	nan	nan
53764.87461799267	8.905529426832765e-17	2.448069910899752e-17	1.402465627034946e-16	1.4038512424562667e-17	1.2581088415768687e-16	2.5824826304216493e-17	8.845706992064405e-17	4.3968356166113896e-18	1.7639864465772535e-16	7.175742087281523e-18	nan	nan
53764.92461799267	9.948522382767709e-17	2.5498276376666684e-17	1.4888452414273405e-16	1.420201101340939e-17	1.3494713037675484e-16	2.614988925614079e-17	9.229320967189545e-17	4.386661963071155e-18	1.8434020242585407e-16	7.118276927891039e-18	nan	nan
53764.97461799267	1.1007993401574723e-16	2.6460380386896405e-17	1.5774248208974384e-16	1.4364987005394914e-17	1.44351547029395e-16	2.6448968921392907e-17	9.619567120382836e-17	4.3710717864506795e-18	1.9241783766198312e-16	7.035661009586118e-18	nan	nan
53765.024617992676	1.208485551186541e-16	2.7358399839221576e-17	1.668188391094326e-16	1.452389455289381e-17	1.5403637684639923e-16	2.673988651045926e-17	1.0016326044900982e-16	4.352588464887379e-18	2.006275380517653e-16	6.9362806411498265e-18	nan	nan
53765.07461799268	1.3180022243149574e-16	2.818749058137098e-17	1.7611200040120095e-16	1.467523366506455e-17	1.6401193669044143e-16	2.7036979750437193e-17	1.0419478396741094e-16	4.334231840204004e-18	2.0896529290649715e-16	6.83084571400054e-18	nan	nan
53765.12461799268	1.4294407651946536e-16	2.8945697854948296e-17	1.856203737801703e-16	1.4815731736964473e-17	1.7427880583000539e-16	2.7337832924738454e-17	1.0828904893491794e-16	4.319424480847951e-18	2.1742709311382874e-16	6.7322490995620904e-18	nan	nan
53765.174617992685	1.5428926348256844e-16	2.963330453832841e-17	1.9534236965518932e-16	1.494248312260146e-17	1.848345093541271e-16	2.7634463566895418e-17	1.1244486313155015e-16	4.311848273096107e-18	2.26008931086363e-16	6.655125702085133e-18	nan	nan
53765.22461799269	1.6584493521566794e-16	3.0252337954082465e-17	2.0527640101247937e-16	1.5053053579394954e-17	1.956765798744396e-16	2.791883996477022e-17	1.1666103492948283e-16	4.315242795623878e-18	2.347068007140414e-16	6.614955997341888e-18	nan	nan
53765.27461799269	1.7762024967115472e-16	3.080618435424142e-17	2.154208833929965e-16	1.514555628387056e-17	2.0680255855518953e-16	2.8183294644496956e-17	1.2093642765627502e-16	4.3320422858824895e-18	2.4351673745075413e-16	6.6262677821438046e-18	nan	nan
53765.324617992694	1.8962437112304175e-16	3.129927341742004e-17	2.257742348749492e-16	1.5218705381269152e-17	2.1820999504083156e-16	2.842083896121406e-17	1.252701227067499e-16	4.359890109367763e-18	2.5243599871704375e-16	6.690427182853594e-18	nan	nan
53765.3746179927	2.0186647042861124e-16	3.173680494416183e-17	2.363348760548662e-16	1.5271851859190052e-17	2.29896447375018e-16	2.862539551053213e-17	1.2966125641067498e-16	4.3951259289235826e-18	2.614632562673245e-16	6.793790206214084e-18	nan	nan
53765.4246179927	2.143556093539773e-16	3.2124439993592336e-17	2.471012300247967e-16	1.5305005175059145e-17	2.4185948192923645e-16	2.879196396691011e-17	1.341089656502667e-16	4.434147101315005e-18	2.705972620596483e-16	6.921218873582326e-18	nan	nan
53765.4746179927	2.270934729920908e-16	3.2464485563267364e-17	2.580717223560373e-16	1.5318842632780982e-17	2.5409667332405903e-16	2.8916734789785695e-17	1.3861238785150038e-16	4.4736063658719244e-18	2.798367693621671e-16	7.058263400510624e-18	nan	nan
53765.524617992705	2.400700558626254e-16	3.275366093115219e-17	2.69244781079474e-16	1.5314707033966174e-17	2.6660560435525955e-16	2.899716292338089e-17	1.4317066097603856e-16	4.510550735167909e-18	2.8918053273717867e-16	7.192096185254826e-18	nan	nan
53765.57461799271	2.5327432294994573e-16	3.298840898613589e-17	2.80618836664314e-16	1.5294591696723303e-17	2.793838659178442e-16	2.903201072991257e-17	1.4778292351244353e-16	4.542511276824966e-18	2.98627308025731e-16	7.311982224247995e-18	nan	nan
53765.62461799271	2.6669524577198194e-16	3.3165480109788433e-17	2.921923220006839e-16	1.5261110542725836e-17	2.9242905693112555e-16	2.9021366293259464e-17	1.5244831446771504e-16	4.5675564523048556e-18	3.0817585233154405e-16	7.409439961148137e-18	nan	nan
53765.674617992714	2.8032180206665317e-16	3.3281988507907735e-17	3.0396367237795813e-16	1.521744966944283e-17	3.057387842640571e-16	2.8966640109338205e-17	1.571659733589258e-16	4.584321175074357e-18	3.178249240050559e-16	7.47823694695206e-18	nan	nan
53765.72461799272	2.941429754626734e-16	3.3335455342158226e-17	3.1593132546864653e-16	1.516729574537589e-17	3.193106626590905e-16	2.8870540100522804e-17	1.6193504020534518e-16	4.592021454369983e-18	3.275732826283995e-16	7.514324935522118e-18	nan	nan
53765.77461799272	3.0814775516401734e-16	3.332384191448672e-17	3.2809372130648115e-16	1.5114735871081432e-17	3.3314231466020463e-16	2.873702186784531e-17	1.6675465551880542e-16	4.590461545788329e-18	3.3741968899907635e-16	7.515779454868955e-18	nan	nan
53765.82461799272	3.2232513562370734e-16	3.324557554132691e-17	3.4044930226708114e-16	1.506412348070947e-17	3.4723137053598027e-16	2.857120814284663e-17	1.716239602966714e-16	4.5800375464552496e-18	3.4736290511425044e-16	7.482779693282565e-18	nan	nan
53765.874617992726	3.366641162257878e-16	3.309957022280937e-17	3.5299650658923386e-16	1.5019894627883648e-17	3.6157546820580413e-16	2.837926860029626e-17	1.7654209601243476e-16	4.56173850101048e-18	3.574016941564083e-16	7.417644912482122e-18	nan	nan
53765.92461799273	3.511537009612921e-16	3.2885243758801694e-17	3.657322298904401e-16	1.4983734560903933e-17	3.7617225316737647e-16	2.816824874163023e-17	1.8150820460744688e-16	4.5371432467811474e-18	3.6753482047510804e-16	7.324928786735613e-18	nan	nan
53765.97461799273	3.6578289811070655e-16	3.2602532564840517e-17	3.7864983293424705e-16	1.4951093428162526e-17	3.9101937842117655e-16	2.794583482651627e-17	1.8652142848310786e-16	4.508408288480254e-18	3.777610495735704e-16	7.211556979185807e-18	nan	nan
53766.024617992734	3.805407199186471e-16	3.2251905091560246e-17	3.9174218577616397e-16	1.4916567164896293e-17	4.0611450439684044e-16	2.7720041329385124e-17	1.9158091049168806e-16	4.478238925841371e-18	3.880791480922899e-16	7.086969455267465e-18	nan	nan
53766.07461799274	3.954161822757e-16	3.1834374415699256e-17	4.0500216057020624e-16	1.4874954746327863e-17	4.21452646623903e-16	2.7496331198769923e-17	1.966857939284195e-16	4.449832933642081e-18	3.984878837930191e-16	6.963191796022932e-18	nan	nan
53766.12461799274	4.103983043974151e-16	3.135151023508547e-17	4.184226314823708e-16	1.4821433998107978e-17	4.370154636649308e-16	2.726730319862145e-17	2.0183522252300093e-16	4.426784078984866e-18	4.08986025543745e-16	6.854708472922463e-18	nan	nan
53766.17461799274	4.2547610850142976e-16	3.080545012464999e-17	4.31996474605239e-16	1.4751700922783243e-17	4.527804208863212e-16	2.70215255681776e-17	2.0702834043110328e-16	4.412933029804705e-18	4.195723433024874e-16	6.777960119376045e-18	nan	nan
53766.224617992746	4.406386194887755e-16	3.0198909461346775e-17	4.45716567868149e-16	1.4662078602661795e-17	4.687249881019696e-16	2.6747915675554912e-17	2.1226429222587492e-16	4.412157531084273e-18	4.302456081023373e-16	6.7502790130528535e-18	nan	nan
53766.27461799275	4.558748646224709e-16	2.953518885119657e-17	4.595757909551021e-16	1.454960280002037e-17	4.848266404159711e-16	2.643611781853243e-17	2.1754217995338996e-16	4.426984979128647e-18	4.410045882132819e-16	6.787816401657298e-18	nan	nan
53766.32461799275	4.711738732067369e-16	2.8818177125288476e-17	4.735670252138876e-16	1.4412091511320297e-17	5.010628575413313e-16	2.6076803076737344e-17	2.2286093431429056e-16	4.455055547834127e-18	4.518479367163428e-16	6.89284695177984e-18	nan	nan
53766.374617992755	4.865246762665681e-16	2.805234693448256e-17	4.876831535727802e-16	1.4248205263052553e-17	5.174111231215463e-16	2.5661906769057918e-17	2.2821944346258394e-16	4.492659310595672e-18	4.62774173166337e-16	7.051837144302053e-18	nan	nan
53766.42461799276	5.019161710258602e-16	2.7242701532865414e-17	5.019170604514381e-16	1.4057504083205198e-17	5.338489240499233e-16	2.518482087496541e-17	2.33616595931187e-16	4.536123100278307e-18	4.737818106140789e-16	7.249398149961508e-18	nan	nan
53766.47461799276	5.173286451420484e-16	2.63924291565698e-17	5.162616316763916e-16	1.3840505993818381e-17	5.503537497912467e-16	2.4640560409847743e-17	2.3905128062170623e-16	4.582019683193073e-18	4.848693630993518e-16	7.470697752090946e-18	nan	nan
53766.52461799276	5.327287453980781e-16	2.55015889962461e-17	5.307097543934715e-16	1.3598750489824468e-17	5.669030917015327e-16	2.402592362544358e-17	2.445223867927539e-16	4.627316905101738e-18	4.960353456322846e-16	7.702540069177184e-18	nan	nan
53766.57461799277	5.4808190950722105e-16	2.4570727405427182e-17	5.452543169800757e-16	1.3334868682792264e-17	5.834744423495223e-16	2.33396668858803e-17	2.500288040496302e-16	4.66947528916754e-18	5.072782741739831e-16	7.933899796843804e-18	nan	nan
53766.62461799277	5.633535737139669e-16	2.3601470063638144e-17	5.598882089631564e-16	1.3052659226844387e-17	6.000452948364363e-16	2.2582716794591706e-17	2.5556942233299744e-16	4.706506504643397e-18	5.185966656182172e-16	8.156083211413846e-18	nan	nan
53766.67461799277	5.785091717883721e-16	2.259681938477042e-17	5.746043209263302e-16	1.2757165361854809e-17	6.165931421172937e-16	2.1758445065000136e-17	2.611431319086926e-16	4.73700513775014e-18	5.299890377723625e-16	8.362682192752795e-18	nan	nan
53766.724617992775	5.935141340261506e-16	2.1561506378794586e-17	5.893955444295577e-16	1.2454742770350182e-17	6.330954763214488e-16	2.0873035752627676e-17	2.6674882335617343e-16	4.7601640317246385e-18	5.4145390933915e-16	8.549439498808674e-18	nan	nan
53766.77461799278	6.083338862425791e-16	2.0502419461599347e-17	6.042547719176231e-16	1.2153099886140628e-17	6.495297880731282e-16	1.993597891424062e-17	2.7238538755800565e-16	4.775780446013308e-18	5.529897998971724e-16	8.714094267493604e-18	nan	nan
53766.82461799278	6.229338487686271e-16	1.9429135324595836e-17	6.191748966373158e-16	1.1861281644902486e-17	6.658735658124889e-16	1.8960726478934383e-17	2.7805171568918773e-16	4.784257142509578e-18	5.645952298826343e-16	8.856240258565991e-18	nan	nan
53766.874617992784	6.372794354491331e-16	1.8354574327594788e-17	6.341488042404248e-16	1.1589546735841147e-17	6.821042951151991e-16	1.796553731905601e-17	2.837466992058897e-16	4.786599495419168e-18	5.762687205707899e-16	8.977205905682629e-18	nan	nan
53766.92461799279	6.5133605263875735e-16	1.7295786213827735e-17	6.491673946162516e-16	1.1347027328003914e-17	6.981994580141049e-16	1.6974501617995753e-17	2.8946922983471277e-16	4.784406859122969e-18	5.880087940564508e-16	9.079950716295115e-18	nan	nan
53766.97461799279	6.650690981968658e-16	1.6274823735963654e-17	6.642170203084056e-16	1.1138802905996955e-17	7.141365323196802e-16	1.601863519410164e-17	2.9521819956188363e-16	4.779853655203818e-18	5.998139732361696e-16	9.16896302913945e-18	nan	nan
53767.02461799279	6.78443960483971e-16	1.531955204605841e-17	6.792834004724107e-16	1.0970042838086352e-17	7.298929909387385e-16	1.5136718018252877e-17	3.0099250062293726e-16	4.77565302795456e-18	6.11682781788685e-16	9.250137218000135e-18	nan	nan
53767.074617992796	6.914260173567951e-16	1.4464033712382372e-17	6.943522544424801e-16	1.0846638147636527e-17	7.454420453219938e-16	1.4373777234850834e-17	3.0679102549083736e-16	4.774993813923117e-18	6.236137441568574e-16	9.330603474879768e-18	nan	nan
53767.1246179928	7.039806351654223e-16	1.3747819651323597e-17	7.094093015576602e-16	1.0774999917970026e-17	7.60735456070319e-16	1.377359421648914e-17	3.1261266686582163e-16	4.7814406882896166e-18	6.356053855285481e-16	9.418481349656051e-18	nan	nan
53767.1746179928	7.160731677464036e-16	1.321320608076962e-17	7.244402609898298e-16	1.0761680815875531e-17	7.757182367693269e-16	1.337978110864793e-17	3.184563176646941e-16	4.7987887896373646e-18	6.476562318188658e-16	9.52253169317715e-18	nan	nan
53767.224617992804	7.276689668438262e-16	1.2899706002344329e-17	7.394308552864585e-16	1.0812834026079751e-17	7.903354015661408e-16	1.3231415558534622e-17	3.2432087139429913e-16	4.830868220123287e-18	6.597648101574182e-16	9.65169158475019e-18	nan	nan
53767.27461799281	7.387522258459651e-16	1.2823426865176308e-17	7.543729414624412e-16	1.0930064205828815e-17	8.045525756533128e-16	1.3340029579091575e-17	3.302058568290599e-16	4.8799770673853936e-18	6.719304867131262e-16	9.811468206060336e-18	nan	nan
53767.32461799281	7.493644205688277e-16	1.2946704832642901e-17	7.692770180113849e-16	1.1103064973306025e-17	8.183980358088525e-16	1.365694392635818e-17	3.3611273270127456e-16	4.944037239481012e-18	6.841551757879614e-16	9.997422187048978e-18	nan	nan
53767.37461799281	7.595578560175086e-16	1.3215965553664619e-17	7.841571107753557e-16	1.1319124604670246e-17	8.319119059744719e-16	1.4118002007535194e-17	3.4204332313694195e-16	5.0200414627020655e-18	6.964412744689782e-16	1.0203057697221974e-17	nan	nan
53767.424617992816	7.693848249217218e-16	1.3577492827780566e-17	7.990272452783567e-16	1.1566095434107763e-17	8.45134299954174e-16	1.4661974562464628e-17	3.4799945248367194e-16	5.105038764753419e-18	7.087911805769958e-16	1.0422071283179155e-17	nan	nan
53767.47461799282	7.788976092501483e-16	1.3983177285977934e-17	8.139014468968798e-16	1.1833061342007328e-17	8.58105322615678e-16	1.5236265133026865e-17	3.5398294532747943e-16	5.196306997088337e-18	7.212072926939133e-16	1.0648725438650438e-17	nan	nan
53767.52461799282	7.881484817189113e-16	1.4393190224264136e-17	8.287937410247383e-16	1.2110741866673411e-17	8.708650710912359e-16	1.579877025184777e-17	3.5999562651117334e-16	5.291477683255517e-18	7.336920101945556e-16	1.0878107685505307e-17	nan	nan
53767.574617992825	7.971897073023208e-16	1.4776470006993434e-17	8.437181532474049e-16	1.2391691973672442e-17	8.83453635977928e-16	1.631753429639023e-17	3.6603932115147625e-16	5.3886193807906754e-18	7.462477332744843e-16	1.1106297146986342e-17	nan	nan
53767.62461799283	8.060735447440177e-16	1.5110114400860548e-17	8.58688709507327e-16	1.2670364211394424e-17	8.959111025386528e-16	1.6769566940360383e-17	3.7211585465617643e-16	5.486288328248684e-18	7.588768629779952e-16	1.1330462839055468e-17	nan	nan
53767.67461799283	8.148522480664284e-16	1.5378450285269312e-17	8.737194362726259e-16	1.2943089449743778e-17	9.082775519016404e-16	1.7139595341943458e-17	3.782270527422566e-16	5.583555049411968e-18	7.715818012298401e-16	1.1548914849783258e-17	nan	nan
53767.72461799283	8.235780680825764e-16	1.5572190676763293e-17	8.888243607097436e-16	1.3208015701616212e-17	9.20593062262051e-16	1.7419082532597064e-17	3.843747414529806e-16	5.6800139804560966e-18	7.843649508626038e-16	1.1761124156104446e-17	nan	nan
53767.774617992836	8.323032539021099e-16	1.5687850831782153e-17	9.040175108479518e-16	1.3465028416119438e-17	9.328977100808798e-16	1.7605611234378307e-17	3.9056074717569706e-16	5.7757809915113364e-18	7.972287156466872e-16	1.1967720945313198e-17	nan	nan
53767.82461799284	8.4108005444591775e-16	1.5727472500783857e-17	9.193129157529664e-16	1.3715662640998945e-17	9.452315712860339e-16	1.7702633967525483e-17	3.9678689665886074e-16	5.871481461088565e-18	8.101755003192364e-16	1.2170475884925263e-17	nan	nan
53767.87461799284	8.499607199542035e-16	1.5698649385010707e-17	9.347246056917779e-16	1.39630078883891e-17	9.5763472247228e-16	1.7719553621730078e-17	4.0305501703009636e-16	5.968229624284015e-18	8.232077106135673e-16	1.23722642191096e-17	nan	nan
53767.924617992845	8.589975034952719e-16	1.561481467776745e-17	9.502666123046553e-16	1.4211599875360426e-17	9.701472421006704e-16	1.7672076764744838e-17	4.0936693581351344e-16	6.0675983906779925e-18	8.3632775328859105e-16	1.2577008975866692e-17	nan	nan
53767.97461799285	8.68242662478409e-16	1.5495711673175802e-17	9.65952968772313e-16	1.4467289119962612e-17	9.828092116998815e-16	1.7582744743648046e-17	4.1572448094708615e-16	6.1715778134716614e-18	8.495380361574941e-16	1.278959711376172e-17	nan	nan
53768.02461799285	8.777484601603545e-16	1.5367896186731963e-17	9.817977099858192e-16	1.4737074482374132e-17	9.956607170662472e-16	1.7481473021066657e-17	4.221294808002287e-16	6.2825199702264725e-18	8.628409681175358e-16	1.3015761362624783e-17	nan	nan
53768.074617992854	8.875671671596954e-16	1.5264999530768453e-17	9.978148727173078e-16	1.5028890476816458e-17	1.0087418494635335e-15	1.7405805104094316e-17	4.2858376419172855e-16	6.403068298621654e-18	8.762389591789147e-16	1.3261921204211513e-17	nan	nan
53768.12461799286	8.977510629638272e-16	1.5227325530035104e-17	1.0140184957846509e-15	1.53513408842963e-17	1.0220927068235807e-15	1.7400431471666888e-17	4.350891604063778e-16	6.53607049294009e-18	8.897344204950628e-16	1.3534979258287485e-17	nan	nan
53768.17461799286	9.083524374421907e-16	1.5300243652438132e-17	1.0304226202258763e-15	1.5713378121747658e-17	1.0357533949477288e-15	1.751542100192354e-17	4.416474992135899e-16	6.684475886324675e-18	9.03329764390519e-16	1.3842074384051938e-17	nan	nan
53768.22461799286	9.194235923555915e-16	1.5530947065112654e-17	1.0470412894645645e-15	1.6123937400448463e-17	1.049764028706852e-15	1.7802738053710912e-17	4.482606108842264e-16	6.851220625061426e-18	9.170274043909121e-16	1.4190299657615155e-17	nan	nan
53768.274617992865	9.310168349506562e-16	1.596365656519428e-17	1.0638885471725104e-15	1.659154365057623e-17	1.0641647271825494e-15	1.8311149731180262e-17	4.549303258550073e-16	7.039105843235187e-18	9.30829754744214e-16	1.458639942191055e-17	4.674554632408457e-16	4.424441205308536e-17
53768.32461799287	9.43171421387169e-16	1.6623629623058855e-17	1.0809746300881975e-15	1.7121075553169243e-17	1.0789856194372669e-15	1.9068680818825144e-17	4.616578924175862e-16	7.2496643993235e-18	9.447383920423117e-16	1.503413003713491e-17	4.770395317773153e-16	4.387337143008575e-17
53768.37461799287	9.558869207826729e-16	1.7493128682729882e-17	1.0982982015628871e-15	1.770779167139421e-17	1.094226455810572e-15	2.0055909832142848e-17	4.684427888421311e-16	7.481044226012664e-18	9.587523449800008e-16	1.552936337887572e-17	4.867134804002073e-16	4.411058903249471e-17
53768.424617992874	9.691554048674706e-16	1.8541512664135004e-17	1.115855737087404e-15	1.8344669431632226e-17	1.1098812477882884e-15	2.1239344565475016e-17	4.752841588792361e-16	7.730611073620623e-18	9.728701611112614e-16	1.6066114541656938e-17	4.964777200996977e-16	4.488378956230847e-17
53768.47461799288	9.829689611719592e-16	1.9736138294570585e-17	1.1336437149435179e-15	1.902442089860276e-17	1.1259440190346853e-15	2.2583312978126493e-17	4.821811468144334e-16	7.995653870463986e-18	9.870903892380333e-16	1.6638192897454285e-17	5.06332666730373e-16	4.6107151768904414e-17
53768.52461799288	9.973196927968892e-16	2.1045651605470078e-17	1.1516586161563314e-15	1.9739781202617865e-17	1.1424088052100297e-15	2.405345852357226e-17	4.891328974596348e-16	8.273478461110161e-18	1.0014115793915302e-15	1.7239435549504496e-17	5.162787410272571e-16	4.769121103055335e-17
