4290.00      0.00000
4300.00   0.00421154
4310.00   0.00420879
4320.00   0.00420602
4330.00      0.00000
4340.00   0.00420043
4350.00   0.00416826
4360.00   0.00413607
4370.00   0.00410386
4380.00   0.00407162
4390.00   0.00807871
4400.00   0.00801412
4410.00   0.00397424
4420.00   0.00788279
4430.00   0.00390854
4440.00   0.00387567
4450.00      0.00000
4460.00   0.00381109
4470.00   0.00377879
4480.00   0.00374648
4490.00      0.00000
4500.00      0.00000
4510.00   0.00364939
4520.00   0.00361695
4530.00      0.00000
4540.00      0.00000
4550.00   0.00354754
4560.00   0.00354302
4570.00      0.00000
4580.00      0.00000
4590.00   0.00352937
4600.00   0.00352480
4610.00   0.00352040
4620.00   0.00351599
4630.00   0.00702315
4640.00   0.00701430
4650.00    0.0103716
4660.00    0.0102218
4670.00    0.0134294
4680.00    0.0198447
4690.00    0.0260605
4700.00    0.0320771
4710.00    0.0410536
4720.00    0.0528403
4730.00    0.0581126
4740.00    0.0631865
4750.00    0.0660058
4760.00    0.0658161
4770.00    0.0626435
4780.00    0.0565138
4790.00    0.0533844
4800.00    0.0532295
4810.00    0.0560189
4820.00    0.0558513
4830.00    0.0556838
4840.00    0.0584384
4850.00    0.0641410
4860.00    0.0727272
4870.00    0.0783725
4880.00    0.0897848
4890.00     0.104036
4900.00     0.123991
4910.00     0.146709
4920.00     0.180796
4930.00     0.223309
4940.00     0.279898
4950.00     0.356679
4960.00     0.457296
4970.00     0.597750
4980.00     0.790686
4990.00      1.05917
5000.00      1.43616
5010.00      1.96440
5020.00      2.70308
5030.00      3.69341
5040.00      4.97228
5050.00      6.54251
5060.00      8.31111
5070.00      10.1456
5080.00      11.8822
5090.00      13.3996
5100.00      14.6654
5110.00      15.7007
5120.00      16.5607
5130.00      17.3223
5140.00      18.0427
5150.00      18.8467
5160.00      19.6482
5170.00      20.4235
5180.00      21.1275
5190.00      21.6992
5200.00      22.1161
5210.00      22.3225
5220.00      22.3348
5230.00      22.1852
5240.00      21.9172
5250.00      21.4445
5260.00      21.0024
5270.00      20.6214
5280.00      20.3464
5290.00      20.1668
5300.00      20.0683
5310.00      20.0140
5320.00      19.9762
5330.00      19.9270
5340.00      19.8543
5350.00      19.8565
5360.00      19.8019
5370.00      19.7037
5380.00      19.5850
5390.00      19.4482
5400.00      19.2937
5410.00      19.1350
5420.00      18.9670
5430.00      18.8092
5440.00      18.6404
5450.00      18.5013
5460.00      18.3647
5470.00      18.2305
5480.00      18.0986
5490.00      17.9727
5500.00      17.8544
5510.00      17.7403
5520.00      17.6134
5530.00      17.4885
5540.00      17.3637
5550.00      17.2336
5560.00      17.0895
5570.00      16.9283
5580.00      16.7850
5590.00      16.6385
5600.00      16.5027
5610.00      16.3819
5620.00      16.2763
5630.00      16.1755
5640.00      16.0794
5650.00      15.9433
5660.00      15.8015
5670.00      15.6510
5680.00      15.4855
5690.00      15.2726
5700.00      15.0092
5710.00      14.7044
5720.00      14.3542
5730.00      13.9648
5740.00      13.5394
5750.00      13.2104
5760.00      12.8959
5770.00      12.5857
5780.00      12.2827
5790.00      11.9435
5800.00      11.5275
5810.00      10.9747
5820.00      10.2369
5830.00      9.29794
5840.00      8.21164
5850.00      7.20552
5860.00      6.01600
5870.00      4.93899
5880.00      4.01994
5890.00      3.25329
5900.00      2.62010
5910.00      2.09697
5920.00      1.67252
5930.00      1.32044
5940.00      1.02968
5950.00     0.794681
5960.00     0.606253
5970.00     0.459293
5980.00     0.346379
5990.00     0.262818
6000.00     0.200436
6010.00     0.154218
6020.00     0.120685
6030.00    0.0947973
6040.00    0.0763772
6050.00    0.0629155
6060.00    0.0519827
6070.00    0.0435191
6080.00    0.0374652
6090.00    0.0326359
6100.00    0.0290016
6110.00    0.0254268
6120.00    0.0219117
6130.00    0.0195418
6140.00    0.0172116
6150.00    0.0149211
6160.00    0.0126704
6170.00    0.0104593
6180.00   0.00932402
6190.00   0.00820858
6200.00   0.00609686
6210.00   0.00603728
6220.00   0.00498141
6230.00   0.00394541
6240.00   0.00292927
6250.00   0.00289948
6260.00   0.00286969
6270.00   0.00283990
6280.00   0.00187341
6290.00   0.00185355
6300.00   0.00183369
6310.00   0.00181383
6320.00  0.000896986
6330.00   0.00177411
6340.00   0.00175425
6350.00   0.00173440
6360.00  0.000857268
6370.00  0.000847338
6380.00   0.00167482
6390.00   0.00165496
6400.00   0.00163510
6410.00  0.000809163
6420.00   0.00160155
6430.00   0.00158478
6440.00  0.000784001
6450.00  0.000775614
6460.00  0.000767227
6470.00  0.000758840
6480.00  0.000750453
6490.00      0.00000
6500.00  0.000733678
6510.00  0.000725291
6520.00   0.00143381
6530.00  0.000708516
6540.00  0.000700129
6550.00  0.000691741
6560.00  0.000683354
6570.00  0.000674966
6580.00      0.00000
6590.00  0.000658191
6600.00  0.000649804
6610.00  0.000641416
6620.00      0.00000
6630.00      0.00000
6640.00  0.000616253
6650.00  0.000607866
6660.00  0.000599478
6670.00  0.000591090
6680.00  0.000582703
6690.00  0.000574315
