MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err
53977.55000000029	nan	nan	3.571727789439428e-16	9.472176266458599e-18	nan	nan	nan	nan	nan	nan	nan	nan
53977.60000000029	nan	nan	3.6378987202263977e-16	9.488197917008541e-18	nan	nan	nan	nan	nan	nan	nan	nan
53977.65000000029	nan	nan	3.704205831409497e-16	9.50039224716498e-18	nan	nan	nan	nan	nan	nan	nan	nan
53977.700000000295	nan	nan	3.7706303107289235e-16	9.508833632831736e-18	nan	nan	nan	nan	nan	nan	nan	nan
53977.7500000003	nan	nan	3.8371511626540196e-16	9.513563209325171e-18	nan	nan	nan	nan	nan	nan	nan	nan
53977.8000000003	nan	nan	3.903746846529915e-16	9.514624284399783e-18	nan	nan	nan	nan	nan	nan	nan	nan
53977.850000000304	nan	nan	3.970395822448415e-16	9.512074578885064e-18	nan	nan	nan	nan	nan	nan	nan	nan
53977.90000000031	nan	nan	4.0370765509961024e-16	9.505986809647325e-18	nan	nan	nan	nan	nan	nan	nan	nan
53977.95000000031	nan	nan	4.1037674929914705e-16	9.496449260358681e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.00000000031	nan	nan	4.1704471092362863e-16	9.483566340329831e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.050000000316	nan	nan	4.2370938602565116e-16	9.467459130646034e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.10000000032	nan	nan	4.3036862060460936e-16	9.448265915240065e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.15000000032	nan	nan	4.3702026058103634e-16	9.42614269287139e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.200000000325	nan	nan	4.4366215177136177e-16	9.401263664639538e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.25000000033	nan	nan	4.502921398616638e-16	9.373821689177743e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.30000000033	nan	nan	4.569080703829238e-16	9.34402869611824e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.35000000033	nan	nan	4.635077886846472e-16	9.312116045467694e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.400000000336	nan	nan	4.700891399096614e-16	9.27833481887351e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.45000000034	nan	nan	4.766499689684159e-16	9.242956024888191e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.50000000034	nan	nan	4.831881205134143e-16	9.206270698671545e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.550000000345	nan	nan	4.897014389134882e-16	9.16858987288419e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.60000000035	nan	nan	4.961877682285301e-16	9.130244393892227e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.65000000035	nan	nan	5.026449521832444e-16	9.091584554493766e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.70000000035	nan	nan	5.09070803215616e-16	9.052973765490139e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.75000000036	nan	nan	5.154630096710603e-16	9.014770569767441e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.80000000036	nan	nan	5.218192285545623e-16	8.977345114271743e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.85000000036	nan	nan	5.281371164294636e-16	8.941083917912654e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.900000000365	nan	nan	5.344143293896344e-16	8.906388570257916e-18	nan	nan	nan	nan	nan	nan	nan	nan
53978.95000000037	nan	nan	5.406485230314353e-16	8.873674077719668e-18	nan	nan	nan	nan	nan	nan	nan	nan
53979.00000000037	nan	nan	5.468373524264235e-16	8.843366829990068e-18	nan	nan	nan	nan	nan	nan	nan	nan
53979.050000000374	nan	nan	5.529784720928982e-16	8.815902164634226e-18	nan	nan	nan	nan	nan	nan	nan	nan
53979.10000000038	nan	nan	5.590695359685928e-16	8.791721515153351e-18	nan	nan	nan	nan	nan	nan	nan	nan
53979.15000000038	nan	nan	5.651081973821804e-16	8.77126913762886e-18	nan	nan	nan	nan	nan	nan	nan	nan
53979.20000000038	nan	nan	5.710921090264121e-16	8.754988422893289e-18	nan	nan	nan	nan	nan	nan	nan	nan
53979.250000000386	nan	nan	5.770189229292292e-16	8.743317815917224e-18	nan	nan	nan	nan	nan	nan	nan	nan
53979.30000000039	8.728033044575918e-16	1.3531170256999736e-17	5.828863179342384e-16	8.736679580550039e-18	7.880237800451278e-16	1.2303161434972623e-17	2.6028834218651865e-16	4.1907292644584294e-18	4.46157506174063e-16	7.000121551462877e-18	8.70356199670064e-16	3.5378416057603207e-17
53979.35000000039	8.757344481463843e-16	1.3364649023890238e-17	5.886930415303769e-16	8.735217918474144e-18	7.908641848596063e-16	1.2148782890742857e-17	2.616686670030631e-16	4.133201553193841e-18	4.482243861043784e-16	6.912206921403945e-18	8.740353988876973e-16	3.495578942594075e-17
53979.400000000394	8.786738364582986e-16	1.3209508271533374e-17	5.94439229614503e-16	8.738719024250977e-18	7.937137140941337e-16	1.200477988427427e-17	2.63051431898674e-16	4.07930634810297e-18	4.502943831711909e-16	6.82920095099711e-18	8.776739242733294e-16	3.458392500869983e-17
53979.4500000004	8.816205251725559e-16	1.3065636448100669e-17	6.001251101890166e-16	8.746934908601322e-18	7.965716494521888e-16	1.1871019280956344e-17	2.6443651499766995e-16	4.029020612825446e-18	4.523672682794273e-16	6.751082324163001e-18	8.812707810293469e-16	3.426041649317522e-17
53979.5000000004	8.845735700896867e-16	1.2932903098641178e-17	6.057509105255948e-16	8.75961037255419e-18	7.994372727108411e-16	1.1747350141556598e-17	2.6582379442912444e-16	3.982315178845656e-18	4.544428123387333e-16	6.677823189347192e-18	8.848249421092333e-16	3.3982701914302314e-17
53979.5500000004	8.875320270025579e-16	1.2811159214201133e-17	6.11316857167268e-16	8.776486873894923e-18	8.023098656985622e-16	1.1633604277492062e-17	2.672131483266143e-16	3.939154633440337e-18	4.565207862627681e-16	6.609388990974741e-18	8.883353478285235e-16	3.374810179043648e-17
53979.600000000406	8.90494951667335e-16	1.2700237804381406e-17	6.168231759315958e-16	8.797306184203171e-18	8.051887102730611e-16	1.1529597019302193e-17	2.6860445482802803e-16	3.899497277957726e-18	4.586009609692853e-16	6.545738358336808e-18	8.918009054669183e-16	3.3553858905510954e-17
53979.65000000041	8.934613997745515e-16	1.2599954691839454e-17	6.222700919123646e-16	8.821813799015576e-18	8.080730882990608e-16	1.1435128191735976e-17	2.6999759207518538e-16	3.863295160657001e-18	4.60683107379366e-16	6.486823056096303e-18	8.952204888614829e-16	3.339717847168241e-17
53979.70000000041	8.964304269200663e-16	1.2510109521166537e-17	6.276578294827373e-16	8.849762073871218e-18	8.109622816261181e-16	1.1349983283260925e-17	2.7139243821370397e-16	3.8304941874627065e-18	4.62766996416975e-16	6.432588001106709e-18	8.985929379908146e-16	3.327526748650339e-17
53979.750000000415	8.994010885760798e-16	1.243048696874546e-17	6.32986612297173e-16	8.880913067637463e-18	8.138555720664417e-16	1.1273934792385736e-17	2.727888713925562e-16	3.8010343113765715e-18	4.64852399009103e-16	6.3829713468908065e-18	9.019170585500888e-16	3.318537224474853e-17
53979.80000000042	9.023724400621465e-16	1.2360858134609364e-17	6.382566632942231e-16	8.915041082720219e-18	8.167522413726825e-16	1.1206743728422079e-17	2.7418676976397495e-16	3.774849798864127e-18	4.669390860845147e-16	6.337904638145395e-18	9.051916215168834e-16	3.312481315666738e-17
53979.85000000042	9.053435365161262e-16	1.230098209243686e-17	6.434682046987401e-16	8.951934899361245e-18	8.19651571215733e-16	1.1148161240263328e-17	2.7558601148307264e-16	3.751869570276448e-18	4.690268285742544e-16	6.2973130340462855e-18	9.084153627076713e-16	3.3091016239472535e-17
53979.90000000042	9.083134328652163e-16	1.2250607569756759e-17	6.486214580245939e-16	8.991399706757685e-18	8.225528431625445e-16	1.1097930343723098e-17	2.7698647470761185e-16	3.732017608138826e-18	4.711153974104954e-16	6.261115598160176e-18	9.1158698232488e-16	3.3081540866501803e-17
53979.95000000043	9.112811837968943e-16	1.2209474727402626e-17	6.5371664407667185e-16	9.033258738801747e-18	8.25455338653902e-16	1.105578771596925e-17	2.7838803759761383e-16	3.715213426046552e-18	4.732045635267626e-16	6.229225651967565e-18	9.147051444944154e-16	3.309410356158516e-17
53980.00000000043	9.14245843729901e-16	1.2177317005343471e-17	6.587539829536089e-16	9.07735462557562e-18	8.283583389822161e-16	1.1021465524708896e-17	2.7979057831534435e-16	3.7013725889241966e-18	4.75294097857125e-16	6.201551186140075e-18	9.17768476793526e-16	3.3126597802268293e-17
53980.05000000043	9.172064667852262e-16	1.2153863001248064e-17	6.637336940504528e-16	9.12355047404108e-18	8.312611252693361e-16	1.0994693260013455e-17	2.8119397502483976e-16	3.6904072744373015e-18	4.773837713358535e-16	6.177995323898854e-18	9.20775569768915e-16	3.317710993737335e-17
53980.100000000435	9.201621067570222e-16	1.213883834858497e-17	6.686559960602323e-16	9.171730692896194e-18	8.341629784442809e-16	1.0975199537941115e-17	2.825981058916153e-16	3.682226864047197e-18	4.794733548972797e-16	6.158456828391984e-18	9.237249764449704e-16	3.324393142923929e-17
53980.15000000044	9.231118170836008e-16	1.2131967562437417e-17	6.735211069775106e-16	9.221801576740473e-18	8.370631792210592e-16	1.0962713847213836e-17	2.8400284908258214e-16	3.676738552328398e-18	4.815626194751098e-16	6.142830645997861e-18	9.266152118220048e-16	3.3325567699812403e-17
53980.20000000044	9.260546508183356e-16	1.2132975823631769e-17	6.783292440996005e-16	9.273691664789022e-18	8.399610080764199e-16	1.0956968213157647e-17	2.8540808276554556e-16	3.673847962775457e-18	4.836513360023238e-16	6.131008476587978e-18	9.294447523643884e-16	3.3420743896258464e-17
53980.250000000444	9.289896606006002e-16	1.2141590674819158e-17	6.830806240296215e-16	9.327351888349312e-18	8.4285574522760415e-16	1.0957698756491855e-17	2.868136851091492e-16	3.673459759037077e-18	4.857392754102281e-16	6.1228793614914325e-18	9.322120354784507e-16	3.352840790110177e-17
53980.30000000045	9.3191589862669e-16	1.2157543605866132e-17	6.877754626792702e-16	9.382755520429926e-18	8.457466706101316e-16	1.0964647128396916e-17	2.882195342824165e-16	3.675478241055052e-18	4.878262086288784e-16	6.118330279609766e-18	9.349154589800273e-16	3.364773089998552e-17
53980.35000000045	9.34832416620727e-16	1.2180571509797687e-17	6.924139752701648e-16	9.439897939205135e-18	8.486330638554982e-16	1.0977561807209306e-17	2.896255084546237e-16	3.679807916699958e-18	4.899119065860717e-16	6.117246743289252e-18	9.375533805515378e-16	3.3778105792876706e-17
53980.40000000045	9.377382658055365e-16	1.2210417994787521e-17	6.969963763368125e-16	9.498796215999267e-18	8.515142042689596e-16	1.0996199246087682e-17	2.910314857949563e-16	3.6863540411544235e-18	4.919961402070034e-16	6.119513384549708e-18	9.401241171884518e-16	3.391914369734506e-17
53980.450000000455	9.406324968735612e-16	1.2246834541735672e-17	7.015228797291952e-16	9.559488536871894e-18	8.543893708072362e-16	1.1020324864794963e-17	2.9243734447223323e-16	3.695023116750028e-18	4.940786804142873e-16	6.125014524365394e-18	9.426259446350288e-16	3.4070668750233023e-17
53980.50000000046	9.43514159957697e-16	1.2289581500938355e-17	7.059936986147296e-16	9.622033465474589e-18	8.572578420562541e-16	1.1049713882271454e-17	2.938429626546923e-16	3.705723348652998e-18	4.961592981269475e-16	6.133634717680006e-18	9.450570968091911e-16	3.4232711370530196e-17
53980.55000000046	9.463823046021542e-16	1.2338428925025771e-17	7.10409045480567e-16	9.686509054226194e-18	8.601188962088165e-16	1.1084151989868882e-17	2.952482185096729e-16	3.7183650523154644e-18	4.98237764260781e-16	6.145259268200498e-18	9.474157652164004e-16	3.4405500104849547e-17
53980.600000000464	9.492359797333044e-16	1.2393157238602777e-17	7.147691321363364e-16	9.75301180959486e-18	8.629718110423547e-16	1.1123435867899604e-17	2.966529902033362e-16	3.732861010249707e-18	5.003138497270673e-16	6.159774707601539e-18	9.497000983524003e-16	3.458945214004425e-17
53980.65000000047	9.520742336304903e-16	1.2453557747871552e-17	7.19074169716301e-16	9.821655516955037e-18	8.658158638965911e-16	1.1167373550460683e-17	2.9805715590034985e-16	3.749126777417564e-18	5.02387325432911e-16	6.177069235755751e-18	9.51908201094686e-16	3.4785162537178456e-17
53980.70000000047	9.54896113896853e-16	1.2519432995907423e-17	7.233243686815133e-16	9.892569930365647e-18	8.68650331651194e-16	1.121578464539883e-17	2.994605937638462e-16	3.7670809348991604e-18	5.044579622805767e-16	6.197033118103696e-18	9.540381340825628e-16	3.4993392218639017e-17
53980.75000000047	9.577006674300906e-16	1.2590596971169642e-17	7.275199388223369e-16	9.9658993327785e-18	8.714744907034972e-16	1.126850041773836e-17	3.0086318195487684e-16	3.7866452932615305e-18	5.065255311670448e-16	6.2195590390384825e-18	9.560879130856477e-16	3.521505472664569e-17
53980.800000000476	9.60486940393251e-16	1.266687517829956e-17	7.3166108926072e-16	1.0041800972572562e-17	8.742876169461175e-16	1.132536374594607e-17	3.022647986321583e-16	3.807745047233163e-18	5.085898029836284e-16	6.244542409976132e-18	9.580555083606635e-16	3.545120176732256e-17
53980.85000000048	9.632539781854792e-16	1.2748104581335944e-17	7.35748028452547e-16	1.0120443383328497e-17	8.770889857445989e-16	1.138622896109687e-17	3.036653219521179e-16	3.830308884414557e-18	5.106505486158325e-16	6.2718816317224936e-18	9.599388439963944e-16	3.570300755997315e-17
53980.90000000048	9.660008254127708e-16	1.2834133430132626e-17	7.397809641899249e-16	1.0202004594744377e-17	8.798778719150539e-16	1.1450961579410704e-17	3.0506463006817506e-16	3.8542690510353024e-18	5.127075389423452e-16	6.301478312091652e-18	9.617357972466274e-16	3.5971752026004107e-17
53980.950000000485	9.687265258586458e-16	1.2924820981176273e-17	7.437601036034959e-16	1.028667024423171e-17	8.82653549701767e-16	1.1519437938759892e-17	3.064626011308633e-16	3.879561378025402e-18	5.147605448354615e-16	6.333237440076474e-18	9.634441978509456e-16	3.6258802875291e-17
53981.00000000049	9.7143012245488e-16	1.3020037124031665e-17	7.476856531646975e-16	1.0374631599942803e-17	8.85415292754793e-16	1.1591544749608395e-17	3.0785911328724916e-16	3.906125270853049e-18	5.168093371602761e-16	6.367067517465836e-18	9.6506182734321e-16	3.6565596678455934e-17
53981.05000000049	9.74110657252174e-16	1.3119661924575764e-17	7.515578186880361e-16	1.0466083508099532e-17	8.881623741075613e-16	1.1667178570651775e-17	3.092540446808503e-16	3.933903667233571e-18	5.188536867737968e-16	6.402880651577625e-18	9.66586418347572e-16	3.689361904979573e-17
53981.10000000049	9.767671713908068e-16	1.322358509582259e-17	7.553768053335434e-16	1.0561222278679517e-17	8.908940661544118e-16	1.174624521899492e-17	3.10647273451362e-16	3.962842965793286e-18	5.208933645257303e-16	6.440592609999199e-18	9.680156538618525e-16	3.724438410516907e-17
53981.150000000496	9.793987050712384e-16	1.3331705406703389e-17	7.591428176087091e-16	1.0660243525844844e-17	8.936096406281747e-16	1.1828659124231392e-17	3.12038677734285e-16	3.992892929518927e-18	5.229281412568693e-16	6.4801228412625716e-18	9.69347166528131e-16	3.761941339939435e-17
53981.2000000005	9.820042975247556e-16	1.3443930038656955e-17	7.628560593713437e-16	1.0763339980320741e-17	8.963083685777126e-16	1.1914342635260705e-17	3.1342813566068096e-16	4.024006567388524e-18	5.24957787799435e-16	6.52139446358025e-18	9.705785378903676e-16	3.802021458560616e-17
53981.2500000005	9.845829881652543e-16	1.3560173563636423e-17	7.665167340863736e-16	1.0870698614532734e-17	8.98989521133448e-16	1.2003224966350423e-17	3.1481552543535633e-16	4.056139924731879e-18	5.269820751477988e-16	6.5643341420878245e-18	9.717073045505132e-16	3.8448255714129185e-17
53981.300000000505	9.871340657960036e-16	1.3680286449281129e-17	7.701250986538166e-16	1.0982355496949754e-17	9.016525357599264e-16	1.2095173578462056e-17	3.1620074186857528e-16	4.089236587597725e-18	5.290008105903804e-16	6.608854488439557e-18	9.727324157810463e-16	3.890402571490226e-17
53981.35000000051	9.896573768850045e-16	1.380396727217942e-17	7.73681529992884e-16	1.1098018313093338e-17	9.042972219153425e-16	1.2189909960225585e-17	3.1758371682544183e-16	4.123208636935229e-18	5.31013882404201e-16	6.6548323846264685e-18	9.736560371787727e-16	3.938589141480043e-17
