#MJD,band,Flux,Flux_err,FilterSet,Instr
49081.95,Bessell_I,4.8247256185357105e-14,4.443736514805204e-15,GeneralFilters,Rich1994
49081.95,Bessell_R,8.364974334588166e-14,7.704426082442598e-15,GeneralFilters,Rich1994
49082.08,Bessell_B,1.5275753236135432e-13,1.4069488674311143e-14,GeneralFilters,Rich1994
49082.08,Bessell_I,4.7804922681861806e-14,4.402996093555202e-15,GeneralFilters,Rich1994
49082.08,Bessell_R,8.442374489135555e-14,7.775714259265425e-15,GeneralFilters,Rich1994
49082.08,Bessell_V,1.0463711418868804e-13,9.637434372187707e-15,GeneralFilters,Rich1994
49082.91,Bessell_B,1.555975069235279e-13,1.4331059997968455e-14,GeneralFilters,Rich1994
49082.91,Bessell_R,8.759203429456056e-14,8.067524497266613e-15,GeneralFilters,Rich1994
49082.91,Bessell_V,1.1058233438820744e-13,1.0185009388434104e-14,GeneralFilters,Rich1994
49082.97,Bessell_B,1.555975069235279e-13,1.4331059997968455e-14,GeneralFilters,Rich1994
49082.97,Bessell_I,4.86936825503423e-14,4.484853902535429e-15,GeneralFilters,Rich1994
49082.97,Bessell_R,9.004603884081339e-14,8.29354666872532e-15,GeneralFilters,Rich1994
49083.1,Bessell_B,1.5703723292891148e-13,1.446366366348651e-14,GeneralFilters,Rich1994
49083.1,Bessell_I,4.959896569841195e-14,4.568233561793027e-15,GeneralFilters,Rich1994
49083.1,Bessell_U,1.506682536620739e-13,1.387705899478772e-14,GeneralFilters,Rich1994
49083.1,Bessell_V,1.1058233438820744e-13,1.0185009388434104e-14,GeneralFilters,Rich1994
49083.99,Bessell_I,5.2902064430958526e-14,4.8724601978866656e-15,GeneralFilters,Rich1994
49083.99,Bessell_U,1.4791824811107634e-13,1.3623774123297423e-14,GeneralFilters,Rich1994
49085.02,Bessell_B,1.8706934868940218e-13,1.722972374591976e-14,GeneralFilters,Rich1994
49085.02,Bessell_I,5.694723208903369e-14,5.2450339078239446e-15,GeneralFilters,Rich1994
49085.02,Bessell_R,1.082591499765537e-13,9.97103619665638e-15,GeneralFilters,Rich1994
49085.02,Bessell_U,1.5488942037480398e-13,1.426584281671043e-14,GeneralFilters,Rich1994
49085.1,Bessell_I,5.642513672714828e-14,5.196947147921349e-15,GeneralFilters,Rich1994
49085.1,Bessell_U,1.5632259453602913e-13,1.439784303506942e-14,GeneralFilters,Rich1994
49085.98,Bessell_B,2.0893088033782217e-13,1.924324522123753e-14,GeneralFilters,Rich1994
49085.98,Bessell_I,6.419077514706341e-14,5.912188878454388e-15,GeneralFilters,Rich1994
49085.98,Bessell_R,1.2202943846126918e-13,1.1239326636292058e-14,GeneralFilters,Rich1994
49085.98,Bessell_U,1.7299030108666801e-13,1.5932995540595415e-14,GeneralFilters,Rich1994
49085.98,Bessell_V,1.5405853143840277e-13,1.4189315117543862e-14,GeneralFilters,Rich1994
49087.07,Bessell_B,2.3550635683282774e-13,2.1690937061939754e-14,GeneralFilters,Rich1994
49087.07,Bessell_R,1.3015612573868045e-13,1.1987822195511601e-14,GeneralFilters,Rich1994
49087.07,Bessell_U,1.8621804141518677e-13,1.7151315448370576e-14,GeneralFilters,Rich1994
49087.16,Bessell_I,6.538417075728628e-14,6.022104676139223e-15,GeneralFilters,Rich1994
49087.16,Bessell_R,1.3257590877996135e-13,1.2210692449873076e-14,GeneralFilters,Rich1994
49087.16,Bessell_U,1.879410957378273e-13,1.731001461628284e-14,GeneralFilters,Rich1994
49087.16,Bessell_V,1.7526118897753055e-13,1.614215204487023e-14,GeneralFilters,Rich1994
49087.89,Bessell_B,2.558601405888544e-13,2.3565589824289197e-14,GeneralFilters,Rich1994
49087.89,Bessell_R,1.579299917913086e-13,1.4545889793390832e-14,GeneralFilters,Rich1994
49087.89,Bessell_V,1.886625732343432e-13,1.7376465149472496e-14,GeneralFilters,Rich1994
49087.93,Bessell_I,7.860906308845162e-14,7.240162273663019e-15,GeneralFilters,Rich1994
49087.93,Bessell_R,1.579299917913086e-13,1.4545889793390832e-14,GeneralFilters,Rich1994
49087.93,Bessell_V,1.8693290436692193e-13,1.7217156759289185e-14,GeneralFilters,Rich1994
49088.01,Bessell_B,2.558601405888544e-13,2.3565589824289197e-14,GeneralFilters,Rich1994
49088.01,Bessell_I,7.302517730548833e-14,6.725867387066491e-15,GeneralFilters,Rich1994
49088.01,Bessell_R,1.5362596106597718e-13,1.4149473913894636e-14,GeneralFilters,Rich1994
49088.01,Bessell_U,1.9499422732791838e-13,1.7959632042602673e-14,GeneralFilters,Rich1994
49088.06,Bessell_B,2.535144007201021e-13,2.3349539198180184e-14,GeneralFilters,Rich1994
49088.06,Bessell_I,7.370087095180236e-14,6.788101071768506e-15,GeneralFilters,Rich1994
49088.06,Bessell_U,1.932065095062058e-13,1.7794977146336108e-14,GeneralFilters,Rich1994
49088.93,Bessell_V,2.0877849068782562e-13,1.9229209615848813e-14,GeneralFilters,Rich1994
49089.87,Bessell_B,3.133304729104855e-13,2.885880304408183e-14,GeneralFilters,Rich1994
49090.0,Bessell_B,3.0761154726566994e-13,2.833207052667433e-14,GeneralFilters,Rich1994
49090.0,Bessell_V,2.2682230194294404e-13,2.0891106048501083e-14,GeneralFilters,Rich1994
49090.88,Bessell_B,3.2210883285087197e-13,2.966731987378595e-14,GeneralFilters,Rich1994
49091.04,Bessell_B,3.280972831586276e-13,3.02188765300137e-14,GeneralFilters,Rich1994
49091.17,Bessell_B,3.311331299419551e-13,3.0498488352097245e-14,GeneralFilters,Rich1994
49091.17,Bessell_I,9.364241816261091e-14,8.624785445329907e-15,GeneralFilters,Rich1994
49091.17,Bessell_R,1.8469902922328714e-13,1.701140925528206e-14,GeneralFilters,Rich1994
49091.17,Bessell_U,2.5705245415442183e-13,2.3675405962076027e-14,GeneralFilters,Rich1994
49091.17,Bessell_V,2.4870570848056704e-13,2.2906642275501876e-14,GeneralFilters,Rich1994
49091.88,Bessell_B,3.4041025442898016e-13,3.13529430941412e-14,GeneralFilters,Rich1994
49091.88,Bessell_V,2.58039239723666e-13,2.3766292271818595e-14,GeneralFilters,Rich1994
49091.98,Bessell_B,3.467389535678477e-13,3.193583782583534e-14,GeneralFilters,Rich1994
49091.98,Bessell_V,2.6042684741221956e-13,2.3986199066704882e-14,GeneralFilters,Rich1994
49092.15,Bessell_B,3.467389535678477e-13,3.193583782583534e-14,GeneralFilters,Rich1994
49092.15,Bessell_I,9.987863999491922e-14,9.199162702428905e-15,GeneralFilters,Rich1994
49092.15,Bessell_R,1.9519316801835767e-13,1.7977955157254545e-14,GeneralFilters,Rich1994
49092.15,Bessell_U,2.594309312292282e-13,2.3894471796280353e-14,GeneralFilters,Rich1994
49092.15,Bessell_V,2.652685439917992e-13,2.443213580155046e-14,GeneralFilters,Rich1994
49092.88,Bessell_B,3.531853120063114e-13,3.252956937967254e-14,GeneralFilters,Rich1994
49092.88,Bessell_V,2.7020025443276926e-13,2.4886363119085474e-14,GeneralFilters,Rich1994
49093.05,Bessell_B,3.4994728960351806e-13,3.223133649487056e-14,GeneralFilters,Rich1994
49093.19,Bessell_B,3.4994728960351806e-13,3.223133649487056e-14,GeneralFilters,Rich1994
49093.19,Bessell_I,1.045857752790998e-13,9.632705883885695e-15,GeneralFilters,Rich1994
49093.19,Bessell_R,2.0819227589841195e-13,1.9175217238386842e-14,GeneralFilters,Rich1994
49093.19,Bessell_U,2.594309312292282e-13,2.3894471796280353e-14,GeneralFilters,Rich1994
49093.19,Bessell_V,2.7020025443276926e-13,2.4886363119085474e-14,GeneralFilters,Rich1994
49093.89,Bessell_B,3.564532954628802e-13,3.2830561779181636e-14,GeneralFilters,Rich1994
49093.89,Bessell_V,2.752236522153841e-13,2.5349035153083117e-14,GeneralFilters,Rich1994
49094.0,Bessell_B,3.531853120063114e-13,3.252956937967254e-14,GeneralFilters,Rich1994
49094.0,Bessell_V,2.803404419338768e-13,2.5820308902508027e-14,GeneralFilters,Rich1994
49094.19,Bessell_B,3.4994728960351806e-13,3.223133649487056e-14,GeneralFilters,Rich1994
49094.19,Bessell_I,1.0851071374246739e-13,9.994206075742198e-15,GeneralFilters,Rich1994
49094.19,Bessell_U,2.523607181140837e-13,2.324328110351967e-14,GeneralFilters,Rich1994
49094.19,Bessell_V,2.8293440010682424e-13,2.6059221279297102e-14,GeneralFilters,Rich1994
49094.2,Bessell_I,1.0653017001234899e-13,9.811791256975435e-15,GeneralFilters,Rich1994
49094.93,Bessell_B,3.467389535678477e-13,3.193583782583534e-14,GeneralFilters,Rich1994
49095.15,Bessell_B,3.435600317325456e-13,3.164304830463359e-14,GeneralFilters,Rich1994
49095.15,Bessell_I,1.1052807852964864e-13,1.01800122391876e-14,GeneralFilters,Rich1994
49095.15,Bessell_R,2.180040755773039e-13,2.0078917385426142e-14,GeneralFilters,Rich1994
49095.15,Bessell_U,2.45483187935919e-13,2.2609837164922844e-14,GeneralFilters,Rich1994
49095.15,Bessell_V,2.8293440010682424e-13,2.6059221279297102e-14,GeneralFilters,Rich1994
49095.24,Bessell_B,3.467389535678477e-13,3.193583782583534e-14,GeneralFilters,Rich1994
49095.24,Bessell_I,1.1052807852964864e-13,1.01800122391876e-14,GeneralFilters,Rich1994
49095.24,Bessell_R,2.1600540219854762e-13,1.9894832764359402e-14,GeneralFilters,Rich1994
49095.24,Bessell_U,2.410026148025992e-13,2.2197161128667874e-14,GeneralFilters,Rich1994
49095.24,Bessell_V,2.90861174609469e-13,2.6789304191521008e-14,GeneralFilters,Rich1994
49096.15,Bessell_B,3.311331299419551e-13,3.0498488352097245e-14,GeneralFilters,Rich1994
49096.15,Bessell_R,2.1600540219854762e-13,1.9894832764359402e-14,GeneralFilters,Rich1994
49096.15,Bessell_U,2.2804563011260194e-13,2.100377873676648e-14,GeneralFilters,Rich1994
49096.15,Bessell_V,2.777702653148937e-13,2.5583586887552312e-14,GeneralFilters,Rich1994
49096.2,Bessell_R,2.2411174275080786e-13,2.0641454320923634e-14,GeneralFilters,Rich1994
49097.15,Bessell_B,3.0761154726566994e-13,2.833207052667433e-14,GeneralFilters,Rich1994
49097.15,Bessell_I,1.0951475101484275e-13,1.0086681325992739e-14,GeneralFilters,Rich1994
49097.15,Bessell_R,2.140250527679057e-13,1.971243584121844e-14,GeneralFilters,Rich1994
49097.15,Bessell_U,2.0045724373379454e-13,1.8462794448158248e-14,GeneralFilters,Rich1994
49097.15,Bessell_V,2.777702653148937e-13,2.5583586887552312e-14,GeneralFilters,Rich1994
49098.28,Bessell_B,2.703974764840527e-13,2.4904527941396892e-14,GeneralFilters,Rich1994
49098.28,Bessell_I,1.0653017001234899e-13,9.811791256975435e-15,GeneralFilters,Rich1994
49098.28,Bessell_R,2.0439233861694272e-13,1.8825230080724014e-14,GeneralFilters,Rich1994
49098.28,Bessell_U,1.7299030108666801e-13,1.5932995540595415e-14,GeneralFilters,Rich1994
49098.28,Bessell_V,2.652685439917992e-13,2.443213580155046e-14,GeneralFilters,Rich1994
49098.96,Bessell_B,2.558601405888544e-13,2.3565589824289197e-14,GeneralFilters,Rich1994
49098.96,Bessell_I,1.075158815391599e-13,9.902578643683282e-15,GeneralFilters,Rich1994
49098.96,Bessell_R,2.0628355764048961e-13,1.8999417790173562e-14,GeneralFilters,Rich1994
49098.96,Bessell_V,2.4642556083975274e-13,2.2696632916781284e-14,GeneralFilters,Rich1994
49099.15,Bessell_B,2.4210437313601427e-13,2.2298636821218288e-14,GeneralFilters,Rich1994
49099.15,Bessell_I,1.0653017001234899e-13,9.811791256975435e-15,GeneralFilters,Rich1994
49099.15,Bessell_R,1.9519316801835767e-13,1.7977955157254545e-14,GeneralFilters,Rich1994
49099.15,Bessell_U,1.4388706519606394e-13,1.3252488455797781e-14,GeneralFilters,Rich1994
49099.15,Bessell_V,2.4416631771769425e-13,2.248854893550202e-14,GeneralFilters,Rich1994
49100.25,Bessell_B,2.0701539051267244e-13,1.9066822088618718e-14,GeneralFilters,Rich1994
49100.25,Bessell_I,1.0173552254937281e-13,9.370187906005025e-15,GeneralFilters,Rich1994
49100.25,Bessell_R,1.8469902922328714e-13,1.701140925528206e-14,GeneralFilters,Rich1994
49100.25,Bessell_V,2.1861791781843334e-13,2.013545434512988e-14,GeneralFilters,Rich1994
49100.91,Bessell_B,1.9231033933248699e-13,1.771243682303317e-14,GeneralFilters,Rich1994
49100.91,Bessell_R,1.8469902922328714e-13,1.701140925528206e-14,GeneralFilters,Rich1994
49100.91,Bessell_V,2.1071029427762664e-13,1.9407135301794202e-14,GeneralFilters,Rich1994
49101.15,Bessell_B,1.7538911399155593e-13,1.6153934374014134e-14,GeneralFilters,Rich1994
49101.15,Bessell_I,9.71566697696016e-14,8.948459979867356e-15,GeneralFilters,Rich1994
49101.15,Bessell_R,1.747690851196041e-13,1.6096827604429068e-14,GeneralFilters,Rich1994
49101.15,Bessell_U,8.750276057694642e-14,8.059302084021351e-15,GeneralFilters,Rich1994
49101.15,Bessell_V,2.0686439798060154e-13,1.9052915162345865e-14,GeneralFilters,Rich1994
49101.89,Bessell_B,1.6293059150522724e-13,1.5006462047704612e-14,GeneralFilters,Rich1994
49101.89,Bessell_R,1.5939130001276933e-13,1.4680481254529302e-14,GeneralFilters,Rich1994
49102.17,Bessell_B,1.4859446551546456e-13,1.3686056047898373e-14,GeneralFilters,Rich1994
49102.17,Bessell_I,9.109040229541003e-14,8.389736097618345e-15,GeneralFilters,Rich1994
49102.17,Bessell_R,1.638568541937188e-13,1.50917739939984e-14,GeneralFilters,Rich1994
49102.17,Bessell_U,7.079812474960097e-14,6.520748266419617e-15,GeneralFilters,Rich1994
49102.17,Bessell_V,1.8352099434494284e-13,1.6902908233165962e-14,GeneralFilters,Rich1994
49102.91,Bessell_B,1.432196586135953e-13,1.319101803790916e-14,GeneralFilters,Rich1994
49102.91,Bessell_I,8.779557350590154e-14,8.086271151432776e-15,GeneralFilters,Rich1994
49102.91,Bessell_U,5.94321928480277e-14,5.473907251817335e-15,GeneralFilters,Rich1994
49102.91,Bessell_V,1.768828607936719e-13,1.6291513538772105e-14,GeneralFilters,Rich1994
49103.25,Bessell_B,1.3304624877816844e-13,1.225401236461491e-14,GeneralFilters,Rich1994
49103.25,Bessell_I,8.540290038779235e-14,7.865897813263324e-15,GeneralFilters,Rich1994
49103.25,Bessell_R,1.5362596106597718e-13,1.4149473913894636e-14,GeneralFilters,Rich1994
49103.25,Bessell_U,5.521050944833105e-14,5.085075841293143e-15,GeneralFilters,Rich1994
49103.25,Bessell_V,1.7048483501408834e-13,1.570223358742889e-14,GeneralFilters,Rich1994
49104.91,Bessell_B,1.1066304961480318e-13,1.0192443535532004e-14,GeneralFilters,Rich1994
49104.91,Bessell_R,1.5082197127094228e-13,1.3891216909781904e-14,GeneralFilters,Rich1994
49104.91,Bessell_V,1.5264611433248366e-13,1.4059226694612922e-14,GeneralFilters,Rich1994
49105.87,Bessell_B,9.727531239264571e-14,8.959387369262761e-15,GeneralFilters,Rich1994
49105.87,Bessell_I,7.370087095180236e-14,6.788101071768506e-15,GeneralFilters,Rich1994
49105.87,Bessell_U,3.715538404033333e-14,3.42213733663755e-15,GeneralFilters,Rich1994
49105.87,Bessell_V,1.3667395237134122e-13,1.258813621323555e-14,GeneralFilters,Rich1994
49106.9,Bessell_B,9.375676936601147e-14,8.635317580391307e-15,GeneralFilters,Rich1994
49106.9,Bessell_I,7.507107244359356e-14,6.914301292941292e-15,GeneralFilters,Rich1994
49106.9,Bessell_R,1.3755127261212522e-13,1.2668940393553644e-14,GeneralFilters,Rich1994
49107.88,Bessell_B,8.394650782213942e-14,7.731759100816328e-15,GeneralFilters,Rich1994
49107.88,Bessell_I,7.038378534232892e-14,6.482586196707914e-15,GeneralFilters,Rich1994
49107.88,Bessell_R,1.3136044554234646e-13,1.2098744148596524e-14,GeneralFilters,Rich1994
49107.88,Bessell_U,2.951357061528988e-14,2.7183003095974328e-15,GeneralFilters,Rich1994
49107.88,Bessell_V,1.25801480930085e-13,1.1586744586641051e-14,GeneralFilters,Rich1994
49112.89,Bessell_B,6.251764847293474e-14,5.7580882169041824e-15,GeneralFilters,Rich1994
49112.89,Bessell_I,5.90843714945409e-14,5.441871721301122e-15,GeneralFilters,Rich1994
49112.89,Bessell_R,1.0434331082024176e-13,9.610374081939109e-15,GeneralFilters,Rich1994
49112.89,Bessell_U,2.0418402214020425e-14,1.880604342430299e-15,GeneralFilters,Rich1994
49112.89,Bessell_V,9.631318694436018e-14,8.870772340682048e-15,GeneralFilters,Rich1994
49121.9,Bessell_B,4.9659533350582896e-14,4.573812048727941e-15,GeneralFilters,Rich1994
49121.9,Bessell_R,8.062405045548931e-14,7.42574946862486e-15,GeneralFilters,Rich1994
49121.9,Bessell_U,1.5066825366207388e-14,1.387705899478772e-15,GeneralFilters,Rich1994
49122.9,Bessell_B,4.830617320081296e-14,4.449162972464764e-15,GeneralFilters,Rich1994
49122.9,Bessell_I,4.693238450904428e-14,4.3226323579684845e-15,GeneralFilters,Rich1994
49122.9,Bessell_V,7.239119630325744e-14,6.667475578884818e-15,GeneralFilters,Rich1994
49123.88,Bessell_B,4.655889175116161e-14,4.288232403707572e-15,GeneralFilters,Rich1994
49123.88,Bessell_V,7.239119630325744e-14,6.667475578884818e-15,GeneralFilters,Rich1994
49129.88,Bessell_B,4.446339643578198e-14,4.0952301526661125e-15,GeneralFilters,Rich1994
49129.88,Bessell_I,4.050164102696692e-14,3.730338994820557e-15,GeneralFilters,Rich1994
49129.88,Bessell_R,6.706016424841812e-14,6.176469381286754e-15,GeneralFilters,Rich1994
49129.88,Bessell_U,1.5346938563322983e-14,1.413505278361754e-15,GeneralFilters,Rich1994
49129.88,Bessell_V,6.422228501905987e-14,5.9150910449213555e-15,GeneralFilters,Rich1994
49131.91,Bessell_B,4.130500073091314e-14,3.804331157964652e-15,GeneralFilters,Rich1994
49131.91,Bessell_I,3.939785886730175e-14,3.6286769009494424e-15,GeneralFilters,Rich1994
49131.91,Bessell_R,6.40419596745537e-14,5.898482466906856e-15,GeneralFilters,Rich1994
49131.91,Bessell_U,1.492869188096177e-14,1.3749833353184916e-15,GeneralFilters,Rich1994
49131.91,Bessell_V,6.247204945694663e-14,5.753888392332704e-15,GeneralFilters,Rich1994
49132.88,Bessell_B,4.168719119708962e-14,3.839532200760271e-15,GeneralFilters,Rich1994
49132.88,Bessell_R,6.28730621774286e-14,5.790823028830842e-15,GeneralFilters,Rich1994
49132.88,Bessell_U,1.5066825366207388e-14,1.387705899478772e-15,GeneralFilters,Rich1994
49132.88,Bessell_V,6.189930226485489e-14,5.701136426472173e-15,GeneralFilters,Rich1994
49076.2,Bessell_I,8.081139803544997e-14,7.44300481841818e-15,GeneralFilters,Rich1996
49076.2,Bessell_R,1.8640802829916883e-13,1.7168813887076533e-14,GeneralFilters,Rich1996
49076.2,Bessell_V,3.2485215612848226e-13,2.9919989285101193e-14,GeneralFilters,Rich1996
49077.2,Bessell_B,5.445059554960261e-13,5.015085184689511e-14,GeneralFilters,Rich1996
49077.2,Bessell_I,9.193325141055152e-14,8.467365369934787e-15,GeneralFilters,Rich1996
49077.2,Bessell_R,1.7316679251527602e-13,1.5949251001934517e-14,GeneralFilters,Rich1996
49077.2,Bessell_V,2.935524799227647e-13,2.703718257121435e-14,GeneralFilters,Rich1996
49079.2,Bessell_B,2.511901667223194e-13,2.3135469336084235e-14,GeneralFilters,Rich1996
49079.2,Bessell_I,5.642513672714828e-14,5.196947147921349e-15,GeneralFilters,Rich1996
49079.2,Bessell_R,1.1232194437299782e-13,1.0345233389178281e-14,GeneralFilters,Rich1996
49079.2,Bessell_V,1.7206231177063226e-13,1.5847524565961413e-14,GeneralFilters,Rich1996
49080.2,Bessell_B,1.9588565547794e-13,1.804173560940078e-14,GeneralFilters,Rich1996
49080.2,Bessell_I,5.854268272082207e-14,5.391980341468721e-15,GeneralFilters,Rich1996
49080.2,Bessell_I,5.747415833996465e-14,5.2935656090366665e-15,GeneralFilters,Rich1996
49080.2,Bessell_R,9.69314284374056e-14,8.927714486503037e-15,GeneralFilters,Rich1996
49080.2,Bessell_R,9.004603884081339e-14,8.29354666872532e-15,GeneralFilters,Rich1996
49080.2,Bessell_V,1.3173032206897685e-13,1.2132811035648588e-14,GeneralFilters,Rich1996
49080.2,Bessell_V,1.305226112169218e-13,1.2021576755473215e-14,GeneralFilters,Rich1996
49083.2,Bessell_B,1.6143683486356012e-13,1.4868881976690694e-14,GeneralFilters,Rich1996
49083.2,Bessell_I,5.193649293649913e-14,4.783527776720803e-15,GeneralFilters,Rich1996
49083.2,Bessell_I,4.959896569841195e-14,4.568233561793027e-15,GeneralFilters,Rich1996
49083.2,Bessell_R,8.922049179466426e-14,8.217510975840422e-15,GeneralFilters,Rich1996
49083.2,Bessell_R,8.678898569715737e-14,7.993560988098178e-15,GeneralFilters,Rich1996
49083.2,Bessell_V,1.1368044203592754e-13,1.0470355647879934e-14,GeneralFilters,Rich1996
49083.2,Bessell_V,1.1263821347876798e-13,1.037436285030208e-14,GeneralFilters,Rich1996
49084.22,Bessell_B,1.7218790188926734e-13,1.5859091843375114e-14,GeneralFilters,Rich1996
49084.22,Bessell_I,5.488739510248974e-14,5.055315910250361e-15,GeneralFilters,Rich1996
49084.22,Bessell_I,5.3391561206328946e-14,4.917544517018797e-15,GeneralFilters,Rich1996
49084.22,Bessell_R,9.604275575977758e-14,8.845864708108207e-15,GeneralFilters,Rich1996
49084.22,Bessell_R,9.256879551018212e-14,8.525901144719408e-15,GeneralFilters,Rich1996
49084.22,Bessell_V,1.2464812602036003e-13,1.1480516673754698e-14,GeneralFilters,Rich1996
49084.22,Bessell_V,1.223730413217116e-13,1.1270973629273398e-14,GeneralFilters,Rich1996
49084.3,Bessell_B,1.7701196948239714e-13,1.630340488847205e-14,GeneralFilters,Rich1996
49084.3,Bessell_I,5.488739510248974e-14,5.055315910250361e-15,GeneralFilters,Rich1996
49084.3,Bessell_R,9.51622304824288e-14,8.764765332994009e-15,GeneralFilters,Rich1996
49084.3,Bessell_V,1.25801480930085e-13,1.1586744586641051e-14,GeneralFilters,Rich1996
49085.24,Bessell_B,1.8706934868940218e-13,1.722972374591976e-14,GeneralFilters,Rich1996
49085.24,Bessell_I,5.90843714945409e-14,5.441871721301122e-15,GeneralFilters,Rich1996
49085.24,Bessell_I,5.800596017943201e-14,5.342546368563187e-15,GeneralFilters,Rich1996
49085.24,Bessell_R,1.0628319780263475e-13,9.78904427583476e-15,GeneralFilters,Rich1996
49085.24,Bessell_R,1.0149966592006531e-13,9.348464707654607e-15,GeneralFilters,Rich1996
49085.24,Bessell_V,1.3667395237134122e-13,1.258813621323555e-14,GeneralFilters,Rich1996
49085.24,Bessell_V,1.3294920773178221e-13,1.2245074553953163e-14,GeneralFilters,Rich1996
49085.32,Bessell_B,1.9054722754394396e-13,1.755004822615189e-14,GeneralFilters,Rich1996
49085.32,Bessell_I,5.963107245290446e-14,5.492224740376132e-15,GeneralFilters,Rich1996
49085.32,Bessell_R,1.082591499765537e-13,9.97103619665638e-15,GeneralFilters,Rich1996
49085.32,Bessell_V,1.3921491085674748e-13,1.2822167138453757e-14,GeneralFilters,Rich1996
49087.23,Bessell_B,2.3550635683282774e-13,2.1690937061939754e-14,GeneralFilters,Rich1996
49087.23,Bessell_B,2.2908815479171207e-13,2.109979880814785e-14,GeneralFilters,Rich1996
49087.23,Bessell_I,7.038378534232892e-14,6.482586196707914e-15,GeneralFilters,Rich1996
49087.23,Bessell_I,6.846563179055434e-14,6.305917725740429e-15,GeneralFilters,Rich1996
49087.23,Bessell_R,1.3257590877996135e-13,1.2210692449873076e-14,GeneralFilters,Rich1996
49087.23,Bessell_R,1.3015612573868045e-13,1.1987822195511601e-14,GeneralFilters,Rich1996
49087.23,Bessell_V,1.8352099434494284e-13,1.6902908233165962e-14,GeneralFilters,Rich1996
49087.23,Bessell_V,1.7365438473920393e-13,1.5994159905364953e-14,GeneralFilters,Rich1996
49087.4,Bessell_B,2.488872414318306e-13,2.2923362078308912e-14,GeneralFilters,Rich1996
49087.4,Bessell_I,7.1035038489739e-14,6.542568828258085e-15,GeneralFilters,Rich1996
49087.4,Bessell_R,1.3257590877996135e-13,1.2210692449873076e-14,GeneralFilters,Rich1996
49087.4,Bessell_V,1.939482001309845e-13,1.78632893774397e-14,GeneralFilters,Rich1996
49088.21,Bessell_B,2.6546216633514677e-13,2.4449969078228413e-14,GeneralFilters,Rich1996
49088.21,Bessell_I,7.788837086610946e-14,7.17378406695626e-15,GeneralFilters,Rich1996
49088.21,Bessell_I,7.57656965245635e-14,6.978278535110385e-15,GeneralFilters,Rich1996
49088.21,Bessell_R,1.4806916005739592e-13,1.3637673627213212e-14,GeneralFilters,Rich1996
49088.21,Bessell_R,1.4271335396691037e-13,1.314438565662198e-14,GeneralFilters,Rich1996
49088.21,Bessell_V,1.9755396638194255e-13,1.8195392722234777e-14,GeneralFilters,Rich1996
49088.21,Bessell_V,1.9040824653223177e-13,1.753724760194715e-14,GeneralFilters,Rich1996
49089.2,Bessell_B,2.857607875950842e-13,2.631954118703762e-14,GeneralFilters,Rich1996
