MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err
46849.85000000011	1.2486830564991777e-10	9.073515285800382e-13	1.8419818539067525e-11	5.558364799852105e-14	nan	nan	1.291072777275395e-10	2.206570613585162e-12	8.426543430641577e-11	1.3597360278820487e-12
46849.90000000011	1.263128206823176e-10	8.659828109686142e-13	1.914096012161183e-11	5.507811470946986e-14	nan	nan	1.3155408188733913e-10	2.181647447666574e-12	8.446503006436349e-11	1.3295825268931764e-12
46849.95000000011	1.277395041650941e-10	8.271886095999318e-13	1.9832594540510876e-11	5.463881595257933e-14	nan	nan	1.3396122213179706e-10	2.1601012217378823e-12	8.466483038962673e-11	1.2998535326281683e-12
46850.00000000012	1.2914572492847485e-10	7.908893903669939e-13	2.0496516641875165e-11	5.425837770038038e-14	nan	nan	1.3632284754030708e-10	2.1415064171636558e-12	8.486483545292561e-11	1.2705587903135942e-12
46850.05000000012	1.3052881981013354e-10	7.569932504903404e-13	2.113441887222469e-11	5.3930026500075045e-14	nan	nan	1.386332924234871e-10	2.1254495767964163e-12	8.506504542549391e-11	1.2417084389760582e-12
46850.10000000012	1.318861127874385e-10	7.253971764340049e-13	2.174786935645414e-11	5.3647963857273635e-14	nan	nan	1.4088708656034598e-10	2.1115357339598375e-12	8.526546047859336e-11	1.2133130222366468e-12
46850.150000000125	1.3321493424079666e-10	6.959886866734619e-13	2.2338302141582466e-11	5.340727724771151e-14	nan	nan	1.4307896232291652e-10	2.0993935488977047e-12	8.546608078350242e-11	1.1853834972652722e-12
46850.20000000013	1.345126401312689e-10	6.686478306229446e-13	2.2907016790041603e-11	5.3203646456757384e-14	nan	nan	1.452038592367089e-10	2.0886791757346497e-12	8.566690651160003e-11	1.1579312417796124e-12
46850.25000000013	1.3577663086866034e-10	6.432494879687354e-13	2.345518479479557e-11	5.303298767755962e-14	nan	nan	1.4725692641971414e-10	2.0790789449054284e-12	8.586793783470068e-11	1.13096805816887e-12
46850.300000000134	1.370043696419143e-10	6.196658864981226e-13	2.39838606435272e-11	5.28910957034491e-14	nan	nan	1.4923352325847717e-10	2.0703109866135112e-12	8.606917492444019e-11	1.1045061745332338e-12
46850.35000000014	1.3819339998349758e-10	5.977692360721714e-13	2.449399580000978e-11	5.277328561853256e-14	nan	nan	1.5112921861261257e-10	2.062125941489821e-12	8.627061795271118e-11	1.0785582414644725e-12
46850.40000000014	1.393413623434628e-10	5.77434361987365e-13	2.4986454352880572e-11	5.267407220634624e-14	nan	nan	1.5293978878550552e-10	2.0543069085030877e-12	8.647226709156823e-11	1.0531373239127427e-12
46850.45000000014	1.404460094569343e-10	5.585412153657743e-13	2.546202945023671e-11	5.2586965194437714e-14	nan	nan	1.5466121445609674e-10	2.0466687714631452e-12	8.66741225130659e-11	1.0282568870865805e-12
46850.500000000146	1.4150522030232086e-10	5.409771397715255e-13	2.59214600179468e-11	5.250455319801952e-14	nan	nan	1.562896767323246e-10	2.0390570283161553e-12	8.687618438950999e-11	1.0039307752885802e-12
46850.55000000015	1.4251701246586913e-10	5.246387809092691e-13	2.636544747772139e-11	5.241913684363414e-14	nan	nan	1.5782155245937426e-10	2.031346225423399e-12	8.707845289345203e-11	9.801731823949432e-13
46850.60000000015	1.434795527515729e-10	5.094335361256391e-13	2.6794672343573872e-11	5.232427964642795e-14	nan	nan	1.5925340889388238e-10	2.0234380749578067e-12	8.728092819715314e-11	9.569986128496957e-13
46850.650000000154	1.4439116590408548e-10	4.952804505641933e-13	2.720981059193556e-11	5.221752380118278e-14	nan	nan	1.6058199783781116e-10	2.0152593094865613e-12	8.748361047338817e-11	9.34421831417894e-13
46850.70000000016	1.4525034134566712e-10	4.821104735126136e-13	2.761154959462696e-11	5.210424762585532e-14	nan	nan	1.6180424931178458e-10	2.0067593050239717e-12	8.768649989506036e-11	9.124578004078916e-13
46850.75000000016	1.460557378662113e-10	4.698659898224525e-13	2.8000603249795978e-11	5.200183922276831e-14	nan	nan	1.629172648369116e-10	1.997907483096915e-12	8.788959663500039e-11	8.911216029217048e-13
46850.80000000016	1.4680618624744021e-10	4.58499538532972e-13	2.8377725538559802e-11	5.194184205025606e-14	nan	nan	1.639183103857279e-10	1.9886904840892467e-12	8.809290086633483e-11	8.704283502242596e-13
46850.850000000166	1.4750072484660937e-10	4.479692845238589e-13	2.8743694355563773e-11	5.196267461920834e-14	5.998941266508479e-11	6.375215596635347e-13	1.648049253899736e-10	1.979104695705666e-12	8.829640951216529e-11	8.50392285295445e-13
46850.90000000017	1.481390869097598e-10	4.3820370242941316e-13	2.909894006380402e-11	5.205719995144078e-14	6.035517545471183e-11	6.205659558624674e-13	1.6557653961502384e-10	1.9690919214481086e-12	8.850007086812148e-11	8.310156841389077e-13
46850.95000000017	1.4872157679271935e-10	4.2910940953698623e-13	2.94436394712744e-11	5.218485424475441e-14	6.072109756595653e-11	6.045743464952507e-13	1.6623406524531917e-10	1.9585535968032353e-12	8.870379579578515e-11	8.12291522801456e-13
46851.000000000175	1.4924867223099847e-10	4.205992319881713e-13	2.977801489713894e-11	5.2315594314824217e-14	6.108700852360371e-11	5.895161194891741e-13	1.6677858436930874e-10	1.947400846188989e-12	8.890749419396393e-11	7.942123321053125e-13
46851.05000000018	1.497210073769005e-10	4.1259433034826437e-13	3.0102334038009416e-11	5.243333182195778e-14	6.145273785247896e-11	5.753587814446117e-13	1.672113073922296e-10	1.9355564727860954e-12	8.911107596118064e-11	7.767704654578356e-13
46851.10000000018	1.5013936470086163e-10	4.050250402305742e-13	3.041690015631381e-11	5.2533054304803734e-14	6.181811507733218e-11	5.620682084102465e-13	1.6753356576401803e-10	1.922955433335401e-12	8.931445099626523e-11	7.599581369960419e-13
46851.15000000018	1.505046655351496e-10	3.978312061084342e-13	3.0722041991457384e-11	5.261657562353722e-14	6.21829697224821e-11	5.496089421610202e-13	1.6774680455287556e-10	1.909545139369476e-12	8.951752919761214e-11	7.437674614131277e-13
46851.200000000186	1.5081795942659074e-10	3.9096210866973587e-13	3.101810424034346e-11	5.268883489449996e-14	6.254713131178147e-11	5.379445269716812e-13	1.6785257486275687e-10	1.8952856194516436e-12	8.972022046352644e-11	7.281904959069257e-13
46851.25000000019	1.5108041247945559e-10	3.8437609177280094e-13	3.130543916106584e-11	5.2755376558188965e-14	6.291042936865194e-11	5.270378775209427e-13	1.678525260922599e-10	1.880149571515973e-12	8.992243469173257e-11	7.13219283984062e-13
46851.30000000019	1.512932948802072e-10	3.7803999061573564e-13	3.1584399529734396e-11	5.2820924618831694e-14	6.327269341595005e-11	5.168516722041471e-13	1.6774839803185905e-10	1.864122328431715e-12	9.012408178027878e-11	6.988458998980321e-13
46851.350000000195	1.5145796780224407e-10	3.7192845237191206e-13	3.185533303926067e-11	5.288874509780235e-14	6.36337529756731e-11	5.07348761267736e-13	1.6754201279621875e-10	1.8472017535352082e-12	9.03250716262083e-11	6.850624933359312e-13
46851.4000000002	1.515758698907412e-10	3.6602322445566405e-13	3.211857805410894e-11	5.296045307711528e-14	6.399343756856006e-11	4.984925768829207e-13	1.6723526658838495e-10	1.8293980760563322e-12	9.052531412624051e-11	6.718613337238035e-13
46851.4500000002	1.516485035265046e-10	3.603124673312814e-13	3.237446057596116e-11	5.3036039552457935e-14	6.435157671468871e-11	4.902475380529293e-13	1.6683012129308492e-10	1.8107336690632835e-12	9.072471917671513e-11	6.592348529404013e-13
46851.500000000204	1.5167742106215943e-10	3.5479012704624593e-13	3.2623292219561284e-11	5.311401799916638e-14	6.470799993270083e-11	4.825794367620568e-13	1.6632859589703548e-10	1.7912427645805466e-12	9.092319667331304e-11	6.471756859976912e-13
46851.55000000021	1.5166421121575474e-10	3.494553796094165e-13	3.286536900457361e-11	5.319174035403458e-14	6.506253673987499e-11	4.754557974942889e-13	1.6573275773527075e-10	1.7709710917905962e-12	9.112065651112325e-11	6.35676707848091e-13
46851.60000000021	1.516104857955381e-10	3.443121345105974e-13	3.3100970764829934e-11	5.326605780398334e-14	6.54150166522548e-11	4.688461986552514e-13	1.6504471356388337e-10	1.7499754144393429e-12	9.131700858439167e-11	6.247310659431198e-13
46851.65000000021	1.5151786691671635e-10	3.39368556211178e-13	3.3330360999903114e-11	5.3334552002976864e-14	6.576526918392935e-11	4.627225513027948e-13	1.642666004615176e-10	1.7283229325833878e-12	9.151216278671094e-11	6.143322072433691e-13
46851.700000000215	1.5138797485585975e-10	3.3463653417317954e-13	3.355378703769519e-11	5.3397530012696554e-14	6.611312384740319e-11	4.570593250378544e-13	1.634005765641894e-10	1.706090501462245e-12	9.170602901082503e-11	6.04473898162141e-13
46851.75000000022	1.5122241667266125e-10	3.301309989724876e-13	3.377148042192492e-11	5.3460711292484555e-14	6.645841015363128e-11	4.518337188264792e-13	1.6244881164095148e-10	1.683363606403556e-12	9.189851714849522e-11	5.951502366022001e-13
46851.80000000022	1.5102277571335215e-10	3.258689493465204e-13	3.3983657447017405e-11	5.353800864246879e-14	6.680095761105196e-11	4.4702577044654864e-13	1.6141347752133464e-10	1.6602350173391275e-12	9.208953709076808e-11	5.863556550186617e-13
46851.850000000224	1.5079060209286726e-10	3.2186802250643854e-13	3.419051985190568e-11	5.365282526790716e-14	6.714059572604712e-11	4.4261840368899887e-13	1.602967383896463e-10	1.6368030298026902e-12	9.227899872750652e-11	5.780849131351454e-13
46851.90000000023	1.5052741406142759e-10	3.181427174539899e-13	3.439225727928124e-11	5.383290927817697e-14	6.747715652169505e-11	4.385965529822873e-13	1.5910079622170296e-10	1.6131637795109494e-12	9.246681225660776e-11	5.703326463430682e-13
46851.95000000023	1.5023482782978453e-10	3.146783809364201e-13	3.458907069207749e-11	5.407437404581777e-14	6.781050970270279e-11	4.3493516009646517e-13	1.5782865244327837e-10	1.5893334778120052e-12	9.265289250069409e-11	5.630872923147276e-13
46852.00000000023	1.499145175883896e-10	3.114374007006001e-13	3.478116826664369e-11	5.434999428878314e-14	6.814055398095634e-11	4.316022978506768e-13	1.5648390788863556e-10	1.5652678720359978e-12	9.28371578418263e-11	5.563326499671635e-13
46852.050000000236	1.4956810031132237e-10	3.0838075859459617e-13	3.4968749098319494e-11	5.463928496886253e-14	6.846718881225881e-11	4.2856912377512006e-13	1.5507013313111144e-10	1.5409264438979362e-12	9.301952675290815e-11	5.50052880468101e-13
46852.10000000024	1.4919712902512613e-10	3.0547064986468345e-13	3.515200445399009e-11	5.493094045880221e-14	6.879031364946265e-11	4.2581042540478775e-13	1.535908425192941e-10	1.5162775776898551e-12	9.31999177049283e-11	5.442327669037158e-13
46852.15000000024	1.4880309007703443e-10	3.0267200865101563e-13	3.533111944346539e-11	5.522099568235913e-14	6.910982794268522e-11	4.233048451616066e-13	1.5204948456796006e-10	1.491301876935409e-12	9.337824916803231e-11	5.388578357589387e-13
46852.200000000244	1.4838740142410999e-10	2.999535872325258e-13	3.550627448343583e-11	5.550991118333289e-14	6.942563113952432e-11	4.210350390746608e-13	1.5044943234788457e-10	1.4659952742511593e-12	9.355443961073538e-11	5.339144654611157e-13
46852.25000000025	1.47951411865592e-10	2.972887378401862e-13	3.567764641654618e-11	5.579986515490337e-14	6.973762268441739e-11	4.1898777202261124e-13	1.4879397389536604e-10	1.440371971304775e-12	9.372840750006187e-11	5.293899802504681e-13
46852.30000000025	1.474964011327419e-10	2.946560382289545e-13	3.584540912980884e-11	5.6092676964207085e-14	7.004570201889494e-11	4.1715394982726486e-13	1.4708630266773266e-10	1.4144672324696572e-12	9.390007130135556e-11	5.252727277360166e-13
46852.35000000025	1.4702358074564108e-10	2.9203988324383356e-13	3.6009733525798385e-11	5.638841356377864e-14	7.03497685813504e-11	4.1552859153361523e-13	1.4532950807733744e-10	1.388340033527584e-12	9.406934947879886e-11	5.215521372853201e-13
46852.400000000256	1.4653409554216768e-10	2.8943113797477184e-13	3.617078667939904e-11	5.668458785513339e-14	7.064972180743626e-11	4.141107423845517e-13	1.4352656614358053e-10	1.3620755332190486e-12	9.423616049459765e-11	5.182187600763005e-13
46852.45000000026	1.4602902578337146e-10	2.8682791096450177e-13	3.632873000552476e-11	5.69759418823637e-14	7.094546112898934e-11	4.129033292047985e-13	1.4168033031067114e-10	1.3357872876604037e-12	9.440042280926599e-11	5.152642877216466e-13
46852.50000000026	1.4550938973904452e-10	2.842364595555465e-13	3.648371628281679e-11	5.72549283429136e-14	7.123688597531808e-11	4.119129571016274e-13	1.3979352248792716e-10	1.3096190626477064e-12	9.456205488169315e-11	5.12681550209472e-13
46852.550000000265	1.4497614665881302e-10	2.816721798251969e-13	3.663588537717887e-11	5.751316400870325e-14	7.152389577159778e-11	4.111496492804464e-13	1.378687243798485e-10	1.283746013990122e-12	9.472097516907663e-11	5.104644922747685e-13
46852.60000000027	1.4443020003642037e-10	2.791605579867345e-13	3.678535856481288e-11	5.774415806989287e-14	7.180638993985787e-11	4.106265270115747e-13	1.3590836918486836e-10	1.2583749002274406e-12	9.48771021263582e-11	5.0860812863976e-13
46852.65000000027	1.4387240107822052e-10	2.767378657566999e-13	3.6932231406364383e-11	5.794748748726699e-14	7.208426789902573e-11	4.1035943287372556e-13	1.339147337547857e-10	1.233742867804802e-12	9.503035420699443e-11	5.071084778625339e-13
46852.70000000027	1.433035522911892e-10	2.744512673357089e-13	3.7076565235513705e-11	5.813412960331501e-14	7.23574290638751e-11	4.103664957353096e-13	1.318899313215084e-10	1.210114214606083e-12	9.518064986205775e-11	5.05962476395269e-13
46852.75000000028	1.4272441110973905e-10	2.723578760460466e-13	3.721837743110917e-11	5.83316252207186e-14	7.262577284571057e-11	4.1066763874355256e-13	1.2983590491392906e-10	1.1877744117158994e-12	9.532790754100136e-11	5.051678730904046e-13
46852.80000000028	1.4213568978335033e-10	2.7052166791017555e-13	3.735762783617922e-11	5.858554171164634e-14	7.288919816176596e-11	4.1128382109480023e-13	1.277544323712198e-10	1.1670186111629205e-12	9.547204568177098e-11	5.047229991335571e-13
46852.85000000028	1.4153791862378547e-10	2.689901136561476e-13	3.749409380716703e-11	5.89337504944628e-14	7.314758486285165e-11	4.1222829187829104e-13	1.2564752934216129e-10	1.1480640481471467e-12	9.561298237240193e-11	5.046225938185426e-13
46852.900000000285	1.4093144694586931e-10	2.6778088301077116e-13	3.7627381473909994e-11	5.939164595786465e-14	7.340079811095643e-11	4.1350211018031234e-13	1.235176748032632e-10	1.1309998100376633e-12	9.575064020740795e-11	5.048556876050285e-13
46852.95000000029	1.4031688025015544e-10	2.6687997146314837e-13	3.775742150680395e-11	5.995090101998631e-14	7.364877598838153e-11	4.150941996945062e-13	1.2136796621739218e-10	1.1157714142785967e-12	9.588497848941061e-11	5.054055474808603e-13
46853.00000000029	1.3969486018620756e-10	2.662461028633477e-13	3.788438265687304e-11	6.058478862521579e-14	7.389150937792662e-11	4.169832375236586e-13	1.1920184244499712e-10	1.1021962460738708e-12	9.601598825510133e-11	5.062507293847312e-13
46853.050000000294	1.3906584710279834e-10	2.6580956457921395e-13	3.8008656910897384e-11	6.124641779745399e-14	7.412903264342336e-11	4.1913657211087735e-13	1.1702296925055585e-10	1.089953572479168e-12	9.614369475595949e-11	5.07364597100897e-13
46853.1000000003	1.3843025713628774e-10	2.65502512960967e-13	3.8130598838819345e-11	6.190103614359131e-14	7.436138600700296e-11	4.215208478685316e-13	1.1483488659692352e-10	1.0787111283453222e-12	9.626812786052897e-11	5.08720607263253e-13
46853.1500000003	1.3778848573161398e-10	2.652664547497751e-13	3.825049289877045e-11	6.253044876984724e-14	7.458860968674791e-11	4.241040292658141e-13	1.1264095845262944e-10	1.0681566747860988e-12	9.638931743512028e-11	5.102932890507112e-13
46853.2000000003	1.3714090979434842e-10	2.6505375404235366e-13	3.836856363016435e-11	6.312897459938297e-14	7.48107438965987e-11	4.2685576534367336e-13	1.1044437995437291e-10	1.0580086244782749e-12	9.650729334378265e-11	5.120583992136524e-13
46853.250000000306	1.3648788962827356e-10	2.648277381187609e-13	3.848498598370604e-11	6.369856129003406e-14	7.502782884698886e-11	4.2974768306985534e-13	1.0824818649942721e-10	1.0480234537721007e-12	9.662208544825372e-11	5.139930470651491e-13
46853.30000000031	1.3582977067451874e-10	2.6456193460050657e-13	3.859989504208741e-11	6.424463358592551e-14	7.523990474390119e-11	4.3275361319422866e-13	1.0605526480497005e-10	1.0380004396402213e-12	9.673372360849559e-11	5.160757918273404e-13
46853.35000000031	1.351668850706779e-10	2.6423886258330426e-13	3.871339467542339e-11	6.47731577272291e-14	7.544701178984647e-11	4.358497576512746e-13	1.0386836595521846e-10	1.0277843201591518e-12	9.684223768169538e-11	5.182867137666768e-13
46853.400000000314	1.3449955305076945e-10	2.6384869132915666e-13	3.882556485596901e-11	6.528887456743798e-14	7.564919018309739e-11	4.390148024005757e-13	1.01690120438646e-10	1.0172664560854132e-12	9.694765752344895e-11	5.20607462077761e-13
46853.45000000032	1.3382808420828614e-10	2.63387982382149e-13	3.893646753617948e-11	6.579443710908585e-14	7.584648011848954e-11	4.4222998329129587e-13	9.952305515629631e-11	1.0063849914928035e-12	9.705001298673906e-11	5.230212811755011e-13
46853.50000000032	1.3315277864553523e-10	2.628586493727916e-13	3.9046151114037605e-11	6.629022038215994e-14	7.60389217867661e-11	4.454791102302319e-13	9.736961235850175e-11	9.951243931359963e-13	9.714933392298512e-11	5.255130191114053e-13
46853.55000000032	1.3247392803350128e-10	2.6226720128601837e-13	3.9154653550731895e-11	6.677462641173714e-14	7.622655537487196e-11	4.487485574343273e-13	9.523217044117155e-11	9.835146041746246e-13	9.724565018095438e-11	5.280691184177999e-13
46853.600000000326	1.3179181660598598e-10	2.61624278143752e-13	3.926200427892743e-11	6.724481103161179e-14	7.640942106611106e-11	4.520272218223103e-13	9.311306650426569e-11	9.716298844652265e-13	9.733899160772788e-11	5.306775939520506e-13
46853.65000000033	1.3110672211247095e-10	2.6094443759710404e-13	3.936822506349454e-11	6.769783508642341e-14	7.658755904024248e-11	4.553064564176644e-13	9.101462054444015e-11	9.595872282285295e-13	9.742938804829847e-11	5.33327997328292e-13
46853.70000000033	1.3041891675275046e-10	2.602461026285604e-13	3.947332998885366e-11	6.81322635556236e-14	7.676100947288335e-11	4.585799806609286e-13	8.89391611211243e-11	9.475440503208313e-13	9.751686934540883e-11	5.360113715315065e-13
46853.750000000335	1.2972866811589507e-10	2.595515328208409e-13	3.95773247614977e-11	6.855015440750594e-14	7.692981253662146e-11	4.618437704969521e-13	8.688905230074204e-11	9.356946167073062e-13	9.760146534011545e-11	5.387201960930514e-13
46853.80000000034	1.2903624014486484e-10	2.588866303722879e-13	3.9680205525352696e-11	6.895922884922712e-14	7.709400839964057e-11	4.650959317806041e-13	8.486672164756712e-11	9.242644725567243e-13	9.768320587130844e-11	5.414483238982519e-13
46853.85000000034	1.2834189414588577e-10	2.5828033932699184e-13	3.978195740812687e-11	6.937465859166376e-14	7.725363722739219e-11	4.683365555492829e-13	8.287468899198887e-11	9.135019147943007e-13	9.776212077599067e-11	5.441909124440862e-13
46853.90000000034	1.2764588986046682e-10	2.5776334352105047e-13	3.988255301709949e-11	6.98194562837729e-14	7.740873918134318e-11	4.715675595022426e-13	8.091559566779966e-11	9.036654033317778e-13	9.783823988909358e-11	5.469443472228596e-13
46853.950000000346	1.2694848572930515e-10	2.5736514574556224e-13	3.998195312044821e-11	7.032127429162522e-14	7.755935525619479e-11	4.747923116811605e-13	7.899217488767542e-11	8.950002234087231e-13	9.791159358826165e-11	5.497060574042786e-13
46854.00000000035	1.2624990660233753e-10	2.570889469174113e-13	4.00801812653657e-11	7.088459407865658e-14	7.770555898446384e-11	4.780077713608906e-13	7.710504681823669e-11	8.875074171390971e-13	9.798223341491724e-11	5.524704920541827e-13
46854.05000000035	1.2555033478695965e-10	2.56904527889003e-13	4.017734679500306e-11	7.148297484875264e-14	7.784746616600956e-11	4.812020643586232e-13	7.525206064956891e-11	8.808771513602451e-13	9.805023840379138e-11	5.55227867391792e-13
46854.100000000355	1.2484995322697857e-10	2.567787990152765e-13	4.0273551488609095e-11	7.209187329132268e-14	7.798519542310962e-11	4.84364105521054e-13	7.343110026904093e-11	8.747724412424851e-13	9.811568942561012e-11	5.579690726188411e-13
46854.15000000036	1.241489501065396e-10	2.566805655892232e-13	4.0368883919457954e-11	7.269368489471143e-14	7.811886537442112e-11	4.874843478531038e-13	7.164030860266027e-11	8.688704209563918e-13	9.81786673489555e-11	5.606860247971024e-13
46854.20000000036	1.2344752065420767e-10	2.565822194042612e-13	4.046342082250559e-11	7.327764472942196e-14	7.824859463530968e-11	4.905548279392528e-13	6.98781123151729e-11	8.628800566144182e-13	9.823925304103596e-11	5.633716652619775e-13
46854.250000000364	1.2274586916180286e-10	2.5646062771610546e-13	4.0557228583957074e-11	7.383824319055464e-14	7.837450181835926e-11	4.935691931606264e-13	6.81432460916761e-11	8.565558013516878e-13	9.829752736700526e-11	5.660199504231636e-13
46854.30000000037	1.2204421123956886e-10	2.562975092331451e-13	4.065036474644197e-11	7.437326483299319e-14	7.849670553303422e-11	4.96522710591375e-13	6.643477664315571e-11	8.497082407381007e-13	9.8353571191135e-11	5.686258370608092e-13
46854.35000000037	1.2134277632215272e-10	2.5607953514445113e-13	4.074287941041769e-11	7.488202999753674e-14	7.861532438599102e-11	4.994122630856556e-13	6.475212655555618e-11	8.422127942496846e-13	9.840746537532933e-11	5.711852630054311e-13
46854.40000000037	1.2064181043131847e-10	2.557983376734823e-13	4.083481652595551e-11	7.536412798954913e-14	7.8730476980851e-11	5.022363300219762e-13	6.309509807162715e-11	8.340173976232267e-13	9.84592907805935e-11	5.736951232879216e-13
46854.450000000375	1.199415791935558e-10	2.5545055261353697e-13	4.0926215005426506e-11	7.581874395554834e-14	7.884228191884408e-11	5.049949553945738e-13	6.146389685704744e-11	8.251498213171633e-13	9.850912826625212e-11	5.761532427475395e-13
46854.50000000038	1.1924237109924678e-10	2.550379663893614e-13	4.101710965702729e-11	7.624459131545899e-14	7.895085779831658e-11	5.076897032504598e-13	5.985915575766276e-11	8.157248910053883e-13	9.855705869039587e-11	5.785583440309183e-13
46854.55000000038	1.1854450097903443e-10	2.54567783678229e-13	4.110753195234284e-11	7.664046656600872e-14	7.905632321550304e-11	5.10323601627429e-13	5.828195850334706e-11	8.059513520367208e-13	9.860316290957438e-11	5.809100132047821e-13
46854.600000000384	1.178483136599326e-10	2.540529736950802e-13	4.1197510619750935e-11	7.700636943293645e-14	7.915879676366695e-11	5.129010734318845e-13	5.673386325653288e-11	7.961374303610558e-13	9.864752177945511e-11	5.832086605111614e-13
