time,logL_BVRI,logL_BVRI_err
53302.58,-0.8049485741280514,0.0
53302.78,-0.1642475767726624,0.0
53303.08,0.06580704523639624,0.0008968978944282542
53304.81,0.8844970043803139,0.00011603644519039641
53307.04,1.4119985371885784,5.380001410330081e-05
53309.27,1.7086638130784233,4.16398063052241e-05
53311.5,1.909767554139094,1.5901509492981335e-05
53312.14,1.942085313733842,1.1632603669690726e-05
53312.51,1.9629756319580354,8.444079392870027e-06
53313.11,1.995549355932166,2.1803169841413118e-05
53314.22,2.0353346809143655,1.530114940185404e-07
53316.21,2.0811234186260785,5.999737905207703e-05
53318.19,2.0883582803418803,3.0541224063390136e-07
53319.19,2.0876520864114676,1.992746541423484e-07
53321.42,2.0632521326741253,4.69164745854775e-05
53323.65,2.0158365977978807,4.5147561761256456e-05
53325.88,1.9512847271033515,6.332264951773647e-05
53328.11,1.8754441861225992,4.170457718663158e-05
53330.02,1.8186466252413904,7.500956545870854e-05
53331.94,1.7615528310269872,0.00017122067435803136
53333.85,1.707156028061792,0.00019506206746964833
53335.76,1.6539623116966056,0.00012068048222403948
53337.67,1.6065815261921685,4.501239249982221e-05
53339.59,1.564210539064738,5.006506075826927e-05
53341.5,1.52271751773483,7.867519540352011e-05
53343.49,1.4975216932413338,6.910812830719908e-05
53345.48,1.4736952466090085,7.208219806074886e-05
53347.48,1.4499988849036933,5.86060233763136e-05
53349.47,1.4284608701799155,7.158042723501098e-05
53351.46,1.4075183276432115,6.801677761259044e-05
53353.45,1.390904021605533,6.654227783593988e-05
53355.45,1.375202326680771,8.875809056055013e-05
53357.44,1.3565583812687403,8.84428635413232e-05
53359.43,1.3416428257533306,0.0001326603774248898
53361.42,1.3213998218135896,0.00010376720386085102
53363.41,1.302640021535365,0.0001439686867585032
53365.41,1.2797520119622983,0.00018259569162031554
53367.4,1.2567926514252385,0.0001945423049784394
53369.39,1.2336085220997743,0.00020510388352454597
53371.38,1.210523338605552,0.0002149749256309933
53373.37,1.187485640548873,0.00022333395141566244
53375.37,1.1645216263942335,0.00023026937130433202
53377.36,1.1416573834859025,0.00023610247134984622
53379.35,1.1195048979333226,0.00024101745340585456
53381.34,1.0970505489009932,0.00024546361773426036
53383.34,1.074814468539123,0.0002495603906429312
53385.33,1.0527996007027907,0.0002534395730538765
53387.32,1.030992765714863,0.00025747722314482834
53389.31,1.0092528114342774,0.0002626417752644042
53391.3,0.9880269930802709,0.0002689266446558204
53393.3,0.9661987662099594,0.0002754295979841394
53395.29,0.9442369635618891,0.00028041116490911257
53397.28,0.921992088239528,0.00028311875835599276
53399.27,0.8993196630788981,0.00028390914357809526
53401.27,0.8761406488257691,0.00028347783163238256
53403.26,0.8525829179258971,0.00028181578505847703
53405.25,0.8294128340193759,0.0002788854299483652
53407.24,0.8056815024858939,0.00027554066588309514
53409.23,0.7819717099851279,0.00027239227041010424
53411.23,0.7582780129183452,0.0002699578080481443
53413.22,0.7345766655366448,0.0002684874051973073
53415.21,0.7108401449712332,0.0002680185336859899
53417.2,0.6875864529060567,0.0002683065242084415
53419.19,0.663714081525693,0.0002694790530498456
53421.19,0.6397483370359636,0.0002712301867951846
53423.18,0.6156786355265748,0.0002733980910685974
53425.17,0.5914984739403314,0.00027584046849878904
53427.16,0.5672039314701594,0.000278442477514554
53429.16,0.54279630493158,0.00028111333422354575
53431.15,0.5188262120526629,0.00028358725328437093
53433.14,0.49420892622157775,0.0002862481452233511
53435.13,0.4695021219556382,0.0002889167983871652
53437.12,0.44472050956910336,0.00029166088005575777
53439.12,0.4198824015422655,0.0002946001437924988
53441.11,0.39500878256584737,0.00029790150757184745
53443.1,0.37067515929400185,0.0003015573526432629
53445.09,0.34580268538604264,0.00030617912565316475
53447.08,0.32096811411808135,0.00031175353481767
53449.08,0.29619538316587257,0.0003184173002090426
53451.07,0.2715058653693928,0.00032624130405323914
53453.06,0.246917059728527,0.0003352249017380093
53455.05,0.22299929991453313,0.0003451339305599952
53457.05,0.1986491085674933,0.00035620270651278585
53459.04,0.17444481426947084,0.00036893555431703816
