MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err
53457.800000000076	nan	nan	2.7952571299781626e-18	5.679597967257724e-19	nan	nan	nan	nan	nan	nan	nan	nan
53457.85000000008	nan	nan	3.347334911705513e-18	6.325384906696839e-19	nan	nan	nan	nan	nan	nan	nan	nan
53457.90000000008	nan	nan	3.909280230621804e-18	6.815271471514666e-19	nan	nan	nan	nan	nan	nan	nan	nan
53457.950000000084	nan	nan	4.482546474560414e-18	7.153520404543584e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.00000000009	nan	nan	5.0685870602323446e-18	7.345071382531148e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.05000000009	nan	nan	5.668855433136818e-18	7.395678995806625e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.10000000009	nan	nan	6.284805074087797e-18	7.312121135263486e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.150000000096	nan	nan	6.917889501180883e-18	7.102525325452514e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.2000000001	nan	nan	7.569562273280087e-18	6.776901166117332e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.2500000001	nan	nan	8.241276995382098e-18	6.3480470778902e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.300000000105	nan	nan	8.93448731834806e-18	5.833160568405567e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.35000000011	nan	nan	9.650646946860576e-18	5.256799942955085e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.40000000011	nan	nan	1.039120963879787e-17	4.656391950721232e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.45000000011	nan	nan	1.1157629211223886e-17	4.091869319052328e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.50000000012	nan	nan	1.1951359544679695e-17	3.65805274382142e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.55000000012	nan	nan	1.2773854583094097e-17	3.4818185407263423e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.60000000012	nan	nan	1.3626192984395208e-17	3.6471235300922894e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.650000000125	nan	nan	1.4507952047133202e-17	4.080169754821052e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.70000000013	nan	nan	1.5418333786003277e-17	4.65901618986128e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.75000000013	nan	nan	1.6356540283200957e-17	5.291054371624038e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.800000000134	nan	nan	1.7321773687706864e-17	5.918661259265073e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.85000000014	nan	nan	1.8313236213409216e-17	6.50763527689114e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.90000000014	nan	nan	1.9330130137136938e-17	7.0376477026686e-19	nan	nan	nan	nan	nan	nan	nan	nan
53458.95000000014	nan	nan	2.0371657797229187e-17	7.49674181437934e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.000000000146	nan	nan	2.143702159031679e-17	7.878434266597553e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.05000000015	nan	nan	2.2525423970785827e-17	8.180237835140581e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.10000000015	nan	nan	2.363606744872132e-17	8.402956405432133e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.150000000154	nan	nan	2.4768154586688688e-17	8.550423955348502e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.20000000016	nan	nan	2.5920887999107892e-17	8.62952007760105e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.25000000016	nan	nan	2.7093470350286567e-17	8.650366249817159e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.30000000016	nan	nan	2.828510435075442e-17	8.626623664435862e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.350000000166	nan	nan	2.9494992759498347e-17	8.575787178152068e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.40000000017	nan	nan	3.0722338376184246e-17	8.519302299992533e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.45000000017	nan	nan	3.1966344044465e-17	8.482234841594716e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.500000000175	nan	nan	3.32262126470632e-17	8.492146244411503e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.55000000018	nan	nan	3.4501147105681766e-17	8.57688720437782e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.60000000018	nan	nan	3.579046570124692e-17	8.75514795709872e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.65000000018	nan	nan	3.709394804929941e-17	9.015571959702078e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.700000000186	nan	nan	3.841148912549733e-17	9.337398392409822e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.75000000019	nan	nan	3.9742983936879723e-17	9.69961599242531e-19	nan	nan	nan	nan	nan	nan	nan	nan
53459.80000000019	nan	nan	4.108832752490633e-17	1.0082941980187837e-18	nan	nan	nan	nan	nan	nan	nan	nan
53459.850000000195	nan	nan	4.244741496483175e-17	1.047086134419612e-18	nan	nan	nan	nan	nan	nan	nan	nan
53459.9000000002	nan	nan	4.382014136427499e-17	1.0849994971806106e-18	nan	nan	nan	nan	nan	nan	nan	nan
53459.9500000002	nan	nan	4.520640186348765e-17	1.1210084481884313e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.000000000204	nan	nan	4.6606091635353957e-17	1.1543804539860243e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.05000000021	nan	nan	4.801910588431788e-17	1.1846527634574223e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.10000000021	nan	nan	4.9445339847724215e-17	1.2116102761873555e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.15000000021	nan	nan	5.0884688794924544e-17	1.2352669749604663e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.200000000215	nan	nan	5.233704802513151e-17	1.2558508760296635e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.25000000022	nan	nan	5.380231286867049e-17	1.273791132131042e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.30000000022	nan	nan	5.5280378689751144e-17	1.289705114128902e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.350000000224	nan	nan	5.677114087967266e-17	1.3043827003614394e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.40000000023	nan	nan	5.82744948616516e-17	1.3187645601501977e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.45000000023	nan	nan	5.979033608948082e-17	1.3339111678891146e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.50000000023	nan	nan	6.131856004609903e-17	1.3509597456185837e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.550000000236	nan	nan	6.285906224466364e-17	1.371067737737478e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.60000000024	nan	nan	6.441174679554936e-17	1.3950409285480874e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.65000000024	nan	nan	6.597655211440698e-17	1.4223790361231818e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.700000000244	nan	nan	6.755342521178013e-17	1.4522266082407766e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.75000000025	nan	nan	6.914231312896755e-17	1.4837369832659592e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.80000000025	nan	nan	7.074316293605618e-17	1.5161180102078407e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.85000000025	nan	nan	7.235592173129534e-17	1.5486636116623679e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.900000000256	nan	nan	7.398053664073917e-17	1.5807737398118466e-18	nan	nan	nan	nan	nan	nan	nan	nan
53460.95000000026	nan	nan	7.561695482030283e-17	1.6119655749452079e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.00000000026	nan	nan	7.726512345325925e-17	1.6418785897664665e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.050000000265	nan	nan	7.892498975086495e-17	1.670275497655841e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.10000000027	nan	nan	8.059650095271763e-17	1.6970405452189552e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.15000000027	nan	nan	8.227960432639858e-17	1.7221760253993686e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.20000000027	nan	nan	8.3974247166221e-17	1.745797426823544e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.25000000028	nan	nan	8.568037679546513e-17	1.7681272808719402e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.30000000028	nan	nan	8.739794056432193e-17	1.7894874795837035e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.35000000028	nan	nan	8.912688584971426e-17	1.81028964973706e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.400000000285	nan	nan	9.086716005645921e-17	1.8310230651945568e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.45000000029	nan	nan	9.261871061646334e-17	1.8522395557260804e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.50000000029	nan	nan	9.438148498756052e-17	1.8745349882603836e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.550000000294	nan	nan	9.615543065673047e-17	1.8985271016583897e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.6000000003	nan	nan	9.794050339713225e-17	1.9246504239949117e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.6500000003	nan	nan	9.973669205681761e-17	1.9526011730437892e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.7000000003	nan	nan	1.0154399377261033e-16	1.9818908374952143e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.750000000306	nan	nan	1.0336240570761918e-16	2.012048078156099e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.80000000031	nan	nan	1.0519192505150595e-16	2.042636310719337e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.85000000031	nan	nan	1.070325490206644e-16	2.073266861868694e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.900000000314	nan	nan	1.0888427485759436e-16	2.1036083318657186e-18	nan	nan	nan	nan	nan	nan	nan	nan
53461.95000000032	nan	nan	1.107470998317958e-16	2.1333928435183443e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.00000000032	nan	nan	1.1262102123887478e-16	2.162419809578271e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.05000000032	nan	nan	1.1450603640081165e-16	2.1905577433579683e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.100000000326	nan	nan	1.164021426668551e-16	2.2177445198659924e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.15000000033	nan	nan	1.1830933741137647e-16	2.2439863737186226e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.20000000033	nan	nan	1.2022761803646246e-16	2.2693557984333657e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.250000000335	nan	nan	1.2215698197012703e-16	2.2939884145632225e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.30000000034	nan	nan	1.2409742666765258e-16	2.3180787981179707e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.35000000034	nan	nan	1.2604894960863934e-16	2.34187519596783e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.40000000034	nan	nan	1.280115483010289e-16	2.3656730218264047e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.450000000346	nan	nan	1.2998522027886883e-16	2.3898070168449466e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.50000000035	nan	nan	1.3196996310159761e-16	2.4146419804167354e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.55000000035	nan	nan	1.3396577435717372e-16	2.440562019146884e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.600000000355	nan	nan	1.3597265358856182e-16	2.467839278494496e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.65000000036	nan	nan	1.3799060809393312e-16	2.496268730653723e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.70000000036	nan	nan	1.4001964712753799e-16	2.5255324176500125e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.750000000364	nan	nan	1.4205977997080564e-16	2.5553290488056755e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.80000000037	nan	nan	1.4411101593118202e-16	2.585382450941325e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.85000000037	nan	nan	1.461733643439178e-16	2.615448127652644e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.90000000037	nan	nan	1.4824683456858168e-16	2.6453181561920046e-18	nan	nan	nan	nan	nan	nan	nan	nan
53462.950000000375	nan	nan	1.5033143599326242e-16	2.674824653695941e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.00000000038	nan	nan	1.5242717803099247e-16	2.7038420233050467e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.05000000038	nan	nan	1.5453407012278802e-16	2.7322881712377326e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.100000000384	nan	nan	1.5665212173434076e-16	2.7601248359644084e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.15000000039	nan	nan	1.5878134235986243e-16	2.787357145177301e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.20000000039	nan	nan	1.6092174151931326e-16	2.814032470798804e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.25000000039	nan	nan	1.6307332875902772e-16	2.8402386270729542e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.300000000396	nan	nan	1.652361136524299e-16	2.8661014175149617e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.3500000004	nan	nan	1.6741010579904988e-16	2.89178153283585e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.4000000004	nan	nan	1.6959531482550738e-16	2.9174707668321733e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.450000000405	nan	nan	1.7179175038551155e-16	2.9433875357829e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.50000000041	nan	nan	1.739994221580731e-16	2.9697716666132424e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.55000000041	nan	nan	1.7621833985116964e-16	2.99687844896833e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.60000000041	nan	nan	1.784484989929715e-16	3.024886887857948e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.650000000416	nan	nan	1.8068983832277348e-16	3.05364009448289e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.70000000042	nan	nan	1.829422824008676e-16	3.0829042222705136e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.75000000042	nan	nan	1.8520575581544008e-16	3.11245919120919e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.800000000425	nan	nan	1.8748018317881635e-16	3.1421032838032826e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.85000000043	nan	nan	1.897654891317524e-16	3.1716567789287552e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.90000000043	nan	nan	1.9206159833967986e-16	3.200964722852548e-18	nan	nan	nan	nan	nan	nan	nan	nan
53463.950000000434	nan	nan	1.9436843549288476e-16	3.2298989360438923e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.00000000044	nan	nan	1.9668592530874275e-16	3.2583593512814054e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.05000000044	nan	nan	1.9901399252894735e-16	3.286274760163601e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.10000000044	nan	nan	2.0135256192031485e-16	3.3136030407990316e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.150000000445	nan	nan	2.037015582754993e-16	3.340330916754774e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.20000000045	nan	nan	2.0606090641066816e-16	3.366473285240837e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.25000000045	nan	nan	2.0843053116702218e-16	3.392072143105868e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.300000000454	nan	nan	2.10810357410527e-16	3.4171951247204637e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.35000000046	nan	nan	2.1320031003075117e-16	3.441933653911567e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.40000000046	nan	nan	2.1560031394202813e-16	3.4664007092545403e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.45000000046	nan	nan	2.1801029408131075e-16	3.4907281979329384e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.500000000466	nan	nan	2.2043017541067444e-16	3.515063925677549e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.55000000047	nan	nan	2.22859882914814e-16	3.539568162211561e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.60000000047	nan	nan	2.252993088841261e-16	3.564346276764787e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.650000000474	nan	nan	2.277482147674439e-16	3.589255670054223e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.70000000048	nan	nan	2.3020632931581583e-16	3.614098561189926e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.75000000048	nan	nan	2.326733813039823e-16	3.6386888898106505e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.80000000048	nan	nan	2.3514909952840924e-16	3.662855118760171e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.850000000486	nan	nan	2.37633212804069e-16	3.686442509522261e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.90000000049	nan	nan	2.401254499677488e-16	3.709314920574006e-18	nan	nan	nan	nan	nan	nan	nan	nan
53464.95000000049	nan	nan	2.4262553987384854e-16	3.7313561837366194e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.000000000495	nan	nan	2.4513321139643696e-16	3.752471103901763e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.0500000005	nan	nan	2.476481934262121e-16	3.772586125972321e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.1000000005	nan	nan	2.5017021487255754e-16	3.791649702893895e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.1500000005	nan	nan	2.5269900466050254e-16	3.809632393458897e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.20000000051	nan	nan	2.5523429173054347e-16	3.826526711409944e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.25000000051	nan	nan	2.5777580503971637e-16	3.842346738183931e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.30000000051	nan	nan	2.603232735578422e-16	3.857127507538161e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.350000000515	nan	nan	2.628764262710135e-16	3.870924162036468e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.40000000052	nan	nan	2.654349921766771e-16	3.883810876875716e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.45000000052	nan	nan	2.6799870028533306e-16	3.895879541952838e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.500000000524	nan	nan	2.705672796204448e-16	3.907238189468836e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.55000000053	nan	nan	2.731404592147741e-16	3.918009152724912e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.60000000053	nan	nan	2.7571792657863556e-16	3.928279702174276e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.65000000053	nan	nan	2.7829920308910535e-16	3.937959024103174e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.700000000536	nan	nan	2.808837685974154e-16	3.9469216242846524e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.75000000054	nan	nan	2.8347110296221816e-16	3.95505704578326e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.80000000054	nan	nan	2.860606860478879e-16	3.9622720461874685e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.850000000544	nan	nan	2.8865199772514667e-16	3.968492498934124e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.90000000055	nan	nan	2.9124451786596815e-16	3.9736650445068575e-18	nan	nan	nan	nan	nan	nan	nan	nan
53465.95000000055	nan	nan	2.9383772634751156e-16	3.9777585174326866e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.00000000055	nan	nan	2.9643110304639954e-16	3.980765167812848e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.050000000556	nan	nan	2.9902412784023834e-16	3.98270169237491e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.10000000056	nan	nan	3.0161628060457776e-16	3.983610085253144e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.15000000056	nan	nan	3.0420704121335845e-16	3.983558307397509e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.200000000565	nan	nan	3.067958895354249e-16	3.982640773274771e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.25000000057	nan	nan	3.093823054363137e-16	3.980978638429325e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.30000000057	nan	nan	3.1196576877315745e-16	3.978719869488599e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.35000000057	nan	nan	3.145457593979032e-16	3.9760390671670584e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.400000000576	nan	nan	3.171217571519484e-16	3.973137006904961e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.45000000058	nan	nan	3.196932418670347e-16	3.970239852944423e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.50000000058	nan	nan	3.222596933644436e-16	3.9675979994537005e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.550000000585	nan	nan	3.2482059145150926e-16	3.965484486287983e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.60000000059	nan	nan	3.2737538757496787e-16	3.9641592932181356e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.65000000059	nan	nan	3.2992341977233185e-16	3.9637667014108645e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.700000000594	nan	nan	3.324639977167603e-16	3.964436625493466e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.7500000006	nan	nan	3.349964310627269e-16	3.966319067069673e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.8000000006	nan	nan	3.3752002944476814e-16	3.969584452653777e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.8500000006	nan	nan	3.4003410247569527e-16	3.974423469273644e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.900000000605	nan	nan	3.425379597451637e-16	3.981046372341192e-18	nan	nan	nan	nan	nan	nan	nan	nan
53466.95000000061	nan	nan	3.450309108170805e-16	3.989681738925768e-18	nan	nan	nan	nan	nan	nan	nan	nan
53467.00000000061	nan	nan	3.4751226522933595e-16	4.000574650221625e-18	nan	nan	nan	nan	nan	nan	nan	nan
53467.050000000614	nan	nan	3.4998133249174736e-16	4.013984291921558e-18	nan	nan	nan	nan	nan	nan	nan	nan
53467.10000000062	nan	nan	3.5243742208400277e-16	4.03018097752842e-18	nan	nan	nan	nan	nan	nan	nan	nan
53467.15000000062	nan	nan	3.5487984345333647e-16	4.049442614000767e-18	nan	nan	nan	nan	nan	nan	nan	nan
53467.20000000062	5.704571711349369e-16	8.967191527389788e-18	3.5730793716329297e-16	4.072037483239668e-18	4.916121164002726e-16	7.87718021622891e-18	1.3089837385109944e-16	2.0420512033882394e-18	2.462288500491393e-16	3.7737651746552504e-18	5.819905138486904e-16	2.2218196002564987e-17
53467.250000000626	5.737216806216187e-16	8.711920576313935e-18	3.597215098238225e-16	4.098036529266719e-18	4.943555682910284e-16	7.626635033710606e-18	1.3164587018554887e-16	1.9880543653278107e-18	2.474246212504552e-16	3.685345475741132e-18	5.874266233117968e-16	2.1732059201857893e-17
53467.30000000063	5.76993422840097e-16	8.489281289533778e-18	3.6212072680125237e-16	4.127358602910347e-18	4.971056158218005e-16	7.410934872376843e-18	1.3239467250202808e-16	1.9404366495991738e-18	2.486222891646406e-16	3.606097488276409e-18	5.928819663047617e-16	2.1307768650208417e-17
53467.35000000063	5.802719242477103e-16	8.299226376986517e-18	3.6450576265617006e-16	4.159921116143866e-18	4.998619088117965e-16	7.229863825000947e-18	1.3314477828545008e-16	1.899206032971503e-18	2.4982183015616355e-16	3.536038688049943e-18	5.983552260840393e-16	2.0945144779876603e-17
53467.400000000634	5.835567113265518e-16	8.141493379481287e-18	3.668767919131329e-16	4.195646690128657e-18	5.026240971062926e-16	7.082938723345854e-18	1.3389618502300477e-16	1.8643336786184776e-18	2.5102322059237843e-16	3.475144939854514e-18	6.038450860705858e-16	2.064364759568556e-17
53467.45000000064	5.868473105808463e-16	8.015588958516514e-18	3.6923398906469156e-16	4.234465412041486e-18	5.053918305749498e-16	6.969396920892282e-18	1.3464889020422784e-16	1.8357506483863773e-18	2.5222643684331857e-16	3.423346741048006e-18	6.093502298370226e-16	2.0402360950790882e-17
53467.50000000064	5.90143248535326e-16	7.920784322793883e-18	3.7157752856674087e-16	4.276316598698745e-18	5.081647591099852e-16	6.888201364893876e-18	1.3540289132088254e-16	1.8133461952033738e-18	2.5343145528186764e-16	3.380526771208537e-18	6.14869341093745e-16	2.0219991248440672e-17
53467.55000000064	5.934440517333386e-16	7.856123241468829e-18	3.739075848459404e-16	4.321150073215792e-18	5.109425326248944e-16	6.838063986361824e-18	1.3615818586686124e-16	1.796967920340552e-18	2.5463825228365613e-16	3.346519018105262e-18	6.204011036761309e-16	2.0094881574473515e-17
