# Bessell 1990 standard filters downloaded from paper, SHIFTED for a facto 1/lambda
7000.00	0.00000
7100.00	0.02642
7200.00	0.25189
7300.00	0.59433
7400.00	0.82926
7500.00	0.94849
7600.00	0.99259
7700.00	1.00000
7800.00	0.99219
7900.00	0.98458
8000.00	0.97716
8100.00	0.96509
8200.00	0.94379
8300.00	0.92300
8400.00	0.88409
8500.00	0.83691
8600.00	0.78173
8700.00	0.67390
8800.00	0.49746
8900.00	0.28985
9000.00	0.13029
9100.00	0.02577
9200.00	0.00000
