MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err
51408.947599992694	nan	nan	nan	nan	2.8550298261377313e-16	9.82864817715594e-18	nan	nan	4.4276803211081414e-16	1.6624604638166737e-17
51408.9975999927	nan	nan	nan	nan	2.9092267743468046e-16	9.955973051296902e-18	nan	nan	4.512356443562901e-16	1.6837508034048792e-17
51409.0475999927	nan	nan	nan	nan	2.9635598868372156e-16	1.0083631887742152e-17	nan	nan	4.597245642181422e-16	1.7050079522848334e-17
51409.0975999927	nan	nan	nan	nan	3.0180284465605973e-16	1.0211664837958807e-17	nan	nan	4.682344475178922e-16	1.726241603068331e-17
51409.147599992706	nan	nan	nan	nan	3.0726320389385466e-16	1.0339885008477017e-17	nan	nan	4.767649507015492e-16	1.7474651320808116e-17
51409.19759999271	nan	nan	nan	nan	3.127370274960159e-16	1.046811882633141e-17	nan	nan	4.853157301604864e-16	1.7686943095369635e-17
51409.24759999271	nan	nan	nan	nan	3.182242769583192e-16	1.0596226839449156e-17	nan	nan	4.938864301475664e-16	1.7899280962921408e-17
51409.297599992715	nan	nan	nan	nan	3.237249141700799e-16	1.0724105196405603e-17	nan	nan	5.024766840229055e-16	1.8111505798596925e-17
51409.34759999272	nan	nan	nan	nan	3.292389014107705e-16	1.0851686420076291e-17	nan	nan	5.110861252962665e-16	1.8323484749181656e-17
51409.39759999272	nan	nan	nan	nan	3.347662013466753e-16	1.0978939545466278e-17	nan	nan	5.197143880202894e-16	1.853511875140669e-17
51409.44759999272	nan	nan	nan	nan	3.403067770275761e-16	1.1105869681170169e-17	nan	nan	5.283611067737321e-16	1.8746343065527988e-17
51409.49759999273	nan	nan	nan	nan	3.458605918833823e-16	1.1232517043948987e-17	nan	nan	5.370259166447468e-16	1.895712731016337e-17
51409.54759999273	nan	nan	nan	nan	3.514276097208548e-16	1.135895550685553e-17	nan	nan	5.457084532141601e-16	1.9167475041473232e-17
51409.59759999273	nan	nan	nan	nan	3.57007794720253e-16	1.148529069381215e-17	nan	nan	5.544083525387263e-16	1.9377422913409058e-17
51409.647599992735	nan	nan	nan	nan	3.626011114320724e-16	1.1611657647317164e-17	nan	nan	5.63125251134483e-16	1.9587039450234834e-17
51409.69759999274	nan	nan	nan	nan	3.682075243809811e-16	1.1738160836719707e-17	nan	nan	5.718587859600152e-16	1.9796423457727197e-17
51409.74759999274	nan	nan	nan	nan	3.738269968168952e-16	1.1864690537618884e-17	nan	nan	5.806085853989682e-16	2.0005656617992128e-17
51409.797599992744	nan	nan	nan	nan	3.7945949192285245e-16	1.1991100302698207e-17	nan	nan	5.893742364050674e-16	2.021463602092097e-17
51409.84759999275	nan	nan	nan	nan	3.8510497323881555e-16	1.2117270772851867e-17	nan	nan	5.981553141748357e-16	2.0423224589639305e-17
51409.89759999275	nan	nan	nan	nan	3.907634046583278e-16	1.2243110709751142e-17	nan	nan	6.069513942747766e-16	2.063131333036347e-17
51409.94759999275	nan	nan	nan	nan	3.964347504251755e-16	1.2368557563193917e-17	nan	nan	6.157620526237065e-16	2.0838821832427937e-17
51409.997599992756	nan	nan	nan	nan	4.021189751300465e-16	1.2493577614190185e-17	nan	nan	6.245868654737424e-16	2.1045698399653118e-17
51410.04759999276	nan	nan	nan	nan	4.078160437072268e-16	1.2618165728681985e-17	nan	nan	6.334254093913075e-16	2.1251919848757488e-17
51410.09759999276	nan	nan	nan	nan	4.135259214312766e-16	1.2742344751587083e-17	nan	nan	6.422772612381635e-16	2.1457490999796432e-17
51410.147599992764	nan	nan	nan	nan	4.1924857391372534e-16	1.2866164565710466e-17	nan	nan	6.511419981524327e-16	2.166244388024675e-17
51410.19759999277	nan	nan	nan	nan	4.2498396709977604e-16	1.2989700835905805e-17	nan	nan	6.60019197529626e-16	2.186683666102131e-17
51410.24759999277	nan	nan	nan	nan	4.3073206726501635e-16	1.3113053455109789e-17	nan	nan	6.689084351132647e-16	2.2070746569087172e-17
51410.29759999277	nan	nan	nan	nan	4.364928370274765e-16	1.3236320253800283e-17	nan	nan	6.778092449777708e-16	2.2274146391598842e-17
51410.347599992776	nan	nan	nan	nan	4.4226620969002024e-16	1.3359437943003323e-17	nan	nan	6.8672112037324435e-16	2.2476906739643335e-17
51410.39759999278	nan	nan	nan	nan	4.48052105515888e-16	1.3482282245833515e-17	nan	nan	6.956435530091194e-16	2.267891661871645e-17
51410.44759999278	nan	nan	nan	nan	4.5385044501781e-16	1.3604750526933367e-17	nan	nan	7.045760347493162e-16	2.28800891167116e-17
51410.497599992785	nan	nan	nan	nan	4.596611490176551e-16	1.3726762934093675e-17	nan	nan	7.135180575900194e-16	2.3080361579096524e-17
51410.54759999279	nan	nan	nan	nan	4.654841386413826e-16	1.3848262820428927e-17	nan	nan	7.224691136375149e-16	2.327969553377855e-17
51410.59759999279	nan	nan	nan	nan	4.713193353140878e-16	1.3969216868799573e-17	nan	nan	7.314286950859775e-16	2.347807638304436e-17
51410.64759999279	nan	nan	nan	nan	4.771666607549665e-16	1.4089614940129106e-17	nan	nan	7.403962941952994e-16	2.367551287766668e-17
51410.697599992796	nan	nan	nan	nan	4.830260369723451e-16	1.4209469664103465e-17	nan	nan	7.493714032688854e-16	2.3872036386066945e-17
51410.7475999928	nan	nan	nan	nan	4.888973862587179e-16	1.4328815787841312e-17	nan	nan	7.583535145073704e-16	2.406769968814532e-17
51410.7975999928	nan	nan	nan	nan	4.947806311857318e-16	1.4447709295567406e-17	nan	nan	7.673420924109872e-16	2.4262513374099584e-17
51410.847599992805	nan	nan	nan	nan	5.00675694599257e-16	1.4566226310017284e-17	nan	nan	7.763365389574034e-16	2.4456366321392425e-17
51410.89759999281	nan	nan	nan	nan	5.065824929464827e-16	1.468444251949146e-17	nan	nan	7.853362475090599e-16	2.4649148315569532e-17
51410.94759999281	nan	nan	nan	nan	5.125008910459402e-16	1.4802301341254517e-17	nan	nan	7.943406113527786e-16	2.4840769871991464e-17
51410.997599992814	nan	nan	nan	nan	5.184307296515321e-16	1.4919693729569868e-17	nan	nan	8.033490236738773e-16	2.5031162432012834e-17
51411.04759999282	nan	nan	nan	nan	5.243718496265732e-16	1.5036528806087224e-17	nan	nan	8.12360877530209e-16	2.522027836640104e-17
51411.09759999282	nan	nan	nan	nan	5.303240920751672e-16	1.515273481291903e-17	nan	nan	8.213755658262853e-16	2.5408090798321192e-17
51411.14759999282	nan	nan	nan	nan	5.362872983341546e-16	1.526825942992171e-17	nan	nan	8.303924812872834e-16	2.5594593256581943e-17
51411.197599992825	nan	nan	nan	nan	5.422613099650841e-16	1.5383069875184463e-17	nan	nan	8.394110164331509e-16	2.5779799168360985e-17
51411.24759999283	nan	nan	nan	nan	5.4824596874617e-16	1.5497152802610402e-17	nan	nan	8.48430563552637e-16	2.596374119919682e-17
51411.29759999283	nan	nan	nan	nan	5.542411166642415e-16	1.561051400864471e-17	nan	nan	8.574504979933889e-16	2.6146438786684495e-17
51411.347599992834	nan	nan	nan	nan	5.602465959067413e-16	1.5723177958205842e-17	nan	nan	8.664701268718172e-16	2.6327800235154397e-17
51411.39759999284	nan	nan	nan	nan	5.66262248853681e-16	1.583518713840042e-17	nan	nan	8.754887396962007e-16	2.650771903836619e-17
51411.44759999284	nan	nan	nan	nan	5.7228791806962705e-16	1.5946601246932836e-17	nan	nan	8.845056256320666e-16	2.6686107068218028e-17
51411.49759999284	nan	nan	nan	nan	5.78323431916633e-16	1.605746997650769e-17	nan	nan	8.935200734724225e-16	2.6862894782190016e-17
51411.547599992846	nan	nan	nan	nan	5.843685452974943e-16	1.6167724096564437e-17	nan	nan	9.025313716078737e-16	2.70380312793958e-17
51411.59759999285	nan	nan	nan	nan	5.904229897688391e-16	1.627726721917291e-17	nan	nan	9.115388079967824e-16	2.7211484214032473e-17
51411.64759999285	nan	nan	nan	nan	5.964864970215105e-16	1.6386019273246667e-17	nan	nan	9.20541670135403e-16	2.738323957390312e-17
51411.697599992855	nan	nan	nan	nan	6.0255879887863885e-16	1.649391694164943e-17	nan	nan	9.29539245027983e-16	2.7553301330575318e-17
51411.74759999286	nan	nan	nan	nan	6.086396272834433e-16	1.660091390668971e-17	nan	nan	9.385308191568768e-16	2.7721690966731636e-17
51411.79759999286	nan	nan	nan	nan	6.147287142870685e-16	1.6706980933242563e-17	nan	nan	9.47515667081013e-16	2.7888427048090456e-17
51411.84759999286	nan	nan	nan	nan	6.20825792036364e-16	1.681210579864524e-17	nan	nan	9.564929993616545e-16	2.805343393306629e-17
51411.897599992866	nan	nan	nan	nan	6.269305927617206e-16	1.6916293077222764e-17	nan	nan	9.654620039705635e-16	2.8216614199045326e-17
51411.94759999287	nan	nan	nan	nan	6.330428487648858e-16	1.7019563786016442e-17	nan	nan	9.744218682094907e-16	2.837788727582334e-17
51411.99759999287	nan	nan	nan	nan	6.391622924067791e-16	1.7121954897175146e-17	nan	nan	9.833717786979901e-16	2.8537189698894096e-17
51412.047599992875	nan	nan	nan	nan	6.452886559707532e-16	1.7223518556594458e-17	nan	nan	9.92310921339786e-16	2.869447520423367e-17
51412.09759999288	nan	nan	nan	nan	6.514216361792922e-16	1.7324274424037154e-17	nan	nan	1.0012384812890945e-15	2.8849714708371274e-17
51412.14759999288	nan	nan	nan	nan	6.575608452811431e-16	1.742414459367901e-17	nan	nan	1.0101536429169043e-15	2.900289617915693e-17
51412.19759999288	nan	nan	nan	nan	6.637058832664484e-16	1.752304956984741e-17	nan	nan	1.0190555897772807e-15	2.915402440188518e-17
51412.24759999289	nan	nan	nan	nan	6.69856350112733e-16	1.7620924965664173e-17	nan	nan	1.0279435045735992e-15	2.930312064457724e-17
51412.29759999289	nan	nan	nan	nan	6.760118457677767e-16	1.7717721835821718e-17	nan	nan	1.0368165597519626e-15	2.945020569852342e-17
51412.34759999289	nan	nan	nan	nan	6.821719701324462e-16	1.781340687755218e-17	nan	nan	1.0456738719374264e-15	2.9595219228092745e-17
51412.397599992895	nan	nan	nan	nan	6.883363230435358e-16	1.7907962506660952e-17	nan	nan	1.0545145368704253e-15	2.973808158384051e-17
51412.4475999929	nan	nan	nan	nan	6.945045042565523e-16	1.8001386814595148e-17	nan	nan	1.063337649271421e-15	2.987872921606231e-17
51412.4975999929	nan	nan	nan	nan	7.006761134285958e-16	1.8093693411450586e-17	nan	nan	1.0721423028319153e-15	3.0017114948169356e-17
51412.547599992904	nan	nan	nan	nan	7.068507501011516e-16	1.8184911159026626e-17	nan	nan	1.0809275901773827e-15	3.015320810187556e-17
51412.59759999291	nan	nan	nan	nan	7.130280136828927e-16	1.827508379713079e-17	nan	nan	1.089692602830142e-15	3.028699452812583e-17
51412.64759999291	nan	nan	nan	nan	7.192074993602219e-16	1.8364265191534525e-17	nan	nan	1.0984364311721761e-15	3.041847654749737e-17
51412.69759999291	nan	nan	nan	nan	7.253887279324276e-16	1.845244521534272e-17	nan	nan	1.1071581644079752e-15	3.054767280313718e-17
51412.747599992916	nan	nan	nan	nan	7.315711552139659e-16	1.8539559643777185e-17	nan	nan	1.1158568905272809e-15	3.067461802867252e-17
51412.79759999292	nan	nan	nan	nan	7.377542346323685e-16	1.8625556317437952e-17	nan	nan	1.124531687288625e-15	3.079934454820273e-17
51412.84759999292	nan	nan	nan	nan	7.439374193823894e-16	1.8710397812299018e-17	nan	nan	1.1331815881448142e-15	3.092181310245854e-17
51412.897599992924	nan	nan	nan	nan	7.501201624033943e-16	1.8794061715629816e-17	nan	nan	1.1418056123535451e-15	3.1041974104721867e-17
51412.94759999293	nan	nan	nan	nan	7.563019163566249e-16	1.887654079770587e-17	nan	nan	1.150402777801427e-15	3.115979400463776e-17
51412.99759999293	nan	nan	nan	nan	7.624821336025269e-16	1.8957843083539265e-17	nan	nan	1.1589721009664437e-15	3.127525552059812e-17
51413.04759999293	nan	nan	nan	nan	7.686602661780369e-16	1.903799182806327e-17	nan	nan	1.167512596878055e-15	3.138835778440825e-17
51413.097599992936	nan	nan	nan	nan	7.748357657738388e-16	1.9117025397508424e-17	nan	nan	1.1760232790772403e-15	3.1499116405747187e-17
51413.14759999294	nan	nan	nan	nan	7.810080837116572e-16	1.9194997059002266e-17	nan	nan	1.18450315957651e-15	3.1607563458668927e-17
51413.19759999294	nan	nan	nan	nan	7.871766709209498e-16	1.9271974679283797e-17	nan	nan	1.1929512488198597e-15	3.171374739185188e-17
51413.247599992945	nan	nan	nan	nan	7.933409509320093e-16	1.9348016171061012e-17	nan	nan	1.201366555639823e-15	3.1817732855228e-17
51413.29759999295	nan	nan	nan	nan	7.995002475879503e-16	1.9423104530895005e-17	nan	nan	1.2097480791015106e-15	3.191957629145559e-17
51413.34759999295	nan	nan	nan	nan	8.056538614541262e-16	1.949721658487242e-17	nan	nan	1.2180947906937645e-15	3.201927288456402e-17
51413.39759999295	nan	nan	nan	nan	8.118010926017144e-16	1.9570343818063717e-17	nan	nan	1.2264056550263219e-15	3.2116818563770135e-17
51413.44759999296	nan	nan	nan	nan	8.179412405793054e-16	1.9642492681185482e-17	nan	nan	1.2346796349364222e-15	3.221222562370059e-17
51413.49759999296	nan	nan	nan	nan	8.240736043844589e-16	1.9713684805778226e-17	nan	nan	1.2429156914469662e-15	3.2305522934783277e-17
51413.54759999296	nan	nan	nan	nan	8.301974824352703e-16	1.978395713040648e-17	nan	nan	1.2511127837246628e-15	3.2396756079075084e-17
51413.597599992965	nan	nan	nan	nan	8.363121725419246e-16	1.985336193978163e-17	nan	nan	1.2592698690380978e-15	3.248598741287228e-17
51413.64759999297	nan	nan	nan	nan	8.424169718781599e-16	1.9921966818079854e-17	nan	nan	1.2673859027157379e-15	3.2573296056839466e-17
51413.69759999297	nan	nan	nan	nan	8.485111769528159e-16	1.9989854517181206e-17	nan	nan	1.2754598381039064e-15	3.265877781399549e-17
51413.747599992974	nan	nan	nan	nan	8.545940835812738e-16	2.0057122740005544e-17	nan	nan	1.283490626496919e-15	3.2742544635297624e-17
51413.79759999298	nan	nan	nan	nan	8.606649818123734e-16	2.012387968875551e-17	nan	nan	1.2914772145823963e-15	3.282468999493679e-17
51413.84759999298	nan	nan	nan	nan	8.667230842548544e-16	2.019018480687058e-17	nan	nan	1.2994185423938108e-15	3.29052613665304e-17
51413.89759999298	nan	nan	nan	nan	8.727675430756439e-16	2.0256062823035892e-17	nan	nan	1.307313547341462e-15	3.298431622767341e-17
51413.947599992985	nan	nan	nan	nan	8.787975080542114e-16	2.032155184854401e-17	nan	nan	1.3151611646417237e-15	3.306192872871229e-17
51413.99759999299	nan	nan	nan	nan	8.848121281196673e-16	2.038670492562281e-17	nan	nan	1.3229603272743207e-15	3.3138189823808995e-17
51414.04759999299	nan	nan	nan	nan	8.908105513167415e-16	2.045159019412398e-17	nan	nan	1.3307099659395618e-15	3.321320732683256e-17
51414.097599992994	nan	nan	nan	nan	8.967919247716999e-16	2.051629096992646e-17	nan	nan	1.3384090090155012e-15	3.3287105891853295e-17
51414.147599993	nan	nan	nan	nan	9.027553946582794e-16	2.058090573534004e-17	nan	nan	1.3460563825150176e-15	3.3360026917506373e-17
51414.197599993	nan	nan	nan	nan	9.087001061635469e-16	2.0645548041343092e-17	nan	nan	1.3536510100428602e-15	3.343212837420159e-17
51414.247599993	nan	nan	nan	nan	9.146252034537503e-16	2.071034632110172e-17	nan	nan	1.3611918135495881e-15	3.350358203222305e-17
51414.297599993006	nan	nan	nan	nan	9.205298296401432e-16	2.0775443613845988e-17	nan	nan	1.3686777273966176e-15	3.357452855169975e-17
51414.34759999301	nan	nan	nan	nan	9.264131264314582e-16	2.0840996938757624e-17	nan	nan	1.376107696627045e-15	3.364508271244027e-17
51414.39759999301	nan	nan	nan	nan	9.322741949571391e-16	2.090714447987254e-17	nan	nan	1.3834806641630439e-15	3.371537383007354e-17
51414.447599993015	nan	nan	nan	nan	9.381120577119433e-16	2.0973973866077694e-17	nan	nan	1.3907955703054316e-15	3.3785547210990716e-17
51414.49759999302	nan	nan	nan	nan	9.43925726972008e-16	2.1041578838061727e-17	nan	nan	1.3980513526913402e-15	3.385576407374975e-17
51414.54759999302	nan	nan	nan	nan	9.497142137763975e-16	2.1110066759928382e-17	nan	nan	1.4052469462517993e-15	3.392620138486387e-17
51414.59759999302	nan	nan	nan	nan	9.554765278879891e-16	2.1179558574553106e-17	nan	nan	1.4123812831692497e-15	3.399705160753959e-17
51414.647599993026	nan	nan	nan	nan	9.61211677754288e-16	2.1250188662131514e-17	nan	nan	1.4194532928349811e-15	3.4068522361832805e-17
51414.69759999303	nan	nan	nan	nan	9.669186704682402e-16	2.132210460159859e-17	nan	nan	1.4264619018064565e-15	3.4140835994475506e-17
51414.74759999303	nan	nan	nan	nan	9.725965117289615e-16	2.139546683445015e-17	nan	nan	1.4334060415291699e-15	3.421421994554094e-17
51414.797599993035	nan	nan	nan	nan	9.782442058024559e-16	2.1470448230498704e-17	nan	nan	1.4402846868615606e-15	3.428886095552677e-17
51414.84759999304	nan	nan	nan	nan	9.838607554822745e-16	2.1547233555119795e-17	nan	nan	1.4470968268150289e-15	3.4364939024741657e-17
51414.89759999304	nan	nan	nan	nan	9.894451620501403e-16	2.162601883769505e-17	nan	nan	1.4538414474279834e-15	3.44426471812748e-17
51414.947599993044	nan	nan	nan	nan	9.949964100861736e-16	2.1706996181650343e-17	nan	nan	1.4605175316981006e-15	3.4522191139517317e-17
51414.99759999305	nan	nan	nan	nan	1.0005134170603924e-15	2.1790304997403978e-17	nan	nan	1.4671240595418124e-15	3.460378882961534e-17
51415.04759999305	nan	nan	nan	nan	1.0059950811018477e-15	2.1876077262157052e-17	nan	nan	1.4736600077537353e-15	3.4687669829255245e-17
51415.09759999305	nan	nan	nan	nan	1.011440298662198e-15	2.1964454098628264e-17	nan	nan	1.480124349965941e-15	3.47740746973787e-17
51415.147599993055	nan	nan	nan	nan	1.016847964472672e-15	2.205558535634085e-17	nan	nan	1.486516056607199e-15	3.4863254209599374e-17
51415.19759999306	nan	nan	nan	nan	1.022216971500734e-15	2.2149629095402167e-17	nan	nan	1.4928340951464036e-15	3.4955468311502404e-17
51415.24759999306	nan	nan	nan	nan	1.0275462109066497e-15	2.2246750975035743e-17	nan	nan	1.4990774663084622e-15	3.5050961711969164e-17
51415.297599993064	nan	nan	nan	nan	1.0328345720000208e-15	2.234712354924647e-17	nan	nan	1.505245239641568e-15	3.5149939956448943e-17
51415.34759999307	nan	nan	nan	nan	1.0380809421962654e-15	2.245092547234939e-17	nan	nan	1.5113364897883248e-15	3.5252609900526006e-17
