#wls	flux	flux_err
3392.5200	4.5437e-15	4.3631e-16
3397.1200	4.7004e-15	4.3631e-16
3401.7200	4.8512e-15	4.3631e-16
3406.3300	4.9712e-15	4.3631e-16
3410.9400	5.1462e-15	4.3725e-16
3415.5600	5.2067e-15	6.0404e-16
3420.1900	5.2784e-15	4.7431e-16
3424.8200	5.2688e-15	6.2444e-16
3429.4600	5.2211e-15	6.6338e-16
3434.1100	5.3352e-15	6.5291e-16
3438.7600	5.4665e-15	6.4708e-16
3443.4200	5.5274e-15	6.5302e-16
3448.0900	5.6017e-15	5.3457e-16
3452.7600	5.7064e-15	5.5993e-16
3457.4300	5.9235e-15	5.9482e-16
3462.1200	6.1765e-15	4.8417e-16
3466.8100	6.2866e-15	8.3234e-16
3471.5000	6.3548e-15	8.5552e-16
3476.2100	6.6151e-15	8.4737e-16
3480.9200	6.8179e-15	7.7740e-16
3485.6300	6.9403e-15	7.8375e-16
3490.3500	6.8842e-15	6.4750e-16
3495.0800	6.7758e-15	6.8250e-16
3499.8200	6.6085e-15	5.3037e-16
3504.5600	6.4353e-15	4.3572e-16
3509.3100	6.1728e-15	9.4730e-16
3514.0600	6.0334e-15	9.4899e-16
3518.8200	5.8417e-15	1.0142e-15
3523.5900	5.6453e-15	1.1070e-15
3528.3600	5.3317e-15	1.1155e-15
3533.1400	5.0224e-15	1.0041e-15
3537.9300	4.8978e-15	1.0005e-15
3542.7200	4.7740e-15	6.6806e-16
3547.5200	4.6576e-15	7.3320e-16
3552.3300	4.6715e-15	6.1633e-16
3557.1400	4.7098e-15	4.9925e-16
3561.9600	4.7361e-15	4.5290e-16
3566.7800	4.7997e-15	3.9196e-16
3571.6200	4.8431e-15	3.9997e-16
3576.4500	4.9759e-15	3.3277e-16
3581.3000	5.2123e-15	2.3952e-16
3586.1500	5.3988e-15	1.5993e-16
3591.0100	5.8071e-15	2.0808e-16
3595.8700	6.1197e-15	3.8664e-16
3600.7500	6.3253e-15	3.8160e-16
3605.6200	6.3966e-15	5.1638e-16
3610.5100	6.4420e-15	5.4362e-16
3615.4000	6.3787e-15	6.4120e-16
3620.3000	6.3425e-15	6.2536e-16
3625.2000	6.3287e-15	6.7593e-16
3630.1100	6.1884e-15	5.4490e-16
3635.0300	6.1199e-15	6.4281e-16
3639.9600	6.0772e-15	6.1230e-16
3644.8900	5.9823e-15	5.7549e-16
3649.8200	5.9950e-15	5.0757e-16
3654.7700	6.0333e-15	5.0870e-16
3659.7200	6.2564e-15	4.3708e-16
3664.6800	6.3978e-15	4.4638e-16
3669.6400	6.4546e-15	4.2499e-16
3674.6100	6.5396e-15	3.7075e-16
3679.5900	6.8387e-15	4.6503e-16
3684.5800	7.1628e-15	4.9486e-16
3689.5700	7.3831e-15	4.9440e-16
3694.5700	7.7354e-15	6.2346e-16
3699.5700	8.2747e-15	6.1788e-16
3704.5800	8.9364e-15	5.9564e-16
3709.6000	9.5411e-15	5.8066e-16
3714.6300	1.0071e-14	4.8507e-16
3719.6600	1.0617e-14	5.7669e-16
3724.7000	1.1048e-14	6.2888e-16
3729.7400	1.1284e-14	4.3322e-16
3734.8000	1.1426e-14	4.7530e-16
3739.8600	1.1331e-14	5.0195e-16
3744.9200	1.1145e-14	5.0793e-16
3750.0000	1.0820e-14	4.8175e-16
3755.0800	1.0305e-14	4.0375e-16
3760.1600	9.8560e-15	2.9746e-16
3765.2600	9.3262e-15	4.0187e-16
3770.3600	8.8878e-15	3.8217e-16
3775.4700	8.3968e-15	3.7208e-16
3780.5800	7.9806e-15	3.6863e-16
3785.7000	7.6299e-15	3.7414e-16
3790.8300	7.3384e-15	2.6912e-16
3795.9700	6.9983e-15	3.2582e-16
3801.1100	6.6704e-15	2.2853e-16
3806.2600	6.4559e-15	2.3237e-16
3811.4200	6.3748e-15	2.1374e-16
3816.5800	6.2776e-15	1.8593e-16
3821.7500	6.1142e-15	2.1076e-16
3826.9300	5.9866e-15	4.0029e-16
3832.1100	5.9285e-15	3.2234e-16
3837.3000	5.8885e-15	3.5356e-16
3842.5000	5.7885e-15	4.8341e-16
3847.7100	5.7244e-15	5.4141e-16
3852.9200	5.6920e-15	6.0976e-16
3858.1400	5.6376e-15	7.0305e-16
3863.3700	5.6053e-15	6.4245e-16
3868.6000	5.6642e-15	6.3934e-16
3873.8400	5.9493e-15	7.3067e-16
3879.0900	6.5981e-15	7.2775e-16
3884.3400	7.7148e-15	7.9717e-16
3889.6100	9.1982e-15	7.7715e-16
3894.8700	1.0988e-14	6.2235e-16
3900.1500	1.2938e-14	9.4597e-16
3905.4300	1.4780e-14	1.1978e-15
3910.7300	1.6441e-14	1.2235e-15
