#wls	flux	flux_err
3689.5700	6.7245e-14	1.3746e-15
3694.5700	6.6890e-14	1.3746e-15
3699.5700	6.6602e-14	1.3746e-15
3704.5800	6.6322e-14	1.3746e-15
3709.6000	6.6547e-14	1.4515e-15
3714.6300	6.7175e-14	1.5320e-15
3719.6600	6.8630e-14	1.4087e-15
3724.7000	7.0703e-14	1.3523e-15
3729.7400	7.3196e-14	1.2742e-15
3734.8000	7.5943e-14	1.5047e-15
3739.8600	7.8290e-14	1.0357e-15
3744.9200	8.0314e-14	1.0894e-15
3750.0000	8.1288e-14	9.1810e-16
3755.0800	8.0638e-14	8.5300e-16
3760.1600	7.8266e-14	8.0927e-16
3765.2600	7.4161e-14	8.4008e-16
3770.3600	6.8680e-14	6.4332e-16
3775.4700	6.2475e-14	1.4902e-15
3780.5800	5.5642e-14	1.3636e-15
3785.7000	4.9160e-14	1.3657e-15
3790.8300	4.3028e-14	1.3639e-15
3795.9700	3.7689e-14	1.3344e-15
3801.1100	3.3346e-14	1.5667e-15
3806.2600	2.9810e-14	1.5478e-15
3811.4200	2.7620e-14	1.0992e-15
3816.5800	2.6056e-14	1.1203e-15
3821.7500	2.5357e-14	1.1441e-15
3826.9300	2.5066e-14	1.1993e-15
3832.1100	2.4812e-14	1.2491e-15
3837.3000	2.4538e-14	1.1063e-15
3842.5000	2.4168e-14	1.3067e-15
3847.7100	2.4077e-14	1.1529e-15
3852.9200	2.4174e-14	1.0476e-15
3858.1400	2.4466e-14	1.0275e-15
3863.3700	2.4673e-14	1.1856e-15
3868.6000	2.4902e-14	1.2394e-15
3873.8400	2.5235e-14	1.2504e-15
3879.0900	2.6361e-14	1.0563e-15
3884.3400	2.8710e-14	1.6309e-15
3889.6100	3.2511e-14	1.7949e-15
3894.8700	3.7381e-14	1.8941e-15
3900.1500	4.3346e-14	1.9601e-15
3905.4300	5.0151e-14	1.8919e-15
3910.7300	5.8179e-14	1.9520e-15
3916.0200	6.7401e-14	2.0815e-15
3921.3300	7.7104e-14	1.9166e-15
