#wls	flux	flux_err
3374.2000	3.3456e+00	9.2158e-02
3378.7700	3.3853e+00	9.2158e-02
3383.3500	3.4418e+00	9.2158e-02
3387.9300	3.4687e+00	9.2158e-02
3392.5200	3.5230e+00	8.7451e-02
3397.1200	3.5591e+00	1.0281e-01
3401.7200	3.6539e+00	1.2145e-01
3406.3300	3.7382e+00	1.0908e-01
3410.9400	3.7764e+00	1.0342e-01
3415.5600	3.8309e+00	1.4291e-01
3420.1900	3.9315e+00	1.4136e-01
3424.8200	4.0406e+00	1.0283e-01
3429.4600	4.1108e+00	2.1272e-01
3434.1100	4.2468e+00	2.1399e-01
3438.7600	4.4095e+00	2.4939e-01
3443.4200	4.5647e+00	2.2861e-01
3448.0900	4.7577e+00	2.3220e-01
3452.7600	4.9368e+00	2.3097e-01
3457.4300	5.1453e+00	2.0637e-01
3462.1200	5.3141e+00	2.8351e-01
3466.8100	5.4920e+00	2.6293e-01
3471.5000	5.6633e+00	2.6720e-01
3476.2100	5.8311e+00	2.7135e-01
3480.9200	6.0300e+00	2.7970e-01
3485.6300	6.2390e+00	1.9180e-01
3490.3500	6.4477e+00	2.2733e-01
3495.0800	6.5383e+00	2.1616e-01
3499.8200	6.6336e+00	2.3268e-01
3504.5600	6.6593e+00	2.1709e-01
3509.3100	6.6528e+00	2.4809e-01
3514.0600	6.4439e+00	2.5140e-01
3518.8200	6.2252e+00	1.9251e-01
3523.5900	5.9722e+00	2.2980e-01
3528.3600	5.6528e+00	2.3548e-01
3533.1400	5.3710e+00	2.3395e-01
3537.9300	5.0929e+00	2.4018e-01
3542.7200	4.9056e+00	2.3389e-01
3547.5200	4.7202e+00	2.3390e-01
3552.3300	4.5771e+00	1.9251e-01
3557.1400	4.4556e+00	1.8824e-01
3561.9600	4.4370e+00	1.9027e-01
3566.7800	4.5094e+00	1.4970e-01
3571.6200	4.6514e+00	1.3011e-01
3576.4500	4.8923e+00	1.3317e-01
3581.3000	5.0935e+00	1.6758e-01
3586.1500	5.3425e+00	2.4147e-01
3591.0100	5.5577e+00	2.5259e-01
3595.8700	5.8235e+00	2.4071e-01
3600.7500	6.0668e+00	2.9812e-01
3605.6200	6.2713e+00	3.0848e-01
3610.5100	6.4529e+00	2.9616e-01
3615.4000	6.5872e+00	2.2040e-01
3620.3000	6.7039e+00	2.4883e-01
3625.2000	6.7234e+00	2.4104e-01
3630.1100	6.6417e+00	1.6867e-01
3635.0300	6.5408e+00	1.1577e-01
3639.9600	6.4490e+00	1.5612e-01
3644.8900	6.2900e+00	2.2905e-01
3649.8200	6.2204e+00	2.2760e-01
3654.7700	6.1110e+00	2.5651e-01
3659.7200	6.1401e+00	3.2166e-01
3664.6800	6.2512e+00	3.1254e-01
3669.6400	6.3883e+00	3.2253e-01
3674.6100	6.5580e+00	2.8481e-01
3679.5900	6.7157e+00	2.2881e-01
3684.5800	6.7554e+00	2.3181e-01
3689.5700	6.7698e+00	1.7342e-01
3694.5700	6.7100e+00	1.7210e-01
3699.5700	6.6373e+00	1.2720e-01
3704.5800	6.6851e+00	1.9017e-01
3709.6000	6.8455e+00	2.1363e-01
3714.6300	7.0880e+00	2.3059e-01
3719.6600	7.3936e+00	2.3088e-01
3724.7000	7.8121e+00	2.2653e-01
3729.7400	8.3072e+00	2.3728e-01
3734.8000	8.7136e+00	2.0347e-01
3739.8600	9.0238e+00	1.7462e-01
3744.9200	9.1753e+00	1.2701e-01
3750.0000	9.1456e+00	1.1265e-01
3755.0800	8.8467e+00	1.4672e-01
3760.1600	8.2802e+00	1.4394e-01
3765.2600	7.5813e+00	1.6067e-01
3770.3600	6.8345e+00	1.4311e-01
3775.4700	5.9998e+00	2.4169e-01
3780.5800	5.2259e+00	2.4200e-01
3785.7000	4.5546e+00	2.4890e-01
3790.8300	3.9728e+00	2.8988e-01
3795.9700	3.5358e+00	2.6554e-01
3801.1100	3.1698e+00	2.6451e-01
3806.2600	2.9053e+00	1.7236e-01
3811.4200	2.7023e+00	1.3818e-01
3816.5800	2.6285e+00	1.8569e-01
3821.7500	2.6043e+00	1.1958e-01
3826.9300	2.5881e+00	1.2361e-01
3832.1100	2.5382e+00	1.4345e-01
3837.3000	2.5409e+00	1.4992e-01
3842.5000	2.5679e+00	1.4278e-01
3847.7100	2.5949e+00	1.2657e-01
3852.9200	2.6016e+00	1.4775e-01
3858.1400	2.6125e+00	1.6495e-01
3863.3700	2.6443e+00	1.9151e-01
3868.6000	2.6402e+00	2.1096e-01
3873.8400	2.6333e+00	2.2524e-01
3879.0900	2.7117e+00	2.0009e-01
3884.3400	2.8699e+00	2.2826e-01
3889.6100	3.2588e+00	2.5077e-01
3894.8700	3.8015e+00	2.4551e-01
3900.1500	4.4201e+00	2.3842e-01
3905.4300	5.1845e+00	2.9276e-01
3910.7300	6.0842e+00	3.1899e-01
3916.0200	7.0764e+00	2.9153e-01
3921.3300	8.1733e+00	4.5398e-01
3926.6400	9.3080e+00	4.5390e-01
3931.9600	1.0340e+01	4.7499e-01
3937.2900	1.1114e+01	4.4171e-01
3942.6200	1.1596e+01	5.0379e-01
3947.9600	1.1743e+01	5.4435e-01
3953.3100	1.1581e+01	3.2777e-01
3958.6700	1.1237e+01	4.6416e-01
3964.0300	1.0738e+01	5.1025e-01
3969.4000	1.0175e+01	5.0699e-01
3974.7800	9.6772e+00	4.0866e-01
3980.1600	9.3171e+00	3.1647e-01
3985.5500	9.2919e+00	3.6773e-01
3990.9500	9.5216e+00	2.6012e-01
3996.3600	9.9063e+00	1.5922e-01
4001.7700	1.0449e+01	1.4414e-01
4007.1900	1.0981e+01	1.1707e-01
4012.6200	1.1384e+01	1.0768e-01
4018.0600	1.1665e+01	2.4852e-02
4023.5000	1.1916e+01	2.9246e-02
4028.9500	1.2126e+01	6.0117e-02
4034.4100	1.2286e+01	9.4957e-02
4039.8800	1.2433e+01	9.3042e-02
4045.3500	1.2516e+01	1.4399e-01
4050.8300	1.2508e+01	1.8022e-01
4056.3200	1.2476e+01	1.8326e-01
4061.8100	1.2380e+01	1.8543e-01
4067.3200	1.2249e+01	2.0207e-01
4072.8300	1.2149e+01	2.3331e-01
4078.3400	1.2091e+01	2.0123e-01
