#wls	flux	flux_err
3328.8300	4.5718e+00	1.3555e-01
3333.3400	4.6304e+00	1.3555e-01
3337.8500	4.6681e+00	1.3555e-01
3342.3800	4.7284e+00	1.3555e-01
3346.9000	4.7019e+00	1.1631e-01
3351.4400	4.6704e+00	1.2549e-01
3355.9800	4.6097e+00	8.0158e-02
3360.5200	4.5519e+00	9.9015e-02
3365.0800	4.4679e+00	8.4992e-02
3369.6400	4.4182e+00	1.0591e-01
3374.2000	4.3767e+00	1.9717e-01
3378.7700	4.3289e+00	2.0329e-01
3383.3500	4.3204e+00	2.0732e-01
3387.9300	4.4080e+00	2.1746e-01
3392.5200	4.4927e+00	2.1797e-01
3397.1200	4.5728e+00	2.0858e-01
3401.7200	4.6995e+00	1.8523e-01
3406.3300	4.8431e+00	2.1071e-01
3410.9400	4.9959e+00	2.1537e-01
3415.5600	5.1234e+00	2.5443e-01
3420.1900	5.2833e+00	2.5437e-01
3424.8200	5.5463e+00	2.5162e-01
3429.4600	5.7397e+00	2.1509e-01
3434.1100	5.9812e+00	1.5471e-01
3438.7600	6.3074e+00	1.6626e-01
3443.4200	6.7119e+00	9.1741e-02
3448.0900	7.0400e+00	9.2511e-02
3452.7600	7.3930e+00	8.7852e-02
3457.4300	7.5689e+00	1.6787e-01
3462.1200	7.7294e+00	1.5765e-01
3466.8100	7.8561e+00	3.0487e-01
3471.5000	8.0182e+00	3.3718e-01
3476.2100	8.1979e+00	3.5899e-01
3480.9200	8.3514e+00	3.5907e-01
3485.6300	8.4671e+00	4.1935e-01
3490.3500	8.5829e+00	4.2338e-01
3495.0800	8.6505e+00	3.5557e-01
3499.8200	8.6483e+00	2.9817e-01
3504.5600	8.5250e+00	3.2145e-01
3509.3100	8.2570e+00	3.2185e-01
3514.0600	7.8868e+00	2.2313e-01
3518.8200	7.4994e+00	2.2245e-01
3523.5900	7.1460e+00	2.2107e-01
3528.3600	6.8224e+00	2.3658e-01
3533.1400	6.5048e+00	2.6201e-01
3537.9300	6.2910e+00	3.2096e-01
3542.7200	6.0550e+00	3.1117e-01
3547.5200	5.9162e+00	3.2494e-01
3552.3300	5.7481e+00	3.1735e-01
3557.1400	5.6216e+00	2.9043e-01
3561.9600	5.6108e+00	2.7180e-01
3566.7800	5.6730e+00	1.7891e-01
3571.6200	5.7636e+00	1.7117e-01
3576.4500	5.9339e+00	1.2107e-01
3581.3000	6.1844e+00	1.3996e-01
3586.1500	6.5578e+00	1.3709e-01
3591.0100	7.0141e+00	1.4734e-01
3595.8700	7.3820e+00	1.6487e-01
3600.7500	7.7899e+00	1.6198e-01
3605.6200	8.2290e+00	1.7275e-01
3610.5100	8.6268e+00	1.6493e-01
3615.4000	8.9082e+00	1.4367e-01
3620.3000	9.0223e+00	1.5345e-01
3625.2000	8.9391e+00	2.5611e-01
3630.1100	8.7008e+00	2.4000e-01
3635.0300	8.3054e+00	2.5278e-01
3639.9600	7.8615e+00	3.3926e-01
3644.8900	7.4368e+00	3.9751e-01
3649.8200	7.1562e+00	4.0044e-01
3654.7700	7.0470e+00	3.0094e-01
3659.7200	7.1182e+00	3.1556e-01
3664.6800	7.3042e+00	4.0646e-01
3669.6400	7.5837e+00	3.5566e-01
3674.6100	7.9511e+00	2.6586e-01
3679.5900	8.3571e+00	2.6975e-01
3684.5800	8.6758e+00	2.7580e-01
3689.5700	8.9059e+00	2.5056e-01
3694.5700	9.0623e+00	1.4927e-01
3699.5700	9.1759e+00	1.6445e-01
3704.5800	9.3608e+00	1.6048e-01
3709.6000	9.6130e+00	1.1684e-01
3714.6300	9.9885e+00	2.2152e-01
3719.6600	1.0516e+01	2.4616e-01
3724.7000	1.1066e+01	2.0281e-01
3729.7400	1.1637e+01	2.9107e-01
3734.8000	1.2052e+01	3.3328e-01
3739.8600	1.2310e+01	3.9196e-01
3744.9200	1.2358e+01	3.1403e-01
3750.0000	1.2108e+01	3.2831e-01
3755.0800	1.1550e+01	3.5769e-01
3760.1600	1.0759e+01	3.3661e-01
3765.2600	9.8075e+00	3.2956e-01
3770.3600	8.7782e+00	2.2536e-01
3775.4700	7.8412e+00	2.2243e-01
3780.5800	7.0322e+00	2.0404e-01
3785.7000	6.3984e+00	1.8452e-01
3790.8300	5.8802e+00	1.6361e-01
3795.9700	5.4510e+00	1.4041e-01
3801.1100	5.0519e+00	1.4043e-01
3806.2600	4.7022e+00	8.8772e-02
3811.4200	4.4582e+00	1.0936e-01
3816.5800	4.3051e+00	1.4491e-01
3821.7500	4.2506e+00	1.4853e-01
3826.9300	4.1984e+00	1.4925e-01
3832.1100	4.1645e+00	1.6977e-01
3837.3000	4.1267e+00	2.0536e-01
3842.5000	4.0855e+00	1.9404e-01
3847.7100	4.0679e+00	1.9390e-01
3852.9200	4.0681e+00	2.3577e-01
3858.1400	4.0598e+00	2.3109e-01
3863.3700	4.0528e+00	2.4041e-01
3868.6000	4.0915e+00	3.2454e-01
3873.8400	4.1790e+00	3.3785e-01
3879.0900	4.3750e+00	3.2416e-01
3884.3400	4.7541e+00	3.4648e-01
3889.6100	5.5877e+00	4.1385e-01
3894.8700	6.7727e+00	4.2209e-01
3900.1500	8.1318e+00	2.7493e-01
3905.4300	9.7157e+00	3.3588e-01
3910.7300	1.1482e+01	5.4191e-01
3916.0200	1.3297e+01	5.3886e-01
3921.3300	1.5023e+01	7.1710e-01
3926.6400	1.6541e+01	7.0926e-01
3931.9600	1.7529e+01	7.3491e-01
3937.2900	1.7954e+01	7.2763e-01
3942.6200	1.7891e+01	6.4647e-01
3947.9600	1.7305e+01	6.2973e-01
3953.3100	1.6338e+01	3.0911e-01
3958.6700	1.5213e+01	4.3972e-01
3964.0300	1.4088e+01	3.8270e-01
3969.4000	1.3174e+01	3.5720e-01
3974.7800	1.2595e+01	3.8189e-01
3980.1600	1.2350e+01	3.0660e-01
3985.5500	1.2744e+01	3.7978e-01
3990.9500	1.3556e+01	3.4603e-01
3996.3600	1.4549e+01	4.3303e-01
4001.7700	1.5729e+01	4.2241e-01
4007.1900	1.6859e+01	3.3427e-01
4012.6200	1.7793e+01	3.2906e-01
4018.0600	1.8529e+01	3.3899e-01
4023.5000	1.9157e+01	3.1847e-01
4028.9500	1.9520e+01	1.6901e-01
4034.4100	1.9736e+01	2.0669e-01
4039.8800	1.9946e+01	1.9514e-01
4045.3500	2.0102e+01	2.1945e-01
4050.8300	2.0116e+01	2.0945e-01
4056.3200	2.0040e+01	2.0997e-01
4061.8100	1.9808e+01	2.0970e-01
4067.3200	1.9594e+01	1.7904e-01
4072.8300	1.9540e+01	2.7219e-01
4078.3400	1.9482e+01	2.5666e-01
4083.8700	1.9393e+01	3.7861e-01
4089.4000	1.9186e+01	4.9974e-01
4094.9400	1.8895e+01	5.8205e-01
4100.4900	1.8597e+01	5.5232e-01
4106.0400	1.8345e+01	6.8882e-01
4111.6100	1.8183e+01	7.6328e-01
4117.1800	1.8175e+01	7.2706e-01
4122.7500	1.8345e+01	6.3995e-01
4128.3400	1.8674e+01	5.1704e-01
4133.9300	1.9218e+01	6.1034e-01
4139.5300	1.9825e+01	4.6847e-01
4145.1400	2.0290e+01	2.6316e-01
4150.7500	2.0423e+01	1.4429e-01
4156.3800	2.0242e+01	1.5709e-01
4162.0100	1.9748e+01	3.7892e-01
4167.6500	1.9062e+01	5.6399e-01
4173.2900	1.8348e+01	5.4671e-01
4178.9500	1.7442e+01	7.4223e-01
4184.6100	1.6348e+01	9.4050e-01
4190.2800	1.5145e+01	9.7129e-01
4195.9500	1.4061e+01	9.5179e-01
4201.6400	1.3180e+01	1.0229e+00
4207.3300	1.2673e+01	1.2382e+00
4213.0300	1.2436e+01	1.1240e+00
4218.7400	1.2467e+01	1.0446e+00
4224.4500	1.2696e+01	1.1699e+00
4230.1800	1.3141e+01	1.1898e+00
4235.9100	1.3767e+01	1.0038e+00
4241.6400	1.4454e+01	6.9786e-01
4247.3900	1.5017e+01	7.1664e-01
4253.1500	1.5347e+01	6.5058e-01
4258.9100	1.5540e+01	3.3865e-01
4264.6800	1.5706e+01	1.6972e-01
4270.4500	1.6101e+01	2.0659e-01
4276.2400	1.6843e+01	9.6048e-02
4282.0300	1.7674e+01	1.0796e-01
4287.8300	1.8386e+01	2.2480e-01
4293.6400	1.8856e+01	2.5833e-01
4299.4600	1.9114e+01	2.3747e-01
4305.2800	1.9128e+01	3.2776e-01
4311.1200	1.8992e+01	4.3632e-01
4316.9600	1.8598e+01	4.4570e-01
4322.8000	1.8099e+01	4.1088e-01
4328.6600	1.7641e+01	3.7135e-01
4334.5200	1.7361e+01	3.0732e-01
4340.4000	1.7254e+01	3.0351e-01
4346.2800	1.7309e+01	2.6737e-01
4352.1600	1.7444e+01	3.4739e-01
4358.0600	1.7438e+01	4.6712e-01
4363.9600	1.7184e+01	5.1764e-01
4369.8800	1.6522e+01	4.8514e-01
4375.8000	1.5638e+01	4.6717e-01
4381.7200	1.4635e+01	4.6280e-01
4387.6600	1.3618e+01	5.5913e-01
4393.6000	1.2728e+01	4.5116e-01
4399.5600	1.2080e+01	2.8369e-01
4405.5200	1.1823e+01	3.6694e-01
4411.4800	1.1952e+01	4.0780e-01
4417.4600	1.2483e+01	4.2522e-01
4423.4500	1.3180e+01	2.9581e-01
4429.4400	1.3929e+01	2.2830e-01
4435.4400	1.4660e+01	2.4067e-01
4441.4500	1.5297e+01	2.4539e-01
4447.4600	1.5847e+01	2.3083e-01
4453.4900	1.6289e+01	1.4531e-01
4459.5200	1.6659e+01	1.6652e-01
4465.5600	1.6970e+01	1.9819e-01
4471.6100	1.7214e+01	1.8808e-01
4477.6700	1.7332e+01	1.2708e-01
4483.7400	1.7460e+01	1.6161e-01
4489.8100	1.7543e+01	1.8643e-01
4495.8900	1.7617e+01	1.6137e-01
4501.9800	1.7805e+01	1.0490e-01
4508.0800	1.8102e+01	1.2295e-01
4514.1900	1.8578e+01	1.4140e-01
4520.3100	1.9248e+01	1.5441e-01
4526.4300	2.0090e+01	1.4205e-01
4532.5600	2.1018e+01	1.4482e-01
4538.7000	2.2012e+01	1.4964e-01
4544.8500	2.3015e+01	1.5058e-01
4551.0100	2.3898e+01	1.5412e-01
4557.1700	2.4682e+01	9.4438e-02
4563.3500	2.5271e+01	9.1773e-02
4569.5300	2.5700e+01	9.1763e-02
4575.7200	2.6006e+01	1.6694e-01
4581.9200	2.6213e+01	2.4234e-01
