#wls	flux	flux_err
3306.3700	2.8661e+00	3.7441e-02
3310.8500	2.8539e+00	3.7441e-02
3315.3400	2.8534e+00	3.7441e-02
3319.8300	2.8561e+00	3.7441e-02
3324.3200	2.8669e+00	3.7691e-02
3328.8300	2.9057e+00	3.4329e-02
3333.3400	2.9550e+00	3.5562e-02
3337.8500	3.0160e+00	3.5932e-02
3342.3800	3.0727e+00	3.5586e-02
3346.9000	3.1287e+00	4.4520e-02
3351.4400	3.1716e+00	4.1801e-02
3355.9800	3.2104e+00	5.4374e-02
3360.5200	3.2347e+00	4.8338e-02
3365.0800	3.2243e+00	4.4785e-02
3369.6400	3.2039e+00	4.8470e-02
3374.2000	3.1691e+00	4.3384e-02
3378.7700	3.1332e+00	4.2733e-02
3383.3500	3.0959e+00	3.2401e-02
3387.9300	3.0895e+00	3.2299e-02
3392.5200	3.0859e+00	3.4512e-02
3397.1200	3.1208e+00	2.9547e-02
3401.7200	3.1834e+00	3.0217e-02
3406.3300	3.2675e+00	3.1403e-02
3410.9400	3.3730e+00	3.4595e-02
3415.5600	3.4641e+00	3.5008e-02
3420.1900	3.5415e+00	6.1243e-02
3424.8200	3.6067e+00	5.2362e-02
3429.4600	3.6528e+00	6.8876e-02
3434.1100	3.6900e+00	8.5355e-02
3438.7600	3.7488e+00	8.4162e-02
3443.4200	3.8151e+00	8.6943e-02
3448.0900	3.8781e+00	6.6412e-02
3452.7600	3.9519e+00	6.5818e-02
3457.4300	4.0287e+00	7.8946e-02
3462.1200	4.0942e+00	5.5066e-02
3466.8100	4.1529e+00	7.8958e-02
3471.5000	4.2120e+00	8.5832e-02
3476.2100	4.2498e+00	8.3073e-02
3480.9200	4.2678e+00	8.3029e-02
3485.6300	4.2831e+00	5.7789e-02
3490.3500	4.3114e+00	6.5749e-02
3495.0800	4.3344e+00	4.4497e-02
3499.8200	4.3372e+00	3.5214e-02
3504.5600	4.3081e+00	3.6679e-02
3509.3100	4.2453e+00	5.4358e-02
3514.0600	4.1347e+00	5.4564e-02
3518.8200	3.9805e+00	6.3465e-02
3523.5900	3.8359e+00	6.6356e-02
3528.3600	3.6933e+00	6.9946e-02
3533.1400	3.5593e+00	6.9774e-02
3537.9300	3.4577e+00	5.3987e-02
3542.7200	3.3761e+00	5.3541e-02
3547.5200	3.3046e+00	5.9926e-02
3552.3300	3.2471e+00	6.1348e-02
3557.1400	3.2170e+00	5.0728e-02
3561.9600	3.2149e+00	5.1631e-02
3566.7800	3.2157e+00	6.5121e-02
3571.6200	3.2314e+00	6.1628e-02
3576.4500	3.2708e+00	4.4386e-02
