#wls	flux	flux_err
3275.1900	8.8579e+00	9.0464e-02
3279.6200	8.7928e+00	9.0464e-02
3284.0700	8.6986e+00	9.0464e-02
3288.5200	8.5908e+00	9.0464e-02
3292.9700	8.4878e+00	7.1572e-02
3297.4300	8.3942e+00	7.9666e-02
3301.9000	8.3234e+00	1.3517e-01
3306.3700	8.2950e+00	1.8574e-01
3310.8500	8.2623e+00	1.9157e-01
3315.3400	8.2397e+00	1.8393e-01
3319.8300	8.2145e+00	1.8268e-01
3324.3200	8.2292e+00	1.8209e-01
3328.8300	8.2192e+00	1.3791e-01
3333.3400	8.1855e+00	7.5002e-02
3337.8500	8.1986e+00	8.3071e-02
3342.3800	8.2325e+00	8.1276e-02
3346.9000	8.2891e+00	8.1515e-02
3351.4400	8.3494e+00	9.5749e-02
3355.9800	8.3525e+00	1.1504e-01
3360.5200	8.3822e+00	1.4961e-01
3365.0800	8.3617e+00	1.6577e-01
3369.6400	8.3125e+00	1.6591e-01
3374.2000	8.2615e+00	1.7506e-01
3378.7700	8.2333e+00	1.8371e-01
3383.3500	8.2651e+00	1.7460e-01
3387.9300	8.3589e+00	1.1026e-01
3392.5200	8.4045e+00	1.2660e-01
3397.1200	8.5024e+00	1.4067e-01
3401.7200	8.6683e+00	1.2908e-01
3406.3300	8.8645e+00	1.0650e-01
3410.9400	9.0345e+00	1.4583e-01
3415.5600	9.1692e+00	1.4093e-01
3420.1900	9.3147e+00	2.1294e-01
3424.8200	9.4739e+00	2.1460e-01
3429.4600	9.6550e+00	2.4355e-01
3434.1100	9.8869e+00	2.4236e-01
3438.7600	1.0137e+01	2.2922e-01
3443.4200	1.0369e+01	2.2978e-01
3448.0900	1.0560e+01	1.7204e-01
3452.7600	1.0678e+01	1.6522e-01
3457.4300	1.0732e+01	8.2273e-02
3462.1200	1.0695e+01	1.0399e-01
3466.8100	1.0620e+01	1.0265e-01
3471.5000	1.0455e+01	1.0290e-01
3476.2100	1.0230e+01	5.9551e-02
3480.9200	1.0065e+01	7.0407e-02
3485.6300	9.9584e+00	8.6669e-02
3490.3500	9.8622e+00	1.0270e-01
3495.0800	9.8247e+00	1.1661e-01
3499.8200	9.8187e+00	1.8895e-01
3504.5600	9.7884e+00	1.9766e-01
3509.3100	9.8167e+00	2.2504e-01
3514.0600	9.8709e+00	2.1063e-01
3518.8200	9.9635e+00	2.0884e-01
3523.5900	1.0051e+01	2.0910e-01
3528.3600	1.0124e+01	1.4172e-01
3533.1400	1.0246e+01	1.7960e-01
3537.9300	1.0375e+01	1.4088e-01
3542.7200	1.0522e+01	1.5998e-01
3547.5200	1.0668e+01	1.6017e-01
3552.3300	1.0799e+01	1.5956e-01
3557.1400	1.0873e+01	1.5432e-01
3561.9600	1.0915e+01	1.3565e-01
3566.7800	1.0995e+01	1.4781e-01
3571.6200	1.1035e+01	1.3056e-01
3576.4500	1.1051e+01	1.3300e-01
3581.3000	1.1116e+01	1.2139e-01
3586.1500	1.1130e+01	1.1335e-01
3591.0100	1.1139e+01	8.6450e-02
3595.8700	1.1180e+01	1.2639e-01
3600.7500	1.1255e+01	1.2522e-01
3605.6200	1.1368e+01	1.2172e-01
3610.5100	1.1463e+01	1.2780e-01
3615.4000	1.1554e+01	1.7412e-01
3620.3000	1.1640e+01	1.6519e-01
3625.2000	1.1649e+01	1.2580e-01
3630.1100	1.1624e+01	1.2486e-01
3635.0300	1.1576e+01	1.3488e-01
3639.9600	1.1495e+01	1.2012e-01
3644.8900	1.1420e+01	7.5142e-02
3649.8200	1.1366e+01	1.0025e-01
3654.7700	1.1387e+01	1.2607e-01
3659.7200	1.1450e+01	1.3151e-01
3664.6800	1.1642e+01	1.2414e-01
3669.6400	1.1976e+01	1.2939e-01
3674.6100	1.2454e+01	1.3915e-01
3679.5900	1.3115e+01	1.5139e-01
3684.5800	1.3839e+01	1.1777e-01
3689.5700	1.4591e+01	1.9178e-01
3694.5700	1.5320e+01	2.2616e-01
3699.5700	1.5941e+01	2.5619e-01
3704.5800	1.6422e+01	2.4190e-01
3709.6000	1.6739e+01	2.5571e-01
3714.6300	1.6941e+01	2.6696e-01
3719.6600	1.7079e+01	2.5651e-01
3724.7000	1.7137e+01	2.1982e-01
3729.7400	1.7168e+01	1.3861e-01
3734.8000	1.7252e+01	2.0032e-01
3739.8600	1.7467e+01	1.5366e-01
3744.9200	1.7769e+01	2.1346e-01
3750.0000	1.8082e+01	2.1715e-01
3755.0800	1.8356e+01	2.3386e-01
3760.1600	1.8501e+01	2.6678e-01
3765.2600	1.8521e+01	2.6795e-01
3770.3600	1.8371e+01	2.6710e-01
3775.4700	1.8054e+01	2.1022e-01
3780.5800	1.7636e+01	1.8942e-01
3785.7000	1.7145e+01	2.0696e-01
3790.8300	1.6624e+01	1.6014e-01
3795.9700	1.6123e+01	6.5173e-02
3801.1100	1.5678e+01	1.1294e-01
3806.2600	1.5389e+01	1.0943e-01
3811.4200	1.5271e+01	1.0707e-01
3816.5800	1.5237e+01	1.0477e-01
3821.7500	1.5203e+01	8.3615e-02
3826.9300	1.5147e+01	7.9404e-02
3832.1100	1.5090e+01	1.0801e-01
3837.3000	1.4996e+01	1.0056e-01
3842.5000	1.4959e+01	1.6055e-01
3847.7100	1.4984e+01	1.7147e-01
3852.9200	1.5128e+01	1.7110e-01
3858.1400	1.5479e+01	1.8136e-01
3863.3700	1.6052e+01	1.6953e-01
3868.6000	1.6849e+01	2.0803e-01
3873.8400	1.7975e+01	1.9640e-01
3879.0900	1.9593e+01	2.3129e-01
3884.3400	2.1556e+01	3.6701e-01
3889.6100	2.4225e+01	4.5771e-01
3894.8700	2.7271e+01	4.0347e-01
3900.1500	3.0226e+01	6.4808e-01
3905.4300	3.2934e+01	9.0236e-01
3910.7300	3.5150e+01	9.5230e-01
3916.0200	3.6715e+01	8.7459e-01
3921.3300	3.7575e+01	1.2820e+00
3926.6400	3.7898e+01	1.5181e+00
3931.9600	3.7543e+01	1.4534e+00
3937.2900	3.6786e+01	1.2984e+00
3942.6200	3.5863e+01	1.2431e+00
3947.9600	3.4799e+01	1.1853e+00
3953.3100	3.3627e+01	9.0502e-01
3958.6700	3.2432e+01	4.2991e-01
3964.0300	3.1121e+01	4.0141e-01
3969.4000	2.9887e+01	4.5467e-01
3974.7800	2.8878e+01	7.2888e-01
3980.1600	2.7984e+01	6.4627e-01
3985.5500	2.7847e+01	5.9813e-01
3990.9500	2.8628e+01	6.2512e-01
3996.3600	3.0322e+01	5.9403e-01
4001.7700	3.3022e+01	6.3738e-01
4007.1900	3.6393e+01	4.9081e-01
4012.6200	4.0127e+01	5.3028e-01
4018.0600	4.3891e+01	6.8707e-01
4023.5000	4.7531e+01	7.2872e-01
4028.9500	5.0653e+01	7.5095e-01
4034.4100	5.3184e+01	8.0779e-01
4039.8800	5.5188e+01	7.8734e-01
4045.3500	5.6547e+01	7.6599e-01
4050.8300	5.7107e+01	5.9717e-01
4056.3200	5.6915e+01	5.6039e-01
4061.8100	5.5879e+01	5.9178e-01
4067.3200	5.4264e+01	3.9303e-01
4072.8300	5.2232e+01	2.6039e-01
4078.3400	4.9791e+01	3.8025e-01
4083.8700	4.7121e+01	4.6240e-01
4089.4000	4.4454e+01	4.5045e-01
4094.9400	4.2133e+01	3.9060e-01
4100.4900	4.0361e+01	3.0947e-01
4106.0400	3.9205e+01	3.0525e-01
4111.6100	3.8564e+01	3.4693e-01
4117.1800	3.8283e+01	3.0761e-01
4122.7500	3.8160e+01	1.5384e-01
4128.3400	3.8007e+01	1.4518e-01
4133.9300	3.7599e+01	1.1804e-01
4139.5300	3.6823e+01	2.1720e-01
4145.1400	3.5785e+01	2.3673e-01
4150.7500	3.4582e+01	2.9782e-01
4156.3800	3.3344e+01	2.9118e-01
4162.0100	3.2127e+01	2.5963e-01
4167.6500	3.0957e+01	1.8525e-01
4173.2900	2.9852e+01	3.8888e-01
4178.9500	2.8649e+01	4.8455e-01
4184.6100	2.7335e+01	4.7264e-01
4190.2800	2.5862e+01	3.8047e-01
4195.9500	2.4307e+01	4.2790e-01
4201.6400	2.2793e+01	5.3411e-01
4207.3300	2.1541e+01	5.6710e-01
4213.0300	2.0599e+01	4.6150e-01
4218.7400	2.0172e+01	3.8208e-01
4224.4500	2.0362e+01	3.8105e-01
4230.1800	2.1180e+01	4.0735e-01
4235.9100	2.2462e+01	3.5058e-01
4241.6400	2.3962e+01	1.2178e-01
4247.3900	2.5518e+01	1.0430e-01
4253.1500	2.7070e+01	1.5512e-01
4258.9100	2.8589e+01	2.8276e-01
4264.6800	3.0015e+01	3.4679e-01
4270.4500	3.1309e+01	3.3615e-01
4276.2400	3.2438e+01	4.5052e-01
4282.0300	3.3275e+01	6.1066e-01
4287.8300	3.3822e+01	6.2574e-01
4293.6400	3.4114e+01	6.1573e-01
4299.4600	3.4256e+01	6.1624e-01
4305.2800	3.4498e+01	7.7257e-01
4311.1200	3.4883e+01	7.3613e-01
4316.9600	3.5273e+01	5.2602e-01
4322.8000	3.5738e+01	6.0223e-01
4328.6600	3.6298e+01	7.5681e-01
4334.5200	3.6916e+01	7.2671e-01
4340.4000	3.7495e+01	6.1622e-01
4346.2800	3.7831e+01	6.3430e-01
4352.1600	3.7798e+01	6.3445e-01
4358.0600	3.7439e+01	5.7742e-01
4363.9600	3.6895e+01	4.2398e-01
4369.8800	3.6237e+01	3.4793e-01
4375.8000	3.5687e+01	3.1973e-01
4381.7200	3.5295e+01	2.3411e-01
4387.6600	3.4944e+01	2.2528e-01
4393.6000	3.4570e+01	2.9067e-01
4399.5600	3.4021e+01	3.6312e-01
4405.5200	3.3264e+01	3.6675e-01
4411.4800	3.2461e+01	3.0762e-01
4417.4600	3.1614e+01	3.8457e-01
4423.4500	3.0665e+01	3.9632e-01
4429.4400	2.9745e+01	3.6580e-01
4435.4400	2.8962e+01	2.7383e-01
4441.4500	2.8387e+01	2.4265e-01
4447.4600	2.8130e+01	2.4030e-01
4453.4900	2.8160e+01	1.5517e-01
