#wls	flux	flux_err
3669.6400	5.9099e-14	4.9903e-16
3674.6100	5.9776e-14	4.9903e-16
3679.5900	6.0850e-14	4.9903e-16
3684.5800	6.2203e-14	4.9903e-16
3689.5700	6.3905e-14	8.3316e-16
3694.5700	6.5875e-14	8.3300e-16
3699.5700	6.8009e-14	1.0458e-15
3704.5800	7.0084e-14	1.0321e-15
3709.6000	7.2369e-14	1.1251e-15
3714.6300	7.4926e-14	1.1338e-15
3719.6600	7.7609e-14	1.1953e-15
3724.7000	8.0702e-14	1.0452e-15
3729.7400	8.3396e-14	1.0928e-15
3734.8000	8.6334e-14	1.2371e-15
3739.8600	8.8717e-14	1.2376e-15
3744.9200	9.0323e-14	1.1722e-15
3750.0000	9.1264e-14	1.1468e-15
3755.0800	9.1159e-14	1.0327e-15
3760.1600	9.0210e-14	1.1530e-15
3765.2600	8.8048e-14	1.5587e-15
3770.3600	8.4668e-14	1.3343e-15
3775.4700	8.0742e-14	1.3432e-15
3780.5800	7.6504e-14	1.5771e-15
3785.7000	7.2306e-14	1.6120e-15
3790.8300	6.8276e-14	1.6106e-15
3795.9700	6.4811e-14	1.4277e-15
3801.1100	6.2060e-14	1.2975e-15
3806.2600	5.9497e-14	1.2904e-15
3811.4200	5.7446e-14	1.2556e-15
3816.5800	5.5898e-14	9.3827e-16
3821.7500	5.4678e-14	7.9386e-16
3826.9300	5.4084e-14	9.1010e-16
3832.1100	5.3247e-14	9.3580e-16
3837.3000	5.3072e-14	9.3596e-16
3842.5000	5.3254e-14	9.3227e-16
3847.7100	5.3805e-14	9.3856e-16
3852.9200	5.5061e-14	9.4120e-16
3858.1400	5.7355e-14	8.1105e-16
3863.3700	6.0360e-14	9.9064e-16
3868.6000	6.3944e-14	7.9565e-16
3873.8400	6.8306e-14	9.0210e-16
3879.0900	7.3520e-14	8.9408e-16
3884.3400	7.9567e-14	8.9852e-16
3889.6100	8.6651e-14	1.0979e-15
3894.8700	9.4075e-14	1.2560e-15
3900.1500	1.0128e-13	1.5484e-15
3905.4300	1.0796e-13	1.7509e-15
3910.7300	1.1391e-13	1.6447e-15
3916.0200	1.1904e-13	1.8792e-15
3921.3300	1.2359e-13	2.8376e-15
3926.6400	1.2738e-13	3.0685e-15
3931.9600	1.3034e-13	3.1119e-15
3937.2900	1.3207e-13	3.3274e-15
3942.6200	1.3285e-13	3.4275e-15
3947.9600	1.3251e-13	3.5492e-15
3953.3100	1.3091e-13	3.4407e-15
3958.6700	1.2823e-13	2.6312e-15
3964.0300	1.2526e-13	2.1062e-15
3969.4000	1.2224e-13	2.5179e-15
3974.7800	1.1959e-13	2.4534e-15
3980.1600	1.1764e-13	1.9734e-15
3985.5500	1.1717e-13	1.2164e-15
3990.9500	1.1877e-13	1.4561e-15
3996.3600	1.2278e-13	1.7256e-15
4001.7700	1.2845e-13	1.8046e-15
4007.1900	1.3494e-13	1.7751e-15
4012.6200	1.4152e-13	1.2286e-15
4018.0600	1.4720e-13	1.1925e-15
4023.5000	1.5135e-13	1.4074e-15
4028.9500	1.5385e-13	1.5059e-15
4034.4100	1.5420e-13	1.4941e-15
4039.8800	1.5265e-13	1.5687e-15
4045.3500	1.4966e-13	1.4580e-15
4050.8300	1.4582e-13	1.0287e-15
4056.3200	1.4138e-13	9.9324e-16
4061.8100	1.3697e-13	1.0139e-15
4067.3200	1.3290e-13	1.0011e-15
4072.8300	1.2962e-13	8.7477e-16
4078.3400	1.2757e-13	8.7012e-16
4083.8700	1.2612e-13	9.1984e-16
4089.4000	1.2503e-13	1.0391e-15
4094.9400	1.2441e-13	1.2727e-15
4100.4900	1.2388e-13	1.2977e-15
4106.0400	1.2308e-13	1.3011e-15
4111.6100	1.2176e-13	1.6304e-15
4117.1800	1.2025e-13	1.6476e-15
4122.7500	1.1863e-13	1.8275e-15
4128.3400	1.1661e-13	1.6683e-15
4133.9300	1.1447e-13	1.4826e-15
4139.5300	1.1239e-13	1.4672e-15
4145.1400	1.1006e-13	1.5850e-15
