#wls	flux	flux_err
4083.8700	2.4901e-15	1.8250e-17
4089.4000	2.5049e-15	1.8250e-17
4094.9400	2.5106e-15	1.8250e-17
4100.4900	2.5131e-15	1.2519e-17
4106.0400	2.5187e-15	1.3257e-17
4111.6100	2.5369e-15	3.0654e-17
4117.1800	2.5693e-15	2.7249e-17
4122.7500	2.6122e-15	3.5092e-17
4128.3400	2.6694e-15	3.9458e-17
4133.9300	2.7386e-15	4.0033e-17
4139.5300	2.8146e-15	3.0056e-17
4145.1400	2.8792e-15	2.5792e-17
4150.7500	2.9257e-15	2.1448e-17
4156.3800	2.9456e-15	1.6978e-17
4162.0100	2.9477e-15	1.5718e-17
4167.6500	2.9343e-15	1.5879e-17
4173.2900	2.9153e-15	1.6321e-17
4178.9500	2.8943e-15	1.4855e-17
4184.6100	2.8728e-15	1.7927e-17
4190.2800	2.8780e-15	3.0421e-17
4195.9500	2.9070e-15	4.0217e-17
4201.6400	2.9717e-15	3.7442e-17
4207.3300	3.0648e-15	4.5396e-17
4213.0300	3.1659e-15	5.4227e-17
4218.7400	3.2609e-15	4.8732e-17
4224.4500	3.3379e-15	3.1696e-17
4230.1800	3.3864e-15	3.3422e-17
4235.9100	3.4003e-15	3.5419e-17
4241.6400	3.3901e-15	1.9878e-17
4247.3900	3.3561e-15	2.0492e-17
4253.1500	3.3258e-15	1.1501e-17
4258.9100	3.3194e-15	1.5122e-17
4264.6800	3.3563e-15	1.0500e-17
4270.4500	3.4221e-15	2.1767e-17
4276.2400	3.5265e-15	2.0503e-17
4282.0300	3.6678e-15	2.2648e-17
4287.8300	3.8257e-15	2.3125e-17
4293.6400	3.9861e-15	2.4049e-17
4299.4600	4.1296e-15	2.9745e-17
4305.2800	4.2386e-15	2.8994e-17
4311.1200	4.3008e-15	2.9005e-17
4316.9600	4.3137e-15	3.1490e-17
4322.8000	4.2772e-15	3.0714e-17
4328.6600	4.2115e-15	1.3667e-17
4334.5200	4.1453e-15	1.3759e-17
4340.4000	4.0802e-15	5.5258e-18
4346.2800	4.0279e-15	1.1069e-17
4352.1600	4.0039e-15	1.5327e-17
4358.0600	4.0138e-15	1.4046e-17
4363.9600	4.0332e-15	2.0196e-17
4369.8800	4.0764e-15	2.3120e-17
4375.8000	4.1171e-15	2.6369e-17
4381.7200	4.1562e-15	2.6050e-17
4387.6600	4.1857e-15	2.5580e-17
4393.6000	4.2123e-15	1.7086e-17
4399.5600	4.2315e-15	2.6362e-17
4405.5200	4.2383e-15	2.3937e-17
4411.4800	4.2341e-15	2.6519e-17
4417.4600	4.2185e-15	2.7269e-17
4423.4500	4.2015e-15	3.3656e-17
4429.4400	4.1927e-15	2.7714e-17
4435.4400	4.1804e-15	2.5916e-17
4441.4500	4.1650e-15	2.1976e-17
4447.4600	4.1606e-15	1.9826e-17
4453.4900	4.1646e-15	1.0053e-17
4459.5200	4.1594e-15	6.6144e-18
4465.5600	4.1479e-15	2.0189e-17
4471.6100	4.1295e-15	2.1316e-17
4477.6700	4.1117e-15	3.3896e-17
4483.7400	4.1173e-15	5.9060e-17
4489.8100	4.1685e-15	5.9370e-17
4495.8900	4.2697e-15	5.4283e-17
4501.9800	4.4261e-15	5.1865e-17
4508.0800	4.6217e-15	6.2746e-17
4514.1900	4.8449e-15	3.6694e-17
4520.3100	5.0825e-15	2.9868e-17
4526.4300	5.3157e-15	3.6409e-17
4532.5600	5.5371e-15	4.3830e-17
4538.7000	5.7177e-15	2.6306e-17
4544.8500	5.8618e-15	3.0873e-17
