#wls	flux	flux_err
3904.0000	2.7106e-14	9.1392e-15
3905.0000	2.7737e-14	9.1392e-15
3906.0000	2.8399e-14	9.1392e-15
3907.0000	2.9184e-14	9.1392e-15
3908.0000	2.9978e-14	9.1392e-15
3909.0000	3.0685e-14	9.1392e-15
3910.0000	3.1489e-14	9.1392e-15
3911.0000	3.2285e-14	9.1392e-15
3912.0000	3.3069e-14	9.1392e-15
3913.0000	3.3839e-14	9.1392e-15
3914.0000	3.4699e-14	9.1392e-15
3915.0000	3.5416e-14	9.1392e-15
3916.0000	3.6113e-14	9.1392e-15
3917.0000	3.6893e-14	9.1392e-15
3918.0000	3.7635e-14	9.1392e-15
3919.0000	3.8326e-14	9.0519e-15
3920.0000	3.8977e-14	8.9394e-15
3921.0000	3.9645e-14	8.8349e-15
3922.0000	4.0192e-14	8.6225e-15
3923.0000	4.0760e-14	8.5826e-15
3924.0000	4.1269e-14	8.5819e-15
3925.0000	4.1717e-14	8.5570e-15
3926.0000	4.2060e-14	8.5575e-15
3927.0000	4.2436e-14	8.5572e-15
3928.0000	4.2723e-14	8.3197e-15
3929.0000	4.2958e-14	7.0301e-15
3930.0000	4.3169e-14	7.0412e-15
3931.0000	4.3295e-14	6.8291e-15
3932.0000	4.3363e-14	6.8637e-15
3933.0000	4.3397e-14	6.9029e-15
3934.0000	4.3410e-14	6.9164e-15
3935.0000	4.3346e-14	6.7767e-15
3936.0000	4.3263e-14	6.6548e-15
3937.0000	4.3133e-14	6.3686e-15
3938.0000	4.2919e-14	6.3307e-15
3939.0000	4.2668e-14	6.2474e-15
3940.0000	4.2396e-14	6.2257e-15
3941.0000	4.2114e-14	6.1718e-15
3942.0000	4.1831e-14	6.1311e-15
3943.0000	4.1522e-14	5.9787e-15
3944.0000	4.1141e-14	5.9511e-15
3945.0000	4.0735e-14	5.9242e-15
3946.0000	4.0295e-14	5.8655e-15
3947.0000	3.9841e-14	5.7889e-15
3948.0000	3.9356e-14	5.4272e-15
3949.0000	3.8927e-14	5.3029e-15
3950.0000	3.8439e-14	5.2644e-15
3951.0000	3.7948e-14	5.2099e-15
3952.0000	3.7423e-14	5.0776e-15
3953.0000	3.6974e-14	4.9846e-15
3954.0000	3.6507e-14	4.9771e-15
3955.0000	3.5998e-14	4.8697e-15
3956.0000	3.5462e-14	5.2557e-15
3957.0000	3.4895e-14	5.5929e-15
3958.0000	3.4296e-14	5.5517e-15
3959.0000	3.3700e-14	5.4991e-15
3960.0000	3.3082e-14	5.7337e-15
3961.0000	3.2460e-14	5.8009e-15
3962.0000	3.1842e-14	5.8620e-15
3963.0000	3.1231e-14	5.9195e-15
3964.0000	3.0611e-14	5.8839e-15
3965.0000	3.0047e-14	5.7674e-15
3966.0000	2.9485e-14	5.6977e-15
3967.0000	2.8966e-14	5.6087e-15
3968.0000	2.8538e-14	5.5610e-15
3969.0000	2.8223e-14	5.5101e-15
3970.0000	2.7949e-14	5.4356e-15
3971.0000	2.7722e-14	5.2660e-15
3972.0000	2.7562e-14	5.4241e-15
3973.0000	2.7190e-14	5.4352e-15
3974.0000	2.6899e-14	5.5569e-15
3975.0000	2.6583e-14	5.6521e-15
3976.0000	2.6357e-14	5.7155e-15
3977.0000	2.6157e-14	5.7178e-15
3978.0000	2.5793e-14	5.7955e-15
3979.0000	2.5148e-14	5.7842e-15
3980.0000	2.4859e-14	5.7593e-15
3981.0000	2.4483e-14	5.7503e-15
3982.0000	2.4224e-14	5.6860e-15
3983.0000	2.4037e-14	5.6072e-15
3984.0000	2.3961e-14	5.5687e-15
3985.0000	2.3829e-14	5.5676e-15
3986.0000	2.3713e-14	5.5542e-15
3987.0000	2.3588e-14	5.5310e-15
3988.0000	2.3529e-14	5.5176e-15
3989.0000	2.3486e-14	5.5573e-15
3990.0000	2.3535e-14	5.6079e-15
3991.0000	2.3696e-14	5.6471e-15
3992.0000	2.3840e-14	5.6568e-15
3993.0000	2.3984e-14	5.6376e-15
3994.0000	2.4258e-14	5.6363e-15
3995.0000	2.4586e-14	5.6363e-15
3996.0000	2.4969e-14	5.6639e-15
3997.0000	2.5425e-14	5.7070e-15
3998.0000	2.6023e-14	5.7364e-15
3999.0000	2.6638e-14	5.7849e-15
4000.0000	2.7250e-14	5.7545e-15
4001.0000	2.7911e-14	5.7319e-15
4002.0000	2.8658e-14	5.7314e-15
4003.0000	2.9443e-14	5.7167e-15
4004.0000	3.0224e-14	5.7442e-15
4005.0000	3.1103e-14	5.8591e-15
4006.0000	3.1958e-14	5.5997e-15
4007.0000	3.2860e-14	5.3134e-15
4008.0000	3.3742e-14	5.3232e-15
4009.0000	3.4587e-14	5.3104e-15
4010.0000	3.5504e-14	5.0278e-15
4011.0000	3.6379e-14	4.9900e-15
4012.0000	3.7302e-14	4.9401e-15
4013.0000	3.8267e-14	4.8785e-15
4014.0000	3.9187e-14	4.8066e-15
4015.0000	4.0104e-14	4.7861e-15
4016.0000	4.1050e-14	4.7094e-15
4017.0000	4.2013e-14	4.6312e-15
4018.0000	4.3209e-14	4.6259e-15
4019.0000	4.4411e-14	4.6067e-15
4020.0000	4.5516e-14	4.6970e-15
4021.0000	4.6544e-14	4.7748e-15
4022.0000	4.7641e-14	4.7358e-15
4023.0000	4.8700e-14	4.8300e-15
4024.0000	4.9731e-14	4.8248e-15
4025.0000	5.0770e-14	4.8302e-15
4026.0000	5.1713e-14	4.8517e-15
4027.0000	5.2648e-14	4.9212e-15
4028.0000	5.3407e-14	4.8754e-15
4029.0000	5.4131e-14	4.8898e-15
4030.0000	5.4831e-14	4.8858e-15
4031.0000	5.5535e-14	4.8721e-15
4032.0000	5.6128e-14	4.8902e-15
4033.0000	5.6708e-14	5.0347e-15
4034.0000	5.7260e-14	5.1730e-15
4035.0000	5.7813e-14	5.2165e-15
4036.0000	5.8336e-14	5.2238e-15
4037.0000	5.8755e-14	5.2671e-15
4038.0000	5.9157e-14	5.2763e-15
4039.0000	5.9586e-14	5.3482e-15
4040.0000	5.9978e-14	5.3937e-15
4041.0000	6.0349e-14	5.4219e-15
4042.0000	6.0711e-14	5.3709e-15
4043.0000	6.1024e-14	5.3667e-15
4044.0000	6.1336e-14	5.3547e-15
4045.0000	6.1604e-14	5.3053e-15
4046.0000	6.1868e-14	5.2475e-15
4047.0000	6.2116e-14	5.1553e-15
4048.0000	6.2361e-14	5.0522e-15
4049.0000	6.2584e-14	4.9067e-15
4050.0000	6.2822e-14	4.9081e-15
4051.0000	6.3096e-14	4.8582e-15
4052.0000	6.3204e-14	4.8368e-15
4053.0000	6.3350e-14	4.8140e-15
4054.0000	6.3495e-14	4.8003e-15
4055.0000	6.3607e-14	4.7292e-15
4056.0000	6.3788e-14	4.7224e-15
4057.0000	6.3996e-14	4.6629e-15
4058.0000	6.4037e-14	4.6146e-15
4059.0000	6.4069e-14	4.6348e-15
4060.0000	6.4159e-14	4.9037e-15
4061.0000	6.4166e-14	5.1437e-15
4062.0000	6.4078e-14	5.3447e-15
4063.0000	6.4008e-14	5.5092e-15
4064.0000	6.3921e-14	5.6459e-15
4065.0000	6.3725e-14	5.7779e-15
4066.0000	6.3643e-14	5.8795e-15
4067.0000	6.3616e-14	5.9778e-15
4068.0000	6.3459e-14	6.0416e-15
4069.0000	6.3224e-14	6.2643e-15
4070.0000	6.2985e-14	6.5589e-15
4071.0000	6.2746e-14	6.6791e-15
4072.0000	6.2410e-14	6.8084e-15
4073.0000	6.2132e-14	6.9219e-15
4074.0000	6.1811e-14	7.0324e-15
4075.0000	6.1446e-14	7.1550e-15
4076.0000	6.1095e-14	7.4401e-15
4077.0000	6.0823e-14	7.5555e-15
4078.0000	6.0414e-14	7.6949e-15
4079.0000	6.0002e-14	7.6626e-15
4080.0000	5.9588e-14	7.6688e-15
4081.0000	5.9088e-14	7.6718e-15
4082.0000	5.8630e-14	7.7071e-15
4083.0000	5.8307e-14	7.6292e-15
4084.0000	5.7935e-14	7.5468e-15
4085.0000	5.7539e-14	7.5205e-15
4086.0000	5.7099e-14	7.5144e-15
4087.0000	5.6562e-14	7.4881e-15
4088.0000	5.6030e-14	7.5656e-15
4089.0000	5.5691e-14	7.5841e-15
4090.0000	5.5338e-14	7.5742e-15
4091.0000	5.5023e-14	7.6144e-15
4092.0000	5.4731e-14	7.7319e-15
4093.0000	5.4446e-14	7.8094e-15
4094.0000	5.4143e-14	7.9214e-15
4095.0000	5.4029e-14	8.0335e-15
4096.0000	5.3877e-14	8.0996e-15
4097.0000	5.3774e-14	8.1653e-15
4098.0000	5.3703e-14	8.2107e-15
4099.0000	5.3683e-14	8.2184e-15
4100.0000	5.3599e-14	8.1982e-15
4101.0000	5.3658e-14	8.2037e-15
4102.0000	5.3718e-14	8.2236e-15
4103.0000	5.3715e-14	8.1980e-15
4104.0000	5.3607e-14	8.1667e-15
4105.0000	5.3465e-14	8.1692e-15
4106.0000	5.3349e-14	8.1512e-15
4107.0000	5.3258e-14	8.1551e-15
4108.0000	5.3194e-14	8.1946e-15
4109.0000	5.3155e-14	8.1953e-15
4110.0000	5.3103e-14	8.0745e-15
4111.0000	5.3043e-14	7.9366e-15
4112.0000	5.3004e-14	7.8172e-15
4113.0000	5.3005e-14	7.6828e-15
4114.0000	5.3023e-14	7.5501e-15
4115.0000	5.3128e-14	7.4246e-15
4116.0000	5.3216e-14	7.2973e-15
4117.0000	5.3342e-14	7.1705e-15
4118.0000	5.3478e-14	7.0945e-15
4119.0000	5.3566e-14	6.9828e-15
4120.0000	5.3568e-14	6.6798e-15
4121.0000	5.3557e-14	6.5060e-15
4122.0000	5.3531e-14	6.3208e-15
4123.0000	5.3480e-14	6.1147e-15
4124.0000	5.3456e-14	5.9017e-15
4125.0000	5.3401e-14	5.7022e-15
4126.0000	5.3285e-14	5.2443e-15
4127.0000	5.3121e-14	5.0270e-15
4128.0000	5.2874e-14	4.8994e-15
4129.0000	5.2618e-14	4.9680e-15
4130.0000	5.2423e-14	4.9969e-15
4131.0000	5.2245e-14	5.0296e-15
4132.0000	5.2076e-14	4.9581e-15
4133.0000	5.1971e-14	4.9601e-15
4134.0000	5.1773e-14	5.1952e-15
4135.0000	5.1557e-14	5.3278e-15
4136.0000	5.1334e-14	5.4581e-15
4137.0000	5.1135e-14	5.4595e-15
4138.0000	5.0932e-14	5.4267e-15
4139.0000	5.0830e-14	5.4470e-15
4140.0000	5.0748e-14	5.3331e-15
4141.0000	5.0677e-14	5.2306e-15
4142.0000	5.0558e-14	5.1139e-15
4143.0000	5.0459e-14	5.0396e-15
4144.0000	5.0329e-14	4.9003e-15
4145.0000	5.0299e-14	4.8316e-15
4146.0000	5.0198e-14	4.6638e-15
4147.0000	5.0086e-14	4.5414e-15
4148.0000	4.9946e-14	4.4622e-15
4149.0000	4.9800e-14	4.4663e-15
4150.0000	4.9583e-14	4.4868e-15
4151.0000	4.9435e-14	4.5020e-15
4152.0000	4.9209e-14	4.5070e-15
4153.0000	4.8903e-14	4.5114e-15
4154.0000	4.8563e-14	4.5355e-15
4155.0000	4.8252e-14	4.5864e-15
4156.0000	4.7855e-14	4.6470e-15
4157.0000	4.7497e-14	4.7229e-15
4158.0000	4.7076e-14	4.7125e-15
4159.0000	4.6716e-14	4.7255e-15
4160.0000	4.6413e-14	4.7056e-15
4161.0000	4.6186e-14	4.7062e-15
4162.0000	4.5976e-14	4.7114e-15
4163.0000	4.5821e-14	4.7433e-15
4164.0000	4.5662e-14	4.7504e-15
4165.0000	4.5481e-14	4.7514e-15
4166.0000	4.5326e-14	4.7671e-15
4167.0000	4.5238e-14	4.7913e-15
4168.0000	4.5117e-14	4.7647e-15
4169.0000	4.4835e-14	4.7424e-15
4170.0000	4.4473e-14	4.7838e-15
4171.0000	4.4117e-14	4.8219e-15
4172.0000	4.3694e-14	4.8545e-15
4173.0000	4.3292e-14	4.9002e-15
4174.0000	4.2825e-14	4.9589e-15
4175.0000	4.2374e-14	5.1144e-15
4176.0000	4.1854e-14	5.3004e-15
4177.0000	4.1346e-14	5.3745e-15
4178.0000	4.0788e-14	5.3341e-15
4179.0000	4.0334e-14	5.2788e-15
4180.0000	3.9893e-14	5.2517e-15
4181.0000	3.9430e-14	5.2193e-15
4182.0000	3.8929e-14	5.2212e-15
4183.0000	3.8481e-14	5.2283e-15
4184.0000	3.7994e-14	5.0193e-15
4185.0000	3.7506e-14	4.9821e-15
4186.0000	3.7008e-14	4.9091e-15
4187.0000	3.6496e-14	4.9727e-15
4188.0000	3.6053e-14	5.0118e-15
4189.0000	3.5633e-14	4.9423e-15
4190.0000	3.5226e-14	5.0010e-15
4191.0000	3.4859e-14	5.0091e-15
4192.0000	3.4459e-14	5.0163e-15
4193.0000	3.4096e-14	4.9750e-15
4194.0000	3.3761e-14	4.9355e-15
4195.0000	3.3430e-14	4.8082e-15
4196.0000	3.3135e-14	4.8776e-15
4197.0000	3.2866e-14	4.8516e-15
4198.0000	3.2578e-14	4.8310e-15
4199.0000	3.2259e-14	4.8186e-15
4200.0000	3.1939e-14	4.8215e-15
4201.0000	3.1665e-14	4.8092e-15
4202.0000	3.1314e-14	4.8968e-15
4203.0000	3.1076e-14	4.8714e-15
4204.0000	3.0798e-14	4.8709e-15
4205.0000	3.0518e-14	4.8419e-15
4206.0000	3.0210e-14	4.7672e-15
4207.0000	3.0036e-14	4.6985e-15
4208.0000	2.9698e-14	4.6611e-15
4209.0000	2.9548e-14	4.6340e-15
4210.0000	2.9350e-14	4.6129e-15
4211.0000	2.9151e-14	4.6535e-15
4212.0000	2.8909e-14	4.5766e-15
4213.0000	2.8746e-14	4.5096e-15
4214.0000	2.8553e-14	4.4953e-15
4215.0000	2.8377e-14	4.4759e-15
4216.0000	2.8188e-14	4.4950e-15
4217.0000	2.7996e-14	4.5095e-15
4218.0000	2.7705e-14	4.4907e-15
4219.0000	2.7424e-14	4.4970e-15
4220.0000	2.7204e-14	4.4713e-15
4221.0000	2.7001e-14	4.4450e-15
4222.0000	2.6799e-14	4.4148e-15
4223.0000	2.6633e-14	4.4324e-15
4224.0000	2.6482e-14	4.3798e-15
4225.0000	2.6341e-14	4.2255e-15
4226.0000	2.6201e-14	3.9675e-15
4227.0000	2.6049e-14	3.7802e-15
4228.0000	2.5862e-14	3.6353e-15
4229.0000	2.5713e-14	3.6513e-15
4230.0000	2.5580e-14	3.6594e-15
4231.0000	2.5465e-14	3.6532e-15
4232.0000	2.5429e-14	3.6442e-15
4233.0000	2.5421e-14	3.6290e-15
4234.0000	2.5272e-14	3.6154e-15
4235.0000	2.5136e-14	3.4999e-15
4236.0000	2.5017e-14	3.3791e-15
4237.0000	2.5003e-14	3.2594e-15
4238.0000	2.5130e-14	3.0845e-15
4239.0000	2.5346e-14	2.9416e-15
4240.0000	2.5496e-14	2.8567e-15
4241.0000	2.5741e-14	2.7490e-15
4242.0000	2.6033e-14	2.6308e-15
4243.0000	2.6384e-14	2.7528e-15
4244.0000	2.6763e-14	2.7736e-15
4245.0000	2.7234e-14	2.8146e-15
4246.0000	2.7574e-14	2.8077e-15
4247.0000	2.8045e-14	2.8212e-15
4248.0000	2.8522e-14	2.8227e-15
4249.0000	2.9020e-14	2.8442e-15
4250.0000	2.9573e-14	2.8480e-15
4251.0000	3.0122e-14	2.8235e-15
4252.0000	3.0572e-14	2.5511e-15
4253.0000	3.0981e-14	2.4774e-15
4254.0000	3.1563e-14	2.4096e-15
4255.0000	3.2125e-14	2.3483e-15
4256.0000	3.2806e-14	2.2593e-15
4257.0000	3.3505e-14	2.1640e-15
4258.0000	3.4207e-14	2.4650e-15
4259.0000	3.4868e-14	2.4586e-15
4260.0000	3.5627e-14	3.0663e-15
4261.0000	3.6366e-14	3.4876e-15
4262.0000	3.7182e-14	3.8433e-15
4263.0000	3.8011e-14	4.1320e-15
4264.0000	3.8851e-14	4.3747e-15
4265.0000	3.9685e-14	4.5653e-15
4266.0000	4.0431e-14	4.7331e-15
4267.0000	4.1161e-14	4.8691e-15
4268.0000	4.1871e-14	4.9896e-15
4269.0000	4.2569e-14	4.9964e-15
4270.0000	4.3277e-14	5.0190e-15
4271.0000	4.3968e-14	5.0339e-15
4272.0000	4.4593e-14	5.0466e-15
4273.0000	4.5200e-14	5.0066e-15
4274.0000	4.5735e-14	5.0092e-15
4275.0000	4.6168e-14	4.9359e-15
4276.0000	4.6579e-14	4.9554e-15
4277.0000	4.7027e-14	4.9484e-15
4278.0000	4.7467e-14	4.9349e-15
4279.0000	4.8009e-14	4.8968e-15
4280.0000	4.8527e-14	4.8627e-15
4281.0000	4.9021e-14	4.8639e-15
4282.0000	4.9419e-14	4.8607e-15
4283.0000	4.9838e-14	4.8691e-15
4284.0000	5.0257e-14	4.8762e-15
4285.0000	5.0769e-14	4.9229e-15
4286.0000	5.1269e-14	5.0296e-15
4287.0000	5.1766e-14	5.1241e-15
4288.0000	5.2256e-14	5.2064e-15
4289.0000	5.2720e-14	5.2687e-15
4290.0000	5.3166e-14	5.3167e-15
4291.0000	5.3583e-14	5.3797e-15
4292.0000	5.3996e-14	5.4490e-15
4293.0000	5.4340e-14	5.4320e-15
4294.0000	5.4656e-14	5.4318e-15
4295.0000	5.4917e-14	5.4210e-15
4296.0000	5.5155e-14	5.3462e-15
4297.0000	5.5425e-14	5.3789e-15
4298.0000	5.5644e-14	5.3676e-15
4299.0000	5.5841e-14	5.3436e-15
4300.0000	5.6006e-14	5.3077e-15
4301.0000	5.6095e-14	5.2604e-15
4302.0000	5.6148e-14	5.2566e-15
4303.0000	5.6248e-14	5.2796e-15
4304.0000	5.6335e-14	5.4146e-15
4305.0000	5.6383e-14	5.4277e-15
4306.0000	5.6426e-14	5.5478e-15
4307.0000	5.6365e-14	5.5601e-15
