#wls	flux	flux_err
4067.3200	4.3293e-14	1.3368e-15
4072.8300	4.3121e-14	1.3368e-15
4078.3400	4.2850e-14	1.3368e-15
4083.8700	4.1734e-14	1.3368e-15
4089.4000	3.9830e-14	1.4958e-15
4094.9400	3.7840e-14	1.5221e-15
4100.4900	3.6117e-14	1.7531e-15
4106.0400	3.4969e-14	2.4047e-15
4111.6100	3.4859e-14	3.1749e-15
4117.1800	3.5104e-14	3.2290e-15
4122.7500	3.5711e-14	3.8448e-15
4128.3400	3.6690e-14	4.6265e-15
4133.9300	3.7204e-14	4.6362e-15
4139.5300	3.6919e-14	4.2921e-15
4145.1400	3.6243e-14	3.4719e-15
4150.7500	3.5282e-14	3.9697e-15
4156.3800	3.3926e-14	3.8619e-15
4162.0100	3.2701e-14	2.7873e-15
4167.6500	3.0911e-14	2.0786e-15
4173.2900	2.8257e-14	2.5479e-15
4178.9500	2.5903e-14	3.0301e-15
4184.6100	2.3970e-14	1.9460e-15
4190.2800	2.2488e-14	1.6990e-15
4195.9500	2.0718e-14	1.9624e-15
4201.6400	1.8842e-14	2.3696e-15
4207.3300	1.7138e-14	2.1216e-15
4213.0300	1.5636e-14	1.4762e-15
4218.7400	1.4921e-14	1.1130e-15
4224.4500	1.5176e-14	1.3801e-15
4230.1800	1.5656e-14	1.5544e-15
4235.9100	1.6603e-14	1.1317e-15
4241.6400	1.8424e-14	1.0584e-15
4247.3900	2.0650e-14	1.1650e-15
4253.1500	2.3091e-14	1.3108e-15
4258.9100	2.5437e-14	1.6456e-15
4264.6800	2.7321e-14	1.3209e-15
4270.4500	2.9195e-14	1.6258e-15
4276.2400	3.1077e-14	2.1117e-15
4282.0300	3.2699e-14	2.0693e-15
4287.8300	3.3745e-14	2.0341e-15
4293.6400	3.4324e-14	1.5906e-15
4299.4600	3.3975e-14	1.5650e-15
4305.2800	3.3242e-14	1.4197e-15
4311.1200	3.2880e-14	1.1724e-15
4316.9600	3.2963e-14	1.6686e-15
4322.8000	3.3369e-14	1.9818e-15
4328.6600	3.4297e-14	1.9848e-15
4334.5200	3.5791e-14	2.2264e-15
4340.4000	3.7082e-14	3.5301e-15
4346.2800	3.7826e-14	3.6399e-15
4352.1600	3.7732e-14	3.3564e-15
4358.0600	3.6867e-14	2.8769e-15
4363.9600	3.5506e-14	3.0424e-15
4369.8800	3.3822e-14	3.4526e-15
