#wls	flux	flux_err
3365.0800	4.6247e+00	3.7127e-02
3369.6400	4.6384e+00	3.7127e-02
3374.2000	4.6233e+00	3.7127e-02
3378.7700	4.6143e+00	3.7127e-02
3383.3500	4.6406e+00	3.3426e-02
3387.9300	4.6744e+00	3.0292e-02
3392.5200	4.7212e+00	1.1844e-01
3397.1200	4.7629e+00	1.3740e-01
3401.7200	4.8214e+00	1.6943e-01
3406.3300	4.8897e+00	1.6952e-01
3410.9400	4.9923e+00	1.8841e-01
3415.5600	5.0897e+00	1.8834e-01
3420.1900	5.1948e+00	1.4078e-01
3424.8200	5.2680e+00	1.3621e-01
3429.4600	5.3597e+00	9.7631e-02
3434.1100	5.4796e+00	9.7377e-02
3438.7600	5.6249e+00	9.8583e-02
3443.4200	5.7474e+00	9.9290e-02
3448.0900	5.9460e+00	9.9571e-02
3452.7600	6.1096e+00	1.5234e-01
3457.4300	6.2412e+00	1.5140e-01
3462.1200	6.3570e+00	1.7261e-01
3466.8100	6.5185e+00	1.6865e-01
3471.5000	6.6776e+00	1.7191e-01
3476.2100	6.8334e+00	1.7952e-01
3480.9200	6.9294e+00	1.3771e-01
3485.6300	7.0158e+00	1.4970e-01
3490.3500	7.0682e+00	1.3257e-01
3495.0800	7.1176e+00	1.3723e-01
3499.8200	7.1434e+00	1.4184e-01
3504.5600	7.0893e+00	1.3173e-01
3509.3100	6.9786e+00	1.3992e-01
3514.0600	6.7888e+00	1.3150e-01
3518.8200	6.5789e+00	1.2651e-01
3523.5900	6.3526e+00	1.0342e-01
3528.3600	6.1243e+00	1.1993e-01
3533.1400	5.9077e+00	1.3678e-01
3537.9300	5.6863e+00	1.2856e-01
3542.7200	5.4675e+00	1.6157e-01
3547.5200	5.2644e+00	1.6176e-01
3552.3300	5.1147e+00	1.5679e-01
3557.1400	5.0090e+00	1.5891e-01
3561.9600	4.9589e+00	1.4374e-01
3566.7800	4.9512e+00	1.2421e-01
3571.6200	5.0242e+00	8.3582e-02
3576.4500	5.1213e+00	7.7007e-02
3581.3000	5.2867e+00	8.7779e-02
3586.1500	5.4692e+00	6.6711e-02
3591.0100	5.6507e+00	6.8364e-02
3595.8700	5.8298e+00	7.2905e-02
3600.7500	6.0074e+00	9.0951e-02
3605.6200	6.1431e+00	8.6400e-02
3610.5100	6.2335e+00	9.5873e-02
3615.4000	6.3388e+00	1.2091e-01
3620.3000	6.3527e+00	1.1736e-01
3625.2000	6.3435e+00	1.6486e-01
3630.1100	6.2973e+00	1.9255e-01
3635.0300	6.2499e+00	1.9235e-01
3639.9600	6.2366e+00	1.9644e-01
3644.8900	6.2685e+00	2.0936e-01
3649.8200	6.3304e+00	2.2453e-01
3654.7700	6.4130e+00	1.7543e-01
3659.7200	6.4875e+00	1.9613e-01
3664.6800	6.5636e+00	2.1111e-01
3669.6400	6.6402e+00	2.0849e-01
3674.6100	6.6738e+00	1.9018e-01
3679.5900	6.6699e+00	1.9688e-01
3684.5800	6.5675e+00	1.9782e-01
3689.5700	6.4586e+00	2.0687e-01
3694.5700	6.2913e+00	1.8614e-01
3699.5700	6.1736e+00	1.7803e-01
3704.5800	6.1434e+00	1.6790e-01
3709.6000	6.1605e+00	1.6051e-01
3714.6300	6.2604e+00	1.6003e-01
3719.6600	6.4434e+00	8.0751e-02
3724.7000	6.7054e+00	9.9617e-02
3729.7400	7.0338e+00	9.6524e-02
3734.8000	7.3551e+00	8.2956e-02
3739.8600	7.6245e+00	9.4283e-02
3744.9200	7.8271e+00	9.5371e-02
3750.0000	7.8954e+00	1.1552e-01
3755.0800	7.7988e+00	1.5038e-01
3760.1600	7.4798e+00	1.4415e-01
3765.2600	6.9892e+00	1.9242e-01
3770.3600	6.3661e+00	2.0299e-01
3775.4700	5.6677e+00	2.1746e-01
3780.5800	4.9451e+00	2.6098e-01
3785.7000	4.2418e+00	2.5490e-01
3790.8300	3.6709e+00	2.5710e-01
3795.9700	3.1871e+00	2.2038e-01
3801.1100	2.8116e+00	1.9448e-01
3806.2600	2.5033e+00	1.9303e-01
3811.4200	2.3069e+00	1.0712e-01
