#wls	flux	flux_err
4067.3200	6.8258e-14	2.7302e-15
4072.8300	6.5630e-14	2.7302e-15
4078.3400	6.2285e-14	2.7302e-15
4083.8700	5.8105e-14	2.7302e-15
4089.4000	5.3787e-14	3.0726e-15
4094.9400	4.9532e-14	2.5297e-15
4100.4900	4.5453e-14	2.9284e-15
4106.0400	4.2785e-14	2.9599e-15
4111.6100	4.1670e-14	3.0977e-15
4117.1800	4.1254e-14	2.7030e-15
4122.7500	4.1259e-14	2.4109e-15
4128.3400	4.2212e-14	2.2881e-15
4133.9300	4.3463e-14	1.9158e-15
4139.5300	4.3733e-14	2.3368e-15
4145.1400	4.2719e-14	2.5087e-15
4150.7500	4.1382e-14	2.9566e-15
4156.3800	4.0251e-14	3.0075e-15
4162.0100	3.9168e-14	3.0303e-15
4167.6500	3.8242e-14	3.5194e-15
4173.2900	3.6070e-14	2.7839e-15
4178.9500	3.3112e-14	4.3386e-15
4184.6100	2.9796e-14	5.0721e-15
4190.2800	2.5812e-14	5.1098e-15
4195.9500	2.2214e-14	5.3874e-15
4201.6400	1.9358e-14	5.2290e-15
4207.3300	1.6836e-14	5.9071e-15
4213.0300	1.4955e-14	4.9694e-15
4218.7400	1.5208e-14	2.7010e-15
4224.4500	1.6604e-14	4.2954e-15
4230.1800	1.8224e-14	5.2907e-15
4235.9100	2.0063e-14	4.9023e-15
4241.6400	2.2953e-14	3.6870e-15
4247.3900	2.6994e-14	3.4432e-15
4253.1500	3.0765e-14	4.1267e-15
4258.9100	3.3699e-14	4.1113e-15
4264.6800	3.5998e-14	2.4207e-15
4270.4500	3.7642e-14	3.1376e-15
4276.2400	3.8738e-14	3.9569e-15
4282.0300	4.0123e-14	4.2594e-15
4287.8300	4.0540e-14	3.9234e-15
4293.6400	4.0220e-14	2.9970e-15
4299.4600	3.9080e-14	3.2550e-15
4305.2800	3.6931e-14	3.0894e-15
4311.1200	3.5303e-14	2.3020e-15
4316.9600	3.3718e-14	1.1386e-15
4322.8000	3.2910e-14	1.6198e-15
4328.6600	3.3554e-14	1.9219e-15
4334.5200	3.5231e-14	1.9977e-15
4340.4000	3.7363e-14	1.9977e-15
4346.2800	3.9580e-14	2.4511e-15
4352.1600	4.1002e-14	2.3652e-15
4358.0600	4.1524e-14	8.9033e-16
4363.9600	4.1167e-14	2.0954e-15
4369.8800	4.0345e-14	2.6702e-15
4375.8000	3.8837e-14	2.7499e-15
4381.7200	3.6564e-14	2.3749e-15
4387.6600	3.3904e-14	2.2694e-15
4393.6000	3.1516e-14	2.0516e-15
4399.5600	3.0082e-14	1.7200e-15
4405.5200	2.8525e-14	9.7483e-16
4411.4800	2.7552e-14	1.0800e-15
4417.4600	2.7513e-14	1.0710e-15
4423.4500	2.7116e-14	1.0569e-15
4429.4400	2.7096e-14	1.0942e-15
4435.4400	2.7150e-14	1.1982e-15
4441.4500	2.7424e-14	1.0166e-15
4447.4600	2.8484e-14	1.1166e-15
4453.4900	2.9500e-14	1.2631e-15
4459.5200	3.0779e-14	1.5749e-15
4465.5600	3.2412e-14	1.9152e-15
4471.6100	3.4113e-14	1.8599e-15
4477.6700	3.6393e-14	1.8673e-15
4483.7400	3.8204e-14	1.8341e-15
4489.8100	4.0956e-14	2.0130e-15
4495.8900	4.4018e-14	1.7377e-15
4501.9800	4.6975e-14	1.4183e-15
4508.0800	4.9590e-14	1.4181e-15
4514.1900	5.2781e-14	1.4002e-15
4520.3100	5.6628e-14	1.1966e-15
4526.4300	6.0197e-14	9.8237e-16
4532.5600	6.4218e-14	2.0675e-15
4538.7000	6.8796e-14	1.9462e-15
4544.8500	7.2787e-14	2.4000e-15
4551.0100	7.6646e-14	2.8616e-15
4557.1700	8.0725e-14	2.9227e-15
4563.3500	8.4830e-14	3.0402e-15
4569.5300	8.9099e-14	2.4803e-15
4575.7200	9.2586e-14	2.6049e-15
4581.9200	9.6128e-14	2.2573e-15
4588.1300	9.9595e-14	1.8629e-15
4594.3400	1.0198e-13	2.7225e-15
4600.5700	1.0368e-13	2.3105e-15
4606.8000	1.0395e-13	2.7625e-15
4613.0400	1.0457e-13	2.6489e-15
4619.2900	1.0677e-13	2.5499e-15
4625.5500	1.0877e-13	3.7069e-15
4631.8100	1.0946e-13	2.8876e-15
4638.0900	1.0970e-13	3.4880e-15
