#wls	flux	flux_err
3775.4700	1.0075e-12	5.7235e-15
3780.5800	1.0115e-12	5.7235e-15
3785.7000	1.0202e-12	5.7235e-15
3790.8300	1.0318e-12	5.7235e-15
3795.9700	1.0410e-12	7.8634e-15
3801.1100	1.0466e-12	1.1366e-14
3806.2600	1.0442e-12	1.3805e-14
3811.4200	1.0336e-12	1.2561e-14
3816.5800	1.0162e-12	1.4139e-14
3821.7500	9.9178e-13	1.7170e-14
3826.9300	9.6063e-13	1.6802e-14
3832.1100	9.2689e-13	1.4519e-14
3837.3000	8.9184e-13	1.3328e-14
3842.5000	8.5779e-13	1.3780e-14
3847.7100	8.2916e-13	1.2424e-14
3852.9200	8.0694e-13	9.2722e-15
3858.1400	7.9060e-13	9.2487e-15
3863.3700	7.7391e-13	1.0089e-14
3868.6000	7.5794e-13	8.4574e-15
3873.8400	7.3928e-13	1.0470e-14
3879.0900	7.2085e-13	9.4476e-15
3884.3400	7.0478e-13	1.0159e-14
3889.6100	6.8865e-13	1.2935e-14
3894.8700	6.7464e-13	1.2671e-14
3900.1500	6.5863e-13	1.1862e-14
3905.4300	6.4015e-13	1.4226e-14
3910.7300	6.2396e-13	1.8517e-14
3916.0200	6.1215e-13	1.7288e-14
3921.3300	5.9744e-13	1.6120e-14
3926.6400	6.0897e-13	2.3477e-14
3931.9600	6.5238e-13	2.6333e-14
3937.2900	7.1280e-13	2.3396e-14
3942.6200	7.9648e-13	1.6503e-14
3947.9600	9.1009e-13	2.3924e-14
3953.3100	1.0472e-12	4.3142e-14
3958.6700	1.2031e-12	5.0516e-14
3964.0300	1.3815e-12	6.2302e-14
3969.4000	1.5575e-12	6.3611e-14
3974.7800	1.7133e-12	6.5180e-14
3980.1600	1.8465e-12	6.4762e-14
3985.5500	1.9434e-12	6.1641e-14
3990.9500	1.9986e-12	5.2956e-14
3996.3600	2.0192e-12	3.9358e-14
4001.7700	2.0109e-12	4.4683e-14
4007.1900	1.9844e-12	4.3868e-14
4012.6200	1.9546e-12	4.6678e-14
4018.0600	1.9142e-12	2.9633e-14
