#wls	flux	flux_err
3483.0000	3.2338e-14	1.1046e-14
3484.0000	3.3633e-14	1.1046e-14
3485.0000	3.4935e-14	1.1046e-14
3486.0000	3.6209e-14	1.1046e-14
3487.0000	3.7455e-14	1.1046e-14
3488.0000	3.8648e-14	1.1046e-14
3489.0000	3.9805e-14	1.1046e-14
3490.0000	4.0936e-14	1.1046e-14
3491.0000	4.2040e-14	1.1046e-14
3492.0000	4.3091e-14	1.1046e-14
3493.0000	4.4110e-14	1.1046e-14
3494.0000	4.5104e-14	1.1046e-14
3495.0000	4.6070e-14	1.1046e-14
3496.0000	4.7044e-14	1.0820e-14
3497.0000	4.7983e-14	1.0690e-14
3498.0000	4.8882e-14	1.0517e-14
3499.0000	4.9738e-14	1.0293e-14
3500.0000	5.0499e-14	1.0182e-14
3501.0000	5.1229e-14	1.0092e-14
3502.0000	5.1925e-14	9.9421e-15
3503.0000	5.2600e-14	9.7383e-15
3504.0000	5.3301e-14	9.7149e-15
3505.0000	5.3949e-14	9.5762e-15
3506.0000	5.4544e-14	9.3785e-15
3507.0000	5.5079e-14	9.2365e-15
3508.0000	5.5547e-14	9.3345e-15
3509.0000	5.5967e-14	9.4197e-15
3510.0000	5.6336e-14	9.4922e-15
3511.0000	5.6661e-14	9.5591e-15
3512.0000	5.6941e-14	9.4891e-15
3513.0000	5.7170e-14	9.4401e-15
3514.0000	5.7349e-14	9.4069e-15
3515.0000	5.7448e-14	9.3159e-15
3516.0000	5.7477e-14	9.0722e-15
3517.0000	5.7468e-14	8.8586e-15
3518.0000	5.7421e-14	8.6749e-15
3519.0000	5.7409e-14	8.3458e-15
3520.0000	5.7384e-14	7.8319e-15
3521.0000	5.7301e-14	7.3469e-15
3522.0000	5.7162e-14	6.8951e-15
3523.0000	5.6943e-14	6.6907e-15
3524.0000	5.6670e-14	6.5958e-15
3525.0000	5.6357e-14	6.5276e-15
3526.0000	5.6005e-14	6.4808e-15
3527.0000	5.5662e-14	6.2954e-15
3528.0000	5.5281e-14	6.1691e-15
3529.0000	5.4860e-14	6.0779e-15
3530.0000	5.4403e-14	6.0213e-15
3531.0000	5.3900e-14	6.0099e-15
3532.0000	5.3371e-14	5.9796e-15
3533.0000	5.2820e-14	5.9613e-15
3534.0000	5.2254e-14	5.9540e-15
3535.0000	5.1694e-14	6.0131e-15
3536.0000	5.1119e-14	6.1334e-15
3537.0000	5.0535e-14	6.2424e-15
3538.0000	4.9950e-14	6.3395e-15
3539.0000	4.9371e-14	6.2654e-15
3540.0000	4.8796e-14	6.1870e-15
3541.0000	4.8233e-14	6.1167e-15
3542.0000	4.7693e-14	6.0701e-15
3543.0000	4.7185e-14	6.0506e-15
3544.0000	4.6703e-14	6.0317e-15
3545.0000	4.6253e-14	6.0159e-15
3546.0000	4.5819e-14	6.0143e-15
3547.0000	4.5403e-14	5.9156e-15
3548.0000	4.5048e-14	5.8017e-15
3549.0000	4.4760e-14	5.6708e-15
3550.0000	4.4546e-14	5.4511e-15
3551.0000	4.4418e-14	5.1319e-15
3552.0000	4.4360e-14	4.7938e-15
3553.0000	4.4375e-14	4.4325e-15
3554.0000	4.4368e-14	4.2419e-15
3555.0000	4.4435e-14	4.1263e-15
3556.0000	4.4575e-14	4.0040e-15
3557.0000	4.4753e-14	3.8775e-15
3558.0000	4.4721e-14	3.7634e-15
3559.0000	4.4742e-14	3.6655e-15
3560.0000	4.4825e-14	3.5758e-15
3561.0000	4.4914e-14	3.4951e-15
3562.0000	4.4883e-14	3.3896e-15
3563.0000	4.4893e-14	3.2814e-15
3564.0000	4.4947e-14	3.1841e-15
3565.0000	4.5010e-14	3.0986e-15
3566.0000	4.5117e-14	3.1719e-15
3567.0000	4.5233e-14	3.3481e-15
3568.0000	4.5362e-14	3.5200e-15
3569.0000	4.5423e-14	3.6851e-15
3570.0000	4.5393e-14	3.6873e-15
3571.0000	4.5365e-14	3.6978e-15
3572.0000	4.5338e-14	3.7063e-15
3573.0000	4.5385e-14	3.7130e-15
3574.0000	4.5490e-14	3.7150e-15
3575.0000	4.5611e-14	3.7236e-15
3576.0000	4.5749e-14	3.7341e-15
3577.0000	4.5828e-14	3.7347e-15
3578.0000	4.5894e-14	3.6016e-15
3579.0000	4.5950e-14	3.4736e-15
3580.0000	4.5999e-14	3.3453e-15
3581.0000	4.6053e-14	3.2844e-15
3582.0000	4.6103e-14	3.2709e-15
3583.0000	4.6155e-14	3.2615e-15
3584.0000	4.6209e-14	3.2538e-15
3585.0000	4.6256e-14	3.1832e-15
3586.0000	4.6304e-14	3.0305e-15
3587.0000	4.6359e-14	2.8805e-15
3588.0000	4.6406e-14	2.7266e-15
3589.0000	4.6424e-14	2.6598e-15
3590.0000	4.6422e-14	2.6326e-15
3591.0000	4.6385e-14	2.6089e-15
3592.0000	4.6324e-14	2.5896e-15
3593.0000	4.6198e-14	2.6074e-15
3594.0000	4.6057e-14	2.6365e-15
3595.0000	4.5900e-14	2.6578e-15
3596.0000	4.5788e-14	2.6711e-15
3597.0000	4.5837e-14	2.6587e-15
3598.0000	4.5874e-14	2.6649e-15
3599.0000	4.5901e-14	2.6756e-15
3600.0000	4.5945e-14	2.6946e-15
3601.0000	4.6012e-14	2.6432e-15
3602.0000	4.6085e-14	2.5948e-15
3603.0000	4.6166e-14	2.5267e-15
3604.0000	4.6229e-14	2.4820e-15
3605.0000	4.6296e-14	2.5189e-15
3606.0000	4.6349e-14	2.5729e-15
3607.0000	4.6389e-14	2.6239e-15
3608.0000	4.6414e-14	2.6718e-15
3609.0000	4.6428e-14	2.6705e-15
3610.0000	4.6435e-14	2.6746e-15
3611.0000	4.6437e-14	2.6771e-15
3612.0000	4.6473e-14	2.6823e-15
3613.0000	4.6520e-14	2.7302e-15
3614.0000	4.6565e-14	2.7744e-15
3615.0000	4.6609e-14	2.8167e-15
3616.0000	4.6634e-14	2.7698e-15
3617.0000	4.6658e-14	2.6398e-15
3618.0000	4.6677e-14	2.4739e-15
3619.0000	4.6693e-14	2.2683e-15
3620.0000	4.6762e-14	2.2777e-15
3621.0000	4.6824e-14	2.2639e-15
3622.0000	4.6869e-14	2.2513e-15
3623.0000	4.6905e-14	2.2427e-15
3624.0000	4.6984e-14	2.2430e-15
3625.0000	4.7052e-14	2.2298e-15
3626.0000	4.7114e-14	2.2125e-15
3627.0000	4.7137e-14	2.1910e-15
3628.0000	4.7074e-14	2.1814e-15
3629.0000	4.6999e-14	2.1822e-15
3630.0000	4.6912e-14	2.1821e-15
3631.0000	4.6856e-14	2.1823e-15
3632.0000	4.6870e-14	2.1832e-15
3633.0000	4.6876e-14	2.1931e-15
3634.0000	4.6876e-14	2.2057e-15
3635.0000	4.6822e-14	2.2233e-15
3636.0000	4.6716e-14	2.2732e-15
3637.0000	4.6601e-14	2.3438e-15
3638.0000	4.6478e-14	2.4212e-15
3639.0000	4.6405e-14	2.5052e-15
3640.0000	4.6366e-14	2.5100e-15
3641.0000	4.6320e-14	2.5260e-15
3642.0000	4.6269e-14	2.5359e-15
3643.0000	4.6248e-14	2.5338e-15
3644.0000	4.6239e-14	2.6093e-15
3645.0000	4.6238e-14	2.6982e-15
3646.0000	4.6245e-14	2.7970e-15
3647.0000	4.6246e-14	2.8794e-15
3648.0000	4.6251e-14	2.8726e-15
3649.0000	4.6257e-14	2.8555e-15
3650.0000	4.6269e-14	2.8281e-15
3651.0000	4.6401e-14	2.8277e-15
3652.0000	4.6547e-14	2.8142e-15
3653.0000	4.6702e-14	2.8060e-15
3654.0000	4.6855e-14	2.8035e-15
3655.0000	4.6959e-14	2.7495e-15
3656.0000	4.7061e-14	2.7139e-15
3657.0000	4.7164e-14	2.6681e-15
3658.0000	4.7279e-14	2.6156e-15
3659.0000	4.7431e-14	2.6202e-15
3660.0000	4.7590e-14	2.6150e-15
3661.0000	4.7759e-14	2.6082e-15
3662.0000	4.7954e-14	2.6038e-15
