#wls	flux	flux_err
3387.9300	1.1113e+02	1.7491e-01
3392.5200	1.1170e+02	1.7491e-01
3397.1200	1.1241e+02	1.7491e-01
3401.7200	1.1331e+02	1.7491e-01
3406.3300	1.1437e+02	1.8203e-01
3410.9400	1.1570e+02	2.1470e-01
3415.5600	1.1712e+02	2.4483e-01
3420.1900	1.1870e+02	8.4372e-01
3424.8200	1.2045e+02	8.3998e-01
3429.4600	1.2228e+02	8.4987e-01
3434.1100	1.2410e+02	8.5844e-01
3438.7600	1.2581e+02	8.7286e-01
3443.4200	1.2738e+02	8.6276e-01
3448.0900	1.2878e+02	1.0112e+00
3452.7600	1.2974e+02	4.8395e-01
3457.4300	1.3041e+02	5.4581e-01
3462.1200	1.3082e+02	7.0500e-01
3466.8100	1.3116e+02	7.9140e-01
3471.5000	1.3142e+02	8.0057e-01
3476.2100	1.3162e+02	7.8948e-01
3480.9200	1.3179e+02	3.7733e-01
3485.6300	1.3198e+02	8.5514e-01
3490.3500	1.3244e+02	9.4720e-01
3495.0800	1.3296e+02	9.0409e-01
3499.8200	1.3363e+02	9.0757e-01
3504.5600	1.3433e+02	8.7701e-01
3509.3100	1.3514e+02	9.0096e-01
3514.0600	1.3617e+02	9.5278e-01
3518.8200	1.3714e+02	6.9728e-01
3523.5900	1.3818e+02	5.7865e-01
3528.3600	1.3914e+02	6.0755e-01
3533.1400	1.4005e+02	6.8583e-01
3537.9300	1.4073e+02	9.1401e-01
3542.7200	1.4122e+02	8.3624e-01
3547.5200	1.4160e+02	8.6633e-01
3552.3300	1.4183e+02	8.5473e-01
3557.1400	1.4182e+02	1.0327e+00
3561.9600	1.4169e+02	1.0103e+00
3566.7800	1.4139e+02	9.4127e-01
3571.6200	1.4122e+02	7.1781e-01
3576.4500	1.4110e+02	7.5233e-01
3581.3000	1.4104e+02	7.1645e-01
3586.1500	1.4116e+02	6.8074e-01
3591.0100	1.4155e+02	5.9010e-01
3595.8700	1.4205e+02	5.7470e-01
3600.7500	1.4259e+02	5.7822e-01
3605.6200	1.4291e+02	4.9241e-01
3610.5100	1.4293e+02	5.5871e-01
3615.4000	1.4260e+02	7.6151e-01
3620.3000	1.4209e+02	7.5606e-01
3625.2000	1.4146e+02	7.7447e-01
3630.1100	1.4110e+02	1.0052e+00
3635.0300	1.4099e+02	1.1340e+00
3639.9600	1.4128e+02	1.1284e+00
3644.8900	1.4192e+02	1.0294e+00
3649.8200	1.4317e+02	9.6693e-01
3654.7700	1.4492e+02	1.0721e+00
3659.7200	1.4739e+02	1.0437e+00
3664.6800	1.5065e+02	1.0139e+00
3669.6400	1.5438e+02	9.0676e-01
3674.6100	1.5862e+02	9.1143e-01
3679.5900	1.6304e+02	9.1585e-01
3684.5800	1.6742e+02	7.7236e-01
3689.5700	1.7152e+02	9.8492e-01
3694.5700	1.7523e+02	9.8189e-01
3699.5700	1.7859e+02	8.1387e-01
3704.5800	1.8133e+02	6.8558e-01
3709.6000	1.8360e+02	9.3381e-01
3714.6300	1.8520e+02	9.2463e-01
3719.6600	1.8636e+02	9.3492e-01
3724.7000	1.8697e+02	5.6341e-01
3729.7400	1.8694e+02	5.7105e-01
3734.8000	1.8638e+02	5.6002e-01
3739.8600	1.8538e+02	8.4721e-01
3744.9200	1.8400e+02	6.5208e-01
3750.0000	1.8210e+02	6.7688e-01
3755.0800	1.7994e+02	6.9051e-01
3760.1600	1.7737e+02	7.6601e-01
3765.2600	1.7419e+02	7.6767e-01
3770.3600	1.7081e+02	7.5918e-01
3775.4700	1.6715e+02	5.5375e-01
3780.5800	1.6339e+02	5.6515e-01
3785.7000	1.6003e+02	4.8894e-01
3790.8300	1.5691e+02	8.1015e-01
3795.9700	1.5414e+02	7.9333e-01
3801.1100	1.5190e+02	9.0213e-01
3806.2600	1.4996e+02	1.0436e+00
3811.4200	1.4854e+02	1.2490e+00
3816.5800	1.4746e+02	1.2201e+00
3821.7500	1.4709e+02	1.3481e+00
3826.9300	1.4729e+02	1.2560e+00
3832.1100	1.4832e+02	1.3838e+00
3837.3000	1.5044e+02	1.3969e+00
3842.5000	1.5367e+02	1.3117e+00
3847.7100	1.5797e+02	9.8746e-01
3852.9200	1.6333e+02	9.1566e-01
3858.1400	1.6989e+02	9.3940e-01
3863.3700	1.7742e+02	8.2173e-01
3868.6000	1.8591e+02	8.0660e-01
3873.8400	1.9418e+02	1.0905e+00
3879.0900	2.0432e+02	1.2068e+00
